"TCGA.A2.A04P.01"	"TCGA.A2.A04Q.01"	"TCGA.A2.A04T.01"	"TCGA.A2.A04V.01"	"TCGA.A2.A04X.01"	"TCGA.A2.A04Y.01"	"TCGA.A2.A0CM.01"	"TCGA.A2.A0CP.01"	"TCGA.A2.A0CQ.01"	"TCGA.A2.A0CU.01"	"TCGA.A2.A0CY.01"	"TCGA.A2.A0CZ.01"	"TCGA.A2.A0D0.01"	"TCGA.A2.A0D1.01"	"TCGA.A2.A0D2.01"	"TCGA.A2.A0D4.01"	"TCGA.A2.A0EM.01"	"TCGA.A2.A0EO.01"	"TCGA.A2.A0EQ.01"	"TCGA.A2.A0ER.01"	"TCGA.A2.A0ET.01"	"TCGA.A2.A0EV.01"	"TCGA.A2.A0EX.01"	"TCGA.A2.A0EY.01"	"TCGA.A7.A0CD.01"	"TCGA.A7.A0CE.01"	"TCGA.A7.A0CG.01"	"TCGA.A7.A0CH.01"	"TCGA.A7.A0CJ.01"	"TCGA.A8.A06N.01"	"TCGA.A8.A06O.01"	"TCGA.A8.A06P.01"	"TCGA.A8.A06Q.01"	"TCGA.A8.A06T.01"	"TCGA.A8.A06U.01"	"TCGA.A8.A06Y.01"	"TCGA.A8.A06Z.01"	"TCGA.A8.A076.01"	"TCGA.A8.A079.01"	"TCGA.A8.A07B.01"	"TCGA.A8.A07C.01"	"TCGA.A8.A07E.01"	"TCGA.A8.A07F.01"	"TCGA.A8.A07G.01"	"TCGA.A8.A07J.01"	"TCGA.A8.A07L.01"	"TCGA.A8.A07O.01"	"TCGA.A8.A07P.01"	"TCGA.A8.A07R.01"	"TCGA.A8.A07S.01"	"TCGA.A8.A07U.01"	"TCGA.A8.A07W.01"	"TCGA.A8.A081.01"	"TCGA.A8.A082.01"	"TCGA.A8.A084.01"	"TCGA.A8.A085.01"	"TCGA.A8.A086.01"	"TCGA.A8.A08B.01"	"TCGA.A8.A08I.01"	"TCGA.A8.A08J.01"	"TCGA.A8.A08L.01"	"TCGA.A8.A08R.01"	"TCGA.A8.A08S.01"	"TCGA.A8.A08T.01"	"TCGA.A8.A08X.01"	"TCGA.A8.A090.01"	"TCGA.A8.A091.01"	"TCGA.A8.A092.01"	"TCGA.A8.A093.01"	"TCGA.A8.A094.01"	"TCGA.A8.A095.01"	"TCGA.A8.A097.01"	"TCGA.A8.A09A.01"	"TCGA.A8.A09B.01"	"TCGA.A8.A09C.01"	"TCGA.A8.A09D.01"	"TCGA.A8.A09G.01"	"TCGA.A8.A09I.01"	"TCGA.A8.A09K.01"	"TCGA.A8.A09N.01"	"TCGA.A8.A09Q.01"	"TCGA.A8.A09R.01"	"TCGA.A8.A09X.01"	"TCGA.A8.A0A1.01"	"TCGA.A8.A0A2.01"	"TCGA.A8.A0A4.01"	"TCGA.A8.A0A7.01"	"TCGA.A8.A0A9.01"	"TCGA.A8.A0AB.01"	"TCGA.AN.A041.01"	"TCGA.AN.A046.01"	"TCGA.AN.A049.01"	"TCGA.AN.A04A.01"	"TCGA.AN.A04C.01"	"TCGA.AN.A04D.01"	"TCGA.AN.A0AJ.01"	"TCGA.AN.A0AK.01"	"TCGA.AN.A0AL.01"	"TCGA.AN.A0AM.01"	"TCGA.AN.A0AS.01"	"TCGA.AN.A0FD.01"	"TCGA.AN.A0FF.01"	"TCGA.AN.A0FJ.01"	"TCGA.AN.A0FK.01"	"TCGA.AN.A0FL.01"	"TCGA.AN.A0FN.01"	"TCGA.AN.A0FS.01"	"TCGA.AN.A0FT.01"	"TCGA.AN.A0FV.01"	"TCGA.AN.A0FW.01"	"TCGA.AN.A0FY.01"	"TCGA.AN.A0FZ.01"	"TCGA.AN.A0G0.01"	"TCGA.AO.A03O.01"	"TCGA.AO.A03R.01"	"TCGA.AO.A03T.01"	"TCGA.AO.A0J2.01"	"TCGA.AO.A0J3.01"	"TCGA.AO.A0J4.01"	"TCGA.AO.A0J5.01"	"TCGA.AO.A0J6.01"	"TCGA.AO.A0J7.01"	"TCGA.AO.A0J8.01"	"TCGA.AO.A0J9.01"	"TCGA.AQ.A04J.01"	"TCGA.B6.A0I2.01"	"TCGA.B6.A0I5.01"	"TCGA.B6.A0I6.01"	"TCGA.B6.A0I8.01"	"TCGA.B6.A0I9.01"	"TCGA.B6.A0IA.01"	"TCGA.B6.A0IB.01"	"TCGA.B6.A0IC.01"	"TCGA.B6.A0IE.01"	"TCGA.B6.A0IG.01"	"TCGA.B6.A0IJ.01"	"TCGA.B6.A0IM.01"	"TCGA.B6.A0IN.01"	"TCGA.B6.A0IO.01"	"TCGA.B6.A0IP.01"	"TCGA.B6.A0IQ.01"	"TCGA.BH.A0AY.01"	"TCGA.BH.A0BD.01"	"TCGA.BH.A0BV.01"	"TCGA.BH.A0E6.01"	"TCGA.BH.A0E7.01"	"TCGA.BH.A0EE.01"	"TCGA.BH.A0HO.01"	"TCGA.BH.A0HQ.01"	"TCGA.BH.A0HU.01"	"TCGA.BH.A0HW.01"
"hsa-let-7a-1"	12.6297391515483	11.7321564033765	12.8710759471398	12.6286331573752	12.1892303759213	12.4996373898828	12.0188344480837	12.5004131368038	13.0819763930382	12.4764739765182	12.1582237857727	11.9083072082096	12.6419250762754	11.7836129822777	12.0806682728208	13.1149132061765	12.9946270441302	12.5722338444585	12.5393599878409	13.5821317716282	12.5259119737887	12.4686730448534	12.3712606786822	12.2288338349153	12.5969626536566	13.3320995119828	12.7352514607905	13.4614647646654	11.1875312192824	13.1938891179617	12.5572455588025	12.7889334408147	13.0380849866852	12.028230600149	13.0072982374718	11.7830402778198	11.8164781565707	11.486581281405	13.1934547138583	12.7978687417355	12.7625373104669	12.0735469852379	12.5804522183817	12.3934318652653	12.4405265579073	12.3979537779176	12.7263299909302	11.9114369186089	12.4727439482668	13.2253105495149	11.8814772290685	12.6611314390799	11.4963898488499	12.8178582910939	12.9790658502737	11.7133153137977	12.7882232468682	12.0480235223053	11.92993630713	11.1002107574302	12.9434169650999	12.7064309780934	13.3466656631181	13.0601881598563	11.5987394463984	11.6137056036997	13.3391081884018	12.2068264921788	13.3592618567601	12.0851844946486	12.6774788099235	11.7496930674325	12.4506103988785	12.798141172941	12.5456640997039	12.7311161002271	11.3810965387099	11.8183176715573	12.0160511994475	12.7769495718697	12.7121634575142	12.9994619615472	11.9226431168674	12.9970235218312	12.2057437912129	12.0764566626556	12.073306843487	13.3164181455651	12.899997318386	12.9669238582434	13.0040000599591	11.281700801699	11.9990128035298	11.8669313183135	12.8832727520543	12.3677438552646	12.7341574008053	12.6834685023053	11.4962213604605	12.3151880502465	12.0453265252605	12.4725659300636	11.9570156614122	13.0649283991541	12.6528693583739	12.4668098664634	13.2912104687229	11.5855686922863	12.579072444904	12.4406338512266	12.624405890564	12.4502439438447	12.2186927375819	12.2729309556835	14.1310605505345	13.0783320842355	12.3504045801525	11.1585613827062	12.5203727430045	12.7299186901141	11.633920526775	10.2559936686541	12.4361896474771	12.2447532394109	12.2850319978158	12.4394210968601	13.0460265231393	12.3381068264946	11.1161522420208	12.1700206547469	13.4259974306739	12.4479971533818	13.2569264519165	11.7804824110744	11.5876483450257	11.6502153607053	13.0275046448486	12.389611337756	12.2290091586785	12.6636245965151	11.8764150004974	12.4192687721644	12.7139245181023	10.7701642915443	11.5953404868527	12.7437696416102	11.8096518564596	12.7113459091262	11.9410770953746	11.8117987827624	13.968419435507
"hsa-let-7a-2"	13.6300969043177	12.7285138859292	13.8273838453326	13.608257396712	13.1430416017228	13.5163147218597	13.0348972262757	13.4932382059284	14.08392111352	13.4630097299699	13.1569687470096	12.9048762277817	13.6630863372715	12.7827696902582	13.0300519609993	14.0826450215654	14.001047175503	13.5676645113643	13.5349101330233	14.5530252937846	13.5176228862402	13.4582012138609	13.3619017009606	13.248493558758	13.6008561080944	14.3137645188958	13.7195247582704	14.4464273067237	12.1961317140533	14.1794418258374	13.5294170738144	13.7564689276366	13.9983923076667	13.0439264476901	13.9536513124032	12.7787005630595	12.8078110685469	12.4462313127216	14.1347949174715	13.7435006923267	13.7629279948309	13.0443856072058	13.5471205127025	13.38896894773	13.4259081036695	13.4042712324084	13.674731721163	12.9242264068554	13.453450971385	14.2011445262638	12.8312046745581	13.6369730163755	12.4825057015817	13.8170187773944	13.9833099112725	12.7151531217658	13.8008359735562	13.0543181262454	12.9345520666507	12.1311059363175	13.9317257861192	13.6438709299848	14.3336929936538	14.0644040514482	12.608926504121	12.6320136249751	14.3213810675812	13.1866106998799	14.3507416395075	13.050002898794	13.6915370492408	12.7630976923934	13.4453101318803	13.7790014911281	13.5071052457302	13.7193809409166	12.330059594513	12.7977601385774	12.9624166279717	13.737761005875	13.7241509869438	14.0045147558691	12.8968587731182	13.9969627317471	13.1871187838526	13.089257164082	13.0261868542015	14.319535359428	13.8885410962897	13.9763503724826	13.962353313059	12.2528821271565	12.9820127066785	12.8887546324128	13.8264822883853	13.3218353658843	13.7690874720721	13.6541190523156	12.5118669139945	13.3074882304232	13.0210356605386	13.5014554979227	12.965872024597	14.0380954004016	13.6387167972564	13.4872369206017	14.2607209718794	12.5341291346498	13.5699676442822	13.4819525172225	13.5901164169277	13.432063899439	13.204349606039	13.2686664627549	15.1161234581841	14.0638380671743	13.3304794143467	12.1462775756087	13.5167290082402	13.7122241445023	12.6335958552101	11.263619892822	13.4086070046456	13.236981958471	13.2818837996812	13.4315588470326	14.0482279355123	13.3305505555359	12.1267602335253	13.1540381797622	14.404145972834	13.4163347651785	14.2458345673727	12.7532749068578	12.5618007845048	12.6194174541464	14.0363153289741	13.3802753276699	13.2315866119592	13.6522146206838	12.8375951754819	13.403629974912	13.6979537048286	11.7603164412249	12.5988083991829	13.7211118373784	12.8103455828133	13.7149147450921	12.9391985143997	12.7849590986726	14.9470154336041
"hsa-let-7a-3"	12.6877484479912	11.8135363088071	12.8804696618162	12.6470992674292	12.1766530750537	12.5126150666832	12.0433865885791	12.5161185755401	13.1260763169095	12.4943782155145	12.1884203097339	11.9396117042204	12.6800117018499	11.8609275130675	12.0992512493677	13.1253021794372	13.0192933856739	12.604576109095	12.5552508175197	13.6041597192387	12.5588615771736	12.4945595920863	12.3834922665112	12.2825503675589	12.594616239811	13.3503303154032	12.7586976937448	13.4776469654252	11.2471944441192	13.1928829164027	12.605966839069	12.7875978001815	13.0741904194033	12.0428588152869	13.0417900906177	11.8693405686007	11.8607815039434	11.513012095235	13.1683763464644	12.8035272234646	12.802398689343	12.0959566198548	12.5631217495332	12.4234006963395	12.4323696590257	12.4403885020402	12.7441213183824	11.9393596895353	12.4586636118604	13.2342989710344	11.9149761953268	12.6767291040149	11.5024708646523	12.8435864919236	12.9947317512789	11.7585646686391	12.8508467355254	12.0923226511109	11.9679465154961	11.1832847336701	12.989320143337	12.7219125674033	13.3653079535885	13.1024567089253	11.6176624224365	11.7013932070881	13.3376356298014	12.2748329617602	13.3874874196486	12.1070568631783	12.7193493804342	11.7850744375612	12.5255320571091	12.8308118688416	12.5456384263825	12.7769753304656	11.3681719572541	11.8230393346541	11.9819022856634	12.7394722745617	12.7531131061138	13.0245516794138	11.9424385243325	13.0022712144454	12.2342623535151	12.099947088223	12.0628349522376	13.3257058586843	12.9107180422382	13.0038000596492	13.008286588426	11.3218664065403	12.0758080458958	11.9540269412635	12.9112322780271	12.3788704086778	12.794435064916	12.7049346712118	11.5326509753905	12.3349089782923	12.049970777387	12.5177512883751	12.0356794951954	13.0528800593453	12.6545328175152	12.4879139948121	13.2921650150039	11.5770394169814	12.5716947719864	12.5076507337949	12.6278385644914	12.4568714231117	12.2139304084311	12.3749846016177	14.1743719824806	13.1387765921998	12.3488776493307	11.1772517684407	12.5638045702002	12.7429065892983	11.681724469313	10.3116009136327	12.4313671296059	12.2526843763141	12.3179773741579	12.454645497733	13.0661586331227	12.3777591973818	11.1715405426427	12.2081094500834	13.4349425190918	12.4569074895772	13.2892576023264	11.7966333359442	11.6165018385875	11.7254344048	13.0423167370438	12.4683762403449	12.2621857082969	12.7054044195485	11.8520107843559	12.4439295325959	12.7353787697642	10.7378029667811	11.6204219399576	12.7728524095627	11.806890230224	12.7426109196662	11.9712318593811	11.8457733291521	13.9508850496804
"hsa-let-7b"	14.0956043382408	13.7598121595491	14.1166155118137	14.5746867020351	14.6295243029606	15.4864339286663	13.4470807211575	14.3110797877908	16.0236587583621	14.2620607165956	14.1875767954126	13.6567404065914	15.798207699862	13.7360231991877	13.4964481874185	14.4679092272018	15.235920030867	14.9875268851788	14.4670447192852	15.390559388276	14.6914759695891	14.272792887592	14.3361379204089	14.4952864400589	14.9536341085424	15.4887376712191	14.5708979000163	15.9170218395871	13.7680221718631	15.1475263345596	14.5362976165827	14.4693890589303	14.4071467963549	14.4896503319058	15.3785269379612	13.7579301883482	14.0985796629447	13.538833937239	14.9019957984692	15.0337560046699	13.5440216420891	14.7593543193368	13.9243968425301	15.0519538894755	15.4733628038419	14.1116100872956	13.7698901859197	14.0934420125161	14.3100931100738	15.5048150511227	13.4878050037182	14.2457681968605	12.558808506075	15.4580292015024	16.0072015018858	13.4896545310487	15.1540096513035	14.6733897166433	14.6328691774353	13.2575364946266	15.2531595979478	14.5270475583371	15.7630666291034	16.8379489432654	14.4335441301809	14.4991491978978	16.3171773010439	14.4312312133228	15.7885585288	13.685359278741	15.8885714138136	13.3994966462552	14.0939732800561	15.6475493260178	14.4718125644051	14.7841176298241	13.6320353250543	13.7357034148334	13.8244457738012	14.8746593161951	14.2974382162213	13.2222745640848	13.6302483322789	15.9563214881305	13.9893900097788	13.9019319160588	14.1177179071218	15.8209996618769	14.3138388587768	15.7218960407327	15.2448401898607	13.029812711492	14.1102508962307	13.8465790577622	14.3677708814369	14.4826963714871	15.3302758425893	15.3078192884254	13.3439348753508	14.8417593469876	13.8672331920087	14.1897678603197	14.7860742008167	14.5793998127722	13.8548802797546	15.0890907399739	15.7187768943166	12.5511421694449	13.4091000174807	14.3064397776765	14.4359671308505	14.2988238790325	15.0758446689523	12.6269838337001	16.1282005579561	15.1140476607008	15.3582662041989	12.8913043553456	15.4758307486982	15.6076596293262	13.4340329595333	12.0159347608539	15.8189870144472	14.7856262689369	14.0570362947848	15.1841025017753	15.3619558847779	14.9296187521043	12.638980117465	14.6460158962709	16.5443491564031	15.6819307585896	16.6450611915604	14.393761077774	13.6482961918527	13.9832733155814	15.9263655247687	14.7667435709797	15.5846292431594	16.0456086171776	13.8155876088818	14.5253552970136	14.9236046349583	12.7123368179561	13.2076674647619	15.3933417617104	13.6097848017208	15.7934985972759	14.8010646665153	13.7731734488884	16.0304516332514
"hsa-let-7c"	12.4527320218333	11.2697311107116	10.9099689040966	9.01920016162382	9.42107572118984	11.0977489029551	10.0088896023158	11.7728415942509	10.1025709067518	10.7014959445826	8.67033402478073	11.3165843749011	10.5065269696722	10.3628687920853	11.6916743038888	11.5528595580331	11.2108695814898	11.4419908640916	10.6113716626551	10.815654475429	8.58793870959864	10.8525765226745	12.1661839256261	11.0282698426544	9.86697316333751	12.5538697511499	12.7304646104354	11.3436580254863	11.2722153321596	8.50201881513225	10.6510096908512	11.1817660928023	8.32820340785949	10.2049046133789	9.63765722235354	8.2177355380235	9.58158235062761	9.50263065043024	10.4226960801191	10.8475184583643	10.3331509976727	10.9386620375766	11.5859835475656	12.2005633485399	12.3868251281072	11.6900728237856	10.0320844029532	9.40472103427492	11.1477283390989	10.1854832588265	11.1474759915587	10.5187873504992	9.36333029375111	9.64463843800517	10.1028277772462	9.12889693057068	11.5189282809265	9.71829560045174	8.32290845878456	9.5781565309445	11.4385790232024	9.76765383836896	9.95825031221687	10.8999640964595	10.9034484250886	9.42732135392072	10.6580121175324	11.1179063575143	11.6048934081826	11.0481054751698	11.7079223360593	10.7024474837856	12.10047800968	11.5698318826787	10.4476920421275	11.6679037641451	11.0836089986799	8.79774554758724	9.23932543131705	11.0580359041448	9.17497253042066	10.6498872397155	11.3740550489843	11.6767902422421	10.7293547320523	11.3395699779479	12.1898092292659	10.9075106343273	9.70108610116414	10.9966595100345	10.5418617955986	10.6045598758552	10.1545793751486	11.1178009348344	12.603023830044	8.8702131370715	9.56578656985649	9.9413349099253	10.0492872253259	10.4628017070678	10.6403458090663	10.2572794162126	11.2039041550897	10.2119350406729	12.5132592172061	11.8149762457705	11.7330955818247	10.0615142215241	10.759043443575	11.1196747010131	10.5238199446481	9.49473958536059	10.7569363369288	9.21019384042761	11.6346181642594	12.2196652632196	9.16573839191289	7.65025489923728	9.70647732246571	12.0824473025	12.7991953790133	9.37523238265927	10.2741716449032	11.2093215339022	11.4734213264961	12.0150948703574	10.9776061356845	10.6076656307831	11.2204778561176	9.88582405145685	10.9536545426981	11.2890140470675	8.43978888833683	11.0730127519282	10.6051401677192	9.10216631464034	9.43984724797552	10.0472164666272	10.2868400828525	11.0117963277863	12.4227598062577	11.6587771034551	10.5909440550743	10.5016692490038	10.785621359274	9.36372575929525	11.6733087317031	10.0929938269936	11.0704429534206	9.95172038759342	8.39378030259717
"hsa-let-7d"	10.7707686660067	9.75794730620544	11.587135611313	9.06370804072029	8.76471237495458	9.32308390812721	10.2764875465282	7.92351054453171	9.63895653914906	8.97019725017458	9.10526348515644	8.02384070290836	10.933138822214	9.5100572462269	10.3967202988226	10.3241900065326	8.89802286038237	8.30483274356399	10.0208528856432	9.00333539527394	8.65646153623111	8.66700442822384	8.50851075348391	9.60703157174769	8.00831701859445	10.2790340547939	8.6481348436708	9.25917064325958	9.74102933948877	7.92038454051732	9.02844195419758	8.89874668928011	9.15628945245811	9.1038476223147	10.2567819777458	8.36110206040237	9.53388024281066	10.0287810584764	10.5701621808218	9.77663244056081	9.77761478269964	8.98690394314305	9.17009696612809	8.89213051597375	8.71355723972267	10.5764912424484	11.0914413701519	8.05880873904472	10.8220703745097	9.1129771748003	8.63432028154973	10.0286348531087	8.10592937441175	9.82920507299591	9.3502936949719	7.79505120191302	9.8403583657087	9.06400001606634	9.38378348306405	8.68541212363285	10.546664851832	10.9188883121887	9.60609531778773	9.54384652532109	8.70627297265863	8.38107775503459	8.86843228422989	9.64906157470017	9.16714484440264	10.1281586437866	8.14361371842024	7.98108540243221	9.59190829329808	8.9542182055255	9.30858573277955	10.3185218550517	8.02856630554371	8.3288761045002	8.78854165587578	9.44719903896953	9.23274910174715	8.06189617990979	9.84344141466791	9.07177434922802	9.04249897079993	8.97347331997409	8.92217845960186	9.60538514579594	7.90717599012676	8.80388320251697	9.32984470325943	10.4162971763067	7.88411374372113	9.68091017352402	11.3147668975749	10.754087106641	9.97060915608609	10.5303903671484	8.97435516677204	9.40097576925176	8.67753788702132	9.62160394444421	9.97598150185789	9.2363301941527	10.7492786959633	8.70102807225459	8.57539978593198	8.16208236363911	8.62670618370325	8.79148770298005	10.2882291961133	9.88857321224318	10.3292163898888	7.6578796091111	9.74380307109119	9.47789225721338	10.01225636699	9.30472030961622	9.67097792736602	8.57788068104647	10.9233116491626	7.50207730482336	9.47460507496518	8.80503699490423	9.6445075382453	10.2492595651162	9.84871131070599	10.2880418156988	8.40036312910771	9.0840958656893	9.75644741854852	9.49654928837693	10.0395110559665	9.4267579899535	9.72600708801093	9.65122047544761	8.78622800000212	9.49664795647608	8.73261339751268	8.42287268157566	9.56288681143165	8.86573665838157	8.71918557123783	8.9519157909821	8.74183049668335	8.6007376714402	10.3508941819115	9.60063320305596	7.82194356229149	10.5008459619525	9.61171982710232
"hsa-let-7e"	10.924146478192	10.299373585526	11.2340726911308	10.1830238784073	8.88556265584934	11.0313475593858	10.3665398820856	10.1872908562318	10.3365890002352	10.3170342294683	9.69585809868197	9.51286295293999	10.2694902733485	8.50048897504593	10.9665908341731	11.0082653845314	10.4837534885905	10.1322728648608	10.6059879647391	10.8238400920823	10.7452576513012	10.0665083116112	9.75652841488635	10.25292559415	8.94579406472518	10.2410930110266	9.44691670458114	9.99320053391156	9.51077409314355	10.0842432253788	10.7588991905458	10.3682929099861	9.86654932334674	9.73471542792834	10.4478251282652	9.83308468109143	11.0219695681069	9.45511237801676	11.0287508854705	11.1342031786863	9.13634130591352	9.73892065067058	9.70565625923747	10.1716924660901	9.45206359870245	11.2278271043869	10.4926872971806	10.0995018141555	11.8037683480802	10.3607445596201	9.62345724449944	10.434102812986	9.90816982198407	11.0706293667077	10.545267767101	9.55802255375198	11.0265111593881	9.04422564002537	11.146531552996	10.1022667559147	10.2298652342614	10.0547259791641	10.8492721782867	10.0894382579735	8.5858250099468	9.19214363094624	10.356035032419	10.506285490806	10.2294479748909	9.99841873077416	9.64572997077942	10.2458151550299	10.7870491591952	10.1768960348831	9.88851225857338	10.8520330923179	8.48193348399049	10.1530937122575	9.90934648686393	9.81506119982571	10.4961828795266	9.59385379552005	9.98548700178165	10.0737461554807	10.1402683030816	9.48021221294847	10.0138491775517	10.508711515349	10.5403106064962	10.1369806512206	10.1139374901077	10.3097863263176	9.88908969599966	9.15723803795153	10.487280733717	10.3888742833312	11.0627641770851	10.17891561002	10.3037470135009	9.87294335459338	9.44766592698505	10.3116131893616	10.3758637459543	10.636509715966	11.2986498988921	9.76886220437328	9.8713228144844	10.7885113031038	10.474826939857	10.19777698349	11.4537042017798	10.83916265059	8.43470065261669	9.2028990069292	11.670553512987	10.499543616159	9.56643065367977	9.6608150694628	9.95589139880333	9.79687796302856	10.334473877097	9.06842453896035	9.68988009728326	9.83177453785422	10.1961558864636	9.90493433549499	10.0309052720163	9.9357772081996	10.1418903880054	9.85652486390704	10.5091297992855	9.7715403412608	10.0605268452339	9.60077399317906	10.1537823709836	9.81068098040744	10.1161129494769	10.1997890129961	9.45740414917952	8.98310850741865	9.66885481496235	10.3224881026514	10.2107229004041	9.11515444554803	10.2435310679725	10.4893295907162	9.99929015542958	9.75274776124289	8.65210643382817	9.29120818730716	10.1358083141225
"hsa-let-7f-1"	6.53451548312871	6.33381918606023	6.56780753706955	5.65021297325632	5.23829410773489	5.74382653817317	5.73057223348075	5.20315905504487	5.34166467290398	5.77035983776555	4.46798389008898	4.72697573250555	5.90298547536693	4.7227393214115	5.33009475414136	5.6600506206924	4.76413275475863	4.78903892419836	5.10849912203232	5.46346305185829	4.2246808056666	4.68999925288791	4.9391360975429	4.77290059708731	3.9473140397116	5.40376710867896	5.44652676400421	4.78725723652536	5.80245426797213	6.53179607411788	5.18966867324268	5.27598432296308	4.92848741257908	3.20387546227545	5.90796119125896	5.39660441092196	3.88685799815391	6.38001808981958	5.42919732293712	4.15750353808478	4.96786523115391	5.74520336680007	4.71864838557069	5.67412548182927	3.94915105800625	6.09099596104129	5.66056365584022	5.75492261812418	6.96826908201222	5.35428922751652	5.66204257280838	5.21075281603067	4.31708760189916	5.53314083385862	5.9575722277757	4.7594236338397	5.54785676732167	4.795283159921	5.27884090687755	3.37288452373139	4.82294638327022	5.83082727762783	5.93823290734967	4.51648150399194	4.71334439306663	4.57675852126117	5.25092764564696	5.02275922577569	4.25345464720325	5.58797467208969	5.06451358893818	5.24323678710582	5.22990703893111	5.33891406627217	5.24352507430743	5.15866751425582	3.84624134183554	5.00737041025449	5.56718671240074	6.23565944080981	4.56649775571905	3.92055325732145	5.53948027203451	5.2017521575322	5.47386665977335	5.75265453463411	5.1624872776114	5.19932951979662	4.54756319321268	6.02415722061665	6.01535016810676	4.70826897206114	4.34198035120324	4.45021679486129	5.20507936092752	5.89492058863768	6.25038624486608	5.81251782232053	4.94283980682977	5.16412583221697	4.2755854203407	5.41994439741692	5.40941852813537	5.39548370515289	4.65751475167789	5.33112727437489	5.48790734485451	5.28750745117535	4.85804604593197	6.48745911251219	6.39229809428779	5.26857904874021	4.92927863819277	4.00948154880175	6.3426470621588	6.45064199730964	5.86516255164082	4.76827397126749	5.29924074984211	4.48843023252508	5.46600035108563	2.77655942670428	5.07807553816974	4.67979884013751	6.01316777038877	4.78890641156039	5.02696433411745	4.94730413115836	4.00764352383967	4.33696316842536	4.54827751649941	3.87723792092924	4.74983765545571	4.82853624703083	5.86775889718205	5.25320421768123	4.19639359684658	4.95716972793036	4.19985256627166	4.15380976997268	3.93779466261515	6.05466864107596	5.2423138972486	5.26735752374967	4.34540057485022	4.83742864794557	5.62921607507665	5.68958399673039	3.92027126928864	4.43726067469722	4.78616348768848
"hsa-let-7f-2"	12.3942410992261	11.8373713763089	13.024602642603	11.2745050109002	11.0675596947158	11.4860453701771	12.089986715161	11.9512146591443	11.9676016280811	11.7290545623094	10.7821641706573	11.1512502248318	11.8503167092147	10.6732409392968	11.9895463958503	12.4018164220264	11.595103616481	11.309353219723	12.2070290281217	12.1277483155137	11.1265079915359	11.6408905608807	11.6086770442958	11.8062957118542	10.9996744005005	11.92857107281	12.4658257841992	11.8889125892623	11.2132764307329	12.4934125336208	11.319780711596	12.3324096901354	11.5627156637079	10.3073356330152	11.9718266574474	11.0985577661431	10.4591529201361	11.6417144832294	12.330433778916	10.9171509213201	11.9648820103227	11.0849145838667	12.0534694389299	11.2837933019866	11.5496099212542	12.1000701922596	12.4341821408286	11.3140814788701	12.5463280771206	11.8079828854901	11.3699812915924	11.9701769065385	10.5152927529337	11.5447305989286	11.6411726719294	10.9542606247291	11.6485399851074	11.041658498466	11.1383148440639	9.98055188342226	11.9029835499685	12.3026683147215	11.8268577027219	11.2631871173994	11.1995576369702	10.8244182099477	11.1410651972471	11.1909495107365	11.9467985389092	11.9695130243287	11.6676868552564	11.2051919100602	12.1428891799468	11.4040902622857	11.9793880566255	12.0008875006979	10.5165800987243	10.8085344931899	11.7162565435698	12.0860104625066	11.9242481307181	10.8548525193262	11.7829322111879	11.8364640304009	11.9259760989673	11.793408570899	11.7569595516868	11.9640228992542	11.5812920407964	11.9309625278951	11.8161526819288	10.7966008997184	10.320440779511	11.8886624966424	12.2430059927753	12.0024904805079	11.9637833842787	11.5599536222136	10.8986739826622	11.3776427034019	11.0655903543998	12.1896356517564	11.4528042749753	12.4877528663368	12.5079030042229	11.4619441338502	11.6776247277178	10.3303162179802	10.9067659561016	12.0450861781005	12.2917273882944	11.6895924945235	11.0415028615763	9.78052367491599	12.5789665101257	12.1543584306608	11.3064860460202	10.9700889279909	11.3297532333063	11.0958868190378	11.442048253292	9.406255703892	11.774410574476	11.1892360635968	11.8548940748026	11.6501952969231	12.6823341200329	11.8266809106245	10.0703312981125	10.9255359655388	11.8013109496445	11.0347312597621	11.2587013428036	11.6315431173376	11.3779923156773	11.1500129012291	10.7757678247926	11.0720373261408	10.8782867606526	10.6543896788698	11.2792531522526	12.2657616808522	11.8798044180305	11.3011190340322	11.1042419000756	11.3689198284038	11.9503693424795	11.0189102192063	11.258183490478	11.3940784160773	11.6824547038457
