"x"
"CGA"	1.16160609885944
"LBP"	1.15500988830492
"ANXA8"	1.15271365355375
"PDEF"	1.15254115860955
"CHGA"	1.15147177822518
"PVALB"	1.14981243323237
"GSTM1"	1.14871525442979
"SERPINA6"	1.1481575997371
"CCND1"	1.14700109067523
"HIST2H2BE"	1.14345279930902
"ADH1A"	1.14189837396672
"G0S2"	1.13914563610739
"MSLN"	1.13834154606692
"CDH1"	1.13810463728779
"KIAA0882"	1.13713065095682
"CRABP2"	1.13436031689591
"HIST2H2AC"	1.12983502180624
"FLJ22635"	1.12911318391919
"CHGB"	1.12806506600928
"CRYAB"	1.12694688566395
"HLA-DQA1"	1.12596986196915
"KRTHB6"	1.12466779375547
"MGC14832"	1.12214006429076
"TMSB4X"	1.12210051912365
"TNFRSF7"	1.12207275602986
"IRX1"	1.11942411306976
"RARRES3"	1.11917194982561
"PHGDH"	1.11873819414695
"STC1"	1.11516532290062
"C1orf29"	1.11463184670038
"CaMKIINalpha"	1.1137082035674
"FASN"	1.11346672671878
"CCL19"	1.11345768778671
"UNG2"	1.10993391831026
"CLU"	1.1073893574981
"GRB7"	1.10633498241163
"C20orf114"	1.10497508911217
"STARD10"	1.10384370235777
"GSTT1"	1.10300368284755
"LOC374860"	1.10235549053924
"ALB"	1.09992077793109
"PGRP-L"	1.09909709028309
"LOC255743"	1.0961197315203
"KRT8"	1.09521773963906
"PIB5PA"	1.09126914407802
"DF"	1.09102268586614
"LOC376138"	1.08689212653651
"PNMT"	1.08674549258196
"PRO2521"	1.08483088639104
"FADS2"	1.0836210479747
"FOXC1"	1.08287399562168
"MGC18216"	1.08281465199181
"RGS11"	1.08220820950374
"LCN2"	1.08217572285585
"PLAT"	1.08007998418101
"ZD52F10"	1.08006531507553
"GJA1"	1.07999832258478
"FGB"	1.07843596458878
"LRRC17"	1.07778473352284
"KRT19"	1.07587729955985
"IFIT1"	1.07343685177643
"HBB"	1.07134341254583
"AKR7A3"	1.0713071709567
"CALB2"	1.07024551749527
"MAOA"	1.0635448009493
"MMP3"	1.06140226930024
"LRG"	1.06022496097027
"FLJ13612"	1.06006274685995
"ALOX15B"	1.05866188562177
"ERBB2"	1.05399079875071
"KCNF1"	1.05178100371698
"LTB"	1.05099313540483
"EFA6R"	1.04961902360217
"PRSS8"	1.04925875599544
"SFRP2"	1.0467643508823
"COL4A5"	1.04663945842
"CD36"	1.04620253340587
"ZMYND10"	1.04364890712006
"TMC5"	1.04319361691667
"COL10A1"	1.0415232375878
"DKFZp434C0631"	1.0408902474239
"CDW52"	1.04018711188692
"DNALI1"	1.03973934281435
"SLC9A3R1"	1.03958068799421
"C8orf4"	1.03735190799226
"GALNT6"	1.03335741801241
"RAMP1"	1.03274653279767
"PLAB"	1.03251126751544
"RPL9"	1.02826272010733
"VAV3"	1.02698580137568
"GRP"	1.0264522785593
"LOC347348"	1.02640976556699
"OXTR"	1.02586733250647
"PEG10"	1.02169030701296
"MGC45438"	1.02003701479922
"KYNU"	1.01995320573348
"LY6E"	1.01962811697062
"MYB"	1.01949886935551
"FLJ23537"	1.01943715488258
"LOC163782"	1.01865814239263
"MUC6"	1.01846597043001
"LAMB3"	1.01806435280329
"RGMA"	1.0174549248463
"RIS1"	1.01727122067225
"CLSTN2"	1.01577675009112
"HOXB2"	1.01447492967309
"IRX4"	1.013930472073
"ADCY1"	1.01334338149811
"LOC90557"	1.01296980055976
"KLK6"	1.01218016894181
"IGFBP2"	1.01199521938183
"TAP1"	1.01165740884284
"COL5A1"	1.01130542648872
"FLJ32115"	1.01024023428006
"STARD3"	1.00961150339738
"SLC1A1"	1.00924739315728
"LIPE"	1.00730076603505
"HP"	1.0061316422581
"HIST1H2AH"	1.00546005487417
"FMOD"	1.00511589885965
"MDK"	1.00435991824289
"CKB"	1.0038669348424
"CHI3L2"	1.00313437450015
"HBA2"	1.0020341219456
"MT1G"	1.00202325796554
"FLJ22269"	1.00137908311722
"EGR1"	1.00124336890644
"IBA2"	0.999301192665544
"FLJ10647"	0.997371561515744
"HLA-B"	0.995427185871754
"LOC377296"	0.995320594314097
"DKFZp761K1423"	0.995269904059886
"ANXA9"	0.9929029952244
"HIST2H2AA"	0.992456380985332
"HPX"	0.991072811798526
"CSN3"	0.989735876785611
"LOC401236"	0.989642847248637
"KCTD14"	0.987581284074915
"FLJ23403"	0.987090746705366
"ART3"	0.986456655414186
"CYP4X1"	0.985578491132691
"COX6C"	0.985407851031781
"LOC158345"	0.984071295781116
"SOD3"	0.983047705608407
"LOC134548"	0.98234943085903
"KRT5"	0.981797689451688
"PPP1R3C"	0.981763559994981
"GRB14"	0.981435724655605
"CD24"	0.980523815966968
"SLC7A5"	0.979567636580185
"PON3"	0.978071190731041
"TMSL1"	0.977232351388005
"TNC"	0.975935990781087
"NQO1"	0.975858704866393
"CLDN3"	0.975466603505371
"CST6"	0.97451932423746
"GBP5"	0.973140335984048
"CD3E"	0.972197987012277
"DP1L1"	0.972058211518996
"MGC2601"	0.971930640330533
"STHM"	0.969940783981523
"HTRA3"	0.96987625577772
"TMC4"	0.969847424110697
"SPUVE"	0.969267272307214
"LOC51760"	0.969253134991456
"GBP4"	0.968594540997403
"LPL"	0.966830881550341
"LDHB"	0.966622244258872
"A2M"	0.966557549185269
"RERG"	0.966529982831035
"CLCA2"	0.966296849162532
"MS4A7"	0.965657621374299
"KIAA1467"	0.965310467741958
"KLK5"	0.964814295016982
"ELOVL5"	0.96470615686939
"SLC6A14"	0.96432563077258
"MGC8685"	0.963934425018757
"IFI44"	0.963610974285316
"TOP2A"	0.961775548966949
"SAA2"	0.961436819115721
"APOC1"	0.961339332899104
"GSTP1"	0.960725227109876
"NELL2"	0.960700310015509
"TFPI2"	0.960020110458602
"LOC375351"	0.959017157556091
"CD2"	0.957671017145126
"XBP1"	0.957184225904126
"CYBRD1"	0.957081510472466
"AEBP1"	0.955640970231355
"COL5A2"	0.955548950513651
"INSM1"	0.954618203906769
"KIAA1883"	0.95458202502683
"CELSR2"	0.95411825565389
"IFITM1"	0.952276120720297
"ORM1"	0.951609472248053
"FABP5"	0.950439400133917
"GGH"	0.95034971446678
"HGD"	0.949273644970548
"ROPN1"	0.948912165880846
"AKR1C1"	0.948600631378887
"LOC375313"	0.948490240785565
"LUM"	0.946939889281304
"KRT16"	0.946350865588761
"MFGE8"	0.944624192699635
"TF"	0.944609619974793
"CDH3"	0.944404055643153
"PSMB9"	0.944388582587321
"SEPP1"	0.944335539159697
"MGC4734"	0.94377387108052
"SLC27A2"	0.943316939682354
"FLJ10901"	0.942994644597808
"RPL7"	0.942438119882539
"CRIP2"	0.942150943170647
"AR"	0.941763678278999
"CKMT1"	0.941638295486544
"DIO1"	0.941584092210937
"LOC375391"	0.941221417230647
"HAGHL"	0.939991525769083
"NOSTRIN"	0.93832288160002
"NALP2"	0.938260166877973
"DLX2"	0.937537216883711
"SERPINB5"	0.936640867694899
"HCP5"	0.9364611586897
"GJB2"	0.936229591370375
"FLJ20366"	0.934042636000093
"VGLL1"	0.931512467524678
"MLLT1"	0.930675087741151
"MAIL"	0.929415024423678
"CST1"	0.929257907204628
"PYC1"	0.92821481802496
"CPE"	0.927929675317314
"NDRG1"	0.927860958301282
"MARCO"	0.926722420679608
"TM4SF13"	0.92598965490789
"NRIP3"	0.925629726256768
"EVL"	0.925603692536541
"FLJ10916"	0.925544586926036
"GZMK"	0.924633159845724
"CCL8"	0.923582774735053
"COL6A1"	0.92280471340551
"SULF1"	0.922762753701647
"NFIB"	0.921819034461942
"LOC343384"	0.920426812097479
"SLC2A10"	0.919723734475186
"GPX3"	0.919499876375157
"SIAH2"	0.919423595246371
"DLK1"	0.919282604227313
"C1QB"	0.919264081171712
"HRASLS3"	0.918318317606921
"GPR81"	0.917987088268666
"LOC375249"	0.917840177487013
"FLJ31052"	0.917641485086445
"PTGDS"	0.916580905596749
"DSCR1"	0.916456701577654
"IL8"	0.915938091876426
"APOE"	0.914989755618357
"CLDN5"	0.914781826525493
"MGC29761"	0.913702549208941
"ABCC8"	0.913537258573773
"AMIGO2"	0.912502061376778
"RASD1"	0.911915523349977
"FBP1"	0.910689627213284
"HSPB1"	0.910412066065063
"CD38"	0.910368482380929
"DEFB1"	0.909269842349609
"NKX3-1"	0.908773599897859
"COL1A2"	0.908629668222064
"MMP2"	0.908505322308071
"BST2"	0.907991847336686
"FLJ38379"	0.907484420562583
"LCK"	0.90673473451784
"ORMDL3"	0.906685115473838
"GZMA"	0.906622451078263
"STAT1"	0.904624501037863
"CTSD"	0.904209003963645
"HIST2H4"	0.903437644318104
"CDH2"	0.903284654264863
"RARA"	0.903264348523834
"MTND1"	0.902894969365163
"LOC129439"	0.901928371158135
"BLAME"	0.901049288158635
"C1QA"	0.900498399984347
"ENPP1"	0.900463067548834
"PFKP"	0.900106083337391
"CYP1B1"	0.899870739827774
"USH1G"	0.89982066979336
"LOC400586"	0.899551843295544
"TGFBR3"	0.899210253687494
"PTPRCAP"	0.899174101211524
"LOC283698"	0.89779710424017
"DPT"	0.897511860718708
"LOC400718"	0.897321876637593
"LOC169355"	0.897231758406017
"RPL21"	0.896954652671528
"EIF4EBP1"	0.895396915525879
"LAPTM4B"	0.895145505492045
"AIBZIP"	0.895014562768673
"DUSP1"	0.894634948728534
"KIAA0876"	0.894086021570717
"MT1X"	0.893054202591201
"ANPEP"	0.89289516373334
"AKR1C3"	0.892034755712623
"MESP1"	0.891932988551311
"RAP1GA1"	0.891914175654753
"UBA52"	0.891644377672204
"ITM2A"	0.891115970107775
"DCAMKL1"	0.891021999058789
"CSTA"	0.890875097505617
"PRSS11"	0.889596650998107
"RTN1"	0.889117758010967
"HIST1H2AC"	0.888764881608435
"CXADR"	0.88870964713074
"H2BFS"	0.887935662211916
"LOC134147"	0.887459751171756
"JDP1"	0.886835865809504
"CD3D"	0.886798998769073
"NCF1"	0.886495292629911
"HIST1H2BK"	0.886023496172717
"MGC45840"	0.885612681911579
"LOC83690"	0.885573696818851
"EPSTI1"	0.885529556225507
"WARS"	0.885219679593276
"RBP4"	0.884994862784751
"MYBL2"	0.884661951887834
"MUC5B"	0.88358068954234
"DKFZp761P0423"	0.883575929955681
"RAB31"	0.882628386585914
"SCD"	0.881756054085329
"SDC1"	0.881309869556181
"MMP12"	0.880221542202593
"PLA2G10"	0.879809265739233
"CTXN1"	0.879115608779333
"LOC374596"	0.879042834142358
"HLA-C"	0.878554417822826
"ATP1B1"	0.878488122969818
"MT2A"	0.878425779052061
"COBL"	0.877864250049572
"IFI30"	0.876860413315734
"MAP17"	0.876560412332714
"VN1R2"	0.874639651449435
"HMOX1"	0.874311412273406
"TNFRSF18"	0.874030893796673
"LOC130576"	0.873986443158698
"DKFZp434L142"	0.873180690259425
"KIFC2"	0.872971533934667
"LOC145741"	0.872958138917048
"NUCB2"	0.872666940055643
"FLJ14299"	0.872126458737764
"CD48"	0.871762129900822
"KCNK1"	0.870834634502688
"GPRC5C"	0.870694034251735
"HBA1"	0.870679641910233
"BTG2"	0.870096592674502
"HLA-DRA"	0.868885747865866
"GLA"	0.868529399807065
"THBS2"	0.867987039902755
"LOC150371"	0.867885450933087
"CLDN1"	0.867655718419785
"SH3BGRL"	0.866609927355534
"MYEOV"	0.866590611498821
"LOC112476"	0.866523810202814
"SPON2"	0.866364981912171
"UGDH"	0.866347766500696
"HIST1H2AE"	0.863986878107417
"FLJ14594"	0.863814393125362
"KIF2C"	0.863662602068984
"LOC349136"	0.862767739465242
"PTTG1"	0.862011559459398
"SLAMF7"	0.861433133174515
"NK4"	0.860902002358557
"FCGR3A"	0.860793291210897
"FLJ34047"	0.859764371564567
"MMP14"	0.859424863958891
"LGALS3BP"	0.859411515992063
"PHLDA2"	0.859380448892197
"FLJ33674"	0.859200455495029
"FLJ43070"	0.859196344270267
"H11"	0.858987350607087
"S100A6"	0.858460937597164
"GYLTL1B"	0.858343500850621
"ABCA3"	0.858220123872939
"UCP2"	0.858107591005184
"RPL37"	0.857823759094291
"LOC402100"	0.857790050513765
"TRIM2"	0.856248007801789
"GLI3"	0.856215193900029
"SPAG5"	0.855526240163923
"FLJ10134"	0.855275435154939
"CGN"	0.855173693918674
"ALPL"	0.855037366513003
"S100A16"	0.854839851329866
"TNFSF10"	0.854382519809534
"CTSK"	0.854100617938669
"TCEAL1"	0.854013124876368
"HN1"	0.853949535079779
"SCAP1"	0.853387320704708
"LRP2"	0.853354918803988
"PIGPC1"	0.853097225369383
"INHBB"	0.852513545260334
"ASPM"	0.851827402154556
"SQLE"	0.851629651633278
"FAT"	0.851523653463018
"KPNA2"	0.851429608878296
"STMN3"	0.851159425319241
"SYT12"	0.850832024483228
"MSMB"	0.850733522499013
"RNF110"	0.850352337020762
"BIRC3"	0.850104182699039
"MFAP4"	0.849711438021456
"RARRES2"	0.849617173426123
"SLC30A8"	0.849556851872654
"HIST1H2BH"	0.849257917926697
"PALM"	0.84854351651096
"ASC"	0.848410899205888
"PLAU"	0.848342851727391
"ECGF1"	0.847481866148537
"FLJ14146"	0.847368117417053
"SORD"	0.847355540235856
"HIST1H4H"	0.846928304610628
"CHPT1"	0.846640255550047
"PDK4"	0.846624718867075
"TACSTD1"	0.846323304431173
"ISG20"	0.84540663887223
"FAP"	0.844902836704334
"FLJ90166"	0.844542594976654
"FLJ21977"	0.844231018646326
"GP1BB"	0.844137218859815
"MGC11242"	0.843733495144211
"ACP5"	0.842455211544393
"AGT"	0.842408860308896
"NGFRAP1"	0.842351741653943
"SOD2"	0.842223104424775
"PODN"	0.841958602548003
"BSPRY"	0.841905917310932
"FGD3"	0.841589011167585
"SLC12A2"	0.841249504799515
"GBP1"	0.83997748416393
"CCL13"	0.839871490848853
"TCL1A"	0.839685747248487
"SLC26A3"	0.839456023688728
"LOC388125"	0.839448382270998
"FLJ22655"	0.83910517464275
"FACL2"	0.838357823699615
"LOC341315"	0.837524632733062
"TAGLN"	0.837446828784302
"S100A15"	0.836412532518716
"GAGE6"	0.835995279321224
"MYC"	0.834664926924703
"TK1"	0.834641999086497
"COL3A1"	0.834342900415212
"FLJ14957"	0.834262566658246
"KIT"	0.834195275453421
"GSTO2"	0.834094003957523
"MGC16044"	0.833903496381787
"TIMP3"	0.833872274698645
"LAMC1"	0.833773857009529
"KRT6A"	0.833570683394666
"COL2A1"	0.832206171417012
"PROL4"	0.830940322732624
"FHL1"	0.830682105517108
"GPR54"	0.829852008081391
"ADH1C"	0.829662717519469
"LOC144501"	0.829605773533107
"SYTL4"	0.828670595221759
"ANXA3"	0.828525316844394
"CCNB2"	0.827810425586443
"KIAA1199"	0.827789644579145
"MGC9913"	0.827623909086414
"LOC375247"	0.827395950555087
"MGC4251"	0.827310367294672
"LOC147381"	0.82728170633149
"DCN"	0.827052631671686
"AF038169"	0.827015550407182
"KCNN4"	0.826591408149646
"ARHH"	0.82554726890834
"MB"	0.825533153906051
"THBS1"	0.825499604335916
"MCCC2"	0.82525642222407
"PI3"	0.82488565871759
"ITGB5"	0.824767734201537
"LCP1"	0.824363894914889
"FAH"	0.824256319115177
"SNK"	0.823902622977096
"CCR1"	0.823895767412789
"BIK"	0.823576690569527
"LOC400006"	0.823011193586981
"AP1M2"	0.822243690578198
"GRP58"	0.822112228728086
"KIAA1750"	0.821430654730216
"LOC387845"	0.821341022724383
"PCSK1"	0.821147862752795
"GPNMB"	0.820857851891991
"FLJ35989"	0.820456062110284
"HIST3H2A"	0.819108025785685
"THBS4"	0.819013209255474
"CSDA"	0.818601643582423
"CRBPIV"	0.81769270161748
"CHI3L1"	0.817569137757685
"SMOC2"	0.816857020520749
"FLJ44186"	0.816665591755953
"TMSL2"	0.816184158616627
"HOXA5"	0.816024873247384
"CDCA8"	0.815998521161837
"PYGL"	0.815851340605814
"PAPSS2"	0.815779380942445
"LOC342405"	0.815638388549822
"FLJ10761"	0.815571429219736
"KCNMA1"	0.815566690856719
"VWF"	0.815095880858367
"TGFBI"	0.814380530175083
"RPS29"	0.814326803021254
"GPR160"	0.813980256307995
"TM4SF3"	0.813744479731079
"HLA-DMA"	0.81320227147934
"CYBA"	0.812441623533735
"CEACAM1"	0.811614381646734
"RABEP1"	0.811548017612155
"FLJ21438"	0.811106718629593
"IFIT2"	0.811096259078242
"IL7R"	0.811067581070184
"FBN1"	0.811051832051857
"TYROBP"	0.81096547934026
"LOC255189"	0.81075353814003
"FLJ10052"	0.810725954807224
"DKFZP564K1964"	0.810416503238101
"COL16A1"	0.810228716798516
"SPOCK2"	0.809623984015817
"GP2"	0.809306546170409
"HLA-DQB2"	0.809235798694326
"CSPG2"	0.809219252732203
"SH2D2A"	0.808590894028194
"FLJ20152"	0.808392678009751
"UGCG"	0.808349996238206
"RTP801"	0.80788067092693
"CYB5R2"	0.806478471824955
"PRC1"	0.806184114089083
"EMU1"	0.806088542577491
"LOC143941"	0.805544839648325
"PTTG2"	0.805120966612628
"ADFP"	0.8049240506109
"C20orf103"	0.804891432182699
"EMP1"	0.804344829859579
"LOC378075"	0.804220147926415
"PP3856"	0.804204602335718
"DKK1"	0.803396380751581
"C9orf19"	0.803013650512871
"AURKB"	0.80284214480761
"STC2"	0.802606036151099
"CKLFSF8"	0.802422357625314
"HIG1"	0.802275693645971
"CST5"	0.802074616762154
"NYD-SP21"	0.801550428928129
"CTGF"	0.801440504548613
"RPS26"	0.801241568109353
"NR4A2"	0.801204017822433
"MAGP2"	0.800826929888172
"TFRC"	0.800699392556631
"TNFAIP2"	0.800574757929387
"CD209"	0.800057753084618
"PPARBP"	0.799724747111617
"IGSF9"	0.799476185051996
"GPD1"	0.798572115454255
"TOPK"	0.798134154726497
"FLJ12921"	0.798104427495747
"TMSL6"	0.797951317422824
"HLA-E"	0.797777553803435
"MAL2"	0.797511602705282
"CAPS"	0.797407882509248
"C1QG"	0.796913165982537
"FBLN2"	0.796610418659435
"LOC81569"	0.796372058014078
"BASP1"	0.796143877675633
"DBCCR1L"	0.796093784711563
"LOC338799"	0.796072054304547
"LOXL2"	0.795913182752752
"DXS9879E"	0.795894874747409
"IRF1"	0.795731825024459
"FOLR2"	0.795610613360515
"LACRT"	0.79551116967632
"BIRC5"	0.794574329398841
"SLC38A1"	0.794429718672459
"MAGED4"	0.794237737085009
"FLNB"	0.794221553782281
"IL2RB"	0.794204364558096
"HSPA2"	0.794078527129429
"BLZF1"	0.793830533144173
"CEB1"	0.793011972537767
"SEMA3C"	0.792570765800309
"C7"	0.792568653845634
"MGC2408"	0.792450633983209
"HSF4"	0.792353967672337
"IQGAP3"	0.792062497658397
"PRAME"	0.791964468717768
"ANXA1"	0.791702095720414
"LOC122585"	0.791455517614103
"LOC345754"	0.79098599167723
"TM7SF2"	0.790669430408172
"PTPRN2"	0.790067909557587
"CXXC5"	0.789864599476244
"LOC374811"	0.7898151491654
"CCL4"	0.789292412465747
"MGLL"	0.788747833947165
"FLJ21174"	0.788048240145023
"KIAA0746"	0.787821221882138
"ShrmL"	0.787393382444399
"OAS3"	0.786384296925966
"CLDN11"	0.786259463816486
"ERBB3"	0.786160695761023
"CYB5"	0.785439212481426
"TRPV6"	0.785301819115488
"FLJ90254"	0.784066388861113
"FKBP4"	0.783830518884684
"FLJ23091"	0.783511307201561
"BBOX1"	0.78341116506147
"ENPP2"	0.78272105437786
"RAB26"	0.782675314879082
"TUBA1"	0.782674219966868
"RGS1"	0.78240974675554
"TDE2L"	0.782383279460184
"CGI-38"	0.782379441005127
"CSN1S1"	0.781981380391383
"FACL1"	0.781876621743187
"SOX8"	0.781803279193168
"SPON1"	0.781397731849239
"NUDT8"	0.78136990555444
"LOC222901"	0.781302827136422
"FLJ20700"	0.781283861628693
"MAC30"	0.781105608880946
"FLJ20006"	0.781013150339599
"RAB38"	0.780805661783737
"IFIT4"	0.780733843516966
"UPK1A"	0.780661626195634
"ECM1"	0.780641889619221
"MGC25181"	0.780605325445296
"FLJ25270"	0.780180382554276
"CLONE25003"	0.780174602067682
"PORIMIN"	0.780060399147957
"LPIN1"	0.779780125017424
"BACE2"	0.779184530315681
"RHOBTB3"	0.779166065364962
"DKFZp564I1922"	0.779044800989233
"KLK4"	0.778819217948532
"MGC3047"	0.778749609247872
"AIM1"	0.778671856427549
"LALBA"	0.778385297499873
"RUNX3"	0.778331925343607
"CPA3"	0.777688961065176
"LOC400451"	0.777659158130401
"ENPP5"	0.777589562056884
"ARHGAP4"	0.77758520882465
"CD74"	0.7774235283151
"FLJ14408"	0.777215263047136
"HLA-DMB"	0.77718583997796
"NXPH1"	0.776995656160813
"FPRL2"	0.776635287528234
"STATIP1"	0.776593048947682
"GYG2"	0.776413148019403
"LRP1"	0.776277058850637
"KIAA1641"	0.77582572906683
"C6orf211"	0.775775411756099
"GPT2"	0.775629928753388
"LOC400610"	0.775550472938799
"P8"	0.775497106956134
"LASP1"	0.775354456890635
"FLJ10154"	0.775236202712916
"IGF2"	0.77485350429908
"FLJ30002"	0.774771174500549
"PCOLCE"	0.774646864586569
"SELM"	0.77460246144569
"MT1H"	0.774559093491459
"C20orf97"	0.774542135737974
"CD37"	0.774442805634007
"LEPREL2"	0.774394524747265
"LOC130678"	0.774381761268775
"ADORA1"	0.77371760410816
"TCF7"	0.772849688556718
"FLJ31434"	0.772489659219122
"SOX9"	0.772451630813907
"MDA5"	0.771649284212185
"LEP"	0.77153689917327
"FLJ20401"	0.771504762325219
"LOC146071"	0.771399883511046
"SREBF1"	0.771342404343353
"TNFSF13B"	0.771111790501686
"FY"	0.77097908434105
"CST3"	0.770967923828895
"TNFRSF17"	0.770561178419534
"TOB1"	0.770560650704386
"MGC13010"	0.770249050893198
"DGAT2"	0.770076589507529
"HIST1H4J"	0.770052084414751
"CNN3"	0.769954745738298
"HPGD"	0.769296756876946
"STEAP2"	0.769109431377946
"CD3Z"	0.76865850017687
"LOC51337"	0.768630128760862
"KIAA1130"	0.768481872821463
"TNNT3"	0.768410301524495
"ECRG4"	0.767695919164205
"C1orf34"	0.767374714344658
"MGC13053"	0.767159396434926
"TCF7L1"	0.766948901105839
"GLDC"	0.766332302482395
"NFIA"	0.766284695782979
"LOC401470"	0.766113936815243
"HOXB5"	0.765540016299232
"CD53"	0.765327177420817
"LOC387908"	0.76481145809408
"CTSC"	0.764644009702506
"LBP-9"	0.764482658318712
