miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-let-7a-1	32486	8442.011520	N
hsa-let-7a-2	31892	8287.651031	N
hsa-let-7a-3	32671	8490.086756	N
hsa-let-7b	87618	22768.951713	N
hsa-let-7c	3505	910.830831	N
hsa-let-7d	1795	466.459727	N
hsa-let-7e	4191	1089.099005	N
hsa-let-7f-1	7307	1898.841907	N
hsa-let-7f-2	7219	1875.973686	N
hsa-let-7g	3190	828.972996	N
hsa-let-7i	1279	332.368797	N
hsa-mir-100	5136	1334.672510	N
hsa-mir-101-1	13476	3501.956142	N
hsa-mir-101-2	13520	3513.390253	N
hsa-mir-103a-1	45583	11845.478394	Y
hsa-mir-103a-2	45417	11802.340614	Y
hsa-mir-103b-1	0	0.000000	N
hsa-mir-103b-2	0	0.000000	N
hsa-mir-105-1	61	15.851835	N
hsa-mir-105-2	55	14.292638	N
hsa-mir-106a	196	50.933764	Y
hsa-mir-106b	2282	593.014538	N
hsa-mir-107	362	94.071544	Y
hsa-mir-10a	408453	106143.105686	N
hsa-mir-10b	219154	56950.704692	N
hsa-mir-1-1	6	1.559197	N
hsa-mir-1178	0	0.000000	N
hsa-mir-1179	1	0.259866	N
hsa-mir-1180	200	51.973229	N
hsa-mir-1181	1	0.259866	N
hsa-mir-1182	0	0.000000	N
hsa-mir-1183	0	0.000000	N
hsa-mir-1184-1	0	0.000000	N
hsa-mir-1184-2	0	0.000000	N
hsa-mir-1184-3	0	0.000000	N
hsa-mir-1185-1	0	0.000000	N
hsa-mir-1185-2	0	0.000000	N
hsa-mir-1193	0	0.000000	N
hsa-mir-1197	0	0.000000	N
hsa-mir-1199	0	0.000000	N
hsa-mir-1-2	8	2.078929	N
hsa-mir-1200	0	0.000000	N
hsa-mir-1202	0	0.000000	N
hsa-mir-1203	0	0.000000	N
hsa-mir-1204	0	0.000000	N
hsa-mir-1205	0	0.000000	N
hsa-mir-1206	0	0.000000	N
hsa-mir-1207	0	0.000000	N
hsa-mir-1208	0	0.000000	N
hsa-mir-122	0	0.000000	N
hsa-mir-1224	7	1.819063	N
hsa-mir-1225	0	0.000000	N
hsa-mir-1226	8	2.078929	N
hsa-mir-1227	0	0.000000	N
hsa-mir-1228	9	2.338795	N
hsa-mir-1229	5	1.299331	N
hsa-mir-1231	0	0.000000	N
hsa-mir-1233-1	0	0.000000	N
hsa-mir-1233-2	0	0.000000	N
hsa-mir-1234	0	0.000000	N
hsa-mir-1236	0	0.000000	N
hsa-mir-1237	1	0.259866	N
hsa-mir-1238	1	0.259866	N
hsa-mir-124-1	0	0.000000	N
hsa-mir-124-2	1	0.259866	N
hsa-mir-1243	0	0.000000	N
hsa-mir-124-3	0	0.000000	N
hsa-mir-1244-1	0	0.000000	N
hsa-mir-1244-2	0	0.000000	N
hsa-mir-1244-3	0	0.000000	N
hsa-mir-1244-4	0	0.000000	N
hsa-mir-1245a	5	1.299331	N
hsa-mir-1245b	0	0.000000	N
hsa-mir-1246	0	0.000000	N
hsa-mir-1247	141	36.641126	N
hsa-mir-1248	13	3.378260	N
hsa-mir-1249	8	2.078929	N
hsa-mir-1250	1	0.259866	N
hsa-mir-1251	2	0.519732	N
hsa-mir-1252	0	0.000000	N
hsa-mir-1253	0	0.000000	N
hsa-mir-1254-1	0	0.000000	N
hsa-mir-1254-2	3	0.779598	N
hsa-mir-1255a	0	0.000000	N
hsa-mir-1255b-1	0	0.000000	N
hsa-mir-1255b-2	0	0.000000	N
hsa-mir-1256	0	0.000000	N
hsa-mir-1257	0	0.000000	N
hsa-mir-1258	1	0.259866	N
hsa-mir-125a	4024	1045.701359	N
hsa-mir-125b-1	677	175.929379	N
hsa-mir-125b-2	783	203.475190	N
hsa-mir-126	11433	2971.049612	N
hsa-mir-1260a	0	0.000000	N
hsa-mir-1260b	1	0.259866	N
hsa-mir-1261	0	0.000000	N
hsa-mir-1262	5	1.299331	N
hsa-mir-1263	0	0.000000	N
hsa-mir-1264	0	0.000000	N
hsa-mir-1265	0	0.000000	N
hsa-mir-1266	41	10.654512	N
hsa-mir-1267	1	0.259866	N
hsa-mir-1268a	0	0.000000	N
hsa-mir-1268b	0	0.000000	N
hsa-mir-1269a	203	52.752827	N
hsa-mir-1269b	90	23.387953	N
hsa-mir-127	1988	516.613892	N
hsa-mir-1270	8	2.078929	N
hsa-mir-1271	33	8.575583	N
hsa-mir-1272	0	0.000000	N
hsa-mir-1273a	0	0.000000	N
hsa-mir-1273c	0	0.000000	N
hsa-mir-1273d	0	0.000000	N
hsa-mir-1273e	0	0.000000	N
hsa-mir-1273f	0	0.000000	N
hsa-mir-1273g	0	0.000000	N
hsa-mir-1273h	1	0.259866	N
hsa-mir-1275	0	0.000000	N
hsa-mir-1276	1	0.259866	N
hsa-mir-1277	4	1.039465	N
hsa-mir-1278	0	0.000000	N
hsa-mir-1279	0	0.000000	N
hsa-mir-1281	0	0.000000	N
hsa-mir-128-1	262	68.084929	N
hsa-mir-1282	0	0.000000	N
hsa-mir-128-2	152	39.499654	N
hsa-mir-1283-1	0	0.000000	N
hsa-mir-1283-2	0	0.000000	N
hsa-mir-1284	1	0.259866	N
hsa-mir-1285-1	0	0.000000	N
hsa-mir-1285-2	0	0.000000	N
hsa-mir-1286	0	0.000000	N
hsa-mir-1287	114	29.624740	N
hsa-mir-1288	1	0.259866	N
hsa-mir-1289-1	0	0.000000	N
hsa-mir-1289-2	0	0.000000	N
hsa-mir-1290	0	0.000000	N
hsa-mir-1291	9	2.338795	N
hsa-mir-129-1	2	0.519732	N
hsa-mir-1292	5	1.299331	N
hsa-mir-129-2	3	0.779598	N
hsa-mir-1293	0	0.000000	N
hsa-mir-1294	2	0.519732	N
hsa-mir-1295a	0	0.000000	N
hsa-mir-1295b	3	0.779598	N
hsa-mir-1296	22	5.717055	N
hsa-mir-1297	0	0.000000	N
hsa-mir-1298	0	0.000000	N
hsa-mir-1299	0	0.000000	N
hsa-mir-1301	45	11.693976	N
hsa-mir-1302-1	0	0.000000	N
hsa-mir-1302-10	0	0.000000	N
hsa-mir-1302-11	0	0.000000	N
hsa-mir-1302-2	0	0.000000	N
hsa-mir-1302-3	0	0.000000	N
hsa-mir-1302-4	0	0.000000	N
hsa-mir-1302-5	0	0.000000	N
hsa-mir-1302-6	0	0.000000	N
hsa-mir-1302-7	0	0.000000	N
hsa-mir-1302-8	0	0.000000	N
hsa-mir-1302-9	0	0.000000	N
hsa-mir-1303	0	0.000000	N
hsa-mir-1304	2	0.519732	N
hsa-mir-1305	1	0.259866	N
hsa-mir-1306	63	16.371567	N
hsa-mir-1307	5218	1355.981534	N
hsa-mir-130a	422	109.663512	N
hsa-mir-130b	240	62.367874	N
hsa-mir-132	153	39.759520	N
hsa-mir-1321	0	0.000000	N
hsa-mir-1322	0	0.000000	N
hsa-mir-1323	0	0.000000	N
hsa-mir-1324	0	0.000000	N
hsa-mir-133a-1	14	3.638126	Y
hsa-mir-133a-2	4	1.039465	N
hsa-mir-133b	2	0.519732	Y
hsa-mir-134	944	245.313639	N
hsa-mir-1343	10	2.598661	N
hsa-mir-135a-1	0	0.000000	N
hsa-mir-135a-2	4	1.039465	N
hsa-mir-135b	16	4.157858	N
hsa-mir-136	137	35.601662	N
hsa-mir-137	1	0.259866	N
hsa-mir-138-1	2	0.519732	N
hsa-mir-138-2	2	0.519732	N
hsa-mir-139	86	22.348488	N
hsa-mir-140	1558	404.871451	N
hsa-mir-141	6280	1631.959378	N
hsa-mir-142	10601	2754.840981	N
hsa-mir-143	90565	23534.777236	N
hsa-mir-144	90	23.387953	N
hsa-mir-145	4330	1125.220399	N
hsa-mir-1468	30	7.795984	N
hsa-mir-1469	0	0.000000	N
hsa-mir-146a	363	94.331410	N
hsa-mir-146b	1746	453.726286	N
hsa-mir-1470	0	0.000000	N
hsa-mir-1471	0	0.000000	N
hsa-mir-147a	0	0.000000	N
hsa-mir-147b	7	1.819063	N
hsa-mir-148a	145838	37898.358556	N
hsa-mir-148b	642	166.834064	N
hsa-mir-149	2279	592.234940	N
hsa-mir-150	1661	431.637663	N
hsa-mir-151a	10066	2615.812595	N
hsa-mir-151b	12	3.118394	N
hsa-mir-152	696	180.866835	N
hsa-mir-153-1	1	0.259866	N
hsa-mir-153-2	65	16.891299	N
hsa-mir-1537	3	0.779598	N
hsa-mir-1538	1	0.259866	N
hsa-mir-1539	1	0.259866	N
hsa-mir-154	31	8.055850	N
hsa-mir-155	1261	327.691206	N
hsa-mir-1587	0	0.000000	N
hsa-mir-15a	575	149.423032	N
hsa-mir-15b	830	215.688899	N
hsa-mir-16-1	1854	481.791829	N
hsa-mir-16-2	1935	502.840987	N
hsa-mir-17	6371	1655.607197	Y
hsa-mir-181a-1	2093	543.899837	N
hsa-mir-181a-2	2441	634.333255	N
hsa-mir-181b-1	370	96.150473	N
hsa-mir-181b-2	292	75.880914	N
hsa-mir-181c	479	124.475882	N
hsa-mir-181d	75	19.489961	N
hsa-mir-182	41807	10864.223838	N
hsa-mir-1825	0	0.000000	N
hsa-mir-1827	0	0.000000	N
hsa-mir-183	23905	6212.100147	N
hsa-mir-184	29	7.536118	N
hsa-mir-185	183	47.555504	N
hsa-mir-186	1729	449.308561	N
hsa-mir-187	35	9.095315	N
hsa-mir-188	34	8.835449	N
hsa-mir-18a	86	22.348488	Y
hsa-mir-18b	2	0.519732	Y
hsa-mir-1908	0	0.000000	N
hsa-mir-1909	0	0.000000	N
hsa-mir-190a	4	1.039465	N
hsa-mir-190b	116	30.144473	N
hsa-mir-191	7529	1956.532190	N
hsa-mir-1910	2	0.519732	N
hsa-mir-1911	0	0.000000	N
hsa-mir-1912	0	0.000000	N
hsa-mir-1913	0	0.000000	N
hsa-mir-1914	0	0.000000	N
hsa-mir-1915	0	0.000000	N
hsa-mir-192	3046	791.552271	Y
hsa-mir-193a	2027	526.748672	N
hsa-mir-193b	678	176.189245	N
hsa-mir-194-1	185	48.075236	N
hsa-mir-194-2	210	54.571890	N
hsa-mir-195	166	43.137780	N
hsa-mir-196a-1	8536	2218.217396	N
hsa-mir-196a-2	10038	2608.536343	N
hsa-mir-196b	502	130.452804	N
hsa-mir-197	2791	725.286405	N
hsa-mir-1972-1	0	0.000000	N
hsa-mir-1972-2	0	0.000000	N
hsa-mir-1973	0	0.000000	N
hsa-mir-1976	12	3.118394	N
hsa-mir-198	0	0.000000	N
hsa-mir-199a-1	8006	2080.488340	Y
hsa-mir-199a-2	14385	3738.174466	Y
hsa-mir-199b	20201	5249.555954	Y
hsa-mir-19a	173	44.956843	N
hsa-mir-19b-1	487	126.554812	N
hsa-mir-19b-2	431	112.002308	N
hsa-mir-200a	3253	845.344563	N
hsa-mir-200b	1981	514.794829	N
hsa-mir-200c	21164	5499.807049	N
hsa-mir-202	1	0.259866	N
hsa-mir-203a	19278	5009.699504	N
hsa-mir-203b	86	22.348488	N
hsa-mir-204	7	1.819063	N
hsa-mir-205	3401	883.804752	N
hsa-mir-2052	0	0.000000	N
hsa-mir-2053	0	0.000000	N
hsa-mir-2054	0	0.000000	N
hsa-mir-206	0	0.000000	N
hsa-mir-208a	0	0.000000	N
hsa-mir-208b	0	0.000000	N
hsa-mir-20a	1189	308.980844	N
hsa-mir-20b	17	4.417724	N
hsa-mir-21	1163762	302422.342252	N
hsa-mir-210	7129	1852.585733	N
hsa-mir-211	0	0.000000	N
hsa-mir-2110	4	1.039465	N
hsa-mir-2113	0	0.000000	N
hsa-mir-2114	2	0.519732	N
hsa-mir-2115	1	0.259866	N
hsa-mir-2116	2	0.519732	N
hsa-mir-2117	0	0.000000	N
hsa-mir-212	13	3.378260	N
hsa-mir-214	96	24.947150	N
hsa-mir-215	24	6.236787	Y
hsa-mir-216a	0	0.000000	N
hsa-mir-216b	0	0.000000	N
hsa-mir-217	24	6.236787	N
hsa-mir-218-1	57	14.812370	N
hsa-mir-218-2	65	16.891299	N
hsa-mir-219a-1	11	2.858528	N
hsa-mir-219a-2	1	0.259866	N
hsa-mir-219b	1	0.259866	N
hsa-mir-22	167627	43560.581944	N
hsa-mir-221	276	71.723055	N
hsa-mir-222	138	35.861528	N
hsa-mir-223	261	67.825063	N
hsa-mir-224	111	28.845142	N
hsa-mir-2276	0	0.000000	N
hsa-mir-2277	4	1.039465	N
hsa-mir-2278	1	0.259866	N
