X8823 X2253 X7476 X89780 X2322 X51384 X3576 X3918 X29119 X7042 X2353 X2247 X7849 X64399 X3908 X2252 X83439 X51176 X3655 X7043 X8313 X3725 X2122 X2034 X8503 X5154 X5155 X861 X4088 X581 X867 X3716 X7187 X207 X6774 X4790 X1399 X369 X8453 X998
TCGA-C8-A130 11.0641914720799 9.14337248822027 8.04561795113089 7.14347997041116 15.170118360085 7.95335156449409 12.9194435240108 15.6003168666767 10.5342940270233 14.7743684963872 18.197618045485 13.012380034779 14.0598731706937 10.1569283040407 14.9129048453942 13.9540029985247 17.5293268617087 16.1033790627007 18.1405375373094 18.1732314128646 15.4157136240493 18.9743384619235 15.616279047707 19.0654121909695 17.3047774983855 16.7601010048874 18.4476019312204 17.8385934900258 17.1695787324236 19.1593075685655 15.7190033224277 19.2706536098706 15.9135816043773 18.7746904024251 19.4388348678027 16.9820620178179 18.488888868222 18.8807505783202 17.2349391778151 20.6866352665589
TCGA-A8-A0AD 15.15075160293 3 3 8.92983942808178 9.99792033587461 3 14.5336448307076 12.1197400309923 8.59580984747213 16.0685485610832 19.1672114379652 13.389879428016 10.5168359624173 12.5098674454811 16.1300922033777 13.7970507074832 16.5350662540945 16.8287921933257 20.1807536704109 20.1964610189202 14.8318849077643 20.5519902703284 15.0684371308859 17.8059632029093 18.4944693814345 15.7767490275024 17.9723569984787 18.782993464227 17.6948572677359 17.9110580291259 16.8616274316284 19.8843289216657 17.2309190820622 18.4882995219545 20.0945624672889 18.8138249563071 18.8543378563545 18.4753880609603 17.4168762988343 21.3547348980437
TCGA-A2-A0YL 12.7434208376443 3 8.53508919973812 9.16700201242959 14.6109833964621 9.49486625424835 14.7465164621492 18.0377903403896 10.8129015098265 18.224421458387 21.683444370661 15.6542897494858 9.82393331535582 9.79595033731611 18.164181128333 15.4003578660453 18.0303302550437 16.4055818619616 19.0873947274994 19.1288598560336 15.8538650576953 20.9110294271666 15.4818207842645 18.9686706514117 18.2985765182075 17.1594101969269 17.772875965803 18.9391959622378 17.9022474902245 17.3058836678451 16.8374564686176 20.5792731562107 16.1959612818275 18.0181170059042 19.5665911250719 18.1688000006503 18.8917600937598 18.6083057196699 17.5900233090895 20.6929653694686
TCGA-A8-A09G 3 3 8.13489881307506 9.74985853714123 13.4904304088509 10.4978560499936 12.3531788964509 13.7590655805744 7.8616133464405 12.8076772415114 16.3212344741462 13.250339216307 12.3801973007105 8.31608280897605 16.1304303897894 14.4181173191927 14.5896011043452 15.1445420427714 19.5378290215643 17.2946599236395 13.2436093949103 18.9369866789159 14.3385053755211 18.6343318589799 18.1869477228992 15.2657772360087 17.8097518709602 17.7601937229466 16.0941610273995 17.806550297947 16.0679150210453 19.3765121611201 16.8860126339045 19.6438168403384 21.1211856574017 17.6382753653896 18.6157256385659 19.0197368177958 17.8064733162976 21.0351775169529
TCGA-A2-A25E 8.63435361239757 7.88851126462642 7.21244568893575 6.87726859195845 15.1012931342117 9.44616056436022 15.3904426994944 15.6838349044604 9.1191529076247 14.3725613237604 20.4706027460041 13.4386623545965 9.26617542908975 8.8464046540387 15.973085665271 15.298525339888 15.0343589908135 17.1618536713215 18.0289019335437 18.4218573049018 15.7637530246282 19.9302677480166 14.5657789081586 18.1437563740054 16.9523170916353 16.2428354045154 18.8006318000626 17.9531790912121 17.4880669606534 17.8676389004777 15.6485300380821 19.2012229153318 14.9482897023984 17.1616170311389 19.5262037487139 17.1125416049885 18.6853884537188 18.202339673516 18.173543919979 21.5523779972326
TCGA-LL-A73Y 12.2884071394037 3 8.89930849640921 9.75390171078685 14.1504994615796 9.79275894366208 13.7924366752316 18.0774449430332 9.87814081523114 16.4229199129533 22.6916398683163 18.6110781921136 12.0758861796741 11.0863129626727 16.5843217650187 18.0791270322042 17.8733699352127 16.6133619334015 19.5679253183405 18.1707805491656 15.5258044534194 22.3692071539327 15.0115365375014 19.0667828468917 15.8155023179107 17.3279457848076 19.5134804895979 19.5286091835508 17.1500750356663 18.2955314179193 16.5760579120099 19.7767868881674 16.5450201407438 17.7983356389775 19.380004676806 17.7498513762639 19.0892236761799 18.1893406652554 17.2653645096852 20.1407730405734
TCGA-AR-A1AK 9.91801504305697 3 7.49873771544108 8.68980248804337 15.179905944089 3 13.7295212727369 17.7974170352966 10.0690174999874 15.3327067995217 22.7064104451266 15.5793225953724 14.3339920901774 8.86695845560774 17.7510214279377 15.762659358803 17.0836192535402 18.7091065039917 18.892143362922 18.6974062842729 16.2736070613807 21.7150233036603 15.6518368354166 19.2572066784954 16.8977320278779 16.4760358515997 18.0085995149941 18.0554933813738 17.5566541492124 18.5351202314235 16.3739154139869 20.1066634550105 16.1221255512557 17.8797688545459 20.1613565398597 17.7819582313028 18.6104792969908 18.856323710693 17.9027999735572 20.370380582035
TCGA-LL-A740 10.6124040478496 8.29132048707614 10.2573837166614 8.80169198150135 14.3803077846074 8.08048254033584 16.528949566831 18.2599158058379 9.60221150713807 17.095422511914 19.6436170688608 12.4273356641578 12.8338525740102 7.78687832879322 16.3475421331748 14.8153993158743 15.9404631220399 16.1936121859593 17.9897382019448 18.4125173286 14.8570439315791 20.0136801626311 16.03713597264 19.2043202000908 17.9359030307546 17.3230310765196 18.6347521760891 18.5402225812077 16.3270451097613 19.483365557905 16.1183317717193 18.866298995456 15.9427743856785 18.9771189358539 19.6101760252461 17.8457062779056 19.0493586831507 18.6794731198981 17.5919470653115 21.2429470396243
TCGA-A7-A425 12.4114015083611 10.6504309169377 7.42073527776113 7.08266307337489 12.4468132124047 6.93875661547467 12.4510780630581 16.4312877616349 8.11195849140413 13.4309052745147 21.078851698945 15.0536898068904 13.8449194882439 8.68177550193915 16.8512492478854 14.6949909084487 17.5468655224068 15.8574924132704 17.7616755190134 18.2339867675433 15.5188755402901 22.021136547449 14.9306679547813 18.8410664104045 17.2821791463227 16.3420877675697 18.1724404706472 17.4894735050284 16.8427727262923 19.1095845638326 15.6099931443286 18.7700230672414 16.185898818223 18.9202761873885 19.4471929779417 17.845342639962 18.2078482618517 19.1286394184036 16.7008307750395 19.9852919436949
TCGA-AN-A0XO 12.4248245608515 7.80243440155259 9.75710637428725 8.71416095547558 14.4725893471595 7.5939941301377 14.1622212886599 19.2756142590427 6.86380335555042 17.3877351003373 18.1111932784631 12.3750705675448 13.998937714262 8.26738209803777 15.7994081384471 14.9936290413152 16.7147056122181 16.1423863465441 18.3705789117193 18.0348621101605 15.32860623507 20.2289416468542 15.7121682503031 18.8198261828675 18.6805400990956 16.7481416212631 17.9008774671938 18.9991540531404 17.3277309220959 17.7428213438498 16.5152978059776 19.8269997768827 16.9428509581707 19.2170342049203 20.3872718937906 18.1808790157158 18.2806244538438 18.759800928779 17.7185422082518 21.0451301777587
TCGA-AC-A3W7 12.2538281526616 7.78387113385947 8.06768141755486 10.4826005637038 12.590941592547 7.57553879831702 13.8290184757027 17.6874975987918 8.67724585925684 16.8904576459349 20.5538371809058 14.4816929997106 14.2086429620736 9.34352550924764 16.7428672162929 14.3704108057857 16.8134570837295 15.6732772678714 18.1735582721646 19.1718693097366 14.9474419451474 21.8455399690512 14.814459817506 18.7273089071523 17.6553510052166 16.8635157903711 17.9189966308667 18.5833087833741 17.2442940616166 18.6344679106309 16.3068873281736 19.0510500359402 16.9156206570636 19.3527273644559 19.2680246625462 18.3867840819654 18.1908125785396 19.2778896451879 17.049536110707 20.4735017596683
TCGA-BH-A0H5 9.47608952655981 3 10.6573542899331 8.08844902849777 16.6871001312427 12.5086725660911 11.6635527682103 17.256468736177 8.84587997906617 15.6185345753671 22.1028636213648 15.0098517120757 10.716644928014 8.21282335009138 16.8553576645631 15.3364078547957 17.1224010912291 17.6722013023027 18.8052675221473 18.2498964314268 15.7451280469569 20.4453161937936 14.5509854546717 19.1897347684685 18.0713140081785 15.8084800782531 17.4335980057387 17.8757250063357 17.46539322839 18.1817039554288 16.6164346441892 20.184657561773 17.1631160530287 18.1341421608442 19.9938411602838 18.6602893377122 18.7858458215311 18.9177154323129 17.7384352693498 20.9732023944122
TCGA-C8-A1HL 10.9988163524618 8.67075621489069 7.0269655971329 10.3947371411824 11.2491066259642 7.49098304999214 14.0753881626266 15.2727570152208 9.5756057616712 14.2582583266553 19.1673285776569 13.8141927100315 12.1997951515734 7.5976867234628 15.6993413609509 14.740514096925 15.5887291023772 17.0690975580641 19.2960005078211 17.7799973338119 15.3962808829631 19.0734691386418 16.4865168345026 19.0507087579535 18.0463770265701 17.6076738622403 18.7382319122991 18.0178762302693 17.3955655712302 17.7969862503772 15.9593067479324 19.8683134746055 15.4440114981723 18.9895996922305 18.6013302582412 17.3165755168344 18.3234018486431 18.7362977275138 17.5491762597121 21.1516257761699
TCGA-A2-A0YF 10.2362188312497 8.68160053427282 6.12264251252565 6.70494648569908 13.120212445042 3 14.731708376323 17.5334853174537 9.76535596808962 14.0443465801683 19.1106494669137 13.3712826520105 15.3192291266408 8.57841086907285 15.1486956433442 13.6651337326612 16.0659001183995 19.6250044896968 19.5879461071131 16.9008859980268 14.7815715931896 18.6777570245075 14.941595975766 18.6158188731956 16.8894284879694 15.7214791950331 18.0698587297607 18.3222452730532 18.1721028094136 17.6308171699384 16.3888141204998 19.6206158227841 15.4251223205128 18.0185261957053 19.8601557608382 18.0687635649438 18.7103635801785 18.9791453839167 17.9028121507262 20.5280865315022
TCGA-E2-A15J 12.9957923735342 3 3 9.01747893712096 10.8890991367895 7.8910637295894 16.4439659607769 18.1014510752491 6.23209883501428 15.589569015529 19.5650032863215 11.1493410770767 14.5994386643411 8.97618911960661 14.0098549615384 13.0422351132601 13.8318895494736 16.8430486267586 16.21327863914 18.4181000688201 15.651284823846 20.9545472301643 13.4753335581299 17.9492609832066 18.1480861108403 15.9324371935282 17.5404985646571 17.8507832861904 16.8020381451372 18.032108241032 16.378829884899 18.8809962833664 17.0331830059416 18.5312275084215 20.3964538474116 19.0260762298175 18.8819354737256 18.8179916071712 18.3256492587906 20.330341691305
TCGA-BH-A0BW 10.3703990271831 3 6.44325573217942 7.99329263734391 12.6345612062372 7.84493684735517 15.5089293067925 21.6731164457256 8.37901739410279 17.0487748871207 18.0877627761566 17.735109483243 14.4291388038306 8.63509086708805 13.2310211799881 12.6487264574101 17.8564668018483 17.2751728372721 19.9385484199221 16.5254364248447 13.2231819542236 19.5173805831823 16.4569642583191 18.9016223885815 17.3229257035192 16.4902177334695 17.7160887833753 16.515492665733 17.0873356974741 17.9182722017952 16.9641453582545 20.1214955695941 16.4589457043876 17.329316385854 21.2581047131757 20.1244294832483 19.1598674980874 18.3401501054929 17.9139599772265 20.658558015139
TCGA-A1-A0SJ 10.2035090348691 3 6.52984082549905 8.08546948812671 16.9601440277252 7.93680019441181 14.5793896911744 17.9379056596205 10.6162907348898 15.115394437216 20.5788298113856 15.8186226512217 13.0209723244744 9.71463539030128 17.4384624454167 15.2368627054418 16.1988065614714 15.6293318859785 18.4056578067459 16.9804114096519 16.2268689680209 20.8114569323679 15.0771022551135 20.2502398450907 16.9069696267214 16.806482235425 18.6550398220397 19.4645799666995 18.1926075078411 18.0956614517747 15.9970783873497 20.091316315873 16.3084219221045 18.5311892274098 19.4228991090704 17.7645896941402 19.4846695781263 18.2268521225554 18.0846243392847 21.3092771012199
TCGA-A2-A0EY 12.3325579722855 3 8.36951614935242 8.59251345695918 13.2815004799498 9.42575056923655 14.2753099018801 12.9602706689795 8.09490716441545 16.3356864560304 19.6206078180509 13.2937134735027 11.9114830881402 8.42871158285247 15.1010155891168 14.9746180790667 14.7318561454931 15.5057122921745 17.9763398662776 17.3960413772345 13.3734222019115 19.5539156096012 14.3932655734892 18.9198146754827 16.9441919508511 14.8025971198061 17.7442180194982 18.121704785085 16.2625404775747 18.6854469699195 16.4655129582573 19.113177404935 16.7778546458636 19.2309569015164 19.7799349225968 17.5411305018323 19.030100102825 19.3579082384159 17.4158552814925 20.4976186838905
TCGA-A8-A07R 9.93152754065144 8.85679469180239 7.76421795712263 11.1656631644625 10.0820038938341 8.23857375410888 13.3455282543329 18.9559507726968 6.03127126471029 16.7310617427795 15.0220466149098 16.9710480621781 10.9304517337316 8.09124835670393 13.2759547291331 13.9303611062304 19.0870874708115 13.9645071212073 21.5009853735298 15.0924087239671 14.0489140583639 18.1203705322339 12.5195271241377 16.6498494756536 16.9366279223237 15.2810493409471 17.8416726280216 16.8813169497841 15.4476796721325 19.2773304471234 17.6258504120614 18.4372182322781 16.1517416803574 18.0658274149146 20.736432555634 16.3726991753877 19.7870123810117 19.193082477587 18.2323371053762 21.148523721311
TCGA-BH-A18G 11.3700719309095 3 3 3 3 11.124999132863 16.7692905828396 18.6042583079578 8.64023208794976 14.9069159254996 18.8353449715522 14.7264068569745 10.7921317777481 10.502318163896 13.4356109268517 14.2283692825638 17.9923430852371 15.3049930673806 20.8666797348049 17.3433710574906 14.9187738399578 20.4787485563997 12.4686511023976 17.8952955888723 16.7711849824727 17.2013701094684 17.7532762132952 17.268432036775 15.517652202628 18.9766564800538 15.6044954468012 19.1169104516453 15.5442471252232 18.5717770303022 18.6448277322022 17.4286071548676 18.3560763163167 18.0158150151057 16.6999178670996 20.912522624948
TCGA-BH-A0BR 14.2020580224695 3 7.67784907154515 11.9668278862599 11.407262344365 3 15.0398884209689 20.0281229156282 8.18577448455349 16.3378945025934 19.5214456159025 13.4485163518738 11.3585287599707 8.83206756541881 16.810978259852 15.652491651383 16.9564795610208 16.5119495273594 18.5420392832425 18.5251965340129 14.5282005966867 19.8932707330259 15.626452658064 19.2486101383719 19.0014146822174 16.6043943350741 18.0213078367865 18.6284142933157 17.4847274152936 17.5035136039453 16.1927091348388 19.8679340777203 16.6674336903216 19.7099842218528 20.1055307070654 17.8074968435161 18.1571150380174 18.6532548596773 17.1285744561597 20.9936830807148
TCGA-A8-A06N 3 7.43957404708683 3 3 11.9564399104807 6.30824000821267 12.5835623105604 10.741788496464 9.82193631242069 12.9145180424185 15.8690158580584 10.9385841079683 15.2935850831555 6.70335338087262 9.44810574204445 8.33136008190792 12.9385752122806 13.0238692049973 17.4328228137806 17.1321110584505 16.8880383779168 19.441164718357 12.9697405398314 18.3159466561962 16.3238364013209 14.3655310696567 18.7902993430601 13.1925098303801 17.9348245473138 17.7914321558284 16.1104457417375 19.1939173822022 17.178389935657 18.0875463279419 19.4797807218663 17.425592544642 19.8059733484683 19.3968427616226 17.3097420573015 20.8758095179843
TCGA-AO-A03M 8.46127672857128 3 6.13051413471283 10.3083046155017 15.8139712683589 9.78041646959344 12.2157424569983 15.837468405805 7.72891565836744 15.4899206293711 19.0582357929752 14.1886775656569 10.1314012116275 10.6301767983485 16.2686095178496 14.0993988764406 17.0057993264218 16.7457260668532 17.9420174058772 18.1295946685227 14.1833846492464 20.6337214351922 14.1423346290599 18.6375688309023 17.4533482123208 16.8720431232377 19.349839911488 17.8663278862211 16.8767999398671 18.1940624391589 16.0992242852535 20.4444469546563 16.2230450667832 19.4720719041049 19.6163537522168 17.6600215040103 19.4875129084207 18.6070964920907 17.7305537590232 21.5063930168774
TCGA-A8-A09X 12.2015708758438 3 3 11.8467674912824 13.3969329146163 8.66012379515022 13.8526098684497 11.2558879048779 8.62594261777778 13.7363810131562 16.1362015311605 12.1837460257375 13.0454091725502 7.79569139729244 15.6584397135302 15.0199497519354 17.7220657390052 16.564093897701 17.2170420555777 17.6514198098155 13.5468261811379 18.8875736814429 15.3648725584728 20.0386711280955 17.3103732544935 16.4022373867429 17.5505486749649 16.8831141582077 15.9658598744986 17.9244242715949 16.3956495449716 19.2415505179592 16.5513878990736 19.5280231809819 19.3158949951703 17.987346752036 18.8397444338072 18.7668144998564 18.0127667929529 20.9747585832718
TCGA-E2-A1LS 8.37395406327461 3 3 8.54065015763857 10.8187263174746 7.42467953128228 13.0867522312584 18.343162385889 9.91795296313889 16.8023608051697 18.9463822790949 15.0495161296877 9.77190351019203 9.39154988555601 14.9858767561089 13.0419463570395 18.661454492483 14.3739550291153 21.5283487075933 15.458049378214 13.7097813922672 20.3136108739055 13.4608482688233 17.4626871992587 16.1513140861844 16.7593930168521 17.0540542085437 19.2804520430006 17.111764015001 16.8037668503151 15.4964853968881 18.694313119767 15.2745726540126 17.3852820255023 18.9617041210003 18.1971308642573 19.2647597443856 17.8551719493162 17.8306637912386 20.8420045878725
TCGA-AC-A5XS 12.7282157194057 3 3 14.4720727612994 12.9791357267244 9.55743100514145 14.454945112527 13.9909616722982 7.11875082110778 13.4684744951557 21.8892544921775 15.2396367044282 11.4682367143197 9.51734680462226 16.1466569056118 14.2355382459897 17.0791835007472 15.5087878215081 18.0254728626632 17.9822627653876 14.797503911823 20.8709958216284 14.0435401693047 18.4813239993618 17.7545293694007 16.3150439740775 18.2335075040016 17.3067739146753 16.3477322339568 19.5999119731519 15.4316541174752 19.1736518247073 16.1826880935668 18.6955158887244 19.0470361539109 17.8715172129265 17.811894494204 19.1613806502543 17.1974809713793 20.2702162948183
TCGA-AC-A23E 13.1366419182592 3 6.26649973058624 8.3715890787286 15.2696602843872 6.71240692979502 16.5104457588445 18.3352078564224 8.6622069260806 15.3544017139024 18.4583528510007 13.8612044098167 14.1442696837532 8.98036654983071 17.1496636872151 17.1790060724939 17.2937218913457 16.3787221125017 19.5218026423879 19.1217281674643 15.3854050525938 18.6705744697336 14.8738356569723 19.3763767156694 17.0623786655485 16.98372979892 17.9477140731012 18.600028152614 16.7794162559466 18.1031746877256 16.8158737529937 19.7096794103397 16.5004648128407 18.2925182446935 20.2415521742576 18.492465703834 18.951174132728 18.9791514607783 17.9664194424447 21.1093398152091
TCGA-A8-A06Y 3 9.32244262989332 8.22193006456779 10.0591457109984 10.3305337976064 8.70047847984669 12.2538058822349 16.5321349695008 9.72170923575985 16.2143856913547 18.9642425970389 19.2278330494147 13.8427152691635 8.55199640277638 13.9175683917852 11.2720725102263 16.2674253381869 19.3836542159126 17.360100242762 16.1930405350467 14.2718793881652 19.4089149083845 15.2524288688069 20.1421899425094 17.7557298448163 15.9969222119558 16.8775635060624 17.6611311992109 16.6904723267645 18.5744848921321 16.6035645998347 18.9747708234019 16.6501452066923 18.0838241701246 19.7637620183076 17.6665459649843 18.0089801857735 19.125944871732 17.6657527292013 20.1343750132456
TCGA-BH-A0H3 14.0854710139128 3 8.74855624385943 6.88105344377392 13.7759717523404 10.3356242229895 15.5769959659994 18.6922386356976 10.3550724957742 17.5470058324399 21.6630066928913 14.7138551998576 14.3693721926461 10.2069375033974 17.7050358053664 16.0356310439408 16.9284821206241 16.8398731326925 18.5783832288005 19.4416600341459 15.6395454815878 20.4805086654327 15.5611779596498 19.8105357421001 17.9444463297509 16.8037023055768 17.6890198487294 18.9132853483627 17.9362464543537 17.7676661249967 16.7454330293719 19.8790210822527 16.8876679210823 17.9201764837384 20.121199841641 18.484774192993 18.8046702074184 18.4878560846383 17.9483500220812 20.8854298074233
TCGA-AR-A2LJ 12.3357896454662 8.35526001819436 9.21754202426314 8.86611977274283 14.1100619369475 8.14416414082167 13.4818517059664 16.1684191592777 9.51670243797832 14.2186337993247 21.0839107304454 14.0429102207833 14.9010853439663 8.82490259785096 16.525358099473 15.15302319579 17.5570911813759 17.9092004803983 16.6072671793916 20.1826361056805 15.6799943505144 21.7614488301516 13.4619786752237 18.2569688733744 18.2930164563181 16.4218778451092 17.7978949218036 17.9493755626677 17.1781878166835 19.4859973074274 15.1126223687011 18.9294170840884 16.4348674643691 18.6888558777186 19.424467130041 17.9271259400312 18.107880102157 19.397646418546 16.9942350668751 20.8804196980243
TCGA-A8-A06U 11.2926137752378 3 8.12055112000657 14.9887623427038 14.26951584301 8.02813415326854 14.3742194462696 17.7964249381603 7.8473537452239 15.2487998077611 17.508216366931 17.3271363237564 11.6871654909103 8.92599246280065 14.713296580049 12.1460445100932 16.420032501393 15.3878439855447 18.5955367283606 16.8593481542125 14.2043146194128 19.556334437247 13.9867282093518 18.6834974793324 17.6916671797441 15.8201593015092 16.8925655959527 17.5728289797645 15.9815859034186 18.022074931332 16.4409716998036 19.084267995617 16.7247986212187 18.5108323408477 19.9251430252663 17.8005128489524 18.8633292037503 19.6097885475039 17.9266287175251 20.9581039335807
TCGA-D8-A1X6 9.43029516921871 3 3 7.64297983666764 9.41859048224165 7.4960153252589 12.0826488214114 9.68797074627386 5.0557107798469 13.2069315532572 19.826167331743 11.467258778884 12.3059729712088 7.41854807699674 14.0538528606103 14.4676612435254 13.3699781233235 14.7986460093397 16.5044607627396 18.2235885356425 16.6260910631278 18.2484922839134 13.5013350814402 17.2164510851359 18.7680261357404 15.1569332072174 17.9240034534215 16.8287070366411 16.8227054224905 19.056997464776 15.8270313143556 19.8150958645073 16.7440102408434 18.4056278844953 19.5114412363259 18.1723999166241 18.8582454320748 18.5547477068819 18.11376245525 20.6700866150636
