X9370 X4656 X50674 X2167 X148738 X5346 X6327 X3785 X3172 X2657 X4825 X8913 X130399 X1287 X55800 X6329 X80031 X57556 X3786 X7026 X2494 X6478 X782 X375790 X6196 X784 X3280 X4088 X6195 X1175 X79718 X207 X1741 X9440 X5306 X998
TCGA-A2-A0T6 19.655787556998 3 8.85708032334736 21.4483499920398 3 19.3898052106818 13.0999915990732 5.98237832778972 3 8.41854144113733 12.5015975871838 13.1692029162995 14.7049051559486 18.8399194867333 11.4464628686275 12.507955306557 15.1406065937347 14.8164847174081 14.1909152651678 18.144456557535 14.0188102902262 18.3552702711074 13.4612318394516 19.5929978998599 17.5766154933341 16.1431894488182 19.2449017391326 17.1527534034533 17.5531002030135 19.4697198076487 18.9539259547418 18.203212192664 17.6493150525035 15.8632994788756 19.0687127019719 21.0883873810819
TCGA-E2-A15F 17.4997118387833 11.4786408331876 10.8948635983879 18.4863877357859 3 17.9136354549295 11.5111633968155 5.53275744239561 3 9.86866137369097 15.386766116434 10.4930153655416 12.7047389100208 15.5957899331343 11.7540213169015 10.8559615580746 13.119205295432 13.7038406256456 16.9424648687865 17.5092492897375 12.9870854611112 21.2918104109248 15.2933464558684 18.6542685100386 16.0193740910551 16.7468404469568 19.8146830626917 17.763475765579 17.0068792605248 19.9590118527129 17.8792585746015 17.6043600455079 17.9924343157304 16.2412470885285 19.323091077353 20.7822717530171
TCGA-A7-A3IZ 13.2681185180939 14.299161552475 3 16.019651795242 8.87403155223283 13.9174068559807 7.58770685360319 3 5.8321938247905 8.41743750706114 10.0391667449526 8.69225298560138 11.3100398522307 16.9824635830617 9.26046107950762 11.1999015139655 13.4263257107791 15.93664246958 12.6388805029669 15.6937424748269 14.1920989159825 19.5309588288866 14.2163965426602 19.6243040505883 15.9586498465913 16.8707240194931 20.5844306448249 18.2294020197741 16.8022538065156 19.4041844154963 18.5621624126741 18.370757344294 17.9344900152736 15.4190186737665 18.2296581023046 20.4772643351322
TCGA-BH-A1EU 19.9944428249235 8.08843941015584 7.2731769816269 22.7072813221575 3 19.8164243903827 12.8026559487465 6.30561599945286 3 7.80167860737034 11.0368107926225 11.9428990367879 14.55602227273 17.9275963114624 12.2686846382208 14.1703076009567 14.8113179176212 15.1337146890568 15.4312048488503 19.4381872417556 14.7322118832195 19.6102471099836 13.5456565209191 16.9882270456377 17.4026602640441 15.3743158979599 19.3434879686982 17.9505853621776 17.2990711037363 18.8689971916251 18.4495008228719 17.4245142918122 17.9703243222807 16.3861255268384 18.7540669583808 21.1295267795526
TCGA-AN-A04A 12.0321889025068 10.9289837621586 8.11641613680986 16.0591908993628 3 11.6135243319163 12.5177219833931 8.23810597628503 9.38246433176638 9.96021304665324 14.9093333039179 10.7539257646907 9.73972705523403 16.6929043110785 11.8651988470367 11.3027577438785 13.9769602240535 16.7588707040451 13.2165225825185 18.8265820185257 12.9308626173903 19.2292828334624 13.3458305527712 18.2523720482026 17.6441848435068 17.3602191728132 18.2388820772059 16.446904610673 17.7365914889851 19.9943000634757 18.6106243370571 19.0385234830831 17.4323802195116 16.1083264929879 18.4505004546869 20.7930885976749
TCGA-A7-A0CD 16.690085956664 13.2488818281609 3 17.7940493766663 7.11092858620429 16.8424501492052 8.5408075737549 5.94069446819347 5.62895606318056 11.4282431731895 11.0836518356874 7.82449896135672 12.8970437579988 17.1335194038038 8.61684570460537 12.3828327284748 13.4148633179484 13.8058077663098 12.8094953925651 15.9808109009037 12.5950881271005 20.2961667723494 14.2672394521469 19.1658327288335 15.8687653390771 16.2626542894236 20.0868645815771 18.264975329276 17.6829484678756 19.0968617598215 19.3608984502713 17.8197780126961 18.3666576323273 16.455655601706 18.2779078406793 20.9225335553143
TCGA-E2-A156 9.43880941039436 9.03826409589466 9.18724279887211 10.7382239890384 3 14.4583281281775 8.12716464745921 6.279345087742 3 8.74686242497846 13.7033549909826 9.68448813476555 9.8985133013901 15.6806135724255 8.01560340123292 10.3998415293908 18.2611084101767 12.7904784164024 12.8706579123427 17.8812368680394 13.4110920944822 21.5377970100774 13.8354012841904 19.2915725762081 17.0025587429287 16.8227619500282 18.9674702968711 17.9742094585081 17.9467856085527 19.8819356809 19.9622559770659 18.108392906216 17.8317973090101 16.2497967272742 19.1119002386958 20.7481857148384
TCGA-A2-A0D4 17.3864036109059 3 8.67426415758601 20.5056524740718 8.91068491005309 17.9199133027856 9.04515278270563 6.71520961773602 6.38165983077303 8.55119675794475 11.6934166877928 10.4202992174972 12.3669808318926 15.4538862383637 10.2654867740124 14.5304361692476 12.8743255103563 13.4641562494954 13.3271078278449 18.8364649707303 12.6574100016937 21.5937153503135 15.4880983983642 19.0514885141955 15.397583423769 17.0280542735513 19.7958314922136 17.9642615561851 16.918014649794 20.2101636338803 17.9644363260419 18.1325321830238 18.5746129659481 15.5288572614378 18.3745280388417 21.4019658688575
TCGA-A2-A04R 15.0408903049755 13.7123375389809 3 17.5815669394075 7.44337416117601 15.075817179206 10.1503501191167 7.47810477980289 3 10.3961869068209 12.101375398136 9.24195795794845 10.3103606937426 17.5424348437759 10.2690260817781 11.8398862392896 13.2061716079367 14.4112087330186 12.3823148586086 15.762079363126 12.7975691924002 21.4459948829373 14.7690155953383 18.215706966702 15.3851917196418 17.0438736526189 19.9847537202528 17.383907027298 16.851481318896 20.0962897020223 18.2474283890152 18.1851729821703 18.2672792857694 15.3706969145918 18.3776501869401 20.9031466418131
TCGA-AO-A0J4 12.123184237132 3 7.62185649734398 15.9634657668224 9.62485635592585 12.5590048067076 9.66423380049823 5.74952389016025 3 10.0324284509001 14.3162103809682 10.002420378919 11.0170742895482 16.1807737950844 10.1823537790969 11.7633335140567 14.0879627619125 13.5269502036181 13.5818184503016 19.4577676730345 12.8674204642231 18.7982803731634 14.1852243579956 20.7363770437999 16.4337794865012 15.7330046997463 18.7021629774568 18.6460964150956 17.9973913037074 19.5596705933077 19.0273392525401 18.2519780101698 17.5418411309522 16.1660283510803 18.5321030106016 20.3052599587437
TCGA-A7-A6VW 12.9732793906276 8.33530223945259 10.4585075275889 17.8578720263756 7.74584815392261 13.8446679384761 6.50160929719727 7.07849414849645 7.68294375699812 10.1007301810575 11.8118000745464 8.97646436483139 10.8454819491305 15.9460332658941 10.2627000806398 9.34419213364406 9.82592425796317 13.2065272753963 9.45590115372049 16.8616000053885 10.6436555865849 18.880424205137 14.5109220759185 19.5846759673614 16.6894759021045 17.2440904068304 19.9422084821829 16.7165893742305 17.1916699975572 21.549373965307 18.0366964167771 18.1573475990571 17.859201809979 16.3861834337768 18.554195962098 20.1574895743072
TCGA-E2-A14Z 15.6119010532014 8.28608598831989 13.9551090854784 19.0889409523012 3 16.4610625671049 11.6068754714263 3 3 7.99809471784838 15.0677618667832 9.98470492155212 11.3363201730446 16.2982160184776 11.8108643603825 10.6310555122233 12.9832575713616 14.0109501786321 12.6045177086235 18.780244020387 13.7111236155877 19.9937260089112 14.1891106247219 19.7115439197324 16.2868904971471 17.079800416214 18.6475648325014 16.9090537363461 17.5621022453678 20.5874605848586 19.0156810237809 17.6164198080693 17.7937459376903 16.1393073011785 19.1363793370183 20.6545729460186
TCGA-A7-A5ZX 13.7360472569522 3 3 16.7304836928363 9.05194434685755 14.874732571405 14.5656958425764 9.92632435735897 7.84577711775452 11.8043624601467 13.0627613163047 13.7785982591439 10.5162288652334 17.8240864223423 13.5931911714332 12.0830069119826 16.0195862183913 15.0252601024524 13.030471864546 19.211447034486 13.2072391385529 18.8929811268702 14.6715150614571 19.836148633832 16.9598823245702 16.878897406817 20.0138708711194 17.3117929419639 17.7927842313248 19.5832470698919 19.0639896388445 18.3243244383164 17.7352466964039 16.1136475664072 18.1797427165264 20.5365553423624
TCGA-3C-AALI 14.115259976105 8.55967760699764 8.70779572571973 17.3173888897921 7.96755750688762 16.7606140665378 3 10.4507749250839 9.09889554875323 11.2371506214309 16.5673545231049 11.6196429250455 12.0919494293476 14.4565595038121 9.71907001747469 19.3562967334316 12.5838348991903 13.2193485466944 11.8772016771033 18.4285527690177 11.5479980685413 18.5248369314424 15.4015358655708 18.139634506822 15.5873185958744 18.1011799069317 20.1156147239397 18.1531113458868 17.0110086667214 20.4855558537526 18.2487131008026 19.3275655538066 18.2793357329115 15.9556029876426 18.7436892603054 20.0520689140461
TCGA-AC-A2B8 19.2582923059163 9.94830949614237 12.7898142918521 21.510563473549 8.3639772799819 19.5944433484603 12.6124248996267 3 6.78667392144358 9.39439851586931 15.7639958922234 10.6909378806375 14.1006912036789 17.7530099679014 11.5949124502261 13.4242684096114 16.2128705946453 15.7677964462048 14.2940651763284 19.0110150008669 14.0625493830424 19.6438043559262 14.2920560116024 19.2941649540155 18.2752044085899 17.3256822011454 17.7047239384457 17.6948121323126 18.2395895579416 19.6867040610891 18.8921814650599 18.1848412979654 17.5160306546811 16.199846986773 18.9746318226598 20.7500332865329
TCGA-A1-A0SB 14.5392322220754 9.23914508544342 8.40552759985787 18.062833555597 3 14.9238829841115 15.6446340570333 3 6.13574907641962 11.2137888205963 16.0388867340651 11.6219962841533 8.65954177106329 18.4343383242169 11.2377566770778 11.4066613140741 16.7893368865137 17.4158701687468 11.2610481504242 17.9692273297803 11.5319806308955 17.2119097735197 14.2391806357946 20.1544188145811 17.0825233253412 16.6078403118251 19.9334626844783 18.3914442434439 17.3596431141474 19.0088351296044 18.2856809936913 18.1182301747135 17.2137479498345 16.5296867298582 19.3263712812852 20.3344873308805
TCGA-E9-A229 13.3951767248816 8.52010564125898 8.66813896353973 15.847679907046 6.97504247544395 14.8408336996814 14.7253030262456 7.00913891460492 5.50868232055856 8.39650848409535 13.8673162920206 13.3724772079786 10.927421158714 18.1632969768267 11.3696772450321 11.8665441101835 14.4395846801205 15.0368274979677 14.2158126310467 18.9597836538648 12.5759779411265 19.5248447714256 14.3824300593981 19.1764095522155 16.5721204207676 17.5808647298445 18.6423189941401 17.2638791384302 17.4609761636121 19.6957345353396 18.9616028205367 17.8896376032127 17.6382064700841 15.603800948293 18.3418767227068 20.6387734817562
TCGA-D8-A1JC 3 8.94900555431063 3 14.1993785331771 6.83708610284858 14.4201273639184 11.3210465136724 3 6.776364044244 11.1153999803863 12.9278000988218 11.8558469786808 12.5986458279018 16.1132924292407 11.1242639624502 9.72929078090319 13.7164771579668 14.4223473496849 12.6569127020704 18.6237638205647 12.6504540869924 20.0554668320666 14.3573152270638 18.5181283703204 15.9630804471515 17.2754294291237 19.5324528065292 16.8564109948369 16.1428594726449 19.3412138656469 18.6721581047421 18.5033519906135 18.1431423901327 15.53356667632 18.4804313873615 20.3092989546034
TCGA-A2-A0D1 8.79658672869845 3 8.54681614478036 13.9873652485701 3 14.3464152059118 9.76881367138591 3 3 9.66728335359377 14.3732739834992 10.8324042557307 10.8260167044223 16.5142564022714 9.45067896317783 11.3628845303898 12.2207594774876 15.4519669361198 13.3131997864686 17.2499262688009 13.8334827948447 17.0249844450231 13.3305308809582 18.6515862164776 17.4077171118417 17.1348115226168 19.7109678731715 16.2385037440157 17.6535776909028 19.5641919268137 18.6777900877959 19.7509134062311 18.7995610249043 16.7840643642493 17.6980767470807 21.1815629001053
TCGA-AC-A2QJ 3 11.1904447907795 9.03687596103958 18.6141638020386 9.27426440683917 9.8845443403696 11.5803386534343 7.05920577339817 3 12.2419798318955 17.2904172613482 17.4289772787483 10.5301184646067 12.7589680159542 12.9066932189293 11.6049797643323 13.2491539831131 15.4162915427587 12.5083070683063 17.0843389517559 11.9522517143999 18.4721157200303 15.6261229745092 20.3865513378507 16.5406901867735 16.4016706217224 17.2577919570789 16.8050582731335 18.1388352239979 23.3776097908587 17.1951170228578 18.6365448009472 15.7729574378216 15.006218680698 18.4977987148712 20.767576785525
TCGA-A2-A0CK 19.2153602782533 9.66737224807784 8.25752546996558 21.3674810776358 3 20.0520004824031 11.6644066814314 5.46320413054475 7.46169076679066 10.865408745253 18.00756501057 9.66270553904825 13.4457597909416 16.4647556768266 12.0693848148581 13.0801977173068 13.8912783250483 15.9778639496454 12.5402603185621 17.7181537630963 13.1465725529992 19.5421899233608 15.8434912493395 19.2264375065095 16.2170309065375 17.8419952640481 19.658821172817 17.694960695335 18.0504431940243 19.8405055533496 18.6600707727151 18.3717282019168 17.9292298697197 15.7594354019387 18.5252191721765 20.8628372344352
TCGA-AQ-A7U7 12.1272703200641 11.80142059362 11.8455717883153 16.0342353959932 8.41693263388957 14.3855114995372 12.0849941260887 3 3 10.3471726686224 13.2447110547385 14.3038606462881 11.1073042416519 16.5948761332419 11.9775974836233 12.4310598205367 14.5249426026976 15.1278565885361 13.4051660059524 19.0265526408351 14.2394633007179 19.7813394906559 14.9978135995419 20.1992886864174 17.0932024540348 16.8172716436578 19.08348079944 17.4061352409848 17.3777800831785 19.5143621217473 17.8678828150894 18.3721337326473 17.3820766277128 15.977434775739 18.6166225202602 20.5523388505622
TCGA-D8-A1XU 13.2211320434615 10.3633404090543 7.7528859714946 15.602587163292 3 15.4191204068941 13.1798226564132 6.76389866420174 5.55738632940289 8.28819852150917 13.3670863581486 12.9524381113716 11.5317511066126 18.0359775095546 11.1881331190044 11.4940186786392 14.406058458533 16.1785463558555 15.170684737628 19.0946292567099 12.9425528091117 19.6591140860322 13.7124807113578 18.3860614748076 16.8432653580152 15.927808651052 20.3824702685378 16.4238028702155 17.6654949721664 20.3770110895224 18.3890296458542 19.034516297725 18.8458228091297 15.4508503666253 18.5697604048169 20.6971112238153
TCGA-D8-A1X8 11.4345722462408 11.2407385774675 7.97433302448618 17.4881386071033 3 14.3586814332506 12.3073789620339 6.59270955009666 5.75024065813576 9.40415643571821 12.7864385286865 11.434954303065 9.7854252562229 17.9852162361164 12.3278798822346 12.8297068250506 16.0464560837148 15.0289478714499 14.7668641606561 19.6849403737911 13.5424088562558 20.2585410399134 14.0779422423665 18.3098764340087 16.5337151952315 16.1927340640982 20.0220805104013 18.0064387549602 16.7087688295695 19.3153647137889 18.3025330530474 18.0645657597482 17.6505599551272 15.5710100901048 18.8515076619468 20.5064103147458
TCGA-A2-A0SY 18.5057902493909 10.4983346030418 8.09924807655412 21.1123702128069 3 18.5210745759817 12.3342984555287 6.18038275041776 5.8606456238217 9.53154163170584 11.8014052268947 11.7005961783309 12.7935258865454 17.1121744541147 11.5073541870742 12.9175820260954 13.2909214289621 16.6772657875392 12.9215831121811 20.0304393754235 14.2396617469039 21.0331769849944 14.7076558156338 19.4260609317147 17.2658960162478 18.1073914348002 19.4981262704764 17.2793532927266 17.5955411401579 19.7687358012302 18.8744680006153 18.6999658292804 17.6027987800333 16.1559318534633 18.6634352608837 21.2000484868405
TCGA-BH-A42V 17.4653508992152 7.64694583265379 8.76610111412213 21.3668881867496 8.02511538957937 18.1736057034823 14.1214916437634 8.72216119473357 5.59148914039098 11.2737300444562 15.352440252171 12.3902596544683 12.3761877752091 16.9659138668506 12.7791969880207 13.6122050708318 15.2686699670001 17.3276821674238 11.9876200742611 18.1205019003036 14.2708985373061 19.3810718345278 15.1483308492922 19.3944986416956 17.0367077088939 16.6496784402374 19.4022413205494 16.9889100163139 18.0137590491519 19.9727337814114 18.1884341011943 18.3972748787424 17.3665758422958 16.0333313656255 18.5913423770397 20.3704909379943
TCGA-A8-A08R 11.4786000981317 3 8.85264216936648 13.6149140481142 8.11060051892825 12.5147984146648 7.79823829827474 6.50105135097475 6.54690959531016 15.846675736368 15.0719258224112 7.86629988578288 9.62533803931966 14.5894631256873 10.2250879869614 11.1072905430703 14.2353196854172 13.0006044584055 14.3284225512762 18.5689185270178 12.6476665686023 19.6211373950936 14.7926620816165 18.4583352928838 17.1415589667381 16.5832913336078 19.3831419357896 17.6314500543875 18.2603638349983 19.3905495380935 19.4498784382201 18.2151181980944 16.7650844807744 15.9899809180487 18.5348180121117 20.7725757511791
TCGA-A1-A0SH 8.02491596887963 3 3 13.2498211240539 3 11.4348542154007 15.6582820274782 3 3 9.17218509453566 13.3158959044042 13.3224561147321 9.00736804357834 17.5485536344921 13.6212127020092 10.8484578190394 15.6351246625583 14.7134861269054 13.9200835696894 17.7743522685595 12.7715706761661 19.717321895551 13.1416522646029 18.7983628752892 17.7498273759177 16.8901925926725 19.1481495706024 16.556228611316 17.1879526151917 19.9175423902873 19.2154768686173 18.6100048521646 17.3077334371432 15.5904442108425 18.516454455299 20.7746164348495
TCGA-AC-A2QI 14.9535574104057 3 9.52109822780329 16.9024320772499 3 15.4449052475876 11.9704779878295 5.22325431410325 3 10.9381037095987 14.2870426440749 10.7520630664104 10.8011648934368 17.8057578115395 11.2723284055927 11.7496988160191 16.2777097047344 15.0911528866144 13.402351460218 18.3964720520659 13.5928438517794 18.5951719059177 14.3717506027224 19.5975799364146 17.1337721575563 16.9059545784137 20.7024231736493 16.7863889504199 18.0636651941108 19.7424801691191 18.1281444306563 18.7797155795081 18.2684152973417 15.6727937804894 18.7239375769395 21.0716994852935
TCGA-AC-A2FM 17.0566213808808 12.4463362656982 8.97469996021394 20.1208996694389 8.80337470600551 17.7190698402012 10.1278293862616 9.9628055071164 3 13.9559484537163 12.9576936449144 10.0020129269588 11.3242382940697 14.3487004398305 9.88232585262285 14.8901663316774 13.9335676982867 13.7007399716751 12.1308680723268 18.0174173209311 14.6106651475008 22.6719105441887 14.7732201442732 18.3830938260677 17.1990814048696 17.7384664312506 20.1814009276336 17.7047209108253 16.5135927693985 19.0149282631022 17.9555811871036 19.4480479497711 18.7266167799562 15.6249871130401 18.8516985327083 20.1464236038414
TCGA-AQ-A0Y5 3 3 10.0787877746825 13.0486204398421 9.32693004806698 11.3629726822802 11.770717473628 9.21280864442133 9.4820726515797 8.96571131624289 13.969627282314 12.0201994266324 12.3411603031554 17.2491678854554 11.0464612501351 10.3515290122759 14.0790712006761 13.0246601808474 14.6257905913767 17.229101459132 14.3657954373347 18.4987754877618 12.6809957472066 18.2519548185236 17.2332353640446 17.3047892360469 19.2830021069203 16.4328573604026 16.5819790168239 19.3147173008926 18.7655095476884 19.0215725912847 18.1043845288079 16.4195765110464 18.530701151772 20.8915820146062
TCGA-BH-A1EV 8.08626623822771 8.09509748696416 9.22286945003159 12.9913780359648 7.50898961887286 12.6715515357616 12.955741848972 3 3 8.37598825102766 12.872595764589 10.3931892335659 10.3786404727848 17.6771662684668 10.1322145518896 11.2098779074387 13.5330515147555 13.4639420029691 14.0034317385303 18.6490191758912 12.5930678888565 19.9355516141079 16.8324640700672 18.899591731636 16.1424945328078 18.9365142648397 18.6724553747455 16.4068481425782 17.2695711633761 19.9253125706676 19.9804205358258 19.2800313220379 18.086550670817 16.0388583395655 18.4808630345934 20.3794367337195
TCGA-AC-A2FK 15.4980698499733 3 3 19.5746766206185 3 16.2840456830888 15.0113042529831 7.31826713947199 6.06311109244312 10.5494467862263 9.14413578048751 13.6458331230832 12.4085851988859 18.0519985246576 13.3783283657462 13.2458074841673 16.6355381822812 16.7916369207667 12.9360366011402 18.1140195162268 14.5458621580649 17.5599202690952 15.2517008788581 19.1077708171921 17.7611552967641 16.5265328795807 19.5110444064278 17.4073517820438 18.1974932468765 18.6721752333143 18.5642875148309 18.0500030721772 17.6193615531213 16.181998852006 19.0706846441531 20.5761131367074
TCGA-A8-A07B 11.2387939502692 3 3 12.2603312736994 3 11.4036447140304 11.2016787009318 3 3 3 12.4375478940812 10.4681240311922 8.56913840508111 16.9181275382351 3 9.51858339026006 13.8998081001364 15.959999829707 13.9690455633129 16.6719569652994 14.6544180029902 18.4909445114179 15.2213176146193 18.9225244983183 15.721459454022 17.5274100595414 19.199076336652 16.9210400454078 16.8461345812072 20.8000794758368 19.7814293371395 18.4615201257927 18.3175062178735 15.6916886386165 18.5863414689796 21.5276891535585
TCGA-B6-A40B 15.8780825186101 11.12310656774 8.97035424611516 18.8211828662635 8.22697321203425 17.0846329556423 11.5414360673489 3 7.2030689044334 9.21952586795206 13.8161244837718 13.547133461785 10.3449739239508 18.3053381336153 10.1297241335917 10.9243099132931 14.8202023574796 13.876598348528 13.3143522609713 15.9809493678826 12.4687611714113 19.9230538171215 14.7388089174009 19.4364150892915 16.3461754594323 18.2868031977769 21.150481944967 17.1153696305585 17.5728546912461 20.9755048640058 18.0571664126415 19.2919520838212 17.8660276442229 15.307250585072 19.4404647261759 20.1440068308456
TCGA-AC-A2FB 13.0431839985866 3 3 16.7236245669446 3 14.0163802115269 13.5133579145067 7.88504378261609 3 8.63190275092089 11.4738436956292 11.8845427339075 10.6066338187176 16.4913214380409 11.9590634130432 13.4219346216786 15.1259857679251 15.3851030120019 12.0856779377438 18.4480264652443 15.0411631787098 20.0643520615044 15.5199015973257 18.927597927259 17.6575410611246 16.2335510979608 19.4233072682985 18.2110727064934 17.5122409198461 19.3966808389171 19.5084306211253 18.0062422084846 17.8407655571298 15.3953661524523 18.5912277094431 21.2493708964512
TCGA-A2-A0CP 15.3994180202503 3 3 19.4595570043158 3 16.8376360726116 13.1516755616162 3 3 8.56768415117662 12.7278398343735 12.7672315531468 11.4960641986323 17.176517820865 12.4713552257996 12.6882674826563 14.3021418721668 15.0388024705488 12.4057115406766 17.7509058969383 14.2416309699598 20.5967217704884 14.7168463267906 19.3701212534602 17.5873689463713 17.0913420182217 18.9008100453683 16.7520190003804 18.2869674420596 20.7098334190689 18.5537776549275 18.6218083253016 17.2564672995739 15.8344164762369 19.1471514088761 20.8309661736169
TCGA-BH-A0BG 16.6290903102098 3 3 19.5066671953612 7.16534706662432 16.5809315469256 8.59728757732497 5.99100471169951 5.6774793145438 8.7433943887284 11.7243968020242 9.04501977602064 12.6346737146602 16.5255317888028 9.97825417221299 10.587902784384 12.8573228739421 14.1667168507333 15.1156354145359 18.4744586300964 12.1810338901059 17.9485686506416 14.5123940236514 19.9327372892111 15.3038357877692 16.1460532892078 19.6438883722456 16.1630439087157 18.2167335766285 19.6973781344097 18.6794330295508 17.7067897551263 17.6698064872119 16.7997454485623 18.7944220662072 20.6212223769354
TCGA-BH-A18K 17.0182097078012 9.90743232303918 10.0574003983724 18.7235726651533 3 16.7192466745847 11.6405477809158 7.39398678976511 6.74848460748666 8.94451068676691 12.2759170874605 11.4412956363586 12.4167957621082 18.5280536990886 10.8557625772944 12.0508244718481 13.976168179159 14.6849746158749 13.3139108342077 19.2192613536309 13.5953705500255 19.8322787094143 13.3181643684176 18.8166259660099 17.0582482678579 17.3515237431084 20.3723033492635 15.8121377549105 16.8067375486157 20.1005853217305 17.8077588590857 18.8499761259006 18.2278542013201 15.9922226370631 19.5103139605361 20.7351320179976
TCGA-A2-A0SX 18.1294091898216 7.77161347277651 7.91751388392782 20.6315653875392 7.19097261859719 18.011501199261 8.97991021058547 5.1830389181453 5.70039682824139 9.14241423862901 12.8950521651791 9.86986988556203 13.6647644690058 14.7968767092819 12.4553783361651 11.7966229144112 13.2553874895341 16.6860798176266 12.9232411868624 17.4703012688362 12.9125978312794 18.5502826779835 14.1723605851866 19.1903482206376 17.2905726473525 17.9709789781553 20.3942648414653 16.7777977774551 17.6310788932084 18.8813487965225 18.677656662438 17.8194413749063 17.2775410322369 16.9909641942092 18.6399292407817 20.7478760965109
TCGA-A8-A07F 11.4132917782261 3 11.6659817477039 16.3352336101172 7.95062041706772 14.1055914620716 9.84096757499486 3 3 8.0659425152004 12.3322977491438 12.6591499310827 8.94565582089162 16.3383724836452 10.1004606840517 10.7581414620293 12.7616677310745 15.0271544255781 13.1122518095311 17.8959329677974 14.9295943396833 19.3112579399394 12.1814366268978 19.0093232260964 17.339843495262 18.0583632021442 17.7091826463121 15.7751768187577 17.4280365365327 19.3956565424155 18.9077473407029 17.8955384963831 18.0518484159099 16.8591900664034 19.4529508373177 20.3453370608116
TCGA-BH-A1F2 21.0545940915219 3 3 21.9083448427567 3 20.4519320025802 13.2948147905004 5.12239575894451 8.01153589028309 7.4125498711262 11.3303997044557 10.7067292336134 16.3102447756254 18.6781625480911 12.3946083197442 12.5221859828226 14.4091574050118 14.4109582010704 12.8111733703457 20.3662549913925 13.7684691915306 19.4922119238879 15.6183645338542 16.0978312293409 16.3986151706891 15.343675529235 19.8234962494805 16.826594649827 16.5478418265624 19.2648907910841 19.223791138578 17.3500704219253 17.5103022660578 16.1223752493641 18.6788629701021 20.6113404906796
TCGA-E2-A1BC 20.5046144581068 3 3 22.6966847228126 8.49538224060983 20.9157179428459 12.6015356764287 3 3 8.80082149228278 11.0624204650016 12.8144229085135 16.3353510809935 18.367258592546 11.9667497376226 14.4659406943641 14.9778158589173 14.9368294086306 13.9369905406862 19.5308571056207 14.3798074577649 19.7966874432786 13.1793250177163 18.3840860711098 17.191367395352 15.9581265426038 18.8603185505487 17.0666621674582 17.9477738967176 19.748310329336 19.6077529355587 18.3357260973901 17.8679253679582 16.2773030311426 18.5577062447272 21.1275953465763
TCGA-LL-A440 18.3326384170829 3 9.90258527028674 23.1795970832096 8.74339333680175 19.0552467662733 13.8536249676455 6.03360807633417 6.60464291716042 10.3586202787117 14.5201257768576 14.601528858918 12.2186198746864 16.4320184699287 14.2664393052082 14.5483603738313 14.8006448085628 16.4288197016201 12.7392368484641 18.3411386608796 14.8488942192408 19.0715881549645 15.5033163101974 19.1249204710794 17.9220833786733 16.284042346531 19.6161188109672 17.3861946737046 18.3678407344135 19.849122824826 17.9075371034941 18.2555233979057 17.0015069241258 15.8730855529812 18.8561834805411 20.2198401409702
TCGA-BH-A0W7 16.4680748063508 3 8.28487656431737 19.500380713074 3 16.6473070846896 12.5423383591559 10.1199128643831 8.1995327494618 11.0531934911488 13.5588206087462 10.6452238490887 11.0045009549811 17.5216743311364 12.287907230523 11.7334817557513 12.8406506616443 13.5950022727965 12.3725126178448 19.0165794355205 12.9710203792489 19.5082497983341 13.2833067500098 19.299530918925 16.8869853704312 16.0728355043978 19.3972799584383 17.0322751783207 17.8341152237628 20.6829428749734 17.8115029500125 18.9837149363166 17.5853517202724 16.0285624352397 18.648124239928 20.9701015200306
TCGA-A7-A3RF 9.08963093445101 3 9.60600899486201 10.7991877201412 8.28442965738784 11.0068314453556 9.26494564754155 6.66483132765769 6.71115878368015 10.153725788181 11.844044784869 9.84378844106041 11.3786559832031 16.1572779343333 13.3390463223904 9.68479005935709 20.8761484508032 12.6871671618093 12.769493598523 16.9130542950109 12.7399573019372 18.0028401917769 15.2587205869852 20.223295656966 16.8901518564924 17.2868215206559 19.2101091863464 16.6063822467246 18.6193860629835 20.2518330498815 18.0397249389247 19.2782403978433 17.890632084623 15.6613960395105 19.0083331752229 20.4403299145371
TCGA-AN-A0FK 10.7624171091125 13.7566446128319 3 15.5335184319262 7.48569915556099 12.2715995640198 8.138576620992 6.82482161426902 3 9.99080574895391 11.4103605584172 9.54566319167087 8.28356306706991 16.2411513368383 11.2093220985774 13.2189280202558 13.027122869557 19.8249557658741 12.4097333781497 18.30608625719 12.8624412095672 19.7324241105076 13.1271088492268 18.2451404205371 17.114115837771 17.0956892977245 19.8116423495722 16.4496226038941 18.0908570890177 20.5151492446569 18.0219617139919 18.7954343538873 18.4925373722428 16.3505152638549 18.979857328363 20.2554897881324
TCGA-AC-A2FE 18.1325528198743 9.71351700666711 8.87565117521433 21.3995536107633 9.11263929495042 19.1470206772976 11.9417049839873 5.99889582860715 7.81537916792567 9.58830124381959 13.2717406592798 14.4140977571287 12.8467763899695 17.1292041473227 12.0024517329342 14.360785158279 14.1916348201882 15.0952391957886 13.3715630513955 18.0940385391375 14.60550471128 19.6141020012552 14.5513193916215 18.6910910123747 17.4431696989331 17.7234481408889 18.7159637829917 17.441465342773 17.1693150394739 19.7841214794332 17.4846792930489 18.233608166074 17.6732493433519 15.5457999895424 18.7768179957204 20.3328884108372
