X8354 X5473 X3456 X3046 X5196 X3045 X6403 X7066 X22915 X2151 X5265 X64805 X3043 X7042 X10125 X11136 X2159 X7043 X5136 X58494 X11069 X2149 X2 X7450 X10335 X54331 X5153 X5575 X408 X2791 X83700 X161882 X5175 X10461 X4846 X8503 X5154 X351 X91768 X3717 X5155 X5770 X6915 X3705 X221037 X64837 X5590 X27154 X207 X5576 X3799 X5908 X801 X998 X5566
TCGA-A1-A0SB 3 3 3 8.96268683379848 9.574163883271 3 12.6448494067824 9.49526285271139 13.3706011518368 13.8094670644214 14.40908819175 15.1370292607458 16.5483163692891 17.1043232711871 17.4856215336687 11.3659873848399 12.9186432858936 16.4189677356656 13.3016088719098 15.5368399599318 16.4084476689222 16.2898966198228 22.3963117099045 17.4784647306723 14.9903473360674 16.7940527568891 11.5207941532842 18.1173232412412 15.5857133849333 15.5825699611468 19.5963369327646 13.8505291361323 16.9698602213115 15.9455992106175 13.3570789288002 17.4713398226859 19.982533862253 23.808419841416 16.7295341072686 16.6612496794362 17.9296220573727 18.1606313009205 12.4810510043539 17.1182078563139 18.50400034877 16.9042440813777 16.3715732103231 17.8261247140125 18.1182301747135 18.6856747359335 19.8484852699698 15.6326652361683 18.8730564389924 20.3344873308805 18.2581816039499
TCGA-E9-A229 3 9.59891006748082 11.3237441789634 9.80568432892876 8.85253075239662 8.05717712733648 13.5830803936022 14.3230545912177 12.7892905850457 18.2825767248362 18.5596315804448 14.1368158395794 16.3543915616985 18.3496262406493 16.2011018942821 12.6318286185039 13.9832787865017 19.6797890899461 13.5012750136243 15.8656692349357 14.1556404907621 18.8433216887107 20.892542032981 17.4374416795959 16.3056304426061 16.1648835038627 14.2926608698909 15.6525406082439 17.3530720965456 17.5277721115595 17.2896869830101 14.1967659344921 18.5701259664045 16.5022390581431 13.8714137531977 17.5106192002783 16.4644856446376 22.1995302278425 17.2499871244611 17.3788528463723 17.7953040702631 19.1429253498187 13.464660197125 17.2919455383096 17.7579734635787 16.7728593663016 15.7074910699925 18.2706499119504 17.8896376032127 17.7241424867415 20.1365921852798 15.993815102123 19.4500979744478 20.6387734817562 18.3103462631803
TCGA-D8-A1JC 3 3 10.1813871669581 10.8734668609683 3 12.038031676671 13.6336404926044 15.3324913435019 14.6172548333795 18.7035690104011 18.4493572723729 12.917090590928 13.2393356193168 15.3424561582211 15.7871914398601 11.6663156024851 12.2417507957325 19.0218626252251 14.0067091994309 15.7575426010754 14.1770585915725 19.0567097951488 20.9902152637814 18.3629195694062 16.1289795034637 15.6486351348746 12.9129715979572 15.3740930829558 19.1474657830106 16.3731527008391 16.8332739437576 14.2514559634713 18.4670904544958 16.1953698620601 15.0009303354379 17.3432200555317 16.7133743201813 21.8013634379077 15.4373501628968 16.2529923992003 18.1895422573681 19.5052838032675 14.5845398078325 18.4124441001001 17.7819245644634 17.5303374672897 15.1071161658773 18.2482025742896 18.5033519906135 17.9155837925823 20.5790383471313 15.9805991169393 20.2703235650939 20.3092989546034 18.1849480866468
TCGA-A2-A0D1 3 9.4763796054606 3 10.6759382127828 9.71725670300643 3 11.9830819889691 13.8724156843166 11.9093689656191 16.6035697471672 15.0624455038851 3 13.7393807251589 13.1044119526159 13.0558572758591 11.5101073990421 15.1830145285086 20.8437227102892 12.602977856356 14.0446462556897 15.2328127417339 17.5964044968053 20.1824764050185 19.2121857421423 15.2723248301891 14.4428396950646 12.9669934377513 14.6233021342758 16.9752535275737 16.3846535298951 16.0766408294465 13.8414478199662 18.3865854482285 13.943844456652 16.0283649219348 18.0264328127913 16.1443878175488 23.1210574903898 17.6153448565916 14.8807150806603 18.6433848534671 18.1974405185294 14.5281962662408 20.0197300103338 17.3377511005614 18.3206947314245 16.7898993627759 18.0358820412385 19.7509134062311 17.2850950744316 19.9780165165642 14.5324910103502 20.7630622180914 21.1815629001053 19.1162064207801
TCGA-AC-A2QJ 13.0812642810335 12.7682093167538 9.70834675338334 3 17.1799513542878 3 12.5319182929835 9.55331352198669 12.0602609798751 13.7426626127185 19.9783001028205 13.1055594121332 19.9100874926116 14.4237698075359 11.3949687944581 10.9117266493679 13.2400680163868 20.608122526769 15.1945193116739 16.8780917477698 11.4529921408628 17.4058667134335 23.6542223276283 19.0093654169247 16.5148974219351 17.9078393168915 16.0695316559068 17.1010498273055 17.8622597784942 19.4007913382803 19.1306890122918 16.6223793944158 19.3151978625056 16.1435796415627 16.0181151443098 15.8597303170067 17.4260412296221 20.534850477281 16.686545552827 14.3924023665968 18.3867023548016 18.4591242596591 18.6399855443651 17.9975805133678 13.818229222434 17.2136703005406 14.3503046558375 15.4882526278655 18.6365448009472 17.0572634157876 18.0762590935381 15.5401290353245 20.1765500351761 20.767576785525 19.2111307017721
TCGA-A2-A0CK 9.97410111086974 3 3 3 10.4156444350856 3 16.2276528674631 14.2508327018957 15.3291540595569 18.2656262787795 17.4639670254364 14.7968963208629 17.4894132304101 16.4799709740662 14.1597843319592 10.3120517675892 15.0437053660005 19.4127138392609 14.814225824162 16.4521200304152 16.2777334737568 19.049591824632 21.0596000810812 19.2989308251722 15.4698958181963 15.9373813054913 14.9131434786505 17.5414108710552 16.9000961736278 18.2926555509001 16.9207381066746 14.8405008501957 19.4119678341746 15.1198790699826 15.796374210189 16.6719236977714 16.1925395344775 21.7115716862284 17.3125079395478 15.6904133396515 17.8117514544827 18.3053585263398 15.0185014753464 19.1083292597458 16.3388651836837 17.8043008247249 16.4826552738807 17.2804254931311 18.3717282019168 17.4067238704879 19.2070448790405 15.5237990210522 19.363710590726 20.8628372344352 18.7636764173939
TCGA-AQ-A7U7 9.89741543151922 3 12.6309186582497 3 9.34767689613411 9.53137098137119 17.5566958498518 15.1492620321102 14.9023488600805 19.0891484015146 19.0779279993944 15.4224545928322 14.6321504198773 16.8515075396921 16.5423529020034 10.6920520149111 15.0459547892869 20.2455308899146 14.9452728757524 16.9141534929479 15.6683518557071 19.6028048682879 21.8276792062719 19.7366056766783 16.2152299774332 17.0226469828804 14.5923912510935 15.8343775281308 17.0984733703049 17.8555354407413 17.417525328726 14.811880925763 19.7785524400523 16.8806720730546 16.5816428959879 16.7851576813123 16.47395338541 21.5551820459927 17.0519714679955 17.4640467207544 18.4632907199329 19.8744748061479 15.1039787772978 18.5418862215291 17.1981552719087 17.0926229033355 15.7836026984876 18.5019946545481 18.3721337326473 17.294659016317 19.7825387941789 16.0269170243383 19.417934088035 20.5523388505622 18.1641756526761
TCGA-D8-A1XU 10.4499064385839 3 8.41239087756707 9.28526240365778 3 3 14.1827838178996 16.9914236544182 12.9928266499846 18.5074665181641 24.005118095315 15.0460157671195 15.5725664523141 15.4308750055074 13.9902433221325 12.7144512157043 12.8309775475859 19.1101882472397 13.7984788745022 15.7887287773463 14.0571381757809 18.8886808838667 21.053618870935 17.8203764456231 16.1270337858183 15.7734297936172 14.053475539809 15.9577705354127 16.9440461777802 17.1261226177436 16.7479120223242 14.6902129493949 18.4304690931834 15.9107866785586 14.2547002659374 17.6227099572119 16.6951426129448 22.0001304817323 15.8288951898349 16.0725657218077 17.2942390726543 20.0226700467469 13.620457270958 17.3080066639649 17.2337046643769 16.0714188448094 14.9163957717122 17.5408143229431 19.034516297725 18.1021260651346 21.0090416396334 16.301960909561 19.7030962457875 20.6971112238153 19.1380849056968
TCGA-D8-A1X8 3 11.1990049037439 9.62216450053447 9.51187376151964 9.13621211500573 8.33751874366911 16.1719432705469 15.5438285609459 17.0242405416768 18.2565317800429 18.6551644948777 16.4624420287518 18.4186004926426 14.9215390572837 16.8428935971942 11.3377225075715 15.0286969192881 18.9747057189662 15.0523134157575 16.825837839491 15.6381801208223 19.5514670024614 21.5622179522059 19.3073437678266 15.8560801858224 16.2743666165924 14.5387316845096 15.9165523654871 17.1079371618035 18.2069696922742 17.0410866623668 15.4011500420911 19.6638385668049 16.3355620899521 15.0979747781293 18.5245629197115 16.5527930120695 21.4197108120031 16.5534292499111 16.445266198671 17.7011137182539 19.2652638552651 14.1454003983679 18.2350049580835 18.0995076739452 16.9173484080973 14.9069439329226 18.4738742068323 18.0645657597482 18.1899770990349 20.1966226990413 16.475693549036 19.9158429872744 20.5064103147458 18.6845293277295
TCGA-A2-A0SY 10.8062650667128 10.0122198112667 3 10.2194941993007 3 9.4468648944745 17.1630157125533 14.9637365860909 16.4016101927481 18.213985455708 17.7065068883896 14.7314374906515 17.4718080451054 17.8483099951152 15.631950746601 9.73870455887892 14.8433110222558 19.436728167488 14.9681302221863 16.728899701649 14.7817576182153 19.3753009184184 21.8001134974506 19.6463844335846 15.6195101964613 16.6931992018425 14.1235253239945 16.2281800002217 17.3420447570617 18.3268910317474 17.0887775153084 14.6443860811202 19.7783579804916 15.5929272676177 15.0960129828617 17.9427372851723 15.8560685447678 21.9869881420486 16.9615488756625 17.2137528817548 17.935741519971 18.704760082111 13.930756909109 18.1714008023324 16.9657723850727 17.0855536514191 16.4761086686629 18.0208731693805 18.6999658292804 18.1091847468648 19.7036267182279 16.5852998378935 19.691715025426 21.2000484868405 18.4450051124711
TCGA-BH-A42V 3 11.0113404921391 8.45242544584215 9.32572788039481 3 9.71183302931629 17.1837620929105 13.1217573205256 16.5266135502951 18.2322447935607 17.9274810312888 13.6281384530458 19.398469256913 15.384064570243 14.9072509517838 13.0338095357018 15.3517790572115 19.8111449203957 14.1584610489522 17.275893818275 14.9037205356195 19.1682878464408 21.8646609495944 19.7962727246425 16.2445099953926 16.1732099051101 13.8785098397282 17.3194168866465 18.2486175358219 18.7441299158003 17.3565358138686 14.8605039566385 19.9157836820306 15.5467216005324 16.2000088918085 16.8736441265797 17.4467835124456 22.2025528512192 17.3878834278713 16.5931603023897 18.0532083698294 18.4070352932819 14.8373450878627 18.2611067039457 16.7938276602623 17.3290655406212 16.1612255199808 17.5577270712526 18.3972748787424 17.5486509338643 19.2555579895917 15.6859431389096 19.4874410112223 20.3704909379943 18.3482454146168
TCGA-A8-A08R 10.5782961753445 9.78506411863257 9.52298147782424 8.42960891134719 9.03745075239855 8.23984721569948 14.3800699393613 11.8132358160983 12.23766820479 16.2348134324483 18.378575432918 14.8614043861137 13.1809005007904 17.1597763043295 17.2969181776282 10.7252805152316 11.698930299837 17.3957162916984 12.7377719436595 15.1809662141214 14.1237697527562 17.7908777382983 21.0331794333354 17.8849582218947 15.669730290879 15.5426273283266 12.9820046211382 15.2734773679861 16.8749599050265 16.3026170750559 15.9760222909632 14.1891361111803 19.1351082773513 16.2127759660156 15.6846459681054 16.3614973640895 15.5407827116674 23.3248152907056 19.2303529808779 16.548726497769 18.7849113850752 19.0874280704295 14.2579225945979 17.7037993552219 16.6172122983871 16.6936688904621 15.661405117829 18.2594199353465 18.2151181980944 18.7115214753197 20.6079905211874 16.1318622599678 19.986291912171 20.7725757511791 19.6933069133498
TCGA-A1-A0SH 3 3 3 3 9.34587795430622 3 13.4566631124776 15.7024427549203 13.3780885923574 18.5019350641186 17.4791466679732 15.8096136973268 14.7033706629734 16.7387364955922 13.2416717335878 10.6902395083019 14.1851108607528 20.5630631987694 14.3115258052984 16.3449115318557 15.6845432189362 19.0981716854528 21.2349968918928 18.2578810112923 17.4211451079679 16.8684654829622 14.1148335892123 15.8045040569501 17.2314029579484 17.8614330156691 17.9988805977326 14.3780387536538 18.3513114954964 15.2043470250856 14.8022258843312 17.3415147695558 16.6752973652391 22.4573885544948 16.1438766284545 16.4977143424397 18.2857612576128 18.4655544740893 14.0264185377023 17.890324542717 17.5115530411312 16.9485387021228 14.5012223815923 18.054365200969 18.6100048521646 18.0544466305851 19.6239587687894 16.385146783491 19.7145525968463 20.7746164348495 18.7469930170182
TCGA-AC-A2QI 3 8.88935327094998 3 8.52040418446882 10.1186202701376 3 15.8445774439184 15.0731688531305 15.4697706040943 19.4457932225784 17.7403489830131 15.8788039930354 15.7057164657345 14.8042752575561 14.1265145052181 10.8177393152691 15.2995865561318 19.087638225459 15.3298997377661 16.1796302536472 15.6493223200456 19.7753405715882 21.4502265747068 18.9829173361298 16.1477892832867 16.4840504564547 14.9173489372254 17.4110679797544 17.7507625739384 17.7851155560562 17.4495723747228 15.1164880725115 19.2976438481711 15.8796714995926 15.7277704441984 18.2670979786934 17.3330573056548 22.1558711298314 17.4491807810125 16.0776501717222 18.9698229065052 18.9298055037787 15.2346959356084 18.0417942581039 16.5337598361071 17.2522885651442 16.2739041783891 18.0707724016152 18.7797155795081 17.9097361152572 19.7479677113822 16.0707717576901 19.3941399208078 21.0716994852935 18.6572467678443
TCGA-AC-A2FM 9.70870405425652 10.9020839527755 3 3 9.15975632810978 3 13.90420188128 11.0650703515701 12.8704082037777 18.2654809463592 18.5096906130502 12.6486099706717 17.6862988249957 13.0485655144873 15.9827987055883 11.498634987519 14.5160583161303 17.3936737956404 13.8292828780924 15.2593294543053 14.4275022672099 19.3691371283064 20.2959046027719 18.9268841463023 14.7872770788084 15.1356503172962 13.8409816256491 15.5716849361512 18.8443894288543 17.483062552954 16.3166148431979 16.2716875493102 18.5321953487434 15.5654948341685 15.8244791173288 15.6585140702378 16.0900807258829 21.0003094920128 16.5187341517324 16.8655666646378 19.4505993256322 19.0414457992659 15.1784783745502 19.6982063288889 16.0731135183716 18.7067817153828 16.2971645205308 18.0177106345719 19.4480479497711 17.9622679843183 19.972192742972 15.2789103672344 20.7616410511189 20.1464236038414 17.9974922000211
TCGA-AQ-A0Y5 3 9.03471709059763 3 3 3 3 11.1897107350831 16.7637433889421 13.5104371107316 16.9724455186027 16.256313451799 12.443458285216 14.5582578486263 14.4861351133833 16.5242058067429 8.19173421457822 14.3480529878186 19.1683162168207 14.523301756571 16.4932496134609 14.4300893869757 19.1393236191387 21.2139874354692 19.7788976588935 17.2807381123049 16.2412376682089 12.9044311633858 15.2475129194417 17.1467670912716 17.5070972723635 17.7272968975515 13.3193931317282 19.1744761143393 15.7055027329871 15.4490531334544 17.9430522168747 16.6070702004585 21.6688557573388 15.6274527104819 15.612612737925 18.7898932132041 19.4792835513519 14.2664952390708 17.8959633904444 17.3091482769345 17.624004447841 15.1448799540792 18.4078380594992 19.0215725912847 19.028946976271 21.016381165069 16.4461535264634 20.4956119633909 20.8915820146062 18.6309332251494
TCGA-BH-A1EV 3 3 3 3 3 3 9.20233169860776 18.5120429815511 11.8197578302117 15.8140944343513 16.7193686686898 13.4142910471606 13.7126025142204 16.1833771087745 13.2953577381117 12.5369289453079 13.3828417152637 18.7641719036317 13.0816705492717 14.8899383079961 15.3481504266281 18.3868418105382 20.2878730148906 17.2380008157299 16.7000076044586 15.4563968807028 12.2126588026202 15.0479548405122 16.8386780538821 16.7909257019673 17.0886011081898 13.3299773272108 18.222291956087 15.3710948503381 14.0796385869949 16.6125677338553 16.0720920830864 21.5152282035868 16.2641021083199 16.553630625529 18.5026882274046 18.9632309664203 14.5134988967116 17.707375296328 17.5930349151677 16.6888702999149 17.1116294951909 18.4297333135524 19.2800313220379 18.7524559758291 20.0250876494963 16.5533944975099 20.0638020540291 20.3794367337195 18.8363203866248
TCGA-AC-A2FK 3 10.2428705953032 3 8.88180914517176 3 8.69075066299635 16.9671724065204 12.5687734886994 16.4063510599064 17.1700648224456 17.7919583584873 15.0839536869656 16.9835299844738 15.7727003415299 15.2578684347995 11.2840099288266 15.2137333511973 18.1537776004144 14.1770344517332 17.4509273833244 14.6234461687802 18.4274915802247 22.4253093595863 19.2583533803046 16.2454887032364 15.9995028081145 13.6409998484264 16.7473045394929 18.1768329320863 17.9374846390411 17.3689658756557 13.8600326465754 19.4719646713236 16.1642842534309 14.6066277784924 17.4465257545732 18.5800704583899 23.3533225446301 16.8520444812605 16.7970130785357 17.5282721419184 18.430313038037 13.3560778465739 17.4016292655001 18.174260763834 16.8606158844645 15.763626068952 18.3749976498322 18.0500030721772 18.295181773965 20.0257655183721 15.8400463605908 19.328216135453 20.5761131367074 18.4683622761501
TCGA-A8-A07B 3 3 3 13.1702597318016 3 3 10.5288445234939 3 11.6730796093719 15.6055755414391 19.0143582597558 13.5461538890311 15.9112902637466 16.4024624565032 12.9140320845864 12.4519539860502 13.6737446838377 19.1223180001009 13.8076203260681 14.7483621999113 15.821654710241 17.8514236300553 20.4669024714764 17.9041247541167 15.6742213016801 15.4193557017267 12.6942490333914 15.600377366086 18.6851466067837 16.5998947917788 16.1663558857956 13.3190577261657 18.2817918528074 15.7308289209954 14.4699482979816 18.1810379253063 15.5062437885656 23.5491599832008 17.7381220020245 16.7420397697821 17.044990660675 18.2284267222092 12.6515724692535 17.5976302789387 17.5574308675939 16.9293118209814 15.9915111554227 17.5924019472998 18.4615201257927 17.8298440522838 20.6053474780486 16.4722537136451 20.859576054642 21.5276891535585 18.030033743685
TCGA-B6-A40B 3 9.90372345507675 10.2215705285573 9.53112682063627 3 3 14.3863108596051 16.6944052416084 11.5041546011084 17.3111606067421 18.1251867332614 11.3249732228397 16.8775303991367 16.9070666473162 17.1011178716912 12.1208496278308 14.622968188051 18.5156475196656 12.8985175569464 14.9762265720117 15.8338802840659 17.7155593561816 19.5930190043468 17.9327977711815 15.0003512581097 14.9562590770523 14.3916532380097 16.2137340579079 16.1198289008774 17.3917913427206 16.5878570339975 15.3183496891585 17.7435672732024 14.6989743328746 15.4654544027495 17.0725983413435 16.8856569754721 21.7824627809914 17.3577962865184 15.6497369950738 17.9631543242035 18.6011901561873 14.8149672758231 19.1569938724823 16.829366765203 17.7695617198296 15.3699123705769 17.4389555035703 19.2919520838212 17.4305398915061 19.0839512004328 16.0378054020764 20.0085687401679 20.1440068308456 18.6588535157032
TCGA-AC-A2FB 3 3 10.5675261946881 10.7769548946508 10.0787224433105 10.2632686648498 18.6592887993744 12.1606967783373 15.6169003437541 19.632642401637 18.4977294418518 14.3170342399332 15.9612289074591 15.1584881366483 16.8339491202686 11.3604982991304 14.8528741105397 18.7620776258157 14.5199448246811 17.0258029111135 14.8065418303746 19.880467090379 22.0659345912966 20.1675669393863 15.9601028161049 16.9289002491717 13.5102400303079 16.6300622029497 18.3961811007928 17.6639419498692 17.2104674278293 13.8230120782127 20.3315836482725 15.8034000822569 15.2551490074882 17.4206094791787 16.1714986795126 22.5375605378782 16.4528114322208 17.296492232109 17.8240268402755 18.9346582485231 14.6141629315612 17.7924698573391 17.3833537565183 16.6027960678316 15.5792261754265 18.1152123464711 18.0062422084846 18.2429731437981 20.012801602697 16.0828257465809 19.7484092422491 21.2493708964512 18.4275494992807
TCGA-A2-A0CP 3 9.9407613102884 3 3 10.1823317344622 9.37568075162391 17.1094450484273 13.5086311457644 14.8350765636129 19.3281018122143 21.9991150207126 14.4817000393602 19.2559265014697 15.8682278956768 13.264323615637 12.5935693974571 15.3174525074305 19.1533805027501 14.5729800562121 16.9329530894353 14.4383536309836 19.3139352206956 21.9710042619351 19.2467168785948 16.4500820938708 15.763383990356 15.2873507320764 16.9055760867524 16.734979862576 18.3156473380344 17.6867690038105 14.5958299409732 19.3629598763262 15.2069827678204 15.9295446747092 18.3091815216392 17.1729638004752 21.9232079689332 17.1170492448688 16.2703208125463 18.2711524311254 18.7104902569917 14.5929930527647 18.7495132060965 16.8297233101575 17.6741220766812 16.7253785493116 17.179189399614 18.6218083253016 17.7470964473746 19.0535758993704 15.7069643178277 19.7275710259727 20.8309661736169 19.3530565558557
TCGA-BH-A0BG 11.5888672412304 8.81221760344891 10.1169890377907 12.6598412068861 9.05162075764576 3 14.7521824893398 9.96156595459978 12.6365030735998 17.1180101626399 18.6209308896503 14.1897764909128 17.1863729878019 17.4428534005294 16.3982634637632 10.1059162195984 12.6824529394884 16.051357567746 12.2442385021488 14.3077804261224 15.3377273709349 18.241648830959 23.1014374316066 17.8858368548625 14.3381642882976 16.061706171075 13.5587456538594 16.3951662650951 16.6835047703067 16.7191664011343 15.4410268557031 12.3227647078802 18.1482031654269 15.1574437270282 14.5397651973935 16.3920543416697 15.8765926057489 22.3816597426828 18.4415804681384 16.9371567924243 18.3182819767281 18.2827101113944 13.2646269748525 17.5749165201179 17.388381959867 17.1602403146997 16.2952066690669 17.5037496346402 17.7067897551263 17.6102785730831 20.1779041911189 16.0473066567313 19.5681298472788 20.6212223769354 17.8680711739694
TCGA-BH-A18K 9.80277863611963 3 9.73984043450779 12.9382112532164 3 3 14.4790740899334 16.4339807036863 12.4732521956227 18.8700745405788 17.3077869267787 10.7889449263203 13.4404084840545 15.9005679485699 15.7984684891265 13.0142013772607 14.5095686927566 18.6382374275836 14.0567583399748 16.1993197297734 14.7016480654105 19.1792985618661 20.7674431154764 18.8403617972044 16.1387944524577 16.1647522984458 14.1855461707214 15.9251198683578 17.1838587800555 17.872448427136 17.2651320840472 14.6710657518819 18.9103617697193 15.0788123838113 15.4843902654449 18.4977236813339 16.9314002662918 21.6048439898564 16.831553933608 16.2888745932509 18.0393967336003 18.6344316539535 14.8959363465848 19.0599726414082 16.8464763938204 16.7887539497786 15.3226659922141 18.0763661911549 18.8499761259006 18.0493772123335 19.6120504349863 15.8159199768661 20.4187169549742 20.7351320179976 18.6454568720112
TCGA-A2-A0SX 11.2021090649296 10.8198338404778 9.56404830802371 3 11.3830851076605 9.84027428940437 16.2268128615957 12.2019120513043 13.8107152947611 16.9611431758968 17.8890463311297 13.4359647325174 15.3589471688051 18.659853300843 15.8495399393077 12.7871274921123 13.3421495025429 17.6773644795247 13.2775617343669 15.5007174643277 13.9802800512656 19.0032634387459 20.5010258089118 18.4653296922275 15.0784118203797 16.6133365701485 14.3372330469581 15.0934804572125 16.21705287579 16.6623684943229 16.148702679379 13.3988263993676 18.8693331914196 16.2555461434424 14.5145492037213 17.0778165189072 15.8890494485124 23.0113852600232 16.4595420367071 17.2011715992663 17.0801947699914 19.1305409843079 13.3565295633668 16.8119903396208 18.2678582379092 17.3594214944168 15.4670083650256 17.4906661462173 17.8194413749063 17.5818748980976 19.7867451955264 16.0894332702147 19.5974570022793 20.7478760965109 18.7741978200324
TCGA-A8-A07F 3 3 8.37730938160725 3 3 8.07943491750962 13.3208073787688 15.0187993170922 12.7393581158207 19.5385045943836 17.4093891398702 12.9577511574113 13.3127417803556 19.3289939751761 15.2733211224504 11.5572498774433 14.0268094428814 18.5361991877734 13.3340078177645 15.4687838695813 15.6403714371529 19.2723664618581 20.8365360784359 18.225966361944 16.0820957707172 15.6905852994265 13.3893266217599 16.0448282414999 16.93754907328 16.6411295577 16.4521240893938 13.9512542984361 18.3335471572514 15.7776713187889 14.2503211679869 17.3846750354199 15.6527538806884 21.2925812693391 17.7002028395268 17.6453789411118 17.5099140932403 18.6127931716233 13.548944335224 18.8381329381624 17.6405086813179 17.1351500333977 14.7316098041688 18.5971491851472 17.8955384963831 18.218035962832 19.9036468942704 15.7983829139478 19.4069228241509 20.3453370608116 18.0177455402763
TCGA-BH-A1F2 11.5378856145913 12.0598278318185 10.0662470779535 8.39374300089905 9.9899830545914 9.1844003175697 15.7196589358399 13.4023938514947 16.2425762231731 15.9754374718205 17.0091350044983 14.1386820089706 18.6620307346639 16.5121888351703 16.9957930459219 12.7828922432192 12.8238171896719 18.5416501630188 14.3987173728463 16.5567799256865 15.7862200398651 19.6030600849741 21.0540376459217 17.908276498531 15.326222294629 16.9066476389617 15.0432378080966 13.7216515472939 15.7785344574792 18.4210193489282 17.209905722562 13.2778238486263 19.4429569519216 16.0968637804027 14.8072777837681 17.5770241575473 16.6167716962153 21.1273567637555 17.0049149717246 16.417220968296 18.3369541249794 19.356103513878 14.064687931059 17.2604358066918 17.3912995562887 16.5531386262344 13.1776191545604 18.1582572607597 17.3500704219253 18.6339037346699 20.9618230912626 16.6241182443242 20.3131510629763 20.6113404906796 18.6406627659016
TCGA-E2-A1BC 3 3 3 3 3 3 15.8163624426046 13.068679222332 13.3916984869992 18.2459634968467 15.6842209929003 13.1817847842549 19.646100463754 16.3431773672145 12.6310613973928 12.1158630814343 14.6756717374631 19.3879822518018 14.2128029950855 16.0330250994333 15.8936355056969 18.884975076469 20.889410761075 19.237906903089 16.4280219408446 16.1894847641932 15.4470845648325 15.0317592188381 17.2522640704439 18.2639086123457 17.1401923387573 13.9302996244728 19.3673687535855 14.8851004507409 15.0519889148681 18.9892523003019 16.4270850941833 22.7574987886958 17.230534723775 17.1858161952715 17.8471633017679 18.5958462520086 14.0345139030212 17.4385623800187 17.4266042741282 15.768204537786 15.8664715697041 17.8628820316743 18.3357260973901 18.4791851324637 20.3454865481952 16.0412595433191 19.3895942921335 21.1275953465763 18.8701470032589
TCGA-LL-A440 3 14.7180128940086 3 11.049179429811 13.3273870190641 15.5218060930665 17.438818791147 13.6043638468723 17.7773184733979 18.482343333284 19.520359403832 15.7234297849373 20.600737829364 15.9243990573733 14.3944448451146 12.4356271610649 16.3045842932287 19.200328422388 16.1347156005032 16.9275828173565 15.1451093897877 19.084340449204 22.0221292095772 19.9376853582865 16.9540476424199 16.6840620913322 15.9005027027622 17.584858097351 17.5959166168709 18.7708220057765 17.6801009929416 14.6768629452811 19.8939470012791 16.7211016209828 16.802580313802 16.5121355282508 17.1320491479348 21.7286161319945 16.8724497558377 16.5273256208744 18.3005751482445 18.8278717330694 15.2745737719683 17.8485311300341 17.4231191365056 17.1986169976616 15.0695269504583 17.6428645542632 18.2555233979057 17.5367103157501 19.3181081339387 16.2636315571206 19.5355865868943 20.2198401409702 18.6081324286998
TCGA-BH-A0W7 3 3 3 8.8410613775698 3 10.21578526956 15.8906733808617 14.2140750225182 14.0344067374768 18.2898661634065 19.2336979098818 13.4867728212908 17.9642053585545 16.9733727764971 15.7311582033412 10.6601009715229 15.1084803189538 20.0025039700589 13.9247467565225 15.9140806992841 14.5040222061568 18.8378349427262 21.1266653695088 18.3415183671258 16.619550206256 16.3270002481848 15.2706013129149 16.5812392072648 17.249085720623 17.7744672332693 17.1248402900866 14.6517334219389 18.9704321124303 16.182722036976 14.5818055580364 18.0213273904647 16.4968847081417 21.502421225808 17.4874370333691 16.7779647470017 17.7712183711603 19.0224135581315 13.5124431512796 18.00262666378 17.0181374402897 16.2227736025334 16.7779691150873 18.0153416828572 18.9837149363166 17.9165437187649 19.1936112541491 15.8811461994956 20.4998567943175 20.9701015200306 18.6490511881204
TCGA-A7-A3RF 10.75611861882 3 9.69985482317439 8.60440606834007 3 3 13.5470206082894 14.3878150869005 11.5004300089324 13.8393868165101 15.2663195248392 9.17715206974679 14.533343835384 12.9858539645677 11.6949159847915 11.1822321917627 13.4601436397372 17.9891672821771 13.9967896955938 14.073473507448 16.8085903703966 17.0977480913002 20.3182594229815 19.1707971645017 14.6070524963897 14.2285393027349 12.3596044403885 16.8183562958947 18.5112131443926 16.8097643892646 16.0398811157824 16.2360782081657 18.4682659345383 14.0738524631376 17.6205754367881 16.1892678541033 15.7731367316866 22.2993432551149 17.743697966198 14.9239734775878 19.2991137633405 18.1942755546124 15.5203453826812 19.7620443546174 15.9875973672881 19.475245493467 15.6254866002884 17.6373455914562 19.2782403978433 17.8812043985249 19.6592425492435 15.0926597769154 20.2460075174411 20.4403299145371 19.705456267987
