X8342 X8359 X8354 X8290 X3018 X8337 X723790 X8370 X8338 X8334 X5932 X472
TCGA-BH-A18G 3 3 3 3 12.9184556492772 3 3 13.2405977216061 16.1837455207204 19.364089182785 17.4985073766389 14.73436712059
TCGA-BH-A0BR 3 3 11.1034319831665 10.877426624482 11.2339426659527 3 3 12.3023315288725 14.4222943428843 19.3346730930391 17.949283052524 15.3426209417819
TCGA-A8-A06N 3 9.55582126981708 3 8.93961288816929 11.0163265766811 9.73871685662893 8.71400500286996 14.1128854879432 14.773477392963 21.0096051987539 16.4085384329708 15.4290402619971
TCGA-AO-A03M 12.8662305553522 12.4180737597851 11.0239244905347 3 10.5719764150789 11.6044146884931 9.98825983841585 12.566790613025 15.6385820228715 21.433223121482 18.915784025663 15.2979119474362
TCGA-A8-A09X 10.1539624912748 10.4403716925683 3 3 3 9.63140729073622 10.5854236701442 11.5482982475612 14.7543872916907 19.0722293798011 17.0138996901604 15.5954391776717
TCGA-E2-A1LS 3 3 3 3 12.2143558814741 10.9322444305802 3 11.6166557140444 14.7420071671529 22.0480273410493 18.0481292958848 15.4229597417187
TCGA-AC-A5XS 11.3220699747024 11.6094983066681 3 3 3 3 3 11.828290339781 13.8696055949696 21.1239415417695 17.552660266338 15.0250087892946
TCGA-AC-A23E 3 3 3 9.37659660274173 3 9.18827992266893 3 9.73114944103914 13.8324073599252 19.5774077637001 17.6483953637767 15.9180896716861
TCGA-A8-A06Y 3 3 3 13.4347132306997 3 3 3 14.3614388397014 13.6116247441599 21.4554475737098 18.0359654566876 15.5478039970472
TCGA-BH-A0H3 3 3 9.62897985734239 11.3917326197338 3 3 9.17783919157059 11.8863632376153 12.6917390594355 20.3038051346462 17.9662726731059 16.5947363499141
TCGA-AR-A2LJ 11.7884598194217 3 11.6793693102332 9.87631748610917 10.6441172013977 3 10.6415697712702 11.8105413191866 16.6585124139624 18.9940667725508 17.3916880598141 14.4026970031799
TCGA-A8-A06U 3 12.3711057646057 3 9.75782765317989 3 3 3 14.1738255954901 15.2952119422338 21.1278486722737 15.7201865081477 15.2010088968157
TCGA-D8-A1X6 10.5358669866481 3 10.4271315978896 10.7833519895114 8.98764494152613 9.02340823289447 9.97369203503299 10.9346234783237 14.0186462143613 18.7647099358103 19.2525498882871 15.2804920875677
TCGA-A7-A6VY 11.469799637369 10.1789975599315 9.78456082803646 9.55988942521846 3 10.3625403195305 3 12.4898637458621 15.2049366596728 19.4308816383043 18.6457713416375 14.6246404716858
TCGA-E2-A15O 11.1182357762022 11.9890837548214 10.0148856373223 3 3 9.60095862309792 3 12.5700242106402 15.033891590455 19.5488470228819 19.7250049040191 15.2255457614979
TCGA-A2-A0CY 10.7336114471703 3 3 11.9783968179984 3 11.2047003080524 10.1709593685019 13.5572609729414 15.7808018365595 19.343092389313 16.7383805622031 14.9102661119178
TCGA-OL-A6VO 11.4256579420393 10.1350392673583 9.7407000560667 10.5081943321891 10.2824466600736 9.32755479489431 10.8617676021578 10.8648272399511 14.6612370641984 20.8207992598532 17.8111325343218 14.5886353870044
TCGA-A2-A0CL 11.5023333008188 3 10.8104804496611 3 9.36762103058202 3 9.36509182274898 10.6209375618107 15.3718290167764 18.1538574195973 16.8790288090678 16.8771274516464
TCGA-AR-A0TQ 13.4495515294678 11.419057405536 9.44889121173376 9.22480265817636 9.98968181001659 11.3409979213059 10.9814445189006 14.2311169349593 16.3409748172364 20.389018592122 17.2879470970639 15.8442304368228
TCGA-E2-A573 3 12.0204068967014 11.0405608901954 9.8209894712922 3 10.6247317254413 3 12.1690580954394 16.1983517731241 20.073855080775 17.2855186060807 15.003031927315
TCGA-A2-A0CW 10.6456319977337 9.93846472499147 10.5368517815088 3 9.09630747324492 3 3 14.0258050676272 15.1596304334482 18.5783033929725 16.7376325931358 14.7316880837444
TCGA-AC-A3EH 3 11.2330492307772 10.8369775236494 10.611153269567 3 3 10.3827677141256 11.1048859636433 15.8837890670319 20.1820756448128 15.7566297523162 15.0695369582074
TCGA-A2-A3XX 9.9068949105241 10.1929609453899 11.3747899971989 9.57380105991973 9.34928258007519 3 9.34675376921392 10.602467768199 15.2537518529403 20.019014739604 17.1992067716996 14.6776903067308
TCGA-AO-A1KQ 10.3905481554759 13.6710545089896 10.2818776090104 3 3 9.86731927892634 3 12.6075399818058 15.9631318221288 19.0049067266445 20.469089664091 15.1127407743023
TCGA-BH-A0HN 3 3 10.3879341956257 12.1549293494625 3 9.97315570315939 3 13.5821040967119 16.4550875203662 22.163023477071 17.257414841313 14.7892690608829
TCGA-AR-A1AR 9.40066159959074 3 9.29265813568662 10.0581049053377 3 3 8.84293601530071 11.2583312413291 14.4795890382113 19.6110687557664 17.7820406874284 16.8449482779726
TCGA-AO-A0JD 10.0283112814752 3 9.91983386145085 9.69496326789154 9.47023716752765 3 3 11.5286864636125 15.9837116963234 20.0537616708338 19.0683144233804 15.1704609709962
TCGA-A7-A0CG 3 3 3 9.71484642364398 3 3 3 11.0648214758492 12.3277840939798 20.348951257853 17.2471070408802 16.2106545914023
TCGA-A2-A0T4 3 10.6838191055288 3 3 9.83786380466292 3 3 11.5520242219079 16.4424499343901 19.8191071769664 17.120210686187 14.9720187048498
TCGA-B6-A400 3 3 10.5196362671915 10.294076189562 10.6499198035872 10.6860699420034 10.0660033002414 13.5701798931681 17.3948388341995 20.0471208752513 17.3188365708744 14.4704994525087
TCGA-E2-A576 12.3602984491255 14.2319091606812 13.2499395938666 10.0329149311492 12.7963811632887 9.84370230702077 3 9.65762843037378 18.1573480967005 19.7776428530932 16.8813803718038 13.5394311811263
TCGA-BH-A0WA 11.875697953269 12.1633865937049 10.769901161646 9.55183713366766 10.9002934030199 11.933524379816 9.32482986044512 10.1678570842277 13.4249525530968 21.0098906941762 18.5731764692259 15.4503374185907
TCGA-A1-A0SN 3 3 12.279185705485 9.48124019501534 3 10.2835215386593 9.25436574397008 12.0890638175926 17.2270704610158 18.776269835746 17.1467125745605 15.5540738107485
TCGA-A2-A0T3 3 3 3 10.9788207620227 10.7526973467876 10.2071554375214 3 10.2414973740672 15.3633899588474 19.9778330074178 18.9916876352383 14.8038539150854
TCGA-BH-A0AZ 3 11.6702354501537 3 3 10.8214927493777 10.8576629184576 3 11.9883817570679 14.0458838817002 20.7241817069994 18.3125862958226 15.523985816453
TCGA-A7-A4SE 3 3 10.5185604404888 11.2883942821993 3 3 10.0649296524404 8.35588697558881 14.0464491161375 18.0520468469428 17.0561900208292 15.2013870425672
TCGA-AQ-A1H2 10.4844335186052 9.77780762786046 3 3 8.93675733855472 3 3 12.426583232799 16.1152594547306 20.5663328466466 17.0367068851021 14.5077705476158
TCGA-A2-A1G6 3 11.0860101919348 3 3 3 3 3 11.0829421437636 14.1517146199165 19.4179283054361 18.8135205989565 16.2749082172114
TCGA-A7-A13H 10.7454817098023 10.0380081092648 11.6330342480344 11.7278321745309 11.5013141311827 9.23106303405608 3 10.447236729683 14.2905985799157 19.9031193001734 17.5614360998347 15.3267595802217
TCGA-B6-A0IP 3 9.84463368417381 3 3 3 10.0278640458429 3 11.0567674466864 13.9031690023061 19.359351523645 17.8460873666847 15.5313513794963
TCGA-A2-A0CZ 3 10.6286233259987 11.2285403844798 10.0080758401858 3 10.812486732574 3 12.123324974293 14.2999590208314 21.395418681351 17.4886217118488 15.7796095392446
TCGA-AR-A2LK 11.2414598186984 9.95166972754784 9.55777086173016 10.3245054425537 3 3 9.10690369336887 11.8785559150821 14.975949458624 17.8501897818121 18.481997856096 15.9166918020235
TCGA-A8-A06R 3 14.1729524900088 9.88014424290297 3 13.1155887191467 3 3 3 15.9209747685281 18.0268878526429 17.1312460171354 15.7784980630972
TCGA-AC-A3YJ 3 3 10.3308049365422 3 9.88011884844836 3 3 13.2200388581295 14.9214136663522 22.0038394127426 18.9619785842314 14.8756200712121
TCGA-5T-A9QA 3 3 3 3 13.5248921312356 10.1112820296357 3 13.9137385313178 16.1178660495067 22.1044389272203 16.3328934275225 14.2895228224243
TCGA-A2-A0CM 12.2775453042178 10.5710705198605 10.1758834798218 11.5278494350436 3 10.7548982436059 3 12.6211112467297 13.8272924115999 20.26066554626 17.2049799125631 15.5943030286196
TCGA-A2-A0D2 12.3328646813695 11.884960016699 9.91138538692027 3 11.4494865682757 3 3 8.7362222908448 10.9807371489348 17.7687572364455 19.6656314465283 15.0638635442512
TCGA-A2-A4RW 11.6597222668007 3 10.554498040692 10.3289060230666 10.1033369424109 11.717529164693 3 11.9442478979696 15.7101455882493 21.9912082509234 16.9714366508364 15.6537600034274
TCGA-A8-A095 3 3 11.3272001095167 11.5147898025787 11.6093689224337 9.33801572008652 3 11.7206379580985 15.0616679290299 18.7869760955558 18.8347323208969 16.2014430852403
TCGA-A8-A09R 3 3 9.50264931024098 11.8478490657368 11.3589828648974 10.6610907195947 3 14.4565857244224 14.3702147907078 20.734436311033 17.4998301890647 15.8269480469283
TCGA-A2-A1FX 12.0365327744611 9.75052665031593 3 10.7044702691956 11.4745006149793 3 3 11.5452080094199 13.4161934234617 21.4600365183375 18.6396845419258 15.1897893863985
TCGA-A2-A0T6 3 9.9842758796901 3 3 9.1418247734379 3 3 10.2019810857442 13.739215077387 20.2085327159963 16.8469779664931 16.4813939426846
TCGA-E2-A15F 3 11.4488240435337 3 9.83290932841429 3 3 3 9.8690425466095 12.4467581592674 18.928586203471 20.1408820171069 14.9988341142598
TCGA-A7-A3IZ 11.8791729842894 3 3 3 9.33079731051415 9.36668032329121 9.32826890494653 11.1663020979536 14.0130459519126 21.4437983935264 17.1417240131151 15.7944491010871
TCGA-BH-A1EU 3 10.346319909658 8.96314721367422 10.7197958952299 8.51767787690284 3 8.51517356998058 10.3432594603575 12.602318526457 19.8974690628981 19.381077725352 16.9193761711098
TCGA-AN-A04A 12.5137707318005 3 10.823867351187 3 11.688917585798 11.7251594263194 10.3696789487454 13.58217411211 14.5940566916186 21.8088554484486 17.1790552297092 15.0229184692343
TCGA-A7-A0CD 9.6511931438933 9.93683626663804 3 9.31870973010229 10.084095784933 9.13049336959825 9.09216688711019 13.3604362194193 13.6040116008105 21.7903261258692 18.604932010606 16.4150699204081
TCGA-E2-A156 12.6067389739813 3 3 11.6871833046775 10.4647710462267 3 3 11.3096446461568 15.0740392725911 19.4979389427734 18.83445229791 16.0335850641958
TCGA-A2-A0D4 13.0846410404541 11.3759062010554 3 9.18211041797556 10.9408886068399 8.99414734104448 9.94420845129713 13.7992750662817 15.1654200151217 20.0655054648965 16.8338411188621 13.9777957551289
TCGA-A2-A04R 10.9930126164763 12.27790947778 3 11.2408321942809 9.44069951500187 9.47661522858952 3 12.6435428595109 15.1634233577516 20.5047732243972 19.1297245450806 14.4465641708
TCGA-AO-A0J4 11.4188779808308 11.292472640538 12.4772595424377 11.0837380671278 3 3 8.87357120293652 12.5761823103593 14.3357278811766 20.7148592729637 17.9022332971217 16.2012590849429
TCGA-A7-A6VW 10.3120070582262 13.1773532213212 12.78015613851 3 3 3 10.7437418354547 11.3295222134836 16.7611731875062 18.4134673089873 18.2241835873668 14.1055381753442
TCGA-E2-A14Z 11.8405239593088 10.548383528823 11.7314243456248 3 3 3 3 12.1251249826177 15.3482875050262 21.3866013370323 17.8161555104775 15.7721894732043
TCGA-A7-A5ZX 10.0677136735204 3 9.95921282141435 11.7240889010767 3 3 3 11.3465237358387 14.1937770348778 19.5413877099217 18.3873230404981 15.7936308911631
TCGA-3C-AALI 12.5344894831262 10.8271545901357 12.7468036231276 12.7828979916643 3 11.5942279319343 3 15.2103302465536 17.9418489866963 20.9621470832623 16.897149933587 15.4879283586633
TCGA-AC-A2B8 9.37291225928042 9.65800123629014 10.2555240747244 12.0219309024153 8.81785986331826 12.1528485459975 3 11.148159278806 13.8460616776209 20.7361604468249 17.8561526860166 16.3233224059918
TCGA-A1-A0SB 3 3 3 11.4764731798247 3 3 3 9.52462169249613 13.1912518065857 16.3462480283205 18.3513136399758 16.2146686266738
TCGA-E9-A229 9.50804033511037 3 3 11.4818248135834 8.95224852206099 3 3 11.9501119564441 13.7072091119426 20.3512482632356 18.8587661382723 16.0310468635452
TCGA-D8-A1JC 3 3 3 10.6004500973411 3 9.83000195526802 8.80442484405707 12.0472131698529 15.6327526204046 18.0516944969063 17.1317516865808 14.8017120891522
TCGA-A2-A0D1 13.5391322768735 12.2438264210328 3 10.042973450264 10.8113306722627 3 3 10.6605511153225 16.6745146000074 18.2851410368665 17.8284864074106 15.4757075872063
TCGA-AC-A2QJ 3 3 13.0812642810335 3 11.8920098048682 3 10.3105639825037 12.6568055301327 18.2430962619499 20.0713786263486 15.3707115054632 14.0511054754891
TCGA-A2-A0CK 3 10.3689267209896 9.97410111086974 11.7390618772449 3 11.8699272695715 9.52180982640784 12.2979861953092 15.4308230203353 19.6074655006245 17.5738835535404 14.4552615788843
TCGA-AQ-A7U7 10.0058792230018 3 9.89741543151922 9.67257657360283 10.4396007960443 9.48380530195858 3 11.2844103228326 14.9612888264204 21.2330012718812 18.9782072385707 16.8008829678912
TCGA-D8-A1XU 10.5586514148319 9.85176876692886 10.4499064385839 10.2244126075432 9.99895831115348 10.0350065796202 11.79567960078 11.5768929344669 14.0415421554042 20.7033831807066 17.3963915080527 14.779843106671
TCGA-D8-A1X8 11.369642146024 3 3 11.0345406131684 10.2266322151114 9.272085565432 3 10.2970721107605 13.9952626024118 21.1648971212172 19.5116617586423 15.7728822210729
TCGA-A2-A0SY 9.92110651400701 3 10.8062650667128 3 9.36343811069661 3 9.360908992968 8.63860925161868 16.1975511017957 18.933737323398 17.5128690201214 15.4332746843647
TCGA-BH-A42V 10.5994207309426 3 3 10.2651260367644 10.0396260273416 3 3 11.2039569353784 14.7681463020646 21.30945293351 17.8342062077888 15.7643555724031
TCGA-A8-A08R 10.6870924562462 11.557117713369 10.5782961753445 12.346047561706 10.1270887333769 9.17319168895659 9.13484880474527 11.7056657072928 12.4558026194662 19.8083971336437 18.0479022572703 16.494492157532
TCGA-A1-A0SH 3 3 3 10.6636755509209 3 3 3 8.72061348181565 13.7672885689071 18.3106842059027 17.2861978394729 15.875659969485
TCGA-AC-A2QI 11.3623120283639 10.0719665049324 3 11.7619681347532 3 3 9.22645204930919 10.8015710619996 14.7840790169645 21.6104727276164 17.1583650918787 15.1442433122699
TCGA-AC-A2FM 9.81704432307477 3 9.70870405425652 10.4760723342932 3 3 3 10.9695940304581 15.7479987989084 17.8699713570843 16.6557402382237 14.4899493546542
TCGA-AQ-A0Y5 13.72889888447 3 3 3 9.37483958241294 11.7190342602706 3 11.7940754656214 13.6952358384439 19.6229460358796 17.1312437776254 15.8941649259791
TCGA-BH-A1EV 10.0668422235368 3 3 9.73341791343449 3 3 3 10.9320884817211 12.0251297708146 18.7507696487867 15.9308495791875 16.4768561369381
TCGA-AC-A2FK 3 3 3 9.81806356224552 3 9.62910075226822 9.59060991512356 10.173625506945 13.1090902587514 20.2328066186431 18.7907682593064 16.5211591990512
TCGA-A8-A07B 3 3 3 3 3 3 3 3 14.5576400298894 21.2308812488809 17.7815468717834 15.3627663028695
TCGA-B6-A40B 3 10.0985863584208 3 10.4716811341437 10.8277589699878 9.2913003093073 10.2434246989066 10.965195633592 16.2897991208161 20.7369608018135 17.3212678473343 14.2635452276451
TCGA-AC-A2FB 9.74626911404069 11.6096732293687 3 3 3 9.22516738789163 3 10.6102980753229 14.5069354163985 19.0193306718738 17.8684792286197 16.1038973798496
TCGA-A2-A0CP 3 3 3 3 3 3 3 3 14.5043752914122 19.864224649972 18.2314996657967 15.2609766122428
TCGA-BH-A0BG 3 11.9855567944656 11.5888672412304 3 10.1413742980518 9.18738126959567 9.14903304127817 11.7902458023817 14.2463362647507 20.4756064176228 18.8897497424177 15.5811296989201
TCGA-BH-A18K 3 12.189863071002 9.80277863611963 9.57807930846656 10.9267057072131 3 9.35102429346104 13.8669080244943 15.1137156304906 21.5325204533136 17.2492460254862 15.2662320418963
TCGA-A2-A0SX 10.7284057456737 3 11.2021090649296 10.9760446768024 10.7499231381177 3 3 10.0179273880295 14.9361993599064 17.4067801111941 17.0115653178971 15.9759393974278
TCGA-A8-A07F 9.53073181360007 3 3 11.7670749794737 3 9.99934838350519 8.97230295258183 10.0336544947563 13.8040951806189 18.9772661046954 19.1153837397393 16.798070536767
TCGA-BH-A1F2 11.9681577646386 10.937488229281 11.5378856145913 10.3161816003132 3 3 9.09864932169097 12.8369806007998 13.0704370075976 21.5580851980275 17.3311665798016 15.7171617014683
TCGA-E2-A1BC 11.0802291669125 3 3 3 11.5154924354126 3 3 13.2997986199159 11.0466719569044 21.630041612147 17.2715133345606 16.2203358876395
TCGA-LL-A440 3 3 3 10.415324338713 3 3 3 9.77842726095757 13.958063559258 18.7298576103462 17.7462114993554 16.1133292409291
TCGA-BH-A0W7 11.6884692479284 11.3925500023613 3 3 12.8601428969096 9.58806471198193 10.5418641664269 12.889193664615 15.2365464524911 21.2860352499723 17.0673626004083 15.5921656130552
TCGA-A7-A3RF 9.87115400822797 10.1571653462868 10.75611861882 9.53813913230759 11.621030174134 9.34956284491918 11.8808989269345 13.1148706530198 15.6066849964867 21.3009885563714 16.7408481287939 14.9749017609415
TCGA-AN-A0FK 10.0426560743863 11.3244243124009 9.93417004957424 3 9.48452991624078 10.5125788942784 3 11.8225277327117 13.1691670981357 21.4722236999464 19.5243215321415 15.2109766600733
TCGA-AC-A2FE 3 3 3 9.38461103560606 3 9.19628078028505 3 10.5811674855749 15.161970661244 19.8029621659895 17.8407329790162 15.5818011609577
TCGA-GM-A2DD 3 11.6463490234162 3 3 9.80412332109751 12.1519502987595 11.7918536453643 13.3037714636941 16.4084114553287 19.4887009463728 16.4771767582982 15.490970013054
TCGA-D8-A1XD 3 3 11.1022991791227 3 3 3 3 9.50749766017349 15.1730165627243 17.0275019645089 18.144060563454 16.3126737048918
TCGA-AN-A0FZ 3 9.72040436385336 3 3 3 8.9154996090237 3 10.9318907741861 12.1945488792291 18.2211469651744 17.6054215718544 15.0934290235792
TCGA-A2-A04P 11.4846030639376 14.0914041648948 10.3799101071232 10.1544860721428 9.92911336000412 10.9593628032569 9.92657414739711 11.1857361159568 16.4693816476233 20.1333216136961 16.9944194766908 15.1243844597197
TCGA-AN-A0XT 3 3 11.1205324441175 3 3 9.71150371230788 9.67299077257219 10.2562854300887 14.5837910573509 21.0026407360394 17.7855760871397 14.6360201017987
TCGA-A8-A0A1 3 3 3 3 3 3 3 10.7239277539143 13.9839138531124 18.6603446359149 17.5753018859239 15.933850707944
TCGA-A8-A084 13.5198242767127 3 3 11.3126708876861 12.3057021966775 10.5401664433977 3 13.8689088756671 14.8334768538193 21.7395273995094 17.7935872640719 15.381613014704
TCGA-A8-A0AB 11.0097361323342 9.72114966260079 9.32788976436237 11.6714245423123 3 3 3 9.45780314180607 13.0872485256228 17.6672590398438 18.4153024735131 15.7557046516463
TCGA-AR-A1AM 3 10.1622423608645 3 11.1178094564879 9.31873376060211 3 3 10.3801342497365 14.2902145439486 20.7448672960528 18.0878249114494 15.3037152622822
TCGA-BH-A0B4 3 11.1709158519202 3 3 10.3233485455657 11.9385469916307 3 13.1027339323526 15.166215153545 20.0141973136654 17.525648550854 15.0785840853825
TCGA-A8-A09I 9.10235396137334 10.9602136434881 11.2983720373988 8.77160891447589 3 8.58456829218756 3 12.6411933088685 17.3695145347452 17.7050514034808 17.7697887749348 15.1418962420757
TCGA-A7-A5ZW 3 3 3 9.88790546887929 3 10.6918969323423 9.66034771243272 12.3737289729986 13.9863010635619 20.4389467388891 18.0661984254505 15.6808921239912
TCGA-E9-A1R4 10.0361048380676 3 11.5046629032672 11.2784407513438 11.052134613532 10.5060137068842 9.47547089086748 13.1528059346308 13.4518491608337 21.7648928017948 18.1127644636813 16.0715201588369
TCGA-A8-A085 10.9101943116772 9.62218691928933 9.22923414576319 11.9858243313533 3 9.80516547458318 8.77981843471691 12.0222023090813 15.0672346393508 22.0194338497154 17.8602448462046 15.2323571060979
TCGA-B6-A0RN 3 3 3 11.4226059990428 3 3 9.61853220945281 13.0806680481129 14.7213854171128 21.359804120123 16.8829586964839 15.8069519372023
TCGA-AC-A2FG 10.4228075552245 3 3 10.0887667670951 3 9.89949506251872 3 10.9278697171686 14.7030528246597 19.5020919290196 17.8743159542939 15.2549889670344
TCGA-A8-A06O 13.256961966142 11.089900625699 11.2766257049232 12.0477959697239 10.8243486871594 12.4413373355425 12.2328464630978 13.8371927343253 15.7170783107368 20.5184365753344 17.3601140361092 15.593703967958
TCGA-BH-A0BZ 11.7244216843023 10.0204075340834 10.6190168813866 3 9.17773111464466 3 10.165189471616 13.2037933910972 15.5944475646059 20.5518458138591 16.7867665953135 14.8033985158752
TCGA-AO-A0J9 10.1071935657097 12.7085898078471 10.993018086469 9.7736915048731 11.1234925503131 3 3 10.3904811813479 15.2727532880711 18.3382465575424 17.2216407423408 15.3075821353212
TCGA-D8-A27P 3 10.3145533117857 3 10.6879840004474 3 3 10.459532467406 11.3069449731367 14.0716668748201 20.40955013372 18.0114604509494 15.8954860279869
TCGA-A8-A07J 10.3335587730825 10.6201829716211 3 9.99965859202258 12.0858281224855 3 9.77194437467675 12.114856883558 12.2932047358347 22.2836173101801 17.231134055704 16.1702111338736
TCGA-A8-A07I 3 3 3 9.95915417697726 11.3099303314425 3 9.7314952749541 14.4274289845044 14.8943106118282 21.3313931506952 17.942996070797 15.3149620555763
TCGA-A8-A08B 12.8109274200418 3 3 3 3 3 3 11.9275269061662 13.1919086584353 20.7343530224765 18.3904442782948 16.4867015681433
TCGA-E9-A247 11.6103680848214 11.897944370535 3 3 10.6355638529907 3 3 9.90393518604545 15.2171480150634 16.0426405606127 19.3831644806928 14.1862939714298
TCGA-BH-A1FJ 11.5224950136668 10.8132400562045 3 12.1848016222921 10.5479151415015 12.163993444739 10.9584740231513 14.9939102904798 15.0999218086046 21.8000889525083 19.4335799841872 16.6434738667077
TCGA-A7-A4SD 11.9802360845959 12.6824159666592 10.292300142779 11.6447397654128 9.84170349283765 3 9.83916559363245 11.9029890244095 14.2662074539244 19.8805551945369 17.5919655930844 15.8557908172388
TCGA-A2-A0CU 9.99313940294999 3 3 9.65986283235296 3 3 3 10.0150981642738 13.1193094545922 19.7379854483531 17.8210495571175 14.4387563806055
TCGA-BH-A0B8 11.9300616485685 3 3 10.0170741579683 11.3681299101672 3 3 10.6345822829277 15.5181545879587 20.2603780619685 17.7378143108894 14.958132760143
TCGA-AR-A2LR 10.331983516693 3 3 3 13.4611209964479 9.80891128799053 11.3464988443486 10.0342532760938 13.6121683690549 19.5067772086561 16.6731381045644 15.42259946414
TCGA-BH-A0HI 10.9691759872374 3 3 3 3 9.45295482632724 3 11.9145306703635 15.7372903358667 20.7203781499112 18.705651855855 15.5493334865401
