X5709 X51160 X5688 X23198 X1175 X3981 X8480 X9818 X51497 X5437 X5702 X5693 X5683 X5903 X6749 X6884 X375 X55746 X905 X6908 X2959 X7520
TCGA-5T-A9QA 19.8182570345289 20.0722234797614 21.0688090487262 17.6090816023992 19.988374019222 15.7356598489994 18.4438576884746 16.9575060628747 19.0258305307686 19.1353384666332 20.3555424178556 20.9016032983784 14.6547797253678 17.9964539308928 19.2142121391052 19.2600543790893 22.8188641562978 18.5690199937506 16.1575932916273 17.1094821979618 17.7472708581484 20.317872001542
TCGA-A2-A0CM 19.3751212903915 19.4165162521243 21.8958089461963 18.8152555720125 19.6625105553307 15.447072902487 17.9916682905963 17.3945106534502 19.3111862944321 19.0429647795158 20.568301323698 20.8543789334926 15.3371625395263 18.230605038003 19.8625035158456 19.0683321128529 22.332204847615 17.6244727370654 16.6310815744852 18.1062669634187 18.4495528579495 20.5397134073192
TCGA-A2-A0D2 19.6839078665991 18.8027378293196 22.0700543098467 18.6772328508969 20.9069855609542 16.3179381946347 18.4156525562 17.0331530885657 19.9377948681063 19.5750036143754 21.2825940419341 21.6773402980475 15.1124552742101 17.5293736819278 21.4044912867004 20.0214088603728 23.0155580239387 19.0591228413408 15.3288076163205 17.1479067046215 17.6551039628177 20.4568940087511
TCGA-A2-A4RW 19.0901626253149 19.7071222263246 20.1781947322454 17.5713461362656 19.6543427639817 15.8656816831297 17.4061542614893 16.3603486661782 18.1238741644833 18.7203521685503 19.5613436000742 20.3220216578231 14.9772237550074 17.8444465345181 19.0638811995305 19.1151135206007 22.533051532308 18.6774740686153 16.8328052235923 17.2840556425291 17.6971022284514 20.4609992409662
TCGA-A8-A095 18.712616250628 18.3565850586798 20.3253224275581 18.494631200915 19.9940891987591 16.4251331927629 17.5010656662416 17.6647327943343 18.4057993962412 18.0488069940367 19.960203199451 20.3903853474082 14.8955886182112 18.3937775442647 19.6621149747255 19.1256253503669 21.9584331322666 19.0283187234966 17.0657851890539 17.0389053837362 17.6881384851888 21.2177186196887
TCGA-A8-A09R 20.0085501047031 19.3960950857932 20.9214206344982 18.3300409677218 19.6622644664531 17.0770356429946 17.519986301027 17.2647990218386 18.3711735363087 18.0992051319451 19.3674877412219 20.8627155089117 14.4781503919771 18.1927188130074 18.4751287864078 18.2547180825792 22.1754619643332 18.572619407614 16.7991879547619 17.0065171363375 17.619968361401 20.5036255979161
TCGA-A2-A1FX 19.6003551316671 20.0667677659343 20.7115816844588 17.0034108738295 19.714298181278 16.3382730880746 17.795642545418 17.0848621365133 18.7000223941941 18.3246687963001 20.1665351848927 20.0043828950674 15.0931831967102 17.6529671900955 18.8269433860175 19.1697938040535 21.7678651546532 18.0514048238477 16.0742849616762 16.6498612716461 17.8395650609151 20.4409750983507
TCGA-A2-A0T6 18.5966096436346 18.8573188605593 20.017465883858 17.8247720364451 19.4697198076487 16.310377866338 16.9002261342132 16.9737041961338 18.02588991359 17.4519791798313 19.5791665671841 19.7351875710162 14.6164954392467 18.7951332013121 19.0425824939135 18.4697273471876 21.6251049509304 18.451834746126 16.6609418217622 17.1812569943953 18.0090571423338 20.7532693144285
TCGA-E2-A15F 19.5886883459491 19.4346345363394 20.4714277662005 18.5573232740406 19.9590118527129 16.4845079744001 18.8598704182196 17.870132782583 19.0908230561362 17.9942397667029 19.5760592777151 19.4623244293706 15.1765828297897 18.4671358839002 19.0145499015241 18.7667463304025 21.6604502554094 18.1432693636803 17.1542354265349 16.9612453247983 18.0007148732363 20.7497045795687
TCGA-A7-A3IZ 19.1059922997965 19.3979401074963 20.1754727419068 16.6669537552991 19.4041844154963 16.3195419261888 16.9407173705736 17.2001880682719 17.6344725061211 17.9642795814435 19.6935513228823 19.7868177715713 14.4152521265319 18.4050036080357 19.2177071305255 18.3714409781339 22.0057005091437 18.4110682408439 16.3068844563545 16.5443982606407 17.9412340309831 20.4221662018143
TCGA-BH-A1EU 18.1218095507569 18.2642547409509 19.772844526776 17.995923795262 18.8689971916251 16.3473157852566 17.1678122142896 17.050562493468 17.8143784360719 17.9854946040296 18.9568991909866 19.0565663187854 15.0282569037093 18.7111050409 18.7182024116107 18.8064542118552 21.2061465073724 18.6393724513851 17.7797367211894 17.1466552582324 17.9668089044226 20.7114632717882
TCGA-AN-A04A 18.8438957070752 20.2568084176289 21.2135526081838 17.7466576934067 19.9943000634757 15.7810448990849 17.7366239857244 16.4322966503654 18.9073864490758 18.6205649240128 19.8614419234581 20.8628750132004 15.0824809915197 18.337288700835 19.293670216296 18.1708420522505 22.4264472870465 18.2975293365406 16.4722099085977 17.4249798680509 17.9307217767713 21.2864421064783
TCGA-A7-A0CD 19.6132813906071 19.3253499140321 20.4152790980179 17.8424093240196 19.0968617598215 15.3784532072309 17.4101315039814 16.4363740770692 17.3744394135058 17.8109354711484 19.8539787602679 19.7522472201206 14.2217933377091 18.2416584571072 19.5461188884302 17.7521941859154 21.8055675832971 18.5798004138701 16.6807333937512 16.5882808947945 18.0436090260219 20.8417687085092
TCGA-E2-A156 19.4921617402225 18.5985687505749 20.1735894837082 18.2939068559353 19.8819356809 16.3955538075431 17.571032544784 17.3749342836963 18.335968575276 17.9153634452163 19.6236959040564 20.1934524395044 14.8490449000755 18.5115684684055 19.2534660313226 18.8480178409446 21.4100108578514 18.303362757201 17.1906881241321 17.3951165971193 18.1304475701936 21.2041038185175
TCGA-A2-A0D4 20.6060910371533 21.0271486848924 20.8838257714665 18.435803896871 20.2101636338803 14.6773216667951 17.8958836804695 16.6447452136345 18.4948897121391 18.6037390684446 21.0542235096697 21.5128095547944 15.1043636605982 17.741800044701 19.8682055020365 18.7142298014495 22.5123771995968 18.1532321869575 17.1600520630223 17.5074802927454 18.2550827084394 21.0471969213286
TCGA-A2-A04R 19.5137342268638 20.0585119505588 21.1467774061165 18.0984927054729 20.0962897020223 15.6346211767617 17.8705392196173 17.8357423902779 18.96321823468 18.51346630396 20.2627992840872 20.6040737562709 14.5571322058381 17.68157881585 19.4097089265749 17.6016857851262 22.6240086302438 18.447516865315 17.0294448184382 16.7969674920899 17.2358867932788 20.8050086150467
TCGA-AO-A0J4 18.8903270458415 18.7513178877148 20.8273479708839 19.1807831782398 19.5596705933077 15.8936946533995 17.3191946239989 17.4645891358011 18.0704894869689 18.1884200616902 20.0805416531938 20.1838928684963 14.7357393651173 19.0315887150108 19.8158362222845 18.8420387075623 22.6621181125798 18.6658099106882 16.7507901980962 17.2362313418335 17.9274285178816 20.748187054732
TCGA-A7-A6VW 19.6275247705759 20.2106054169155 21.4796723098527 18.6000956020859 21.549373965307 14.1180267562522 16.9148157457236 15.8205721002845 18.3313825930163 19.8618088803261 21.7655818040024 21.1762393574014 15.9688892521021 17.533176066301 20.6848532129194 19.3538709821709 22.7162031186033 18.1225148726808 15.3846057179831 18.4816921873708 18.2030445271605 20.0655167049434
TCGA-E2-A14Z 18.9971672172443 20.5300050958589 20.5028490773503 17.9284641547682 20.5874605848586 16.5489334722616 17.2793439945128 16.5273226327645 18.8877401234065 19.2046593753504 20.1929276753586 19.8659740522967 15.4033342063309 17.4507972133243 19.1498757880697 19.2794997470855 22.3885329337207 18.0926886919698 16.1893297529596 17.111650722374 19.1431999556927 21.3382701296812
TCGA-A7-A5ZX 18.7193546050562 19.5827137784878 20.3462801111829 17.1866256222726 19.5832470698919 16.1519256642059 17.2547380146478 16.6589158308032 18.2089851855594 18.494606562002 19.7809332066331 19.8633261246152 15.5016292056108 17.5111188742613 19.0820107274623 18.7204785372088 21.4758653055234 18.220304526076 16.8384813128015 17.6779727374298 18.1164968232956 20.4755750663562
TCGA-3C-AALI 22.8757935881744 19.9218988017806 21.8560030679037 18.305757048467 20.4855558537526 15.4252858086235 18.2605441520533 16.2081465290162 19.155745321245 19.2271082062833 20.5430956441764 20.6630969584606 15.1605876096252 17.4321651130364 19.3203953416694 17.8324478420404 21.9733481575677 17.305416934893 16.7674260958381 17.2218515921326 17.4002949949146 19.9808862902426
TCGA-AC-A2B8 18.8523751829581 18.1501104413491 20.1092041252292 17.8902576698518 19.6867040610891 16.1086398715585 17.1188740750033 17.0831242655842 17.9916262568804 18.0546193341284 19.5329157306681 19.9759014624837 14.3682279280463 18.405532001909 19.0793120388431 18.618693392191 21.9860593311706 19.1507801926893 16.9887337055215 17.1589814956072 17.7498224012428 20.626177886666
TCGA-A1-A0SB 18.8649350878407 18.6706259589534 19.8880194218866 18.4229484317911 19.0088351296044 16.24150943107 17.156954502075 17.1091886926278 18.0436048324923 17.7526904627669 19.7381633750672 19.9459659833107 14.585545935214 18.8728784269953 19.6819791997358 18.2409915360337 21.1682166051673 18.1936754317019 16.9109006821718 17.2903106088563 17.9197877040428 20.811479082251
TCGA-E9-A229 19.0790770361777 18.6126003184257 20.3769281114854 18.3084602164995 19.6957345353396 16.5916420425147 17.2099213830187 17.1161600474279 18.4257785747392 17.9498201962399 19.911713389571 20.2927551781157 14.8154568459589 18.3172008442223 19.2711754920704 18.6201907897531 22.0672895064605 18.4433797855402 17.1131819592883 17.0021567071733 18.1198767416504 20.7040763963509
TCGA-D8-A1JC 19.4259047509994 19.6120964164848 22.4027675919198 18.3967920236921 19.3412138656469 15.2158167631433 18.671628523077 16.9015942713208 18.9512370305092 18.0718058004249 18.9748139283406 20.2543416639797 15.2117258387789 18.360989007706 19.1279992107652 17.818809892754 22.1114063748829 18.8011106727422 17.0591074610576 16.8528647973227 17.0628649411408 20.5775603770932
TCGA-A2-A0D1 22.0255498035652 21.0932802414933 21.482199240111 18.5106807421047 19.5641919268137 15.5119975753061 17.3550183342878 15.9902514772233 19.1805666019889 19.2930650184069 20.6657398621395 20.9989843806428 14.5579996619334 19.109665307676 20.0072455328191 19.2422361245994 22.3116453149217 17.6188268988374 17.057776306592 17.9503999925226 17.9295582522347 21.4386921446585
TCGA-AC-A2QJ 20.6663011879836 22.3766179125563 22.9059668381165 17.2579148228281 23.3776097908587 13.6827074442613 17.9679333810964 14.6865486993824 18.4451481915962 19.6470658825199 22.2635785623043 21.6666019376325 16.4486780537896 16.2839445738174 19.5372142034411 19.230597421276 22.4602734213584 16.9600216014301 14.9037643416239 16.9279329351622 18.2507042317986 20.0567155759339
TCGA-A2-A0CK 19.2578095717228 20.0200575205218 20.4788485009413 17.0709432824905 19.8405055533496 15.5939128983052 17.6155048056535 16.6695729093707 18.4472564705612 18.8154227064831 20.3430944541848 20.238968168733 15.3381027562596 17.5138443559036 18.7844927521905 18.3952955661766 22.187659544774 17.9352998227338 16.6146972541481 17.7011772958636 18.005809091542 20.3819939529516
TCGA-AQ-A7U7 18.7227553227181 19.1668276734228 20.5198527669313 17.5226648562486 19.5143621217473 16.044948269311 17.3284165258045 16.1897339651549 18.4357029822285 18.1307679917264 19.5786932114356 19.8542793666035 14.6254207445562 17.8301288988425 18.7963679765708 17.9657142111269 21.7962170620914 18.1931970513994 16.7590192019731 17.2156397273802 17.6373131329354 20.1407640957283
TCGA-D8-A1XU 18.5718819770798 19.3687981850841 21.0252428454627 18.4394405523654 20.3770110895224 15.6858217812017 18.0752907001516 16.5347929412548 18.5584124985484 18.3283271063783 19.3873073347626 20.6844469115905 15.8033051568072 19.0589673285167 18.4193624108833 18.6670885807119 22.1475034728601 18.4022525153752 17.4166660792835 16.6728946527623 17.4521838742703 20.9704407358652
TCGA-D8-A1X8 18.9796337215435 18.6934906843104 19.9242942085218 18.4361322572061 19.3153647137889 16.4535131344741 17.2136203857102 17.1308156683161 17.9098121452663 17.9052535683374 19.695292531799 20.006269034996 14.913071672759 18.7313595184667 19.1304639071913 19.0888822979582 21.9015446736269 18.7491918138894 17.2187213545998 17.1473692698568 18.1502879022022 21.0548706390785
TCGA-A2-A0SY 20.2108832368274 19.3978753514657 20.6483282648287 17.2399567328082 19.7687358012302 15.9576093086871 17.1902183666437 17.1908147833317 17.8586437463928 18.2331315885464 19.9157238611761 20.0206944104479 14.8033814963388 18.4811885203995 19.5606490442379 18.5012615498773 22.0386350249472 18.2110447349569 16.5154397438761 16.9452800853017 17.8571141798118 21.2197304460248
TCGA-BH-A42V 19.0318863501117 20.4081562625914 20.5613066038804 17.1815188367582 19.9727337814114 16.2859035504545 17.1995361595192 16.568672036383 18.5071355311733 18.743242352496 19.885626746318 20.4619813641239 14.8349026975005 17.6770914585517 19.2476718993939 18.0970636414659 21.3073186561122 17.6776252855952 16.6500815294746 17.6331838982474 17.8805388217313 20.4154205022563
TCGA-A8-A08R 19.9749481883833 19.1573879272399 22.4118303340269 19.415296498726 19.3905495380935 15.7037412921685 17.4164945812588 17.1656108401154 20.0834280396659 19.3409325462324 20.0465259133516 21.1605631285804 13.9158945205163 18.0917181423167 20.1365569132359 18.8428252599208 22.9024085067549 18.8724793886769 16.2338752179353 17.1327693198723 17.7544045069175 20.4441370681229
TCGA-A1-A0SH 19.6794656502705 18.9477061741103 20.3721496649897 17.590939194745 19.9175423902873 16.0183376666314 16.8076394610897 16.7304560798347 18.1343868916114 18.2997640193728 19.921214060554 20.2048968231622 14.502213312926 18.0823401633278 19.1275693504027 18.6111087157659 22.1679052880577 18.3604756380858 16.4520404051982 16.550897780219 17.8022479480799 20.6762412540954
TCGA-AC-A2QI 19.0325975472227 19.176174133006 20.4878598428802 17.5659352343673 19.7424801691191 16.4559498312876 17.3533126119418 16.6387153551529 17.8623268047431 18.028842464913 19.9538047125821 20.013663161315 15.1176726284592 17.5976869302774 18.6634877574054 18.6156679489484 22.385007107765 18.5883551317093 17.2359354657507 17.3180792342329 18.0263413010126 20.3173365081322
TCGA-AC-A2FM 20.6270584175937 20.532593984642 20.5916161738199 16.5877564350727 19.0149282631022 16.0554229760781 17.781673004153 17.557298496392 18.319439117043 18.6071883399474 20.1618343059193 20.2712162835935 14.916246015192 16.6940949932088 18.5626497277026 18.0128082039303 22.1800051526935 18.4709064691902 15.9000489964426 17.5270692810889 17.5948146957994 20.0217170472693
TCGA-AQ-A0Y5 22.3815500546011 18.8076172276979 22.0045098024925 18.2658910947638 19.3147173008926 17.0091988019716 16.905277403408 17.6069979541127 20.2789463089104 18.1092973690969 19.5469478234849 19.6598226481056 14.9881343998866 18.0834825981156 19.1115879944947 18.7556827952821 22.0536491791692 18.2853684327342 16.2557459629972 17.3438222224409 17.6705754663136 20.5684049514206
TCGA-BH-A1EV 21.7190338336373 19.2081479063623 20.0059896611466 18.4624694023876 19.9253125706676 16.0206908988677 17.6597377821543 16.7464839043604 18.5452876604466 18.8023874275684 19.726233840405 20.212751807602 14.8604406913769 18.4291129315986 19.4283959138117 18.490256863143 22.0782084845603 18.5133914207119 16.307743630465 16.6084090530541 17.1826016262814 20.7636408003724
TCGA-AC-A2FK 18.4406737591046 18.5967279705651 19.6669284812844 18.2584281802311 18.6721752333143 16.4073903924737 16.8677552958916 16.937716715847 18.4544918118432 17.3150500516961 19.29076731209 19.4150039360744 14.4837124456898 18.6426342421844 19.0391152601344 18.3841742047653 20.9137296111154 18.0667691933504 17.226103524387 17.2575244065711 17.8705327176768 20.4846741258517
TCGA-A8-A07B 21.3959035834391 20.32768594387 20.1229901547958 17.339436816594 20.8000794758368 16.3973376563743 16.8779527249035 16.4754852698875 17.4287433236885 18.57864118517 20.1503721542393 20.3274151936951 14.7842499118536 18.8485247328063 19.2881379294531 19.05153169504 21.915027249965 18.6998573990541 17.2988055990489 17.0114170854088 17.8778399703473 21.1205976748788
TCGA-B6-A40B 19.4938262760847 19.8986106021144 20.9455565447329 17.9750981122312 20.9755048640058 15.5600455623226 17.4978252078714 16.3248548871462 18.1275534849088 19.2351817323954 19.9862285401445 20.5925498567947 15.3475084063903 17.3065256045307 18.6937806763928 18.3464132170445 22.6671802120012 18.0408205626676 15.895633533742 17.4056911085496 17.366341606495 20.1646646716678
TCGA-AC-A2FB 20.275357707036 18.735098813213 20.1553374928638 17.6614606091371 19.3966808389171 16.4411454022613 16.8798454860823 16.7845290417286 18.1193629278571 17.6355359552706 19.4533542505416 19.7736408378417 14.7017382551552 18.396681786503 19.2144649457192 18.5125531973154 21.5719883803708 18.2694388269769 16.7624365859906 17.163742107763 17.9942245029248 20.6104937523765
TCGA-A2-A0CP 19.37190354563 20.3010629764685 20.6874853722301 16.9911639320123 20.7098334190689 15.7042838171625 17.3578867237655 16.3535813397178 18.4914289327747 18.4461345849215 20.4180486186456 20.4330822829288 15.1136672342812 17.5807791319183 19.312603312697 18.1320257696038 21.8748731867086 17.5983617578439 16.530212771917 17.2284776535789 18.3052356768743 20.6975792008789
TCGA-BH-A0BG 19.3738688967523 19.7266151543369 20.9766497904199 19.0463962476186 19.6973781344097 16.5636729481685 17.1228799794541 16.6960729850575 18.3121370016694 18.1331667017765 19.5231083282077 20.2388062454346 14.6830455721751 18.3119211922285 20.1270528515495 18.4688793977188 22.1984100441473 17.9633285833019 16.9972304279748 16.7202934954286 18.2233686407317 21.0833710727534
TCGA-BH-A18K 19.1297693198931 19.2808766124447 20.9623414548861 18.3405832228802 20.1005853217305 16.1052566385799 17.6694918297307 17.2189415537521 18.4668565282501 18.2985405588251 20.0107352336949 20.8977132555295 15.6238344337628 17.5862524126644 19.144052077243 18.7613883415226 22.966356353366 18.6657622776928 16.7294050980826 17.4671822445174 17.9250022705919 20.3364991490943
TCGA-A2-A0SX 18.7360777129146 19.0221574030232 20.894149507862 18.6389732924607 18.8813487965225 16.7041177197046 18.0480726687853 17.6188242746007 18.526140356679 18.6885828680624 19.5029886781094 19.8632161439299 14.4939178154031 18.3665395163422 19.5981134141014 18.2745118060783 22.1924502405105 18.631921615379 16.8169121164983 17.553838026216 18.1855116790958 21.041602062721
TCGA-A8-A07F 18.7393923505304 18.9794104209068 19.7910439195407 17.9838662418238 19.3956565424155 16.5803761216398 17.0131549643606 16.8555107190808 17.9333696533983 17.7577287431313 19.2611669141605 19.6400374115544 15.1075187380859 18.0692512240454 19.3950819060374 18.6104877887614 22.0250922000169 19.290754745456 16.6975534227495 17.7095952515607 17.4306454360167 20.2430181559305
TCGA-BH-A1F2 22.2276009856232 18.2197081088552 21.223885900563 19.1257905853244 19.2648907910841 16.5948371540704 18.6592139698438 17.9283633110443 19.0635597833004 17.8645252788203 18.7450942800317 20.180791511856 15.9813949069227 18.7559890495661 18.734009511249 19.6465277166036 21.5294403196663 18.5860115102779 17.3222757837462 17.0680600455676 19.2550848832363 21.3691195182423
TCGA-E2-A1BC 19.0777652713774 18.6679543491108 20.3602280570989 18.3426133777874 19.748310329336 16.6607638755722 17.3192671547271 17.3166770103533 18.2078049645111 17.5009702775366 20.1491058515546 19.9936649447281 14.8857596413474 19.1642539963227 19.4746567902646 19.4908119973427 21.2174377089445 18.0336464916773 17.4188294409206 16.7798213474694 18.5774625529506 20.9692542099679
TCGA-LL-A440 18.8692003970445 19.2603595319507 20.4587422100771 17.5290358902992 19.849122824826 16.1793271962979 16.7943273906024 16.5572936211055 18.0635197998596 18.1732104816555 19.3678211793873 19.7854441095535 14.5749727675173 17.5441776379023 18.7446388710881 18.4505245665845 21.4732699561194 17.6436525307184 16.6695558412911 17.3696304387816 17.5514608040003 19.7258375918675
TCGA-BH-A0W7 19.3871952891783 19.5581586130969 21.7462029082513 17.7631466736867 20.6829428749734 15.50266036912 18.247686886227 16.8416135452004 18.8213907694106 18.3886567383164 20.6121491912981 20.6239749992854 15.6610766420618 17.7068629287501 19.4609031966383 18.6664489488439 22.0278037453584 17.7811276022048 16.5461178723466 17.3478951730819 18.3988023164175 20.9101295382142
TCGA-A7-A3RF 19.4820034084975 19.9445186717754 20.8145839268636 16.8139265240132 20.2518330498815 15.9072402876885 17.0223113043358 16.9029570409124 18.5869742714652 18.186568965636 20.0182425595449 20.4871674820858 14.7748439120373 17.4464934838767 19.4136087925691 18.1360713361828 22.6585041660998 17.4611504411319 15.7290161745325 17.1295644029393 17.9266704413213 20.1258077706925
TCGA-AN-A0FK 19.6079466281303 19.9740328353885 20.8183834907435 18.3831245509212 20.5151492446569 15.1176493487458 17.3181534857662 17.1203052422675 18.1916936965698 18.7156634663569 20.786894566876 20.4713745600188 15.5317651173987 17.0359558844907 19.7848834929432 18.0428937440015 23.3299263294817 19.1563688556167 15.9537190481476 17.5709925235802 18.9925548133873 20.2351835803502
TCGA-AC-A2FE 18.938896776462 19.173413857995 20.6067969461892 17.5989783790949 19.7841214794332 16.405862912308 16.942302031441 16.8602532510987 17.9070964503278 18.1522252958416 19.818347627543 19.943933243869 15.036708280133 17.7732273328258 18.4405093685161 18.3037158530298 22.0116038262278 18.1908798800669 16.2508264824341 17.3610788491346 17.4659461908445 20.6443534955253
TCGA-GM-A2DD 19.7649394327416 19.3874902802521 21.5674482700326 18.5908809467109 20.806541698219 15.6558992918132 16.7234122247368 15.933029607228 19.064879244138 18.6223218182374 20.5322168254216 20.9174866498566 15.9598605929324 17.6261329774119 18.7612103220289 18.9807831663246 22.2217915593009 16.8750715952173 16.6422609676839 16.6218228716888 18.5305407034717 19.9483501923839
TCGA-D8-A1XD 19.5973341569516 19.2988299356145 19.7301427930907 17.604273821693 18.6572996661307 15.8461183099445 18.2476116317168 19.2438824493548 19.303713811975 18.1466131832324 19.4355232669018 19.5225629255749 14.445421489093 18.431119941038 19.3865283387435 18.470962138943 21.4077464452166 18.3062706656575 17.3219039708152 17.3028673128353 17.6952981520655 20.7946888828306
TCGA-AN-A0FZ 19.9993184414463 20.9429117931058 22.7379134895547 17.9925266937282 19.5826704095573 15.0683025396545 17.8421578069751 18.0097144472359 19.0134553358116 18.4017322903314 19.6805666916263 21.9455469465214 14.1608904238361 17.3931409796395 18.8932892555835 19.2326110186697 22.4300083127372 18.0516033683883 17.2062664852405 17.57188100509 18.5690328466644 20.3784000196913
TCGA-A2-A04P 18.821006996416 20.432825051139 21.4528840455535 19.9246065044408 21.2342708401556 15.1103423836498 17.4199432668142 16.6002901050434 19.0074446320384 19.8820091586421 21.0521606912793 21.2526533862116 16.1495789701215 17.4652078154024 18.8541125498972 19.2860184697106 22.8239631572482 17.3196928082204 17.0522350845329 17.3855265610589 18.4315137455958 20.7896035252517
TCGA-AN-A0XT 18.4624928863061 19.9090153397568 20.2211913966464 18.0207898073864 19.3878216142094 16.0101025455297 17.2962747906877 16.3098894992172 18.7461132638033 19.0521116881767 19.6143701948932 20.2399049091314 14.9406355916695 17.688529444308 19.1640131999312 17.9036758740691 21.809669921529 18.1432769593264 17.1004763075386 17.7272896534612 18.3026614282589 20.2149644845184
TCGA-A8-A0A1 18.9538132009882 18.9517770481224 20.2689561494034 18.109805730757 19.1124442415918 16.2059108722258 17.2797218775571 17.3600328595081 17.7051815648382 17.6211408772161 19.2081037097019 19.540932362225 15.017718469468 18.7001965894762 19.308451831639 17.8581873631128 21.6240018589264 18.6341869512935 17.0972110638497 17.1368322160186 17.2654311564209 20.6973970524893
TCGA-A8-A084 18.376436154594 18.8632720181954 20.666474226675 18.4491319265026 20.0519099059746 16.4137533415071 17.422020466788 17.2963121508353 18.141057574402 18.0656846456342 20.3299903912913 20.065875422835 15.189101767161 18.0137214862494 19.1817644552236 18.8445386589109 22.5862191972552 19.2719111074181 17.2530931867469 17.424818982536 18.0193222522136 20.9288217184487
TCGA-A8-A0AB 19.5498134608131 19.2090862683071 19.8327842548938 17.9296499914621 19.7160099265054 16.7879551634679 17.1903928448059 17.5448850496135 17.793986912676 18.547528850159 18.6402420754478 19.1590285418682 14.7996181014236 18.3382720308118 18.7157268410304 18.235996467431 22.082758692462 19.489482070502 16.7911848940281 17.8924642237892 17.6790215585222 20.8243040357754
TCGA-AR-A1AM 19.3012570045962 19.379361872101 20.5565686329382 17.5180087353017 20.2011876079073 16.2575286194505 17.4064694504983 16.3623760305122 18.4866613140867 18.4116583118561 19.9061710461621 19.8893064233003 14.9818733388402 17.3760309833842 19.0093034666668 18.6320127767595 22.3193846363697 18.3472437167174 16.7525304947714 17.7643226723748 18.033952419664 20.2810024186111
TCGA-BH-A0B4 20.825746690238 20.5937124742118 21.9471476266008 17.4652468201554 20.2059496104086 14.6925703981474 18.4191948729081 16.9720995389807 18.9051249161797 19.3273734288749 20.7489475703559 21.2139551410033 15.6226583694563 17.4029537170711 19.4846986371292 18.3510660352059 22.0339215970553 17.8687600723225 15.9556945736692 16.6630474807953 18.618300269647 20.6795760865443
TCGA-A8-A09I 21.7617242264728 19.476529692071 21.8261500405388 18.515049576619 19.6796248384148 15.5073621285624 18.2112306919644 17.6074853128612 18.7413402902001 18.779353830378 20.1926805121333 21.409164924407 15.1621652720157 17.8673708097546 18.8194393720502 18.2555630182365 22.4429978829625 18.6019531155787 16.6073195231668 17.2683885793871 17.6061086326537 20.9275176827992
TCGA-A7-A5ZW 18.8792614469411 19.3688850016496 20.4739132838279 17.6854400585939 19.6924693358478 16.2393644186187 17.3734674447558 17.025146902886 18.0908536820386 18.0633934265334 19.951834466195 20.2924432701758 15.479405286354 17.8310957672336 19.0808474390209 19.3896532453579 21.7198407839818 18.4901190095822 16.7468652592884 17.6303116031668 18.3233291353116 20.9113109046178
TCGA-E9-A1R4 19.1390333272559 19.6071285609227 20.5498864322764 18.1070064815937 19.6551846942713 15.9092769450131 17.3259129328141 16.9946126891892 18.2838523384852 17.6842375319871 19.9897172290608 20.2569947906724 15.0762333005541 18.2702730180571 19.2812498619065 18.237656096311 21.3111194273836 17.9015838557564 17.1097135929118 17.0734683468235 17.4636101415984 20.760911086756
TCGA-A8-A085 19.4651981389704 19.3365381353297 21.2740778227807 18.193462385442 19.7740317646721 15.1692027340007 17.4954457289319 16.3489866746293 18.4900285978924 18.1068923821465 20.1137313840572 20.34328987706 14.6326384700104 17.752106875892 19.5603212835237 18.4196861896139 22.1507621903021 18.4202554550698 16.4172327217813 17.5447486383685 17.9186213153798 20.5928893723549
TCGA-B6-A0RN 19.0225662398877 19.3974362029411 20.1553817562174 17.0561526831971 19.8280094842441 15.9391113846327 17.3449354664789 17.1521999129719 18.0812422037167 18.476649829289 19.8309502684931 20.2622339440886 15.0380830800927 17.78202408359 19.169859606023 18.3460753205956 22.1524865174375 18.7487993807777 17.1655734000326 17.4732585387121 18.4157461180485 20.8775185546006
TCGA-AC-A2FG 19.2678578030411 19.103667181265 19.9500273332695 17.8925634335494 19.3690236384592 16.1323379368633 17.1800056659751 16.925883610063 17.8080041810417 17.7152866726959 19.5428959308097 19.8110681963373 14.7534385312433 18.3638954018971 19.0097834676248 18.6865856242267 22.0136295054777 18.5879643941609 16.8359589513425 17.3416671464918 18.2402465588139 20.5520665729378
TCGA-A8-A06O 20.2123908013138 21.3996479905508 21.1827651241454 17.3682337221941 20.5565789823828 16.4284568426309 17.4130314251835 16.681867240494 18.3624530314734 18.5641052435041 19.7677513771754 19.717379960043 15.1723496828449 18.8425082441838 18.8997112033742 18.4502006071789 22.6403852002145 18.9489595523671 16.2080681876857 17.3785356259561 17.9482904047334 20.7024577970985
TCGA-BH-A0BZ 20.489811427121 20.5191305404015 22.4657712876285 18.2069915459539 20.4385782201328 15.3807808792113 18.5397428715264 16.3055536603776 19.6485838296091 18.2790136644957 21.3512936373891 21.4550151204925 15.9304372706973 17.8218407097869 19.9595864206553 18.9014581700378 22.401414227714 17.9644420367775 16.1061840835927 17.5673901233132 18.3612128840625 20.7674503458879
TCGA-AO-A0J9 18.8763871985314 19.5127686448505 20.5819554272959 17.5316558229906 20.1668600255601 15.8684288154115 17.0952812319372 16.2118894324032 17.7137170734404 18.4636374789112 20.2014966830205 20.174050301896 15.5334029220628 17.3755475561774 18.4715516562486 17.8228036756221 22.4053703009609 17.6343561701462 16.7827251042928 16.9442783904008 18.3214481667079 20.4560739836203
