X4852 X7200 X5473 X4161 X5196 X6366 X2925 X4160 X8484 X2532 X6363 X6360 X185 X6019 X6869 X2587 X2151 X3576 X1524 X554 X1910 X187 X2149 X351
TCGA-A1-A0SN 3 9.44175972358809 9.90518169243813 13.0973520993043 9.15685204013131 17.7496094470779 13.5496821638074 8.70072992377432 3 16.4327667599734 18.0067866326457 8.63601638404018 14.5596969403488 13.7564957238171 11.6768959996278 6.74172897808885 18.9916423022215 14.0949018475872 15.161604981316 11.8395343349953 14.7274293620182 17.9404743929576 19.5635566470167 21.329448250793
TCGA-A2-A0T3 8.48357395813862 13.7919518425599 8.84160168303783 9.94346824958989 9.08108542171108 17.7386464749313 18.0246719008873 3 10.7136994614374 17.022689664432 17.3329448530704 13.7594879517916 13.4176770587244 16.1077954474723 13.0234873356631 3 18.2764388856733 15.4781743263811 14.4401646456775 12.4245747535285 14.7682397227531 17.9158462388465 18.9032080326184 22.138013186874
TCGA-BH-A0AZ 3 14.0253253779566 10.4784052946382 3 3 16.9830750315613 12.7949669516377 9.26875241955248 9.78902403951826 17.7822181277093 16.6902802866567 10.1937957213261 15.6394869437234 11.8055726975666 13.0872607136613 6.73454634637084 19.806352114461 11.7114118369531 17.3785988133803 13.6623975874862 16.1623402068993 19.0059039340194 20.2262694758158 22.3279809287564
TCGA-A7-A4SE 10.93746788366 8.28141850592103 15.7344456266558 9.83999167475744 12.2795122230215 17.1167847565064 11.2846619296666 9.50743834584222 9.03959267851777 17.6867602443437 18.4152949948109 10.7541075792387 13.7158835572552 14.0841114709792 13.8205108605453 3 15.9933020999395 17.3396347824738 14.518373069375 13.1589160556323 14.7352324960375 17.8917161725177 18.1894400119495 22.2124186496037
TCGA-AQ-A1H2 3 10.9135261287186 3 9.28723401982531 8.83705786569292 14.7685219756087 17.8887926043665 8.95621750690484 7.92221281982461 12.0568177227706 10.4564684975352 7.35414236140149 15.8097225210688 10.324322303539 10.7701361193922 3 15.4385465202024 12.1110500248669 16.921798233657 11.6306113512758 13.9087532975601 15.4110345899122 16.3972476171493 21.3789750973632
TCGA-A2-A1G6 3 13.7390389941451 12.2086622954288 3 3 17.6893244968423 17.3305767572965 7.71973752208285 3 20.0473406424564 17.401013767957 12.244146157809 15.9443087515664 15.012554622509 15.7605328403412 8.24437197187381 17.2825893445286 14.4539957946272 17.8054484137893 14.7976126233771 16.8922249770436 17.5356500939803 18.6193060989833 22.2557367776719
TCGA-A7-A13H 10.4734736651565 12.319020481683 8.85572157314583 3 3 16.8182931942377 18.564945769955 10.6175824815229 9.15658387315241 18.7917623173007 19.8755384902013 11.7953843343062 14.4436839357963 13.2792818387307 13.6875056248964 7.62674719711316 17.4469336757721 15.4424038094473 16.0989509274408 13.9445352936209 14.9309067029337 17.3692201770813 18.8831136828264 21.858442328029
TCGA-B6-A0IP 3 12.2991765197914 3 3 3 17.9452051427613 17.5064918339113 7.48133508912821 9.54178602824275 18.2269233705617 18.9303659019736 3 15.9719512158048 14.2901855320583 13.7273205218931 5.98239012316338 17.9742785364403 14.3506686484532 15.5132406451606 13.549505351416 14.2271634460394 17.549790212018 18.5174270665301 22.4283755169668
TCGA-A2-A0CZ 3 19.1528974085119 9.44161182227191 3 3 18.6970468304262 15.6798000111365 3 8.75746238100236 18.8832594569946 20.1322989792768 10.1487356394663 16.0193655227815 13.047840092015 14.4816361813345 7.23991200548543 19.0047311216522 13.4006243376573 15.7006346882706 14.5251987823984 16.4127645630021 19.1731120122162 19.7520041501898 22.3620333669226
TCGA-AR-A2LK 3 14.0041659064882 8.77024892604132 9.46048587771579 9.00953409112352 10.9643710721382 19.3945632379296 10.7000764139275 3 13.7708682938203 14.5782669929222 7.5214133351926 12.7109772950562 14.7887483308171 8.87619048533137 3 17.1075879656802 15.3553991537166 14.6189913342973 9.70079304539186 14.4139323975606 17.5422545395078 18.7375899103291 21.4637238532768
