X729 X735 X4153 X5265 X10747 X2159 X717 X2149 X2 X7450 X966
TCGA-A8-A0AD 12.5609662765959 3 8.65133699760142 18.1517959786106 12.6937317979093 12.9599381554388 15.4864568457627 18.1393489251781 20.7049399671488 17.841923540453 20.8009818882137
TCGA-A2-A0YL 11.2661341048759 3 3 17.3307736369229 12.9051529166855 14.3208735538331 15.625800686045 20.2480514558465 22.2803445963573 19.0866293637698 20.9058749190344
TCGA-A8-A09G 12.4886464779638 6.83210122963844 3 17.494813935225 12.4692970782492 12.4463233967798 16.3587282569384 18.3338148224468 20.8914356480007 18.7685343827355 20.2669296824076
TCGA-A2-A25E 11.6714014219783 6.86858582909865 3 16.8710438750726 13.3803106122504 12.0008486231356 14.9006712908091 19.2227505943406 21.0443005521454 17.4686870198479 19.4169968534508
TCGA-LL-A73Y 11.7356609471414 7.97056162798005 7.70584980516969 17.3216290699848 12.6085025584017 14.1561855167622 15.7271774376428 19.5254763191692 21.1211593504983 18.4426038878143 22.3317781391344
TCGA-AR-A1AK 11.4324946786304 7.15088732054647 3 19.1317990046442 12.5869703331313 15.0218654005979 16.9163070524555 19.6768699833971 22.0651993858 19.8430655331175 20.6570578785425
TCGA-LL-A740 9.83257547662368 8.22053406493038 3 17.8859049167003 12.1167466352354 13.6156209231534 15.9374142983269 19.306701306271 20.9222479670784 18.1898532397195 20.3878943773613
TCGA-A7-A425 14.2569880886457 7.07389592318172 7.76531321367557 17.9263279464492 11.4630765872071 15.9030906759764 18.9082814649948 18.374957596749 20.9981870609062 19.7915867596486 20.0825764532278
TCGA-AN-A0XO 8.35142234573058 3 3 19.8410843916697 11.645956257845 13.8730940258244 14.7327754450113 18.6081085535375 21.0135732389332 18.2803749454052 21.2389502290688
TCGA-AC-A3W7 13.5974421928208 8.68613395239191 3 19.6329365516723 13.5330927132574 15.2497848259352 15.1934491758292 18.9051848995798 20.8762736583386 18.6909180862379 19.9729641685612
TCGA-BH-A0H5 11.7483886016462 7.12145599343523 6.86439490367046 20.0966237289123 12.9033177686066 15.0477970547275 17.5416108213896 19.1513697418374 21.3483499251545 19.2247109151839 20.9790893305218
TCGA-C8-A1HL 11.2830424737759 10.3854738782366 3 16.3111458868833 11.631471338378 12.1448075649343 15.9929185921885 19.7850110463093 22.093684544061 18.9435622868291 19.8505523508962
TCGA-A2-A0YF 13.1368333455747 3 3 18.9752469786474 12.2657260730919 13.0153089033423 15.1987130991302 18.4316016708606 21.4997488081487 18.0048547313143 21.1975890236289
TCGA-E2-A15J 11.2140941571523 3 3 20.0922710663769 11.9855283863917 11.8985688421833 14.4184529448946 16.9049464984517 19.6807331366887 17.3031918238416 20.5433284443806
TCGA-BH-A0BW 8.86451364112658 3 10.4791010623223 21.1239561797125 11.7722104018831 11.2675069746735 16.9544742881874 17.7805198818299 23.3364502564876 17.5979394377711 21.451601347472
TCGA-A1-A0SJ 13.3394413837364 8.0764259947042 6.86153602615051 18.1623689546246 11.5103849358962 14.0167938220809 14.9837187360901 19.2895941291452 21.8786149691591 19.477163117279 21.3223427019105
TCGA-A2-A0EY 13.5893574295946 7.05738256643328 3 17.8203948188003 11.4898331940138 14.2476728521055 16.3947859390923 18.2224696232333 20.3270808269961 18.8914479729071 21.3219584248235
TCGA-A8-A07R 3 3 3 17.3975816681546 10.5619787100645 13.6697068039214 15.9743612296635 17.1823616583709 20.5307738766758 17.2944985094626 22.1072638135389
TCGA-BH-A18G 3 3 3 15.8284217794898 3 14.0489096912664 15.8956406935382 17.1072138167711 19.405248714692 16.4275729409004 22.2933478029966
TCGA-BH-A0BR 12.5500102060148 8.29149780466894 7.06852211547057 20.0366181134989 12.0157768558964 13.7091925781763 17.1944604489396 19.6902029528658 21.5178017866004 19.0536603913639 21.1665542298378
TCGA-A8-A06N 5.83351749815952 7.370316708828 3 15.9709087702202 13.6618541799289 10.5383551618383 15.3801338130654 17.9823889091639 18.9449527150679 17.2847425010081 20.2997176318543
TCGA-AO-A03M 10.6680346984499 3 3 17.7106116498271 12.8587869752421 12.8700180773869 17.0250470851975 18.9157502258793 21.0073318031505 18.7219326146664 20.3618479366298
TCGA-A8-A09X 12.2643122876036 3 3 18.2931909645872 11.312259303033 14.1158829991359 17.4800953602009 18.4829682685267 21.899722818322 18.4995185648847 20.9505821882737
