X8823 X2253 X2264 X8395 X2247 X2252 X29895 X3655 X80310 X9459 X22800 X2149 X8503 X5154 X5155 X5499 X6548 X5829 X10163 X10152 X1399 X369 X998
TCGA-AQ-A1H2 12.008411815731 3 14.328753921399 10.1883886096248 12.3922343791869 13.4056917329607 12.5089515048917 17.062618972384 16.2780365884283 16.4586501186309 16.8500942047702 16.3972476171493 18.9573044391273 17.1729437799356 17.7123137941856 20.8013237637135 18.4619284294838 18.00272702022 17.9555137517647 16.0101123447505 19.1511098164935 19.7186183921578 19.9118883663371
TCGA-A2-A1G6 9.69186562359004 7.95894175600869 13.8504652741881 14.6418475803523 17.0664368659703 16.5204279613163 12.3278085582302 19.5043548980431 19.0589901885771 18.1580940978324 17.5659870730859 18.6193060989833 16.7007683344618 18.6577746874213 17.7078098056651 19.537747144043 17.9774233866489 18.6028057686302 19.9135592853328 16.7537045164242 18.8659857442831 18.7432177674176 20.666130278058
TCGA-A7-A13H 11.7973114935363 7.90699699144231 14.6640408875943 13.3534182738734 14.5176146138323 14.8975143203026 11.510286171595 18.1910877546577 16.6036720930993 17.3084196676 15.7805479138676 18.8831136828264 16.8043010344313 16.8217008895566 17.6595471831689 20.2878451200174 18.7398379412348 18.0131144111592 19.76004871158 15.8791029471848 18.2105686121231 19.2105397180343 20.5938258080992
TCGA-B6-A0IP 10.6065246698604 3 11.9052994903067 11.7875781195918 14.2777007079051 14.054075204997 10.8032623537324 18.0452476225104 16.6067342607067 17.9675615837151 16.5891182439734 18.5174270665301 18.3564475833331 16.1858028139971 17.750849759884 20.3832623531088 18.65894502664 18.4764615244543 19.919993922389 16.0959748905354 18.9943558697251 18.7778176365068 21.1102482240244
TCGA-A2-A0CZ 14.5408790868636 8.48499544034207 16.4879160319267 14.4247455978089 17.6746224063423 15.9204921859331 12.7803641913414 18.7043812505217 17.8037491221806 18.0403033303644 16.2669709342335 19.7520041501898 16.496081353742 17.4497806999576 18.7666670075201 20.402605434618 18.8558651326528 18.524201156576 20.025134862176 16.0502195376152 18.1639086310034 18.8899101737704 21.0155839311347
TCGA-AR-A2LK 10.7139321592743 8.7972498815457 13.7895760219661 11.3920791657054 12.4439517341481 13.9889475353169 11.6858452997331 17.8508102234956 16.5254748867675 18.608181375589 16.9322831490616 18.7375899103291 17.3947989953272 15.3561486823548 17.2976377885436 21.6067270451666 17.8906935098971 17.9678464360302 18.7234041672971 15.9020213535834 18.3588377741049 19.0063281929612 20.4070170256401
TCGA-A8-A06R 8.88717288981516 10.9099059336416 14.5899228692117 14.2004856128111 12.8598103855314 15.0378778751862 11.7481320485511 17.9111231371775 16.9455329504625 16.0530606926263 15.3673331824336 19.3471187286961 17.4663089234874 16.9579513211046 18.8022803801576 20.7877234232997 17.4627759068388 18.3249895460739 19.1975178700051 16.0983579875978 18.7271285497689 18.3117203813801 20.8330155673195
TCGA-AC-A3YJ 11.1290770935095 3 11.6777192592035 12.5502345008044 11.6399777977701 12.4959775510179 13.0481040415749 19.0934751277647 19.2959938090323 16.3964708999673 15.9860628694582 16.4439051820332 16.8830867842482 16.0942562590952 17.670029331749 20.7974236657182 18.9001829899919 17.5280248090739 18.6553888332451 15.7867999654156 18.0969442682483 19.6991285286295 20.3547025114499
TCGA-5T-A9QA 3 3 19.870114395617 16.0146060279854 8.50753394078716 9.83543231916045 11.0788235579195 16.7913131429374 15.0011368344793 17.435733358601 13.4261663313654 15.7972428033706 16.0700429950049 14.6745234108124 18.3805655667079 20.2144610327929 18.2909299782415 17.9227512216387 18.6279308486634 15.8106534754486 19.6067375091299 18.9857524799624 20.1796652391282
TCGA-A2-A0CM 10.7522849400744 9.41161375818384 13.1517847862232 12.4696892099775 13.0311308101163 15.4476758247693 12.0455325622454 17.9591981061313 15.2823404704479 17.3118297548579 17.9984041149158 18.1268837327454 16.390347302827 16.2391629143082 17.3898851082227 20.093972160453 17.6773045825765 17.9693147164478 19.9347246769958 15.2498444295798 18.5508146821049 18.1666644846874 21.0365961433625
TCGA-A2-A0D2 9.90617340190269 9.14852709571388 11.8398412370339 11.3230009499834 15.5219208591129 13.9158583397904 11.2663984112295 20.2704251993431 15.0278478662842 16.7693640288785 17.1529699768351 17.7503496320543 17.2687407746326 15.6022526580224 18.8859988907609 21.6658300990487 17.2828940991077 18.4059594634084 19.6038040043102 16.1203519042622 19.6530706755194 19.1764127820113 20.4822226370925
TCGA-A2-A4RW 11.1316631198754 8.80159853630832 18.6129958280676 14.2703066762611 14.096908380124 14.0843947134632 12.5631434415878 18.8686076822361 16.8489469161735 17.1614590278135 16.889886099324 19.2575780479299 18.5518337518287 16.8436478652263 18.6185408791149 20.3100201218894 18.1473469286644 18.7390280677636 18.7994538908965 16.0368560847757 18.7243181339885 18.7849590983581 20.0310787757377
TCGA-A8-A095 10.547569839285 8.0118567457786 13.4880101015573 15.5124752188795 13.9575484817057 13.8807134566717 11.4667474965444 19.0927677804572 15.8621046314326 16.0279717599733 14.7549789106233 19.1254990919098 18.2090314886235 15.2752251803569 17.1269960217745 20.1804119613269 17.8755950658993 17.9767644082922 19.6571238184799 15.9433460277087 18.8623705776816 18.5721127801677 21.0825422441289
TCGA-A8-A09R 11.4854257733463 3 12.7917459084059 12.4776696252255 12.3883087997262 13.3342926882097 10.0525597179529 17.3599828677178 16.203886875563 16.6410857822778 15.1305777524779 18.6141255497363 17.3343952454038 15.6263634798958 18.8067439286948 19.5709958491729 18.745751707031 18.1472131080131 19.276197146459 15.9190256107037 18.4752020453201 18.9586575775328 20.3369924372887
TCGA-A2-A1FX 8.94282584958583 3 13.6250763633328 10.5213731059543 13.7361002413765 14.8260342347763 11.5986393109986 18.0214063328884 16.6695423983984 18.9961274318545 13.9419917875314 19.4170637555758 16.5636660603019 16.2956894328899 18.4652709565168 20.6643922937292 17.2805748726995 18.1380449448196 19.2615570617675 15.6264773484445 18.6028458720521 18.3790277607637 20.4388407616114
TCGA-A2-A0T6 14.7201627806022 7.8546829955064 16.1540300403987 14.9720213572698 14.6645345150653 17.0841641445349 12.3024556254692 17.9151117799933 17.5016999053783 18.6496224737029 17.1203143207764 19.2559485555466 17.6814848272878 16.34504223837 17.5183902888726 19.7987195429559 18.7877564360968 18.6091632031134 19.8026585703493 16.2844266896217 18.2320293228048 18.6658361066946 21.0883873810819
TCGA-E2-A15F 10.3725019266432 3 13.3640425974139 12.1691833756266 15.8622610612369 15.1845631450272 11.6058051020729 19.1055797203081 15.1393486577127 19.1670679209155 16.4502915620662 18.1362712267835 17.2189278033138 16.3566442921166 17.5247932118021 19.8448849312043 18.3883796891787 17.5049549330189 19.3929127693997 16.5769761280421 18.3808467613012 19.0009490573344 20.7822717530171
TCGA-A7-A3IZ 9.7747389570788 3 17.3063931416964 14.2033172365834 12.1014160768937 12.4925676714813 10.3307485103156 16.60526866948 15.9781033479622 19.5788072812023 15.6736191355341 19.7380949754638 15.4963660340847 16.0062243886533 18.2212477550326 21.7120366659319 18.3695960249449 16.9935359313043 19.6502068743987 16.6895616331403 18.6980640889644 18.7066795925696 20.4772643351322
TCGA-BH-A1EU 12.3630360959999 3 11.145312424138 13.7391957168645 16.743202993329 16.3215914985161 10.0904226212705 19.1921948099425 18.3543401155622 18.5520885584441 16.8292955311465 19.243901346509 17.3355971287002 15.7044643848078 17.3780826772138 19.2908727765917 18.0026473250801 17.6732405832892 19.4914791834858 16.4311182893103 18.786111442433 18.8129973503075 21.1295267795526
TCGA-AN-A04A 10.6269024175571 3 14.0709974786575 14.1441527084841 13.6457408123675 14.6613564637209 12.0756023188686 18.6337299766131 16.9206749399188 17.5018874721309 16.1457488051634 19.7032382285331 17.0464541578975 16.9861452140609 18.9305191580605 20.2537009668251 18.4625864943675 18.3942005325681 19.1313250715352 16.1823513658837 19.2320904870885 19.0391560214857 20.7930885976749
TCGA-A7-A0CD 3 3 14.9390576832846 10.6541782663969 13.0326818937025 12.5777365977328 9.68150708820869 19.5920970496825 17.9335620470702 17.9810238390187 17.6940444537511 19.5195277576709 16.8282006831042 15.9970918142536 18.2046874799089 20.2670380591095 18.1003418316924 18.4017722281293 19.3954150657637 16.1266180932671 19.2259283942569 18.7605680727213 20.9225335553143
TCGA-E2-A156 8.92919427040543 3 14.6139115714599 12.9750064908908 11.7777482910826 13.6619906738442 12.6373154878399 18.5684294537275 15.5685643743953 17.8247646490334 16.4547758309653 16.4403577516225 17.279483443164 16.1367315082298 17.7321395782289 19.8255997497897 18.1925123256596 17.1394918020694 19.7390157349027 16.1226923323242 18.9992541815667 18.9533052691742 20.7481857148384
TCGA-A2-A0D4 7.45125110683227 9.9513304419116 14.5214791288682 11.5932405735145 12.7988230042606 13.3947798739884 9.54450356084271 18.3268349985705 17.428607285493 16.8707728487902 13.5954190719394 18.7291872824048 17.2240165889262 16.7030156958267 20.0201649266664 21.3113604457203 19.4939459475437 18.8241244282425 19.468632286488 16.1249169275256 18.9422706744881 18.7943024046153 21.4019658688575
TCGA-A2-A04R 9.47401926735451 9.70553875368436 10.3324561921023 11.1601629527472 13.5706390998689 13.2708884226085 10.7615831291235 18.5063311461577 16.8511433056643 17.3633390598845 16.2147706771844 19.0410001108467 16.4515310586494 16.8121381872644 18.3962156873213 20.5878813021307 18.298180357418 18.3665854541135 18.4634958646559 16.4581555955521 19.2690720799909 18.2578475187934 20.9031466418131
TCGA-AO-A0J4 8.90922381290329 7.59497124790527 14.7512134121049 12.6919771186552 15.5548597748731 14.963965342637 11.8634101755046 20.1410838505271 15.1967292333906 17.2572299003597 16.5544610111661 18.2265626616642 16.6545127094066 15.4711516670957 20.1264796138659 20.2132879852195 17.7130024644172 17.5480706141224 20.1099367427789 16.1139972100322 19.0896650108529 18.1852662699004 20.3052599587437
TCGA-A7-A6VW 11.6513203974614 11.426446657873 16.8090632653627 14.9122728434343 11.2844587624299 12.0115780068737 15.2245870790972 18.4276539839297 13.7256210927073 14.6263821171285 17.0478095654008 16.1161331824593 17.5935735341127 16.0348947266157 16.9036218895407 21.7288124975362 17.3293145379412 17.6449880926614 18.8617527561751 15.1822797134713 17.6723374824239 19.408458455458 20.1574895743072
TCGA-E2-A14Z 13.1390877550109 9.96828909942097 16.3518997172022 13.5743758190268 14.3997949288763 14.6296827506573 12.8695318368128 17.7469052512976 16.5056061608841 17.629428151174 16.4190689349241 18.8573206647032 16.757990738993 16.1038949737175 18.1159888871572 20.4608898659325 17.5647244651417 18.6072760059667 18.9027993381751 15.5036980908056 18.895115822767 18.9507272358838 20.6545729460186
TCGA-A7-A5ZX 11.7530187080558 9.19607988821633 16.2053876201163 13.3336130253004 16.4792809450777 14.9442964630662 11.9648936756153 18.6065460440038 18.093048984756 17.1775889927095 16.7824210918781 19.9435365861365 17.0506450496883 17.5929487591202 17.4296881307527 20.0134623198503 18.2848728950582 18.5445632239694 19.5040801420156 16.3492621374403 18.3631704033434 18.9922059374999 20.5365553423624
TCGA-3C-AALI 3 8.680302714452 18.9899131020715 12.8662483325184 12.8080597515844 13.6918082021287 9.98959319959788 15.9603180799003 15.8518479058836 15.728697906497 16.4454418214978 18.2551041580959 17.2576825074076 16.0119339224717 17.4973088407651 20.9674942056846 18.3357066992335 18.9247017605153 18.0560600543708 15.8538121879992 18.6912700397696 19.8395719502806 20.0520689140461
TCGA-AC-A2B8 14.5632006890154 7.53821459717293 14.4233817218358 12.9051002379352 15.2061611953868 15.8173041416786 12.3268619605548 19.083772583208 17.4207093997906 18.2673316953378 15.6513691393509 19.3408151239414 17.5019488258547 15.856903604229 18.3676122310078 19.7093254684497 17.9613302866585 17.9425250702824 19.8074736145107 16.0828099354315 18.8121595404076 18.786334680452 20.7500332865329
TCGA-A1-A0SB 8.15030384926395 10.6720676180231 13.3938016243334 15.7697124060756 17.2450938341217 17.5146053300538 12.5781325632956 21.7826739133256 17.9260777954515 18.1592095102402 17.6380941965472 16.2898966198228 17.4713398226859 19.982533862253 17.9296220573727 19.6519070110764 17.8312882888313 18.5014248884362 20.3717743139285 16.8653846124444 18.9582056596077 18.7003147827458 20.3344873308805
TCGA-E9-A229 14.5175419306377 7.66929291155903 13.0679893522779 14.4354089029533 13.241802252338 14.4897153332096 10.2690662918621 17.4431525155792 17.390851909937 16.8463662875878 16.3810276072785 18.8433216887107 17.5106192002783 16.4644856446376 17.7953040702631 19.9966802704641 17.7689497379612 18.1281834608328 19.8142708740433 16.2676014599356 18.4959772343459 18.455705849934 20.6387734817562
TCGA-D8-A1JC 11.4816464573095 3 16.2206980859953 11.0172031456932 14.1612193179547 14.1951665699534 10.6047192028839 17.1374000159595 16.8920888340983 17.5719784654466 16.1273502850715 19.0567097951488 17.3432200555317 16.7133743201813 18.1895422573681 20.6503163858535 18.3701302206019 18.4659413756452 18.851769531524 16.3252932776112 19.4309720401621 19.0271655779908 20.3092989546034
TCGA-A2-A0D1 10.5831057519535 8.51938704528695 20.319554451736 11.4370846106885 10.7461765825656 11.24598804827 11.1409384382466 19.8411855600424 15.4981755539964 15.9735583079469 16.113225277207 17.5964044968053 18.0264328127913 16.1443878175488 18.6433848534671 20.484189311475 18.4459222393566 19.7408456500009 19.8483128515936 15.2824005119142 19.0202082021445 18.7552582646547 21.1815629001053
TCGA-AC-A2QJ 3 9.9980299811215 16.5232843518995 11.9873427391822 9.31815093082159 12.5496232855271 16.1460532950707 16.3355641594573 14.9825995691197 16.7203424504483 16.0755482403932 17.4058667134335 15.8597303170067 17.4260412296221 18.3867023548016 21.9002878633729 19.2131002929653 19.0374117947349 19.3377717348463 15.4839588763787 17.4233453766766 20.1310193079265 20.767576785525
TCGA-A2-A0CK 8.00303033072239 8.23023076735176 14.3686134922161 14.2710457277285 14.917121941842 14.8064079082691 12.5195472620937 17.2644396150434 16.8735602320799 17.4869918261614 16.5323066905824 19.049591824632 16.6719236977714 16.1925395344775 17.8117514544827 19.9252871022046 18.4586771164066 17.9917527915857 19.5213062797946 15.7989298430947 18.7957324328513 19.2469231862255 20.8628372344352
TCGA-AQ-A7U7 11.4690465836146 3 13.9753215096824 15.5334633339144 14.4721166095827 14.6914043740931 11.0307527205986 18.602762491993 17.1651982984488 17.6477079274159 15.5630539525568 19.6028048682879 16.7851576813123 16.47395338541 18.4632907199329 19.8949787666751 17.5769840788685 18.3408052328639 19.0937394134457 16.0780543445356 18.2867720760844 18.9330706973119 20.5523388505622
TCGA-D8-A1XU 12.482787499234 7.72590097656823 13.1551694661712 12.8281421604638 12.9236688261631 14.5691025913162 13.042394435642 18.1487548940898 18.1745211228384 16.4718431024525 15.461359546493 18.8886808838667 17.6227099572119 16.6951426129448 17.2942390726543 19.5686542901044 18.3180607763159 18.6564919616005 19.380627861125 16.0859984429838 18.5554562610638 19.2976943277165 20.6971112238153
TCGA-D8-A1X8 11.6692563150805 3 14.4701051829434 12.8860438050006 14.5383314604743 15.2646200404451 12.036069881689 18.8556905273809 17.8737109687585 17.8462093088201 14.724871450234 19.5514670024614 18.5245629197115 16.5527930120695 17.7011137182539 19.9362692025493 17.2766456752645 18.1629166176186 19.1305055135795 16.2391456785214 19.0537314929768 18.8691270000389 20.5064103147458
TCGA-A2-A0SY 14.0240610767131 3 15.8693652950081 14.9128048903971 14.664129723172 15.8484281095237 10.683767286333 19.2725569549838 17.5682117482842 18.1825536354103 16.5810318936579 19.3753009184184 17.9427372851723 15.8560685447678 17.935741519971 20.31779770136 18.3060415856033 18.180386654363 19.5647047765716 16.0716968934851 18.6460846850016 18.7734818037209 21.2000484868405
TCGA-BH-A42V 11.8727575372459 3 16.7531640457818 14.1785005420168 16.1786966157534 14.9810098801714 12.361737864035 18.26978243864 17.4766019430341 19.2703711602142 16.1298123324781 19.1682878464408 16.8736441265797 17.4467835124456 18.0532083698294 20.0572100129498 17.6601027555374 18.3614150136971 19.4839905578868 15.8313965459372 18.555051221796 18.734318359393 20.3704909379943
TCGA-A8-A08R 8.59561955020256 7.85032313073919 14.0225315953443 13.4584973030719 14.5942727440959 14.525098811147 11.451782126636 20.8345257681594 15.8282474385166 17.8019447342515 16.3075847090418 17.7908777382983 16.3614973640895 15.5407827116674 18.7849113850752 20.0958636028964 18.1077579415021 17.7536029281373 20.2213447263519 15.5937910009841 18.5932901891083 18.5031191151843 20.7725757511791
TCGA-A1-A0SH 13.9450068542736 3 18.5332231076078 12.0058288098642 14.2922172501836 16.5506483811726 11.442594304603 17.8601808192338 18.7120600584464 17.7818794974181 16.6615356395109 19.0981716854528 17.3415147695558 16.6752973652391 18.2857612576128 20.0500096596275 18.1130999203589 18.5055425925552 19.8227527082841 16.1739499924604 18.948820788401 18.7697803780213 20.7746164348495
TCGA-AC-A2QI 9.67256820428228 7.94008524395826 17.270302215799 14.7591233646283 13.6215168833658 13.8166747302938 11.2234467638376 17.7209351225959 17.4716367017308 16.6994347693912 14.5123286480002 19.7753405715882 18.2670979786934 17.3330573056548 18.9698229065052 20.3647270398206 18.6655642623267 18.65203808766 19.7236051688411 15.7742253235195 18.8376587377137 18.5374948608892 21.0716994852935
TCGA-AC-A2FM 3 3 17.6668854065271 11.6411633968434 13.0195470264652 12.6097680053799 11.0626063715963 18.5165176108843 17.8373818386979 15.8686391993892 16.2754020371283 19.3691371283064 15.6585140702378 16.0900807258829 19.4505993256322 21.5083877734865 18.108941311373 18.8179633985161 19.0805662267306 15.1066108347821 17.9840926180931 19.1893472292657 20.1464236038414
TCGA-AQ-A0Y5 14.9962682561025 8.08323846342901 19.8532669982911 14.8529267040644 14.1132828971858 16.6916388762918 11.5401522685048 17.4875415524524 17.3605536684138 18.0293075501282 16.9269130849883 19.1393236191387 17.9430522168747 16.6070702004585 18.7898932132041 19.7270488541124 18.5939700706789 18.8808585134845 19.2443811610671 15.8269292198129 19.0159088559152 18.7275056829366 20.8915820146062
TCGA-BH-A1EV 9.54196687074464 8.21476998256864 15.6427036051225 11.9833953425918 12.6197635069224 15.3513727399187 10.8299764653119 19.1201427384424 17.2149521239764 16.3609492575248 16.2685173296549 18.3868418105382 16.6125677338553 16.0720920830864 18.5026882274046 19.7789609912316 19.0324999702091 18.379617028479 19.4014759363451 15.5701452967159 19.4304259463869 19.0326573567967 20.3794367337195
TCGA-AC-A2FK 10.3576149541322 3 14.6278080328013 15.0663039672427 18.6352454611532 15.9847411356268 12.0492767203523 19.725468962406 18.7649958190884 18.5363346809927 16.9727960748015 18.4274915802247 17.4465257545732 18.5800704583899 17.5282721419184 19.6120149046214 18.5789913963776 18.5801215279868 20.1982971056714 16.7441747257548 18.709439879926 18.4745453510705 20.5761131367074
TCGA-A8-A07B 13.6027003067845 9.26958301355948 17.7645193327523 11.3525152246459 12.1109493762985 16.3106072810991 12.7486686945708 19.6982115237478 16.5076025747263 18.5849706312198 14.5518188840113 17.8514236300553 18.1810379253063 15.5062437885656 17.044990660675 19.2539380648713 18.6514574237836 18.4210958445503 19.4043428001731 16.0617744660129 19.0569855280527 18.1631575662261 21.5276891535585
TCGA-B6-A40B 14.9984087087673 10.5120121038631 16.3957917885419 13.0534401842247 12.4308696663883 14.3171886651478 13.0017244770778 17.8117313874097 16.2142638954356 15.7079807638448 15.9007482263576 17.7155593561816 17.0725983413435 16.8856569754721 17.9631543242035 20.7156499089607 18.2309255278482 18.9348772874078 18.5287321544384 15.5396622431697 17.4133034419795 19.545040340631 20.1440068308456
TCGA-AC-A2FB 9.63277660751752 3 15.4420306007225 13.9198208152649 16.4150129065953 14.3578524007771 11.9886184782061 18.4450947180707 17.6492157725353 19.1248311140113 15.8056473316403 19.880467090379 17.4206094791787 16.1714986795126 17.8240268402755 19.9901080389421 18.0822115091012 18.16562180491 20.0131087002992 16.2866976057232 18.9078336681973 18.6479095467782 21.2493708964512
TCGA-A2-A0CP 13.7233724697385 3 16.4070129490119 13.3768173028528 15.5737438788115 15.0811331464809 12.4547572748854 18.252483260343 17.7888634539104 17.5242017948763 17.0037361392864 19.3139352206956 18.3091815216392 17.1729638004752 18.2711524311254 20.4714790444263 18.5191633673268 18.7627643407559 19.7200481869503 15.8026317720721 18.2177361695259 18.5173653015278 20.8309661736169
TCGA-BH-A0BG 11.0447651165592 7.86421473086557 14.6856753955732 13.0390489810329 16.7357359769291 14.0719496991227 11.7284835377224 19.6776576703827 15.5955373553439 17.2605395647044 18.1125686921615 18.241648830959 16.3920543416697 15.8765926057489 18.3182819767281 20.4035159317326 16.9555405575904 17.6041105300464 19.8262330497269 16.3164725120312 18.8375710457849 18.442097689586 20.6212223769354
TCGA-BH-A18K 14.0889857650865 9.04057866119627 15.6805187494308 15.3203546323243 13.6364375058384 14.5005548812523 12.1546869685574 18.3868397600202 16.8889396710041 15.7944755236257 16.8420844903512 19.1792985618661 18.4977236813339 16.9314002662918 18.0393967336003 20.3115151103338 18.4276917134845 18.5823895179068 18.7518201040494 15.5017550752868 19.2594665188208 18.5675890072607 20.7351320179976
TCGA-A2-A0SX 13.8556899308685 3 13.6806562812406 13.9804594027911 13.8554098655226 15.0887642039534 13.0266044435403 18.0594983641687 15.8477862337394 17.1897407208701 16.8692484037025 19.0032634387459 17.0778165189072 15.8890494485124 17.0801947699914 19.9008147633449 17.5313531391462 17.8064109377951 20.3802511413201 16.6196615791968 18.4732059276845 18.5778899079152 20.7478760965109
TCGA-A8-A07F 9.99674345339165 3 17.0441761504255 16.1514223165501 13.2156478698227 13.1172537698712 10.7746542225607 19.0681383304116 16.5654164167799 18.4824693043398 17.4192655186246 19.2723664618581 17.3846750354199 15.6527538806884 17.5099140932403 19.9455996185383 17.9657927464776 18.2385187923465 19.2902537292437 15.3204788266648 18.8613238401366 18.7203926646027 20.3453370608116
TCGA-BH-A1F2 13.2578422585679 3 14.3243432100778 16.8112186747559 15.8629584159205 16.9696974385705 11.9987126445803 18.8494070783385 18.0883645551447 17.2304598359944 17.5375608398738 19.6030600849741 17.5770241575473 16.6167716962153 18.3369541249794 19.8629249421997 17.8219912083949 18.465776038925 18.7105217009666 16.3015003145848 18.7359212980988 18.9689225031073 20.6113404906796
TCGA-E2-A1BC 13.3537058803945 3 16.455549596884 14.1534975793766 15.6197273309626 15.0671566542476 11.1107325993761 19.0417891881242 17.8753177658449 17.1869374886609 17.1019975430195 18.884975076469 18.9892523003019 16.4270850941833 17.8471633017679 18.7358059312204 18.8174657704511 18.6434695743528 19.5651013807321 16.1323820090778 19.0893714671781 18.4290300727489 21.1275953465763
TCGA-LL-A440 14.6950150411451 9.8747873228189 14.0341166631304 13.6831193023045 15.9949895978484 16.7582956824975 12.9450984129382 18.3916471237767 17.6051982527422 18.089448408461 16.4008676658314 19.084340449204 16.5121355282508 17.1320491479348 18.3005751482445 20.0993392377489 18.0649107506025 18.9666158215966 19.6167603338469 15.9076305406423 18.3137930831347 18.8854471229945 20.2198401409702
TCGA-BH-A0W7 11.9882460838618 11.3935748713172 17.4860554497578 15.26495829735 13.7813575083411 15.5162744301148 11.8706718741359 18.0266895173107 15.9749132984671 17.2064843674307 16.8300103127692 18.8378349427262 18.0213273904647 16.4968847081417 17.7712183711603 20.6061149499929 18.3667141496985 18.2312723498168 19.0561296612912 15.9824527076438 18.2416650095023 18.9489018530964 20.9701015200306
TCGA-A7-A3RF 10.9200678705743 8.02318687515366 14.4854376284548 9.18848640564659 11.5431816630026 13.6395630714682 12.0076752098074 17.1820878755436 16.3338976862121 17.3035769318392 16.3793647685656 17.0977480913002 16.1892678541033 15.7731367316866 19.2991137633405 20.4919855208531 19.6509616005442 17.6428641235186 19.6322145624799 16.1526426228045 18.5306351459358 19.130527654475 20.4403299145371
TCGA-AN-A0FK 10.731229084604 8.19106216740081 14.5129621072479 16.2242566628258 15.6933126694983 12.6613326737454 12.8711832599024 18.9741547357541 18.3398822640534 18.0148958254838 17.0600030783847 18.646964393351 16.0034933160962 16.2336838609122 17.7653305295097 21.2666350013783 18.9392944557548 17.2997992830174 18.0276254112217 15.0729731545096 18.3317143466522 19.428404230878 20.2554897881324
TCGA-AC-A2FE 13.8750533126902 8.8480986951492 12.7691989865195 12.3730064532315 14.5600343110092 14.4626842064224 12.2389911239298 17.870145035433 16.5200837855322 18.1701534600777 15.9790043329202 19.4608069812619 16.6372180618235 16.0312013712548 17.9833597439498 19.6722238065358 17.8824463916831 18.303142964558 18.9519514778946 15.7302808390368 18.6994942302991 18.892940613963 20.3328884108372
TCGA-GM-A2DD 11.828036387004 10.0695899040714 16.7834969398516 13.5959599722348 14.6823602995363 14.1881101691079 12.3872704121615 17.4088678417812 16.1983064091203 17.0784377671652 16.7349502641133 19.1402830498227 17.0304394699116 17.1569095105708 18.1831413798394 20.0392473829975 18.8800431199005 18.8572138756661 19.2652630771667 14.7979692958043 18.0059786822771 18.4563994771133 20.9262461507418
TCGA-D8-A1XD 12.0014923146472 8.36126630889395 16.8690515916747 10.4314509698236 14.1839324666152 13.8081033119374 10.2465346108467 17.7120377765237 16.5872166767705 17.0987223313972 16.8578042323677 18.3240048322465 17.8129991720597 16.8965950987162 18.978635328802 19.6755053232728 18.3457445703969 18.2002841780676 19.9767200815092 16.3583369796607 18.2993498520337 18.1947022218437 20.9312210680092
TCGA-AN-A0FZ 7.37506686065589 8.56848682940802 15.1211972179326 9.55102716400148 12.5064443281533 12.8475590241315 11.6749546252226 20.0256841657254 16.5537314317104 16.15610100889 14.8608650090903 18.9361946346217 16.9430404556586 17.1608660172095 18.6057884287466 21.0611615022346 18.8867837412846 17.7723896395537 19.9481357987131 15.2393709793794 18.4454273843654 18.6655608954614 21.3695652651918
TCGA-A2-A04P 3 8.62936133003405 14.3171196268113 15.3528791694907 13.6510372931025 15.6182325689892 14.4813161696681 19.3884319508398 16.150525471943 16.0717692798993 17.0421348335617 17.3732294579318 18.0403697108503 17.4057276034972 17.757627002092 20.9279175825861 18.1395873327848 17.3799632150894 18.9732118346018 14.2795465093167 18.6597413719125 18.1960192864462 20.5002528609718
TCGA-AN-A0XT 3 3 14.2196416832959 13.4059063255199 14.5963565960366 14.3366400923299 11.8434087885835 19.3141829349637 18.1060287353111 18.6578729006643 14.3850887607501 19.1869825519863 17.9045727691785 16.6725026760769 18.825339964795 20.1075507615821 18.2745215014354 17.7897529288587 19.1570210684923 16.1848606811937 18.5799840830362 18.7624093773232 20.3555054741721
TCGA-A8-A0A1 12.4069085139271 8.58171272984704 12.9982903355643 14.6001589076648 14.4550035892381 14.5294025206156 12.3392354992968 18.1031569565853 17.1637253690598 17.6383712509938 16.2004550361555 19.1611711620049 18.6822075374701 16.4106247163625 17.4785658489123 20.1020607783776 18.9584631789061 18.4616147061276 19.798045395765 15.9931384807471 18.6153617299886 18.8396932912404 20.669089679147
TCGA-A8-A084 12.8044019152912 9.19853651069298 15.4832629553236 17.2701406854974 14.7019006401523 12.9891031216519 11.8301639266259 18.8632447453256 16.1386980927771 15.4716586372323 15.1276721970803 18.2771480843402 18.3028660854479 16.1118284810684 17.5359363745131 20.4911374521129 19.1213301211179 18.607033673456 19.5712732543695 15.9742437970498 19.0231106128648 18.9547627953771 20.8060145585917
TCGA-A8-A0AB 11.0106068376696 7.59929368180862 15.0130404956827 11.2881677049516 13.0163935623517 12.3167877006875 13.1514892090904 18.0542460545955 15.3814976876581 18.852224241268 15.6551431390044 19.7930660391695 17.1372822817731 14.8381493262445 16.8396710698472 20.0077790832464 17.7971096164526 18.1401730867799 19.5315599278823 16.4329912805919 18.927294372223 18.7498255127935 20.8843368863517
TCGA-AR-A1AM 11.2135865860839 9.00586492676113 17.085807644094 14.3441610691674 14.5129254714322 15.1550494724057 11.3140828665321 17.9273886146114 17.7353736582514 16.8959621223801 16.4768192727816 19.0942718091012 17.779239969654 16.6816728284589 17.3935935009739 20.3486519501088 18.3266760715833 18.5385887729815 19.8113022639284 15.9150273404221 18.0128475560237 19.0794701219197 21.0843145493204
