X63928 X89869 X114 X111 X6790 X995 X196883 X891 X6196 X6195 X5499 X818 X801 X5566
TCGA-BH-A0BG 8.6638559505822 9.14735276525604 3 13.6456577709257 16.9643888022289 15.1464656671655 13.5104514454138 18.3830135617257 15.3038357877692 18.2167335766285 20.4035159317326 16.7949895186426 19.5681298472788 17.8680711739694
TCGA-BH-A18K 9.59179837507752 3 7.02304058265154 14.5179499935859 17.3473312043816 15.4506236230073 14.4612723724914 19.4868399583003 17.0582482678579 16.8067375486157 20.3115151103338 16.6676751185299 20.4187169549742 18.6454568720112
TCGA-A2-A0SX 12.2495733677396 3 5.95333218042098 13.3758707178676 17.9381897723953 14.8923647372758 14.2368785614549 18.4012556506048 17.2905726473525 17.6310788932084 19.9008147633449 17.2803339663863 19.5974570022793 18.7741978200324
TCGA-A8-A07F 12.9382929697104 8.97062580811999 8.57787641492361 11.420643927811 16.39967242937 14.6452499867086 13.2968963678368 17.9017212696504 17.339843495262 17.4280365365327 19.9455996185383 16.9569689246471 19.4069228241509 18.0177455402763
TCGA-BH-A1F2 3 6.61371994301394 6.78435442723443 15.6585162913091 18.9707348869939 14.6831773220908 14.6103257136882 19.0974183654066 16.3986151706891 16.5478418265624 19.8629249421997 16.7182482646813 20.3131510629763 18.6406627659016
TCGA-E2-A1BC 3 3 3 15.1073037399009 15.3522804133845 11.9851024297912 15.1588748145509 16.6632368113693 17.191367395352 17.9477738967176 18.7358059312204 16.6323862850671 19.3895942921335 18.8701470032589
TCGA-LL-A440 11.0112763718528 11.6815037631177 10.177719032729 15.7997895472385 15.9407759749461 14.0110529490371 17.1551871768897 17.3623311246434 17.9220833786733 18.3678407344135 20.0993392377489 16.883238530965 19.5355865868943 18.6081324286998
TCGA-BH-A0W7 11.7809067908898 7.9934500915491 7.21232078801837 14.5645474727368 17.3077711997227 16.0460934123072 14.7379178365643 19.4994364771169 16.8869853704312 17.8341152237628 20.6061149499929 16.8399831381918 20.4998567943175 18.6490511881204
TCGA-A7-A3RF 7.29015876460447 3 9.49216428558641 12.2620841249549 16.0122960843039 14.0595989249448 13.726922246573 17.6909942070342 16.8901518564924 18.6193860629835 20.4919855208531 17.3870997050459 20.2460075174411 19.705456267987
TCGA-AN-A0FK 3 3 9.25294722329074 9.59260214642593 16.4970115868037 15.065904617035 14.2391240930062 18.9893087366586 17.114115837771 18.0908570890177 21.2666350013783 16.3581669743469 19.8217464025578 19.146596737019
TCGA-AC-A2FE 8.67270146167679 8.17633658431965 5.9375810539152 16.8317966111097 16.3614831167611 13.8132856960118 15.4632216747981 17.9918632081464 17.4431696989331 17.1693150394739 19.6722238065358 16.721972533075 19.6574578840958 18.7171637934951
TCGA-GM-A2DD 3 8.2406007572782 8.73606031774229 13.329761254326 18.047300051023 15.1234801353855 15.1029425337371 18.6821835824735 16.604933088678 18.6365141095851 20.0392473829975 17.0036808715338 20.0249188853083 19.0213653781771
TCGA-D8-A1XD 8.59229477742687 8.6674476507757 7.31315934431401 13.1974388410514 17.7330116116499 14.9076759076842 13.0889453593073 18.6808484649377 17.0789340495379 16.8207488768438 19.6755053232728 17.4378136284258 20.1783675326086 18.7033889522018
TCGA-AN-A0FZ 8.80022730562869 6.4085350625927 3 18.3443664890774 18.6149805793691 15.9659608767101 14.5712235883921 17.9887163142594 16.498437795359 17.9847298713145 21.0611615022346 16.5195513234246 20.4286982655945 18.6777122395046
TCGA-A2-A04P 7.88589819774202 11.7237327222567 10.9112014851465 13.3495078133334 18.4042836435512 16.5063067113497 14.9502091495095 19.3085006343791 16.4494692730265 17.6725204300769 20.9279175825861 17.0023102221387 20.7373771158043 20.1748965797898
TCGA-AN-A0XT 3 3 3 18.2030477801474 15.2429336226511 14.520272075432 15.6053836998032 17.8296262871414 17.6302148988197 15.5120135369104 20.1075507615821 16.6240476757475 19.4729065743151 18.163237390985
TCGA-A8-A0A1 3 3 8.49654550207765 14.3625861084882 16.8275904506489 15.1192202138726 14.3814403157876 18.6692147476354 16.5541990150701 17.896662846158 20.1020607783776 16.6644731089775 19.7144522774417 18.6017879185834
TCGA-A8-A084 3 3 3 14.9632268282164 17.2298716325564 15.3316260355285 12.1655494529956 19.3518780949259 15.1942665849289 17.5498469581751 20.4911374521129 17.2734749217731 19.5181410482376 18.8325494665976
TCGA-A8-A0AB 3 8.87632782934477 3 15.9398358138675 16.3871402212055 15.1238653745204 12.7309400188568 18.5751699876768 16.2025748121006 17.346816964042 20.0077790832464 16.7721534546734 19.5663854067551 18.5214598779134
TCGA-AR-A1AM 8.83012634042316 11.0387436386238 3 17.0111055985973 15.0820413325832 13.4800835374787 15.4627911081817 16.9386023654282 17.2210424298571 18.1578713464026 20.3486519501088 17.1586626801624 19.6880480388335 18.9413857107554
TCGA-BH-A0B4 3 9.32811696514805 3 14.9101192922867 18.3950687089078 14.4485015801209 15.4652639021821 18.7878468493032 17.0562238242008 16.8099363346972 20.5140525715426 16.9579442286263 20.1004255475949 18.6933138252582
TCGA-A8-A09I 3 3 3 16.7876718742695 19.0014206484095 16.3969581256383 13.3327871691209 19.9740781836245 14.6631480239497 16.3388102321506 21.5544159848921 16.9756741447608 20.4345575604121 18.3515608992865
TCGA-A7-A5ZW 7.62719933589921 9.39847896986603 7.87906761115638 14.2101267666076 15.4795712769 13.6226975659173 14.7359495640185 17.204621592361 17.3950638044923 17.6596441111121 19.9661642837392 16.7805516981451 19.5787688552147 18.0055841476576
TCGA-E9-A1R4 3 6.96778233518048 3 16.3117895670352 17.4207052948599 15.3477485621816 14.7350663561405 18.5805852633551 16.6485442673233 17.7547882404442 19.9793673208341 18.0016188015929 19.681063303007 19.0338882884907
TCGA-A8-A085 3 3 5.60967304355024 12.9032914250209 17.3372408138431 15.6664309048211 14.5503446402237 18.1180388075188 16.3592793101887 16.9740034907307 21.1358354806593 16.5895576932781 19.5069484171464 18.4900217954002
TCGA-B6-A0RN 3 7.10356985268239 3 13.397374059454 15.2222814697118 12.8156101706808 13.3135379574002 17.2539064548743 17.5377567098391 17.9609920055094 20.0313427873028 16.3235978962558 19.3943636115125 18.7124994335067
TCGA-AC-A2FG 8.79626224818925 11.0222515779531 7.51137055061507 15.2273662853512 15.2140930860669 13.4382564556591 15.3603142158864 16.7666730387691 16.7711484979799 17.8990733895314 19.9171389468596 16.7215154070501 19.3679905419735 18.3483552707362
TCGA-A8-A06O 3 3 3 14.6039834843006 17.8641751864443 16.121166727037 13.5829469253036 19.5929689317584 15.8580923570414 17.1311640736704 20.415577133989 16.4584399442819 19.8258459615586 18.5464091349022
TCGA-BH-A0BZ 8.68988097657868 3 3 15.8298001248673 19.4830896889054 15.9114920280405 14.1021287407883 19.384586636311 16.6657310458311 17.5307730463441 21.1752349166372 17.1906285337927 20.0176130946914 19.081488937557
TCGA-AO-A0J9 3 9.28467373727941 6.28514823397497 15.2349118324773 16.9179444004344 16.1953507745379 16.329286918479 18.9213140029232 17.3404946122161 17.8833608887315 19.9181377735324 16.9475808848848 20.4132918367943 19.329162714615
TCGA-D8-A27P 7.4409084051026 8.48224873411364 6.21403064174684 15.8767289047015 15.5752463578124 13.7050551256997 14.179723452261 17.622163976333 16.7908558959627 18.1404549059814 20.0967201399275 17.1283174951418 19.378657135512 18.7081010245376
TCGA-A8-A07J 3 3 3 14.3572246455007 15.8625078324753 13.3922229834359 14.8603844100328 17.154941043697 17.294493155894 18.5778054645452 20.0453432041355 16.748697758146 19.7520572105821 18.7737528212659
TCGA-A8-A07I 3 3 7.38673600238012 12.5385565283633 17.5837477592856 15.6767696853216 13.5099355054138 19.2960951954564 17.2354669564523 18.2792064778101 20.0649842039973 17.2782496407397 20.2595689971742 18.6184314684019
TCGA-A8-A08B 12.8295612876752 3 3 13.6948966502951 18.2056708690753 15.7796252999525 13.4211539201495 19.9139277204395 14.7261151213207 17.8242951514835 20.4319799073293 16.3587852060933 20.0907015945495 18.1960745507139
TCGA-E9-A247 7.05206567457477 8.48664109650691 3 11.9868225136854 17.8483035576266 16.3059924466417 14.7897498893102 18.8188210209933 17.0817164893432 16.5435547770566 20.7139176552719 16.8595516137027 19.9950222945403 18.5492193742193
TCGA-BH-A1FJ 17.2580338202108 3 5.77818659463708 11.2671002290282 17.7167580338708 16.5484474533275 14.0575885885942 19.2895924068598 15.8037058611036 17.3994215551081 20.3583796586721 16.8995413223334 19.3974726889436 18.199032962544
TCGA-A7-A4SD 3 3 3 11.378757816866 17.5205438002223 15.3761525064673 13.1188258600971 18.6793993980993 16.5194728178354 17.4208254793643 20.1064265678437 17.2963783329995 19.2936510008042 18.4069636826814
TCGA-A2-A0CU 8.37270650848098 6.92728861652813 3 17.416124835045 17.6526418003241 15.4171353756662 15.1759648972197 18.8617186471564 16.436097485439 15.8532095437418 20.4709110557151 16.9205370282725 20.3516370072889 19.2719690530332
TCGA-BH-A0B8 9.30120199513592 3 6.50725422214882 13.2447123788842 16.779566696078 15.7437015868796 14.1865156879181 18.4568794403544 15.8154245734092 17.1852583075447 20.3041786797954 16.6665852335225 20.0996136260495 18.7730148084547
TCGA-AR-A2LR 3 11.817487926977 13.3106426416731 14.845229573888 18.1392119396561 17.3459118976713 14.9163848111075 19.2956825735592 16.1475970619122 17.7333205065544 19.9334387431328 16.1541557573231 19.6016326946751 18.5855110243128
TCGA-BH-A0HI 3 3 7.63974357289312 16.254885785725 15.9552269168655 14.4156199686366 14.5709394345016 17.7141593913338 16.3436227357517 17.716699162963 20.5553057158269 16.3541211052149 19.538753770196 18.8631335391124
TCGA-AN-A0FW 8.12379016375304 7.63289967623104 12.5931862124326 13.8648135097901 17.9640202062173 15.6155651821274 14.5938791109235 19.3931387077481 15.9853478410068 18.1446388625259 20.8575162999369 16.2067522707835 18.9100557782533 18.2415842963729
TCGA-AC-A23C 8.9762767951112 8.0733767631902 3 14.4029750396895 16.0153586725575 14.7832456320758 14.5839571414894 18.3763781707064 16.5827851168983 18.1344225832798 20.2080525411933 16.1873711998298 19.7342886326372 18.5805550726037
TCGA-B6-A0RI 8.17998605579207 3 8.84162905924508 12.222079644315 17.544987104127 15.8180372141583 14.5325435878537 19.0746986387908 17.3320543006362 17.9330848695951 20.2942285983445 16.8247593113491 19.4385210342485 19.2941214089067
TCGA-E2-A152 9.06568059202353 3 7.21546353389658 15.1508002064486 17.2408339909282 15.6814492094181 13.3223370314729 18.9069442434739 17.1679450146874 18.1068111332636 20.3939070227824 16.7436134617325 20.8402954967238 18.1631784701035
TCGA-A2-A3XV 3 3 3 10.9436693259693 17.5041991069724 15.5124983477503 14.6858670626045 18.9790020922268 15.1344030707752 18.1263133473332 21.445273738146 16.9290909676644 19.8313289678284 17.9457838875637
TCGA-B6-A0RO 9.4294450603245 6.69809300807742 5.9650128004408 16.0390934285419 16.1307211457268 14.3870549037509 13.0936938065901 17.901522236146 16.0354123130892 17.9234145065059 20.7807440088799 16.3793655818355 20.6020575881852 18.4267468607882
TCGA-A8-A06T 3 3 3 11.5219551307063 16.5976407870392 14.7337995457145 16.8620890746826 18.5186275910961 15.8236322576645 17.1365979570386 20.037071877365 16.950186749495 19.6004435372118 18.3911490158986
TCGA-AO-A0JB 3 12.2299588846797 3 14.7194124820805 16.6369657294776 15.0712494523219 16.4265484125521 18.040861819924 16.567654920932 18.3004699767709 21.8851653318238 16.2186337375795 20.131111927416 19.2898574017866
TCGA-A2-A25D 7.4519583102961 7.92453192336851 9.08255336825632 18.1907483412617 17.2529821116209 15.1010619797796 16.2237622197303 18.5745707437547 16.5957195093637 16.9595372539549 20.2297184370391 16.362347438844 19.7927720615056 18.7164309301234
TCGA-A8-A07P 3 3 3 15.2237172993563 17.3327220521149 15.2522843002836 13.024581382403 18.7176878382909 15.675024221553 16.8122362071213 20.5348812900127 16.1269105320094 19.6900094694548 17.8823215961722
TCGA-A1-A0SK 7.17097466428431 7.63939369014913 9.48186526516687 11.5527247150687 18.7089768700827 16.2112685328729 13.1373518099151 19.7034213162759 16.2210567283106 17.5368098473279 20.3598249397737 17.2233939802164 20.0532863624938 18.9436324712837
TCGA-A7-A3J0 6.94198537670344 6.47283377500539 12.5008157786327 12.079627490312 16.632103990432 14.9288699407807 13.491209393565 18.0880822720346 18.3397984692049 18.0604700439881 20.6545763351267 16.7458385093143 20.3550032848524 19.2414615412812
TCGA-A2-A04N 3 3 3 14.6658892817715 15.6887551685954 14.354633029453 14.3223737704141 17.6164357233736 16.6983212057858 17.8389935378488 20.0838217051581 16.7188438210257 19.6078269764035 18.8766141808561
TCGA-A1-A0SE 7.24670163511272 10.2548103292891 3 17.3189177991943 17.2007618040085 15.4539170018963 14.5741523092101 18.8484013497886 16.6567767529485 17.725922734882 20.1824278673446 16.7464237931601 19.4130433864017 18.7151034469472
TCGA-A2-A3XW 20.4291852373682 10.0297921521207 7.67618812243232 14.7199669044811 16.4344720707048 14.4452893278884 16.0288558532153 17.3822634888987 16.5703874470604 18.4623738215927 21.1704857010875 17.0762335661119 19.8195974880231 18.8637002073889
TCGA-A2-A0CO 3 10.4799555079579 7.15510701075523 16.5587163499321 14.9051383953916 12.2122925670324 16.9085971908832 15.9399485888456 17.8057150444466 18.1031911007535 20.0094085416224 16.8315803446024 19.5013309431214 18.5994522806289
TCGA-BH-A8FY 8.99229252584443 3 3 13.6505278521769 16.4629982936003 16.4785462336557 15.6733361849316 19.2274728117976 15.6360612334628 18.4750275562735 20.7523710072123 16.5793968538995 19.6432570783371 18.7547559083592
TCGA-AC-A2FF 10.7786273745775 10.1584388636145 8.11246738153863 15.0264488638402 16.3627119770226 14.424270615227 16.2225373463061 17.9589089273435 17.9100099146784 17.6936997526978 19.7429449630547 17.0856454632367 19.9359945756977 18.6473235845015
TCGA-3C-AALK 17.3564409357393 7.08698167290865 3 15.3181423359837 16.3573494770351 14.6287222273253 15.4641077163105 18.4314624535104 17.1509393719642 17.8685095282557 20.740142558578 16.8551602409543 19.6420798576283 18.9396441345067
TCGA-A7-A0CJ 3 3 3 12.1078711720755 18.3019746162845 15.9898560676529 13.5830710103134 20.0377593791432 14.3488939496677 17.6965523051138 20.2259438451784 17.0979316879851 19.1103293673735 18.4413069843224
TCGA-A2-A0T5 7.41228668034194 9.43634626639519 3 15.4288952795079 16.3761990271256 15.0594729075702 14.1573087489416 18.5237435371219 16.6127036217438 18.4476879811711 20.3044045824204 16.0397413209295 19.5078463974915 19.0096727751452
TCGA-AR-A0TT 3 3 3 16.8860606440653 17.2541703472664 15.457674996338 14.3408007052429 17.9382979014624 17.2823163815933 17.4179511181865 20.1744675595065 17.7820232668913 20.0806439054742 18.5003368458138
TCGA-BH-A209 8.01707651177417 3 5.86193287415726 11.9104630859646 18.7126811537547 16.4273068442051 14.0860693925809 19.8516268080444 16.5619456539776 17.5793962806459 20.5274856984918 16.6264722234524 20.5596292172975 19.3171452347306
TCGA-AC-A8OR 3 3 3 10.7246895196215 15.8572870207695 13.6956925733489 14.1010120896972 17.8369052078781 16.1435188011326 18.3549061917566 20.6177324361888 16.6765177638291 19.3236410982347 18.5657065289514
TCGA-A2-A04U 3 3 10.7038987864051 11.5630139008954 18.178209426865 15.3058701610748 13.1285076916696 20.1545097289871 14.5559919150801 17.1934360879998 21.2592210427805 16.8719815093502 19.9396021075023 19.827983278268
TCGA-A2-A3KD 3 9.7110401611767 3 16.5194153899357 16.6174948690653 14.6291456457807 14.8055137857913 18.2686812273001 17.0775163500157 17.86763415426 20.7661725690851 16.5966645137276 19.3756154848279 18.5887301761792
TCGA-A2-A0ST 3 8.06021896468354 6.35010239779199 15.7962034547685 17.5420449461399 15.5446418806194 14.9173760760079 18.7340764124758 16.5823215325741 18.0615597504461 20.5690039088938 17.0434566282978 19.6205034673026 18.4974534346225
TCGA-BH-A1FU 7.61614210811789 8.66157114213224 7.86793539802678 13.7785960676907 17.1994641844196 14.6851199184851 15.1715753809791 17.9350846667995 17.4994344721183 18.3094854484969 20.1477227772463 17.3768343247115 20.5303003752314 17.8615510335425
TCGA-A7-A26H 3 7.32119642628206 5.67729351693726 15.6633293199231 16.4017888684445 14.2336909351779 14.0863350384451 17.9299085563963 16.3347038378067 17.5996463853105 19.8877443897789 16.745758587769 19.1718096318495 18.1273899731527
TCGA-AC-A2BK 3 3 3 13.7874911473655 18.1878222900189 15.4631744530186 11.848747912351 19.4086895712465 16.7621930499453 17.673693764334 20.5065426060145 17.5123894157142 19.7501056223959 18.7892868559902
TCGA-BH-A0B0 12.4625852672185 3 7.81992808397869 17.5209219829539 16.3198773236634 14.5003528448803 14.9947649132638 18.1783258158378 17.0530533969811 17.9065340794215 20.3422408842555 16.9831618667997 20.1910256525985 19.081139947774
TCGA-A7-A6VX 3 7.02032081178577 7.75292146177571 12.6075076698706 16.5358005891239 15.7506947100222 14.1853718982873 18.6904528682204 16.5906493957258 17.0593143127506 20.2415187639444 16.8555798979877 19.3819870946529 18.3118302833837
TCGA-AO-A03L 3 6.78818318109136 3 16.262484903128 18.7851442545964 16.8399526520624 15.3187309460054 19.8851008396077 16.151257958237 17.2344332811675 21.0300798738633 16.6634608747775 20.0137001118288 18.4716730517647
TCGA-A8-A07S 3 3 3 12.0596312625916 16.8725871187986 15.4181951410994 14.0369367195522 18.7708945343429 15.7358211503099 18.2665166083451 20.5063229838505 16.9704877535216 19.3732298590557 19.0871858004711
TCGA-C8-A3M8 6.96218212651323 6.49249404509881 6.66187309868866 17.4882291445095 17.7788875948639 15.6042886929839 15.8466335745783 18.5446530626143 16.7958655504453 16.574634891821 21.5690866832615 16.4822976785309 19.6655751534412 18.715222609093
TCGA-A7-A0DA 3 8.31208611376597 9.5907102247174 12.246248479994 17.7957313030516 14.3674969582154 13.7794171663259 17.945994649285 17.1758711495226 17.4141747543152 19.9196066964187 17.1174108733908 18.7341291009142 18.3249904214543
TCGA-A2-A3XU 9.61685362788645 11.6210490744328 11.0913521398296 11.0677691301073 17.0186690130993 16.9491265272523 12.3363065482207 20.5321501483915 13.6699494183076 18.9013365708222 20.9294070634553 17.3368056051174 19.427986931926 18.3889761855849
TCGA-AN-A0FY 6.92875850641022 3 9.33275696960895 14.1338381780786 20.6462909144692 16.7224034694134 13.5272185354421 19.2564019049057 16.5372503871757 17.5145396728599 21.0670446482484 16.926769446553 19.9526454146734 19.0525032756184
TCGA-4H-AAAK 3 9.65866026542894 3 13.2639896707476 16.2386813376954 14.4320820739842 14.6661735627171 18.091427546235 17.331270181445 17.4651711979849 20.1078226900963 17.0265287192982 19.6201995781235 19.6025632394092
TCGA-A2-A0YM 3 3 5.91120017949335 11.4025996729037 18.4289190562878 15.7181842837675 14.6003149003979 19.6196683492057 16.1455970692584 17.9959672576389 20.0333646614498 17.2066947489749 19.8327229679672 18.309056419166
TCGA-C8-A1HI 9.3977811430502 9.6239757724239 5.71127258884684 14.4706188939577 16.9888038330447 15.4264943027059 13.8694089116674 18.5754360976716 16.6134422416719 18.2193660518311 20.4892156299086 16.186761290173 20.3356880968228 18.5379728425676
TCGA-AC-A3HN 6.91313891046172 9.90285732371986 8.52240219400971 16.9582075179227 16.2392631064722 14.938980172738 16.089841607096 18.0286614362093 17.4624278000988 17.5869666578866 20.6334669516695 17.1287824686614 19.6492003248829 18.6887563104982
TCGA-E9-A54X 3 3 14.2203831931927 9.66712996982938 16.9270623362745 15.215858828404 12.1367728778699 19.2850365693512 16.3103007852408 18.4890598714919 20.7297892905343 16.5305070480261 20.3107196618472 18.924078850979
TCGA-BH-A0H7 3 7.73319340463979 3 14.947493392986 18.1669116794469 16.2823049872169 13.5253176159283 19.0599075346149 16.3422142641435 17.6056866394156 20.664634197739 16.8878198057341 20.0722235655976 18.1195534278809
TCGA-A2-A4S2 3 8.2658793485548 3 17.1849362644436 15.8394819058855 14.188904713799 15.1811707490554 18.155925958206 15.5490187809804 17.6800994899741 19.5645774782454 16.6386600097478 20.0035346213921 18.776701988132
TCGA-OL-A66L 9.36921401792895 3 9.7784422203266 15.4751772682939 14.9611657350132 13.3194968607563 16.4998132311591 17.1172018732863 16.6097156453673 17.9738665569014 21.0776488053645 16.2350106116984 19.5721846076555 18.2846578928373
TCGA-AC-A6IV 12.6987723742213 7.75149998941145 6.06534793804666 16.3045497549742 16.4370007256313 14.9001921812107 17.121802191591 17.8943635618732 17.953148021284 17.4197690001413 19.950202811297 17.0175217855713 19.9325192952953 18.4937394071439
TCGA-D8-A1JH 11.6029819889138 8.27088410929109 6.54694233530777 13.844821924536 15.7058544900818 13.8214954140761 15.48451055909 17.5513924017677 17.8369882566778 17.7870997683636 19.7924543136075 16.8172364214282 19.7966035519506 18.6492695715635
TCGA-E2-A1IF 3 8.60733375795426 7.25496205314925 15.7922739936691 16.4462914060259 15.3056705528535 15.3279918721657 18.3433659934243 16.5886686184257 18.5191919531738 20.6992737226714 16.5813872944075 19.6343663944682 19.1169175647234
TCGA-BH-A1F8 8.5568215220726 9.03968159009222 3 11.2578064719229 18.2569647925314 16.2296709264479 13.7132628296944 19.430744719676 16.2295195414231 16.358347785739 19.3485708165281 17.7699996514264 19.5572476919048 18.3358773997673
TCGA-B6-A0IE 3 3 3 14.5761682994874 19.6656745299107 15.2733963306127 14.3319938482096 18.5942452225985 16.2508848243535 18.0387692649551 21.0654626704646 16.9303651755685 20.1469702177997 18.6328824946401
TCGA-A8-A09K 3 3 8.53326315845019 17.5507456263652 16.9198184748244 14.8557543621741 13.2602398270808 17.5678567066398 14.516849361839 17.0052355344186 19.5704326165105 17.1993691650766 19.6594104235271 18.2825038483205
TCGA-A8-A08S 3 7.65906792778124 3 17.5641954104141 17.6291629697323 15.8573312058612 13.1706374392669 19.096024288836 15.9320430539539 16.1915356902639 20.1618725533339 16.2120521821962 20.4062205870076 18.4209133185878
TCGA-A8-A08G 8.51049708924338 8.419385122108 9.28915975175291 14.6224519915972 17.7160833916445 16.1177962124495 13.5775630967927 18.8544476703785 16.9768403863758 17.8895963008294 21.6360518169264 16.9016937103827 19.8557348728105 18.8919185392189
TCGA-A2-A3XS 8.18600719197712 10.7318272300155 3 12.9224862772366 18.2382862154364 14.9151009179167 15.3155047021477 18.408788023441 17.6107974051019 18.1648552785421 20.3683046122066 16.8752109678348 19.4910494695462 18.7357643153801
TCGA-A2-A0CQ 3 3 3 12.3883991546771 16.4762947171503 15.2112205552287 15.3173628463228 18.5229217370739 15.0414602509905 18.493070222068 20.7051722387003 16.7548386623161 19.7447030991869 19.8752047888265
TCGA-C8-A12Q 7.10677842215843 9.98313431758483 7.75170368011323 13.4774248278056 17.8228271264006 14.8205152208752 14.7648957765021 17.7865450139963 16.8949488058537 17.6407594087688 22.151736900762 17.3184253461852 19.6331822539451 18.8442846308623
TCGA-A8-A07Z 3 3 8.54509430571318 10.5913492146572 17.9036808541718 16.4039992250152 14.1812916266445 19.3431326286676 16.6656591695135 18.1724493990951 20.6630464752862 17.0980495267872 19.5880022413841 19.2559117057841
TCGA-BH-A18U 8.30691705571171 7.81396687235497 7.0372811749747 16.7060189762662 18.9599040258444 17.4266063022919 13.4060268142682 20.1962856212209 15.3966477967695 16.9527353892286 20.4825047829478 16.9581996995034 19.9396391643788 18.651429975899
TCGA-BH-A0C3 8.53957341846672 3 9.01468057218772 15.7262263803338 17.1835335425789 14.9477833864087 16.3896425476515 18.3279949848316 17.5814672684648 17.7673192189355 19.5733597099665 16.8795510319952 19.6279914465301 18.5538133950554
TCGA-AC-A2BM 3 3 10.8720141379477 11.7334896162321 17.0984992764723 15.3313022913126 13.6658813005459 18.7307287785482 16.1201502856882 16.9410232924979 20.3307488478447 17.4264206695029 19.3891650560525 17.8571107340967
TCGA-EW-A1IY 7.9366359652943 11.5542487219572 6.6823548236408 12.2699558513367 17.3240847304139 15.5533558847875 14.5429938655087 19.3199756489817 16.6365323686109 17.3991670849861 19.2840142779913 16.1085635513954 20.7489654661964 18.579080755411
TCGA-A8-A07G 10.3652423341324 6.78678944753243 6.04894598244961 13.8253626653019 16.6554391177211 14.4611928555965 13.3761348755891 18.2498977932898 17.0367788929365 17.2998407500886 20.3508366483692 16.6127089003723 19.3916316238708 18.5883696323109
TCGA-A8-A09B 3 3 6.06982192633896 16.5509412681164 15.8166018384071 14.7743212065504 14.6257855730938 18.5008408570992 16.9705835300112 17.634890869724 19.7307671035 16.6977323480526 19.2104732361304 18.9444351903872
TCGA-BH-A1ET 6.64858005983019 8.37749241450615 3 13.3973889665302 14.7705255431993 13.117293740824 15.0557336991464 16.9396724305263 17.0004699572056 18.2119069767119 20.0014936643947 16.4205950243487 19.439643784135 18.7003921126324
TCGA-A8-A08L 11.3663608653862 9.54730257395983 3 15.0694375954468 18.3987705658112 16.5382691900446 13.812379564713 18.8244570742636 17.2221136442533 18.2700131945836 20.8061502896006 16.0885719218511 20.3940764536629 19.2210474978362
TCGA-AR-A24P 3 8.47060368676185 5.83965396915967 12.9081907485249 17.0902033578432 15.1983773036187 14.2146104271138 18.6732598570722 16.5312072499413 17.7927167903654 19.8035403216002 16.8070873491564 19.6303726017925 18.6480934274131
TCGA-AR-A2LH 7.89064900526764 10.7988405493683 3 14.9638794441861 16.8266215910531 15.2544396146866 15.8562988608578 19.1074056661657 17.4127379482037 18.5485084116656 20.3395007997243 17.3607295688998 19.7435244244411 18.2931887433694
TCGA-A1-A0SP 7.38076708898191 3 14.9811271890961 11.7014213008694 18.1593000197951 16.0235332722348 13.8034119042259 19.6271926307371 15.5931766903273 18.5573926543313 20.5925408503386 16.2986809705437 19.6543376331873 18.3394325858607
TCGA-AO-A0JL 3 11.4673972131934 3 12.1242206831965 18.4595906901501 16.0225255727746 14.9309048595462 19.7175780016585 15.9302989330123 18.040875047039 19.6898233144209 18.1330424294515 20.7454306262886 19.2601798357671
TCGA-AR-A2LE 3 3 10.4909742543537 13.6679786443997 15.9604478301268 13.7220404333638 15.0886055942968 17.4394394671005 16.1029437347909 17.2792587851581 19.793424595713 16.5707039447439 19.5101927904267 18.0440676200539
TCGA-E2-A1IU 3 7.99842595240755 6.29273454905708 15.9795037740648 15.3921768795704 15.0307731649709 14.8561803811981 17.8678123262438 16.7817260158317 18.3509994607761 21.7648463418621 16.5377428277117 18.3727238983474 18.489392614806
TCGA-BH-A18H 3 7.3967910774036 6.63276711151673 13.7586488965884 16.1483270992023 15.0191758659754 15.0001914075873 17.8843752234585 17.0140825413393 17.8601065462364 20.7837892009998 16.6353634041275 19.8881050750663 18.4597888385948
TCGA-BH-A18P 3 6.93392655005615 3 15.6036295625849 17.4370550863554 15.9408153529795 15.3247662450523 19.3528732846214 17.144233875993 17.9736748885752 19.2533270196088 16.6755527038691 19.7946564518926 18.2961370926653
TCGA-BH-A0BP 9.39213389617048 7.35396472092852 8.09433375565996 16.6061448525896 16.5610467045312 14.0352755373329 15.2201593114798 17.0090639428642 17.1819877335175 17.2830012576866 19.979376047419 16.7896663740804 19.7787284901969 18.9903893520834
TCGA-A8-A06Z 3 6.4194014753658 3 17.8843066266533 17.6451229359819 16.0197658983387 13.335690649472 19.3025715786705 15.391970772696 18.9043465108152 19.9059426384635 17.0113553646065 19.2943842068695 18.5163287480956
TCGA-A8-A07L 7.33011303873929 3 3 16.1009246120191 19.1882388290932 16.4425520820352 13.6774733930653 20.2413370031291 16.7654298868813 15.9992182553515 20.2527593622494 17.1800497263382 21.0021074891175 17.2915552259595
TCGA-B6-A0IH 7.81369678254716 9.27199388506352 10.6153838280283 15.7683038083314 14.6440815036691 10.996868980775 16.1297601608944 16.5805795667535 17.5643851169754 16.5926659508657 19.836331650288 17.1227974437993 19.1401622600496 18.7727795339604
TCGA-A8-A09D 9.04557447916945 3 6.2727904553574 18.1698399472557 20.5267317243683 15.690936250962 14.52472476634 19.2709442671737 17.6303017643318 17.8091051680355 20.4096231374208 17.1463173867414 20.3034119129719 19.0675637956271
