X8342 X8359 X8290 X3018 X8337 X723790 X8468 X8370 X50511 X8338 X8334 X79682 X55839 X4001 X401541 X10735 X5928 X8467
TCGA-B6-A400 3 3 10.294076189562 10.6499198035872 10.6860699420034 10.0660033002414 8.54131544011055 13.5701798931681 11.6176010617239 17.3948388341995 20.0471208752513 16.8529933543436 16.3158297809551 20.1084358559083 14.1398281065359 18.1180672125998 18.7614405265924 18.0809882369521
TCGA-E2-A576 12.3602984491255 14.2319091606812 10.0329149311492 12.7963811632887 9.84370230702077 3 8.69025263994437 9.65762843037378 11.8395046694089 18.1573480967005 19.7776428530932 17.9076559529242 16.3741588861791 17.8960134745309 14.5449140836885 17.5326034539936 17.846770480892 17.7538532342316
TCGA-BH-A0WA 11.875697953269 12.1633865937049 9.55183713366766 10.9002934030199 11.933524379816 9.32482986044512 3 10.1678570842277 10.7203010891248 13.4249525530968 21.0098906941762 17.5385853667734 17.0611968288708 19.1993670499445 14.0901168237572 18.6273998633093 19.3464801323548 18.575882953228
TCGA-A1-A0SN 3 3 9.48124019501534 3 10.2835215386593 9.25436574397008 3 12.0890638175926 10.0678976447022 17.2270704610158 18.776269835746 17.093751397355 16.105539179556 19.82015310218 14.848921631339 18.7318404944698 18.6309573873074 18.0688359000614
TCGA-A2-A0T3 3 3 10.9788207620227 10.7526973467876 10.2071554375214 3 7.11412282708838 10.2414973740672 11.6084236909029 15.3633899588474 19.9778330074178 19.8231452994217 16.7079003754575 19.0511196759363 14.8039545411355 18.3099899459888 19.1469685885308 19.8257264079287
TCGA-BH-A0AZ 3 11.6702354501537 3 10.8214927493777 10.8576629184576 3 7.73750148486721 11.9883817570679 10.6415456717372 14.0458838817002 20.7241817069994 15.9517853983249 14.6907873160534 17.5825859566946 14.4057477213544 18.2027170602299 18.8884215643954 18.4486915710857
TCGA-A7-A4SE 3 3 11.2883942821993 3 3 10.0649296524404 7.97071281479426 8.35588697558881 7.36279500980063 14.0464491161375 18.0520468469428 16.8873822154577 16.6897910175231 19.995632069943 13.8674927977132 18.1553118774326 18.9400080542894 18.5548310604881
TCGA-AQ-A1H2 10.4844335186052 9.77780762786046 3 8.93675733855472 3 3 6.88164654416641 12.426583232799 9.62140959738319 16.1152594547306 20.5663328466466 16.6933219016842 14.886107753698 16.7661915501756 16.3184706890105 18.5695654721354 19.1417260853784 18.9811309222451
TCGA-A2-A1G6 3 11.0860101919348 3 3 3 3 3 11.0829421437636 11.8587696347955 14.1517146199165 19.4179283054361 15.4930139234007 14.2240080874971 16.1668383681562 12.8648463474396 18.7901154392753 19.175598898172 18.7355366459391
TCGA-A7-A13H 10.7454817098023 10.0380081092648 11.7278321745309 11.5013141311827 9.23106303405608 3 7.12766617819337 10.447236729683 11.2218337645604 14.2905985799157 19.9031193001734 16.4084388964258 14.1487506416219 16.8735581121972 15.102159963658 17.8824625152917 18.6470266123412 18.0974186156153
TCGA-B6-A0IP 3 9.84463368417381 3 3 10.0278640458429 3 3 11.0567674466864 12.1479590947352 13.9031690023061 19.359351523645 17.4128960918821 14.7598880100142 18.4812648907215 14.8797194951679 18.4118139157723 19.4590424414756 18.3883608506705
TCGA-A2-A0CZ 3 10.6286233259987 10.0080758401858 3 10.812486732574 3 7.69385350323285 12.123324974293 11.3303822279004 14.2999590208314 21.395418681351 15.2245429158673 14.2561542015413 16.3791148080948 14.046321664979 18.0475115060673 18.5615907791847 18.3466086665193
TCGA-AR-A2LK 11.2414598186984 9.95166972754784 10.3245054425537 3 3 9.10690369336887 3 11.8785559150821 12.7672176592766 14.975949458624 17.8501897818121 17.4999825723514 16.2887999946159 19.9242010109986 14.3986741091051 19.2306652145117 19.0308731852498 18.996734249331
TCGA-A8-A06R 3 14.1729524900088 3 13.1155887191467 3 3 3 3 10.6552616583744 15.9209747685281 18.0268878526429 15.6777297150335 16.0051432849016 19.0475325341618 13.6603705516479 18.3009966170859 18.8923406858251 18.4816164519309
TCGA-AC-A3YJ 3 3 3 9.88011884844836 3 3 7.78827776502955 13.2200388581295 10.1125213327032 14.9214136663522 22.0038394127426 15.1775955726215 15.2594868426278 16.7015346403465 17.3246266988251 18.2041741167811 18.619057233492 18.0326292051583
TCGA-5T-A9QA 3 3 3 13.5248921312356 10.1112820296357 3 9.53239404298981 13.9137385313178 10.476767202785 16.1178660495067 22.1044389272203 18.1990656252465 16.890515165018 18.741421374795 12.9564696494664 17.1287294591989 17.9389101299055 18.2228581780699
TCGA-A2-A0CM 12.2775453042178 10.5710705198605 11.5278494350436 3 10.7548982436059 3 3 12.6211112467297 12.3745538935371 13.8272924115999 20.26066554626 18.5503500918177 17.7301359297733 19.9291981386945 13.705789719071 19.0860807658991 19.095707173334 18.833321887424
TCGA-A2-A0D2 12.3328646813695 11.884960016699 3 11.4494865682757 3 3 3 8.7362222908448 9.50294336624604 10.9807371489348 17.7687572364455 18.8109606277978 18.0012624910777 19.4792892100856 14.6470403829503 18.3069222055516 18.9713874367812 18.355132429707
TCGA-A2-A4RW 11.6597222668007 3 10.3289060230666 10.1033369424109 11.717529164693 3 3 11.9442478979696 11.1395258470964 15.7101455882493 21.9912082509234 16.4601833396694 15.8761729794884 17.1257403354286 15.3923438225885 18.1754296150912 17.8232151696445 17.9494650254828
TCGA-A8-A095 3 3 11.5147898025787 11.6093689224337 9.33801572008652 3 7.23002568782677 11.7206379580985 13.7379947571176 15.0616679290299 18.7869760955558 18.361934845636 16.2236104849795 20.3947969112776 14.8845315361204 18.6984925454482 19.5288003593713 19.0160610615997
TCGA-A8-A09R 3 3 11.8478490657368 11.3589828648974 10.6610907195947 3 6.99347913391447 14.4565857244224 10.276230308583 14.3702147907078 20.734436311033 16.9271742713652 15.7846914149393 17.8420961798174 13.9894879599316 18.6445134272911 18.3474712158217 18.3173929188663
TCGA-A2-A1FX 12.0365327744611 9.75052665031593 10.7044702691956 11.4745006149793 3 3 8.37295973213838 11.5452080094199 12.0051690616845 13.4161934234617 21.4600365183375 19.1840825255562 15.7897274685508 19.2858177994971 14.4430229704482 18.6823682247927 19.089027562125 18.7161815964229
TCGA-A2-A0T6 3 9.9842758796901 3 9.1418247734379 3 3 9.3285193701024 10.2019810857442 12.1908470925063 13.739215077387 20.2085327159963 15.1526543060102 14.7431615243854 17.0031331506672 14.9316625008236 18.7098418005218 18.9945555140094 18.769029827915
TCGA-E2-A15F 3 11.4488240435337 9.83290932841429 3 3 3 7.52446950879658 9.8690425466095 11.6888208840453 12.4467581592674 18.928586203471 17.3301902547162 15.1094272512738 17.6705580579537 14.538983158178 18.6222150610538 19.5297368178902 19.0314895565847
TCGA-A7-A3IZ 11.8791729842894 3 3 9.33079731051415 9.36668032329121 9.32826890494653 7.25751368455803 11.1663020979536 13.878684371485 14.0130459519126 21.4437983935264 17.7138178640733 15.0796389902182 18.3507623253423 16.9183818576345 19.087052589487 19.1294627700191 18.8974764671705
TCGA-BH-A1EU 3 10.346319909658 10.7197958952299 8.51767787690284 3 8.51517356998058 6.48781375756439 10.3432594603575 13.633874720632 12.602318526457 19.8974690628981 16.2242972351243 15.3359358757227 17.6327795990469 14.693135030755 19.2473813720943 18.5524621746249 18.590759425747
TCGA-AN-A04A 12.5137707318005 3 3 11.688917585798 11.7251594263194 10.3696789487454 3 13.58217411211 8.94329505546894 14.5940566916186 21.8088554484486 17.3124358080814 16.193590088566 18.382221501517 14.3570903092145 18.9816689718616 19.6020301071316 19.0466941093979
TCGA-A7-A0CD 9.6511931438933 9.93683626663804 9.31870973010229 10.084095784933 9.13049336959825 9.09216688711019 3 13.3604362194193 13.6123653626623 13.6040116008105 21.7903261258692 17.3898753781038 14.4100450419977 18.3922813262159 15.5904966867214 18.8995694124738 19.2992748086525 18.5150296736351
TCGA-E2-A156 12.6067389739813 3 11.6871833046775 10.4647710462267 3 3 3 11.3096446461568 12.9017824531591 15.0740392725911 19.4979389427734 16.9725868073546 14.9119877040014 17.7165067547818 16.5319987253914 18.9231510715229 19.6198536563058 19.119135362095
TCGA-A2-A0D4 13.0846410404541 11.3759062010554 9.18211041797556 10.9408886068399 8.99414734104448 9.94420845129713 7.85308657270774 13.7992750662817 10.7608739350355 15.1654200151217 20.0655054648965 19.5085677192784 15.9205388842806 19.9816753404199 14.9682261722496 18.2148627267089 19.5944996188646 18.5975685963417
TCGA-A2-A04R 10.9930126164763 12.27790947778 11.2408321942809 9.44069951500187 9.47661522858952 3 3 12.6435428595109 13.3175762641728 15.1634233577516 20.5047732243972 18.0930817631868 15.041198987804 19.2814347981205 14.3427778550238 18.4024811528632 19.1034016126865 18.5704476365457
TCGA-AO-A0J4 11.4188779808308 11.292472640538 11.0837380671278 3 3 8.87357120293652 8.74573280482056 12.5761823103593 11.1350867084212 14.3357278811766 20.7148592729637 16.9371761286549 17.5183820441952 18.9582313940876 13.6503822393706 18.7497226442002 18.5439530217303 18.3658564018386
TCGA-A7-A6VW 10.3120070582262 13.1773532213212 3 3 3 10.7437418354547 3 11.3295222134836 7.06281213397572 16.7611731875062 18.4134673089873 18.453211764439 17.0138431364318 19.2966561839832 13.7643519276994 17.0667182259995 18.0219660352941 17.6333566895849
TCGA-E2-A14Z 11.8405239593088 10.548383528823 3 3 3 3 3 12.1251249826177 10.7374373887458 15.3482875050262 21.3866013370323 17.2953436962772 15.5567791268489 18.9109023370894 15.040393370424 18.1883730925425 18.9562253824642 18.6098753094343
TCGA-A7-A5ZX 10.0677136735204 3 11.7240889010767 3 3 3 7.42941447319206 11.3465237358387 12.3150436426796 14.1937770348778 19.5413877099217 15.7502685063792 13.6507430453751 16.4221376053606 14.0946428839503 18.2022898389564 18.7977040071865 18.1711307832905
TCGA-3C-AALI 12.5344894831262 10.8271545901357 12.7828979916643 3 11.5942279319343 3 11.3004936399152 15.2103302465536 9.22288371524925 17.9418489866963 20.9621470832623 18.4888984277814 16.579203545965 17.9797286844059 14.3044052571768 17.2078093690676 18.1016534320225 18.0018972759848
TCGA-AC-A2B8 9.37291225928042 9.65800123629014 12.0219309024153 8.81785986331826 12.1528485459975 3 6.76922535471959 11.148159278806 11.5220769626405 13.8460616776209 20.7361604468249 15.583709808594 14.8767227010158 18.0972020356709 16.31039398717 18.6287685223424 18.6892212298025 18.4385152993789
TCGA-A1-A0SB 3 3 11.4764731798247 3 3 3 7.58886750962106 9.52462169249613 12.8269223568875 13.1912518065857 16.3462480283205 17.1305493335719 15.7177610984944 17.790631846318 13.6386024897181 18.8005413458969 19.3110241951181 18.5799656963857
TCGA-E9-A229 9.50804033511037 3 11.4818248135834 8.95224852206099 3 3 3 11.9501119564441 12.0483672519144 13.7072091119426 20.3512482632356 17.9150402966402 15.8723715348923 18.482306113125 14.2265209493801 18.475256312331 19.02537208349 18.8381236197272
TCGA-D8-A1JC 3 3 10.6004500973411 3 9.83000195526802 8.80442484405707 8.27103379919205 12.0472131698529 11.0649672954256 15.6327526204046 18.0516944969063 18.3470986723572 16.2669212493339 18.6364575127108 13.8729029933902 18.8051971025769 18.3593041031417 19.1812682117683
TCGA-A2-A0D1 13.5391322768735 12.2438264210328 10.042973450264 10.8113306722627 3 3 3 10.6605511153225 10.3698096864523 16.6745146000074 18.2851410368665 19.0138535706458 16.1551632974903 19.2864465423064 14.3213905787967 18.2345490886013 19.7697808710785 18.8715709177331
