X6480 X4124 X2683 X10905 X4249 X811 X3703 X9761 X4351 X85365 X23193 X22872
TCGA-AC-A5XS 17.1324482044034 16.7309369391116 20.6637913977558 17.6716480972063 16.900350029996 22.9214823992995 18.9988687315616 19.7727483070561 16.751070805981 18.6467445527556 20.6262220029269 18.3563505532033
TCGA-AC-A23E 17.6519118531733 17.9109741135354 20.9374815658955 17.769368083588 18.29472794652 23.0308628488537 19.8076919892071 20.1675282189456 16.3658339302881 18.8159484674944 21.3609887587183 20.0095272217773
TCGA-A8-A06Y 17.0532715567914 18.9212724303915 19.7034080620079 16.8883501673635 17.2758011531723 23.3766711055612 20.1486350680289 21.1427356305456 15.9684660831663 19.4406737275657 21.3934448468797 19.525866880017
TCGA-BH-A0H3 18.6177978937833 18.3141123601439 20.6953419117048 18.1650735021326 17.9941547931937 22.3688792119504 19.6303408167227 20.5861353005268 16.6301809861658 18.4613035546365 21.2568381278385 19.5469011744297
TCGA-AR-A2LJ 17.1480602228172 16.0014441452873 19.8139518872687 16.2562721737025 17.2247050646842 23.046439555166 18.4374233817436 20.1270211793731 17.1252338307908 17.9516195814627 20.6448016120377 18.6504532602852
TCGA-A8-A06U 16.4365253580885 17.1806776721951 19.8590037498305 17.8211983145208 17.3852257096566 22.97933700789 18.8861134591678 19.8577546179508 16.8458799011799 19.1701290000317 21.2966377663898 19.5428696795695
TCGA-D8-A1X6 16.4224220536951 16.3429504989576 21.4228561984324 17.2886789957152 17.2056078222418 21.8836421671707 19.0085398241578 20.6782949722901 16.8765628580094 17.9558209256913 20.7368423928625 18.7992078334868
TCGA-A7-A6VY 18.0803941103647 16.4687528725357 20.2120185342964 16.5863615364213 18.0602303093976 24.2774743825551 18.8298450502205 19.9096914378463 15.781295934886 18.4529898748444 21.7239435163691 19.3535662671243
TCGA-E2-A15O 16.5945188163373 16.7254613876163 19.4560885542053 16.6958652211301 17.3605268843374 22.0181490852828 19.2062346176839 19.7538819145723 16.2604249072412 18.4627080053292 20.3224075312328 19.6287548635979
TCGA-A2-A0CY 17.4040863423846 16.4907904858294 20.3790948503502 16.580382701244 18.1394656625476 23.6484691513854 19.5896283636526 20.2530283175851 16.6925732223466 17.8091752201775 21.7152001801797 19.3759324746362
TCGA-OL-A6VO 14.517705843444 15.7843884893967 20.38976822057 17.1284709411346 16.9306474525106 22.692706935199 18.7529602746808 18.3599552367575 16.5455991699234 17.6490084774313 20.7928802377486 18.8087425812683
TCGA-A2-A0CL 18.4362039779049 16.6875822023107 20.0473654107674 17.5359545981021 18.1312398294256 22.5918730801095 18.5504683337479 19.4179320527448 15.865616859134 17.8848470331869 20.5477363983598 18.5824388074001
TCGA-AR-A0TQ 16.8745216758095 17.016437862541 20.527577299825 17.1947608245113 17.7888929499426 23.0598389512927 19.9932518313015 19.8919384760447 16.9001024543563 18.6378355921562 21.6169272199133 19.1131651191281
TCGA-E2-A573 18.7505169002601 15.7683132365328 20.4088579651475 16.6966737911765 17.2220457456644 23.993195942814 19.6611896959502 18.9320878295041 15.5034147099479 17.6523197176677 20.6014114699838 18.3024853891956
TCGA-A2-A0CW 17.6537053421654 17.7159960910589 20.3310931818421 16.2218756263775 17.3663798628668 23.3701658540908 19.6201185885063 19.2801834369873 16.4030879066942 18.2989006810768 21.8907904352877 19.2208045203995
TCGA-AC-A3EH 17.9228874706033 16.5060592453601 20.4845160903947 16.9748917898727 17.1675456217026 22.6197228584336 19.1948054817545 20.1945036880056 17.5593235251542 17.7992873836317 21.293441296056 19.1041425267342
TCGA-A2-A3XX 17.5921918113968 15.6145596250873 19.484585076097 16.1948334035044 17.9674288621074 23.1357377028483 19.0043748131432 19.0691750059585 16.1530341675489 17.5062416040508 20.7895999705956 18.8423258423141
TCGA-AO-A1KQ 15.1970446441753 16.6251847841107 20.0537238771481 16.4924545533279 17.0741050027082 22.7813393464764 18.8997264686048 18.7909734304738 16.8077194216146 17.7076980150983 20.8212277504728 18.6916491801095
TCGA-BH-A0HN 17.6864471471905 14.1006685030643 19.8643057995899 16.1833414977212 16.9043504761672 22.7818626386863 18.3878215046613 20.1519442373833 17.3910615519743 18.9407768918634 20.0867720633975 18.8209189102137
TCGA-AR-A1AR 17.460372202123 17.4235716739685 20.4799455680516 18.5456513749762 17.8433137740715 22.7117642502346 19.808029339218 19.5089704198805 15.3022077224025 18.6968296296116 21.2821311767301 20.5457774021318
TCGA-AO-A0JD 15.1021346320967 17.5777979076739 20.4139111956071 18.2611911472888 16.4003210831134 23.3761818820276 19.5519587646071 20.5480205215294 16.9332454835092 17.749674459531 21.4543900040076 18.7926946318908
TCGA-A7-A0CG 18.3575870888896 17.492856371278 21.3549862526309 17.7666014126844 17.9515615635021 22.4538499409231 19.6327865327642 20.0416745194223 16.6145419659719 18.537554574675 21.5260565830617 19.8243013249229
TCGA-A2-A0T4 16.8558185525602 17.3811950584026 20.3191956887865 16.9671943931961 17.2379115419444 22.447483749534 18.7544781771543 19.1956848233773 16.3299327288878 18.5719540022186 20.60739370385 19.4407406907342
TCGA-B6-A400 16.3520187311268 16.0954636385862 20.8082313184613 16.6025694230534 17.8307603195489 23.0906469208893 18.3080675431747 18.3100123576907 16.454202159936 17.9102229032452 21.4981358697313 19.2874062744038
TCGA-E2-A576 16.8165293457558 15.5277825483033 19.1754911922042 16.3169192662824 17.6947040573368 22.5512477136507 18.192528478189 19.8683717623198 16.1404953166836 18.1507915462238 20.7896670049259 17.8012834213003
TCGA-BH-A0WA 18.7823126027216 16.6001714963422 20.5261541543681 17.6651109468007 18.4958951738811 23.4401121060731 19.8457936387487 19.8126274168779 16.5595946757201 18.5092327496051 22.0833289183453 19.5670560027918
TCGA-A1-A0SN 16.8368728703814 18.594679067568 20.8096900676513 17.5051554469766 17.3850173547919 23.2646024559651 19.5950824877548 20.5351374637629 16.6915247327541 18.593510488791 22.025429930348 19.5873732478511
TCGA-A2-A0T3 17.0366167421046 16.6566405285715 21.417696743133 17.2329206499877 17.6714816818529 22.3800977266263 19.0867858210087 19.2491522317507 15.9458009215711 18.9360266681241 21.4542050379753 20.2625355353239
TCGA-BH-A0AZ 16.9902978856388 17.3838293369298 20.6457977912439 17.683400123552 17.3436295573738 22.6606477127727 19.1459103993298 19.1060455010296 16.7461122640619 18.855100223165 21.1809116454603 20.4368506218174
TCGA-A7-A4SE 16.8982324755704 15.9997829519501 20.6631577621256 17.3173754762206 17.9249478325729 22.5735788171115 18.7729463791294 19.001379617947 15.3499390230979 18.1197818289109 21.3887879707207 19.3431122294192
TCGA-AQ-A1H2 17.2368765954327 18.2326213216851 20.3162427756146 18.0826539077591 17.4242515180185 22.2993856832934 18.6486117610579 20.1263871341932 17.2440300445052 18.6264231603768 21.7041903858839 19.2366583050071
TCGA-A2-A1G6 17.9402881652919 16.7205111705142 19.8149279967049 17.5107368273935 17.8991628444844 21.8091498615086 19.2477590840584 19.6475148035183 16.6564905201066 18.6024724594413 20.7841652826584 18.9915737965496
TCGA-A7-A13H 17.1311100282887 16.5035713915449 20.0111870589855 16.9812688392085 17.494251356619 22.4828192796744 18.0012690278573 19.293725746841 16.0961811907243 17.9920775000649 20.9524014403011 18.8144238126624
TCGA-B6-A0IP 17.160835484607 16.2779290248565 20.1906141135974 17.278994196041 17.8590099019525 22.5481385353295 19.6845513866564 20.2406688062947 16.5119688004405 17.7535971691332 21.1284759781594 19.3271166991018
TCGA-A2-A0CZ 17.3704957335304 16.7973930786406 20.5366074265362 17.3988259303833 17.4267276253216 23.1593662566057 19.2250059301388 19.3782683209221 17.3477764108035 18.315488853657 21.3299328301076 19.7737076157671
TCGA-AR-A2LK 16.6951212908317 18.9768155993321 19.5354304935337 17.3692092566309 17.8163124374693 22.2134956582229 19.0285028221487 19.8086985141079 16.4024294259053 17.8185805337407 20.7215150654531 19.3115039528963
