X60482 X2558 X114 X111 X2903 X2561 X4128 X2892 X55799 X3772 X57030 X9495 X5924 X196883 X782 X54331 X2791 X6196 X784 X6195 X1175 X54407 X4905 X1741 X801
TCGA-C8-A130 7.31603734238472 6.67449167651459 3 13.1566615729758 10.5033019479613 9.11740191251417 13.9654751533482 9.83403951212436 10.3964977092444 11.28800828238 11.2374886382379 13.9172004279614 14.5692089871628 15.5317582755369 15.6614724428605 15.6931072196799 17.7659120162051 17.0184298164119 17.4108332219264 17.6334360339515 20.8105398256737 19.2393868151784 18.8547539967214 18.5721715243844 20.3660937969976
TCGA-A8-A0AD 10.0988201980194 10.4118585148702 3 16.2953745064563 9.41482438853422 14.4730322539063 15.6471589585843 11.4281382715086 12.3521266939178 9.41511748909684 9.30320131984421 16.2573222531057 15.4784841741442 13.7134765652971 12.1780767244029 16.2536436464815 16.6691064624656 16.2350219309654 16.0060708127933 18.2786739304065 19.8676143999018 19.8036386256329 18.9724058849246 17.9562995823358 19.6650003230071
TCGA-A2-A0YL 3 6.45971400033131 7.45354325003665 14.941930210531 12.3802596008123 11.4509693241088 15.5861739807381 12.282087871169 13.3042059852081 11.5247838290884 12.8346299503153 14.2722572973118 14.6227248830252 15.1414600632413 14.2820390967988 16.104452905235 17.8662781911967 17.3205495708879 17.3496352856458 17.2992892715499 19.4387421134382 19.8561258535897 17.8016132271728 17.59256086179 19.5861731652433
TCGA-A8-A09G 11.5948315535359 8.84407349969827 6.8187630498853 16.5275317578839 9.01259003931259 11.5548632726485 13.8279368656893 10.5532896047084 10.0755890562677 10.5059448892737 9.71399925153545 17.3567854339189 14.3345926537533 14.1867559101127 12.0493647648623 15.6207993839265 16.4700211057517 16.7911380922117 16.6427496214345 18.553681252668 19.583097521942 20.0519043334038 21.335359361735 19.131589430959 20.2627500592258
TCGA-A2-A25E 3 3 8.37214773696432 13.339042320323 9.25474066243059 10.8939831890132 18.6392372216253 11.8037515905582 11.2786344207878 10.3024315892148 12.008983283992 14.5761011783356 13.5085736882191 14.3874474467297 14.956569628355 15.4439410231683 17.1300147257891 15.3452824230263 17.2613183087214 17.4858483500098 19.9174908962255 19.0911798940492 19.1088915903028 18.0938115055279 19.7726044896768
TCGA-LL-A73Y 3 11.7913129383938 9.51032375515347 13.8441598421685 14.2926744046736 12.4128311799608 14.0245618093831 13.2731002231873 11.0742971373884 12.4994742445938 11.5731354697249 12.6650461088681 15.5125237834728 15.4969738596611 15.2266599483471 16.5208784390719 17.8273483679995 16.9412720147284 15.7446960199324 17.6502146349997 19.6090134816186 19.2939857524289 17.6475176134225 16.3691961441652 19.8654380842994
TCGA-AR-A1AK 9.85636280949586 3 11.1455136812917 17.0149279162968 10.7028846662791 9.23249110761553 19.0179964581426 10.7961039328915 12.5567428132326 11.5400636818297 11.7442243904292 13.1717666885773 14.8565403508313 16.4699058142121 14.9771855867617 16.2973890571548 18.006767297466 17.0722506385063 15.6834737765619 17.3071912135981 19.5574273366025 19.3144763552759 18.3913010802844 17.2917948028314 19.5713693449748
TCGA-LL-A740 10.3815877578498 8.30981529354759 7.24512045384381 12.1348217046752 10.5842965424795 12.0080668795523 16.7052733500033 11.5729873882077 11.2243653089821 13.737342739425 10.8047541338028 12.8122047079005 14.9830599952388 15.2699349083869 13.4088315802303 15.9148628073892 17.9037054683041 16.6753049646952 16.4315753548136 18.9324662735135 20.8401032323004 19.7144196399396 18.0412407449755 17.7829039160821 20.1788145643735
TCGA-A7-A425 3 3 8.58653319522621 15.5837121266708 10.5102693829032 8.26264662492213 16.9090508191339 11.7359314931632 13.4942877998107 11.3982071993522 11.2115026537286 15.7172867906435 14.3539397742957 16.3113275299364 14.770447066011 15.8176343087685 18.2331393986663 17.20413148176 18.2690833830162 18.2358747310269 20.6377895306404 18.5310555521663 17.3248042101039 17.5710217092076 19.2354793129539
TCGA-AN-A0XO 9.4700226942587 6.33441997076513 5.87427915478252 14.5426317839924 11.4336556423184 11.9957273113427 12.1834162489666 11.6111985640628 11.1492505251644 13.0502746117621 11.2096847566419 14.7325384129008 15.3046054144867 13.1223798136542 14.2546410197841 15.1389362534704 16.9902553312611 17.1945022697501 17.7293201668868 17.9927270906387 20.240047303536 19.8292837115076 18.2081517008905 18.156253363093 19.8554745057299
TCGA-AC-A3W7 6.03688714072683 6.31708281630533 6.75454584410486 16.558081497796 11.3229391256991 11.2055013484918 15.3450183195444 12.3698297721402 15.0539500739109 11.6683691325459 12.1726175986659 14.9193957514776 14.9015858460062 15.6656379865368 14.3816677202344 15.2585327552056 17.4201123052934 17.4636483081644 18.6902809576852 17.8521176619776 19.6747347054004 18.9467281800815 17.3104277452554 18.1299442711204 19.4184787970421
TCGA-BH-A0H5 8.8380940480234 3 9.73578090976983 17.3000841642953 9.74147789092153 7.34773376960671 16.0732195786599 10.4934023625037 12.8017548079744 12.1879924051302 11.3356112111103 16.0795084872879 14.5809697843347 15.2455560457781 13.9710871786 17.4929337314492 17.320466706491 16.9123210722036 16.2417037514218 18.4320427942328 19.905531215841 18.9693170453614 17.9635316246212 17.6837522904697 19.6417070595003
TCGA-C8-A1HL 3 3 3 13.9819601820578 9.23871670353009 11.9610968721084 12.3939775022076 11.7590464808355 11.3041351470977 13.4933827875217 9.55797735909008 16.4659629488075 15.1395400973432 15.6599559655402 15.9299630646263 16.6778268103793 18.6894485921464 16.7449227129027 18.788999486236 18.179389821093 20.7099249304741 19.4745433065152 18.3489138300871 18.1762744845295 21.2947088535627
TCGA-A2-A0YF 3 3 6.68310606124205 12.437333244637 10.9562581214231 10.0399709959117 17.9776553245274 8.0733075564421 11.244998053963 11.0149215417576 10.0242023069276 17.4245823587094 13.9321127080216 16.9242057193111 12.988975700712 15.9321080034935 17.5913112994758 16.5930321663377 15.3492170439492 17.6951434614443 19.6355002785233 19.146447478589 18.8233067926811 18.0337883188325 20.0673688514616
TCGA-E2-A15J 6.32857956759323 9.82710890156573 7.61637788924084 12.8828423933526 7.7719918276008 13.3956994217337 18.8957691886669 10.7635805539331 10.6526129515721 10.8559796030004 9.2992001925355 13.4779383685071 13.7536558694946 13.7977929534277 13.4356079729653 14.2877945183734 15.6536476640317 16.2250000880152 16.7772523036656 18.3808626461566 19.750269307529 19.8423159743302 18.3733307473063 17.9321033790731 18.7874192862667
TCGA-BH-A0BW 9.46787059887983 3 3 12.5995235539737 14.2050251476445 9.88959929671515 13.9035176276203 11.2663976546297 10.1925220929725 11.3711249223037 8.74557054698858 15.3232569677333 14.0856371804217 13.0430818405631 14.4111799365249 17.0517217834194 15.5990237731636 14.0639920186181 14.8158270683855 18.2578293786463 19.0254484139719 18.7663838734737 18.988788752497 17.7993730319926 19.2659075167557
TCGA-A1-A0SJ 7.29979432846902 3 7.10504225651548 15.9665841414674 12.7317027388458 10.6368277960221 18.8813352158439 10.9904881606396 11.2335849691976 13.1142842628492 11.1405449778253 13.0614185841637 14.1494667351889 14.9179564001314 13.8769179303295 15.9722836219089 17.8191533053199 17.4222568246115 15.9774429982953 17.0778013311643 19.611175603926 21.9698712751034 18.2684242537966 17.6755986447614 20.883440922299
TCGA-A2-A0EY 3 3 9.55406642718453 17.0380979177538 10.8038331764926 11.6368995213822 14.9177063522032 11.3286859923638 12.238927109629 12.4585847221626 9.76184822465277 15.5946734247761 14.5876412105078 14.2659691945051 16.2243745024161 15.5107756160785 16.5291970970032 17.2339014244139 17.3059152451108 17.72485931993 20.7944147975748 19.3736984506172 17.9093705005517 17.3221605032577 19.4569839589758
TCGA-A8-A07R 3 15.3666322264278 3 14.7296215277156 11.3372460324861 7.08556296060595 14.4351619711152 12.0184159402004 10.4971008272747 11.4515724564853 13.2411001279389 12.5927794949387 12.0629606698174 12.3438106321253 15.0135837831988 13.5726277544387 15.4027789203356 15.240222635053 17.2987046694765 17.8129590262148 20.7190109911441 19.4186866212814 18.0528305092269 17.1508000996956 19.9357023957624
TCGA-BH-A18G 3 12.3577983082353 11.8377013413036 10.6091221824642 3 13.0649823005513 11.3627681323313 13.4220860447556 11.1916194939551 10.5507084334996 7.96216430931423 12.1511399246105 14.6725565329376 12.1085019738147 13.8965346022027 14.8801094595554 16.2541274652617 14.437838965208 17.3220488445977 17.2695389613876 20.0403554537955 19.2224900980879 17.9767338668613 18.4441663669033 20.618538615852
TCGA-BH-A0BR 11.9082186101752 7.81313948819598 8.59198540090571 12.7550984642029 10.7541755462642 12.8610448569691 16.4715844733561 12.098417271614 9.60684286161921 14.3979647179309 11.3609798501947 14.4025780584827 15.9055415971848 14.6803114331797 13.5595995906741 15.9366566972952 17.5574213644184 17.5932526488793 17.2518730645655 18.5575414925017 19.8781768232893 19.8357528828242 17.7208891304147 18.8009248601317 20.1182711064636
TCGA-A8-A06N 3 3 3 18.4229453233658 4.49404162645976 8.88436626110692 13.3072931767977 9.76146005048855 13.3519496932849 8.08058835137999 5.54342485208398 15.1248255456709 12.269102545521 12.8153765503578 14.5456584112304 13.6633154403935 15.3835463699218 14.0318612542869 15.9285496272822 16.145734704516 18.9661009589645 19.9848239680087 19.2868539539509 18.456421036708 20.2102928048373
TCGA-AO-A03M 5.97697698028452 6.25567364525776 10.2285724101007 13.4451754858817 10.6187623279093 7.22937073651325 13.9372625252747 12.5536877171312 11.737934153255 12.2545437665292 11.1822190770561 16.0376329023891 13.1071582933442 13.6233171950308 12.6112674077147 15.8963844596216 17.1797690678106 16.898299515365 17.6070360232368 17.7076176098702 20.4318903619224 19.2646719111385 18.8537965058617 17.855255386705 20.3919522624626
TCGA-A8-A09X 7.44963573880601 3 3 11.8532877891824 8.9465227512768 11.9242686586663 14.8360433151103 7.139073078752 12.7966465292233 12.5049262877376 9.637569352485 14.4686803960298 15.5536780527172 14.4440487023638 12.4506853238871 15.9687734526587 17.3991199087257 17.0890338371177 17.0635772679899 17.609076643507 20.4991806658463 19.4744337185695 18.0109455569683 19.2404164799473 20.5518614110692
TCGA-E2-A1LS 3 8.05089409965986 3 10.0104778343124 6.75827978545514 9.56169597656467 18.2156202632546 8.71399765749496 10.9311672062741 9.12185520706661 10.7278679194915 11.0642973563016 13.6590960940838 12.9210252370856 14.1239943388656 14.543175190137 17.4944880931193 15.7204208258618 16.6801462022237 18.4831485605572 20.107672025346 19.3259375853579 17.1483645841003 17.693758615999 19.3927130610336
TCGA-AC-A5XS 3 3 6.48484964668406 15.8476539730536 9.33704542467597 8.44408194173042 15.6035502945804 9.82626605782618 15.6737596588411 12.1849143458553 12.3395614295741 14.5751144129526 14.3422154577729 15.7417327199179 12.9828879575057 16.0596114763223 18.7644516265209 16.2768564074186 16.4156763571967 17.2949883629955 20.6069377650051 18.8848748149454 18.4755235498277 17.7915071126766 19.9804263201704
TCGA-AC-A23E 3 8.60070440734305 5.93053066305973 14.3317943446397 11.907510413995 14.9700646864448 15.3563907431452 12.2810989891977 11.7270791853254 14.5510051723749 11.4472118115517 15.0346287357084 16.6059247787526 13.2112853956307 13.3169728394555 16.3287515731181 17.5010909681644 17.3568513752359 17.0534880014408 17.8346147764722 19.8565336206064 19.5027479248606 18.0733262963118 17.7333799106134 19.9199345783104
TCGA-A8-A06Y 3 9.08170346872995 3 11.202888214266 8.41338779715888 8.95350217257295 13.5461928690142 10.1064403108525 11.3287758222113 9.5264096292325 8.55762099069739 14.0441744379346 14.4261007159503 13.4612883342585 13.8435197790057 13.8549752914049 16.6974528665343 16.5897554019111 16.7175878283144 16.8672931555342 19.49710544962 20.3358303958321 18.7741090041427 17.7820044734634 20.6926657146222
TCGA-BH-A0H3 6.13613802284207 3 7.41043696017499 14.2964334471033 11.8517187014506 13.2725845693524 17.5639801095793 12.8161657699482 12.929775863236 12.6134816468831 12.8218650926623 13.5422513466784 15.5294425185975 14.9887472858431 13.1926740061821 16.6241078100448 18.1571181825663 17.413526691864 17.2218374502182 17.4542866585914 18.7111176763266 19.6377651907781 18.3213711783645 17.4737555746849 19.6763532417929
TCGA-AR-A2LJ 3 6.85677539189609 3 15.2919547202074 10.1770032253631 9.74729632951071 15.7252535184626 12.0680963506945 12.9954761566191 11.3377715520335 12.5438709862695 13.5933177986026 14.0859166352826 15.4275004877649 16.1615609920333 16.2538522684097 18.421558944689 16.917302371586 17.5503351118571 18.5681734036699 20.9120415117369 17.9354235139472 17.6671735082491 17.8530130910685 19.5678380626708
TCGA-A8-A06U 6.45671298535466 6.74580274083317 3 13.2545484136496 10.3710632379753 11.3929927164184 12.7780187858996 11.0844470765885 10.060928960785 10.1713314935885 9.69937050407887 15.5949628296179 13.8317690648677 13.7107951921151 14.9890034879841 14.8357868065591 16.3087343765501 16.4815503835169 16.8500926451118 17.3527979452593 20.1940058259957 19.6568524726456 19.0287530010343 19.160176128711 19.5561437885511
TCGA-D8-A1X6 9.68728672985649 3 3 19.4056995389958 4.67792365749241 12.2423668602461 18.1908161223114 14.4812145172619 12.2187163454039 10.561886679217 9.02953745452999 12.7519737505879 13.6299262522778 13.922307603071 13.4189140623352 15.3439959327127 16.3766470371761 16.2215550899793 15.8683836662698 17.4172254792916 20.2416158912827 20.4385686206818 18.3228695261533 17.7610528161914 19.8590922735331
TCGA-A7-A6VY 3 8.78250300010939 7.56050651165988 11.7349106440002 8.60734231020099 8.89136040256389 13.4575220488792 12.5618354365383 9.73821142189571 13.9720718248536 9.72163001489228 13.3354325493475 14.47871308838 12.7262246295516 15.3505523195881 14.7757082509365 16.4625430040574 15.8250327770533 17.8445747479486 17.9336339561443 20.3747916718286 18.9632683948038 17.3099842787038 17.48504515828 19.550748418252
TCGA-E2-A15O 6.48614986867156 6.77576972848641 6.29982309498683 14.0397662589204 9.32531738257954 11.158625722854 16.1354139116686 10.5552658630058 10.4128562907647 10.5756197608214 12.2226918561858 14.24692213931 12.8648791637135 14.3018935534112 14.6529691829306 14.4056508290815 15.8581120190568 16.6093194104717 17.2768841586534 17.3107396489603 19.5317744465891 20.1082428968808 17.7206353523045 17.9041728511082 20.0188821645735
TCGA-A2-A0CY 3 7.35258381271233 6.8619272367126 11.097425792768 11.8936585165606 10.269770128407 15.9792367310092 9.65221133212328 11.0237024227716 11.0579605628353 13.8348479798282 11.2376255134212 13.6092822806879 13.0105475710051 16.3299947634224 14.2469059802781 17.3817866876986 17.2873498129986 18.8930275875623 18.2501028923427 21.0558587160577 19.6916085791327 18.0787859822695 18.3858387359871 19.4441836612783
TCGA-OL-A6VO 3 14.6617637472431 6.96432182902543 10.550578001254 13.8727441074853 7.20269734531413 13.2076382035118 8.58519609664642 14.1523053770481 11.211482823406 11.3202240722703 14.0075356787654 12.0824941124404 13.9605254996745 14.6266422038637 16.4931050511402 16.2384749551619 15.7622418523286 17.7657312723676 17.9793699403909 20.0733836835763 19.4982104764503 17.7666967058142 16.7472501232062 19.9239858528318
TCGA-A2-A0CL 3 3 6.1217561373363 16.3312452523855 10.8144284870746 6.88510040503308 16.3866633721673 11.8498636427637 12.2543876758234 12.7406397298825 11.8190057595073 14.9047506055432 15.0516077925778 15.4416915761226 14.834596811354 17.1012581174399 17.7828034090835 17.2022442333609 15.6913480454661 17.6873146957274 19.5844379188646 19.903775844445 17.9694140991973 17.4231699757117 19.7448449056397
TCGA-AR-A0TQ 3 3 9.58900184484269 18.3946999746703 10.7123293576886 9.54326716145583 14.199047794534 11.7597206903874 11.356741647821 11.6125062296643 11.7741592192946 14.0386422341177 13.8700056768086 14.7744960195787 15.6916170134447 16.0452383448183 17.0442163587789 16.9217985489072 17.3824732566516 17.0185218972792 19.8540307173541 20.3143417004695 18.0564847693889 18.0310599234498 20.3191151321874
TCGA-E2-A573 3 9.0417749813061 6.32805141719669 11.7959336086137 5.1283166081626 8.62943208307177 11.2901400884413 10.1530327068446 12.1752127808528 11.916071376045 9.87696319632354 14.1058340097443 14.3217213661523 14.5480859973649 15.1715476074934 15.8104710657447 17.2259927620981 16.2561538973606 17.7929841629194 17.4930362862464 20.4742149292773 18.7304946864676 18.0920660103619 17.1055168867189 19.7760657603883
TCGA-A2-A0CW 3 9.02150721923105 3 17.6029678463056 8.66858882004646 6.10261904053965 12.9102976927214 9.73294037209117 10.1207163007407 10.8530255131173 10.7523565669354 14.8253128332515 13.6379410284591 13.6317543412549 13.5239408948496 14.2670144641222 16.1994027439189 16.0713212338225 18.04030749963 16.7167970457263 19.4724232475296 19.0054426710041 17.8905362066222 17.1366251550928 19.6365097798822
TCGA-AC-A3EH 3 10.5883419022193 9.3125050199229 18.6229248514066 11.0781277527165 11.65549462867 12.8375718028129 12.1389437246713 11.8820915494804 12.4575989550914 10.9655625614357 14.5845808782653 13.8292886121835 13.7654797352106 13.7555227150124 14.9110822713652 16.4564564999283 15.5217484216689 19.0762053027974 17.6021498369389 20.252146566885 18.4566250269585 18.389120544115 18.7495095821683 19.6091110193218
TCGA-A2-A3XX 3 14.2169743316509 12.0996876806679 15.4685612658706 13.4965589790648 9.89309743220278 12.5136359003546 12.6779280000419 10.6786387730487 11.8959987054192 11.4423154683807 11.7261816857606 13.2983417481173 15.7136624537832 15.6507246447477 14.7722817467455 16.7924811261385 16.8248437969866 17.8788071487457 18.1953360088284 20.0008499478667 18.6170442855813 17.8905992128841 18.6407911638766 19.4170235752294
TCGA-AO-A1KQ 7.67768258011557 3 8.44767438500349 10.4922566134228 8.03580387834577 10.6290732714688 12.8995803753744 10.9426354984755 10.2354024806104 12.8072873066801 10.317664955826 13.2213506082894 14.3320897364149 14.2957416742637 15.5032865118249 15.4941266816725 17.887447709769 14.8658676594732 17.2025243508797 17.4160496516808 20.1862952308345 19.2169121712627 18.8804566651638 17.669304853657 20.0512055041684
TCGA-BH-A0HN 3 3 6.64145401190871 17.1051434270427 7.48566322326037 9.9558815854044 13.8784415465999 10.9291144587627 12.805433063613 8.65072331071589 10.6033211264026 15.6304790491162 12.1055825958774 13.7291791654178 14.460242429646 13.7990241951255 15.4799387011651 15.9619090364989 17.1536110816745 18.6354628416933 21.2117550130228 18.6907591416947 17.5087529212498 18.9970352878289 19.7670421533723
TCGA-AR-A1AR 3 3 7.08817332465661 12.8378555470621 9.25958149477243 12.2861526502681 16.5408220316659 11.6902768489283 12.4424246165878 14.273935743537 10.4558966419941 12.9904592096842 14.2533677342063 14.2537010580708 13.5750843732733 16.8779673432568 17.3474698379533 16.0285012398956 15.7379720091529 17.1237547268032 19.7225297048566 19.3658344632533 17.9646512751633 16.6492261303123 20.1468398468278
TCGA-AO-A0JD 7.32909775087822 3 3 14.1237627368865 9.54881560540088 9.3210218217223 16.0164771048163 10.5796134340444 11.5753691066116 12.0039606375211 9.05880043651711 13.7774006731739 13.0204419957652 12.8044861659564 13.1834257752627 14.6421987285722 16.2855147491264 16.1251034212456 15.3452291649228 16.963947926496 20.4717918427435 19.8677924658104 18.3908625124942 18.7554918197282 20.5286485062345
TCGA-A7-A0CG 6.41733107619668 3 3 16.3032308865505 11.6724165532755 10.943520899071 17.0137457256192 12.1795799201978 13.2431025052379 12.3310380182313 12.3811634902559 17.1815680001657 15.5052054338814 14.8814328984315 12.774400474819 16.9648534870621 18.012736920245 17.0377417499935 15.858010037055 17.5178261959374 19.5788502047377 19.7933036625275 17.9030328020622 18.056232036126 19.9042487730672
TCGA-A2-A0T4 14.7769557373651 9.76260580211822 3 14.2139112599284 9.59769266770873 12.1844632537551 17.8431449300992 11.1625442816791 12.8406444414717 12.6585609827199 12.6196070298682 15.2038562576084 15.8388867671802 15.2746812971366 13.9120201069981 17.178019459854 18.849290729902 16.7198698631398 17.2132134732476 16.6935626555941 20.0372570391845 19.20444158361 18.1442404235192 18.1356635877798 20.3209127011912
TCGA-B6-A400 3 11.4265883097985 8.49315540929047 12.7033244016829 8.65162184824851 9.91872019590521 12.8512309579139 14.0641343054971 14.1354648832352 13.274414539544 11.004060674702 14.3118553631201 13.8239709843826 14.288969764369 15.2402897820641 15.8709748499503 16.57065041657 15.628964746117 17.5162124249845 18.107355929814 20.284607697922 18.4709739122577 16.9710988725154 17.5640643545749 19.6202466705065
TCGA-E2-A576 3 3 3 13.0467259820726 9.15759509262773 8.01112244739856 14.4422400777594 8.87877193149942 11.0698493718647 9.6056031846619 10.4734831200122 13.7014903928871 13.613166659302 15.8382999071511 15.2111319660669 14.8590768067229 18.1758079222679 15.8268755612288 17.7600090646684 17.3063277262529 21.6242247423026 18.4446051899209 17.5237697726354 18.1479668653553 20.0536032830871
TCGA-BH-A0WA 3 3 7.95230084196111 13.9016742377439 12.6978966713928 10.1683344637414 12.6154818628732 11.3117117617688 12.9727457083112 12.8437701086026 10.4854370605978 14.0190677978126 14.3186305419864 13.8912785646576 15.1560402771524 15.7717031838675 16.463766200763 16.0466660334964 16.4670239878322 18.3736454267514 19.7793442231638 20.2884251838488 17.5376379335903 17.6950653703387 19.5932896117636
TCGA-A1-A0SN 7.12467237271031 8.38944399515385 6.02295120314648 17.3160574171597 10.4411562177934 11.9845616898603 12.3021911007574 12.7139444233122 11.0491252537618 11.5570666285282 10.0022473126697 14.2419753503563 15.2830622575059 14.1691934749709 12.5956034740044 16.0657439725075 16.786724032231 16.6122021332547 16.4999441440801 17.1709334197874 19.8284764509635 18.8592832265976 18.2669284170341 17.488451831927 20.0265217599383
TCGA-A2-A0T3 6.13675601817517 3 5.95575978016336 12.9324848451623 9.93042913576765 11.2814509333204 16.8768023741512 11.7262261859277 11.0683952157136 10.671895477143 12.9452882926248 15.7406631838781 13.6682026676549 16.0190830437758 15.5933338113078 14.8976894423553 17.2824247929245 15.8196732400465 16.6166312419123 16.7304690187422 20.6661143240815 19.1614220214907 19.2133040539174 17.533135651352 20.0230206832786
TCGA-BH-A0AZ 9.22113353189615 8.95524816155149 6.5404040043093 14.2340895098003 11.483550156646 13.7890279469613 16.1743421271042 13.9483653284818 11.8104960927169 13.6059572034184 12.1012915097673 13.3819728907802 16.8991896020923 15.2153701264692 14.6758491718303 16.9259385572483 18.3560232681347 17.5761924068268 16.5010304711512 17.8293719107152 20.0122151938887 19.3368940867841 18.5417851012859 17.9966862232479 19.8618005264811
TCGA-A7-A4SE 3 9.77160769060182 8.27503783126371 12.9867724304201 9.88534584489815 12.2830217596163 13.668900662202 13.3134910279785 14.3537382159097 12.9358963484396 11.0376146759096 14.1072408641105 14.7857613037914 15.3607815454163 15.163147738907 15.1132973330777 17.0048139131213 17.076578957123 17.4675472918163 16.9344453486361 18.9854773835978 20.0447534301057 17.1225497585847 17.0003726039537 19.4848380604999
TCGA-AQ-A1H2 3 7.11544799202391 5.74220567714289 16.7979215847431 5.39078588549333 12.022166255555 18.1965785326937 9.85924503006466 12.4627538563145 10.5377795801094 10.6327034347731 15.3589305307062 13.4303265082045 13.1714689145427 14.8259717213608 13.9814566049502 15.8994987477332 15.4790528444885 16.3936440591246 17.0530259872765 20.2478853478431 18.7121423731053 18.733315326055 18.134342165593 19.985588951069
TCGA-A2-A1G6 13.0981089419065 3 7.87478415470122 15.9146319566499 11.0365238812823 10.8915356589889 17.5483214062812 13.4323897332255 12.7784429354818 11.3321027981053 13.7614225953737 14.0729823290053 14.7122494973588 15.4505806047402 14.2325208226589 16.68998385797 18.6599144525062 17.2897953701025 15.7104523718714 17.477478371332 19.0199608430781 19.9191027540046 17.6990449547918 17.2240227862375 19.4210359002865
TCGA-A7-A13H 6.14949873812865 3 3 17.5643853425904 11.5612369740873 9.2138826903868 15.6164801419386 8.99445828472136 12.1700842167561 12.9363007932225 12.0649980077811 15.5949891471855 14.5657094687342 15.9234741641665 14.5811736091494 15.5576856245193 17.2620063611393 17.2725361752992 17.4868309228832 18.5128606100511 19.6148988487247 18.8746174785281 17.8486412395129 17.9096094756011 19.1487092439129
