X4852 X5473 X5196 X6366 X8484 X6363 X114 X6360 X846 X111 X2587 X3576 X5733 X64805 X53829 X187 X9934 X1902 X196883 X54331 X2791 X351 X10287
TCGA-A1-A0SJ 8.74019801114965 12.2505058398203 3 19.1059557533549 3 19.2813117926319 7.10504225651548 12.1866207918225 6.31461805631413 15.9665841414674 3 14.5793896911744 15.6599775363371 13.9483564643193 14.0939122879681 17.0811356169427 14.1017471203037 17.0369237762199 14.9179564001314 15.9722836219089 17.8191533053199 23.1089707287237 18.7969880128415
TCGA-A2-A0EY 3 10.0243328290737 10.8478406931963 17.0821329210765 8.3545332361926 18.9714093992576 9.55406642718453 10.7336169224507 6.25628256267067 17.0380979177538 3 14.2753099018801 13.2817724583188 12.7656372304902 14.7139462426984 18.4307162622984 13.831295627952 15.7116057910179 14.2659691945051 15.5107756160785 16.5291970970032 21.0958759574007 16.9686865970341
TCGA-A8-A07R 3 3 3 14.1353143760772 3 11.2738426632317 3 7.5794390343769 3 14.7296215277156 5.28664969492638 13.3455282543329 12.117908682612 9.76096307855861 11.9438357256535 13.3017178379319 11.5857104450524 16.3568558794686 12.3438106321253 13.5726277544387 15.4027789203356 21.6478544850968 17.3796927110972
TCGA-BH-A18G 3 3 10.2401622810275 10.6245727645329 10.301990938639 11.4562977301163 11.8377013413036 8.72828213835821 3 10.6091221824642 3 16.7692905828396 13.1759931453795 12.8581644084638 14.3768433903987 14.8010185385694 12.1001674748025 17.5633752625034 12.1085019738147 14.8801094595554 16.2541274652617 22.7258147608319 17.6853293274439
TCGA-BH-A0BR 3 10.8904275036533 3 17.8453507151278 3 17.6265408422129 8.59198540090571 10.0241140717463 3 12.7550984642029 6.57719392027021 15.0398884209689 14.1337665442976 11.7316131176265 14.1436831381171 18.5978982242306 13.9953843739683 17.2288673549347 14.6803114331797 15.9366566972952 17.5574213644184 22.5154581837953 17.8177472005063
TCGA-A8-A06N 3 11.8066643273692 9.60232716835793 3 3 10.8154173754386 3 3 3 18.4229453233658 3 12.5835623105604 18.3938145926445 11.1405421481505 12.964565039991 16.1228245136972 10.4625530181092 14.8237744901095 12.8153765503578 13.6633154403935 15.3835463699218 21.6399690206221 15.9924266475118
TCGA-AO-A03M 3 9.64905081758075 9.89021212359982 18.9900424381314 7.98647209865016 19.2417204428227 10.2285724101007 3 6.82384806968438 13.4451754858817 3 12.2157424569983 14.2089259167635 13.2572712498202 15.9763618182829 17.3218948029063 14.1338594426115 16.6394595773746 13.6233171950308 15.8963844596216 17.1797690678106 21.3827072319951 18.4592680695893
TCGA-A8-A09X 3 3 10.4871029249619 17.5310915778924 9.55667820569639 18.9182126386816 3 10.9550849214964 9.14709149997999 11.8532877891824 7.06130329220839 13.8526098684497 13.6713915685935 14.5158369528365 15.820376714351 19.1583204402611 14.6165360958809 15.4803101418915 14.4440487023638 15.9687734526587 17.3991199087257 21.3087544053636 18.0399836818489
TCGA-E2-A1LS 12.1824160143551 9.56055472797366 9.80157463088506 13.1764862887411 8.87559879433357 17.2956538061324 3 9.27752211051476 3 10.0104778343124 8.06253059849567 13.0867522312584 14.3415293111623 11.6297554655399 14.4775952830498 16.8937416894167 13.7587264010306 16.6087090045103 12.9210252370856 14.543175190137 17.4944880931193 25.0005181835954 17.2867710872974
TCGA-AC-A5XS 3 3 10.6599485412069 19.1493035883234 11.7184580216632 20.1310057366091 6.48484964668406 12.2129138394838 3 15.8476539730536 8.18612964254348 14.454945112527 15.9295858651628 13.9142818778973 15.7626485919567 18.5388814150336 13.2663447861374 16.0739196242338 15.7417327199179 16.0596114763223 18.7644516265209 20.9156125366169 18.3462639897311
TCGA-AC-A23E 10.4303522634995 8.81311254452682 3 8.45064406183344 3 12.3698723477591 5.93053066305973 7.5631915172081 3 14.3317943446397 7.58515909504072 16.5104457588445 15.9888132250187 14.6379816276624 15.8755903119911 16.3968712989966 13.3657846566385 17.9574215878929 13.2112853956307 16.3287515731181 17.5010909681644 22.2370355084655 16.8204974281266
TCGA-A8-A06Y 3 3 3 10.4998075517655 3 12.9656287949017 3 3 3 11.202888214266 6.5565282649601 12.2538058822349 16.7130060793356 11.709096351024 12.6133045496584 17.5832245120502 12.3019693075081 13.4790582561224 13.4612883342585 13.8549752914049 16.6974528665343 22.2241478795346 17.0582459439367
TCGA-BH-A0H3 3 9.82827633507087 10.0696987304443 20.074486383709 3 18.9435034382033 7.41043696017499 10.994240309383 6.08060381046926 14.2964334471033 7.05652578998541 15.5769959659994 17.2673444680473 14.1100909401887 16.3304883859516 18.8062374662294 14.0387628866951 17.8734034169081 14.9887472858431 16.6241078100448 18.1571181825663 22.5351191943043 16.6290083778214
TCGA-AR-A2LJ 10.5196666429236 3 10.5432286987815 20.6720053500302 11.4093095418035 20.5552790184531 3 11.4692020063813 6.50836868552359 15.2919547202074 5.68710694671308 13.4818517059664 16.6825214612217 13.797021140824 15.096553114559 17.9427334597389 13.7752139148401 17.4601428260771 15.4275004877649 16.2538522684097 18.421558944689 21.1464434971342 18.638251243984
TCGA-A8-A06U 10.8136969700572 3 3 17.2120455867821 3 17.1921853098305 3 3 3 13.2545484136496 3 14.3742194462696 16.7997507673494 13.3497114989863 14.7060334370746 17.0775309668879 12.9517534964768 16.6985044168982 13.7107951921151 14.8357868065591 16.3087343765501 20.7385687594261 17.9938354058476
TCGA-D8-A1X6 3 3 3 11.5756842851251 3 14.4312080951741 3 9.930374286515 5.90955166542816 19.4056995389958 5.14211703274692 12.0826488214114 14.5129095344591 14.4513766013275 17.0179922297199 17.1901214981637 12.0378646111055 16.8831174480507 13.922307603071 15.3439959327127 16.3766470371761 20.8897970048146 17.4001895483842
TCGA-A7-A6VY 3 11.2991255534883 3 16.6688602853655 3 14.7357047152498 7.56050651165988 7.74120179236124 3 11.7349106440002 5.42212284694366 18.686044211665 13.0134600350033 12.120255004396 13.8806138707433 15.5667359006651 12.6120447489555 17.2748115164313 12.7262246295516 14.7757082509365 16.4625430040574 22.7439305967144 18.4572841760036
TCGA-E2-A15O 3 9.22430844927085 3 15.8904049265987 3 17.2091082096279 6.29982309498683 9.51927419115839 6.42904947583371 14.0397662589204 3 15.730634103131 17.6249026307897 12.2881115949263 13.5405107989504 17.3617310054923 12.5151375338043 16.9043531636735 14.3018935534112 14.4056508290815 15.8581120190568 21.5374333030529 17.1187731865307
TCGA-A2-A0CY 3 3 3 3 11.4503495876533 9.71251593871116 6.8619272367126 8.56312191577392 6.99565458978796 11.097425792768 3 20.0627217173531 12.2360221267877 9.45667309270454 8.89241651208629 15.6518061534283 11.3055438347454 15.6318174707402 13.0105475710051 14.2469059802781 17.3817866876986 22.6009700876558 17.7576179288897
TCGA-OL-A6VO 10.5706922832324 3 3 15.3400298326927 9.25300891337995 19.0551318694215 6.96432182902543 7.69861318385858 3 10.550578001254 6.24118429609777 16.9717411320289 12.4973048698711 11.6409112988956 13.6223706639247 17.3543362034984 11.5988038064553 14.512735034789 13.9605254996745 16.4931050511402 16.2384749551619 21.0607477485617 17.6531736178443
TCGA-A2-A0CL 8.66862198735056 10.0164213303592 9.26747918814635 20.0921630345135 8.34675571746415 21.5439247903338 6.1217561373363 9.32195914144977 8.44427411109444 16.3312452523855 6.31013659782048 13.8445968854571 15.1209609972656 15.4598690764398 16.3072998748596 17.9153725309232 16.1024203181247 16.7295618560805 15.4416915761226 17.1012581174399 17.7828034090835 20.8918768157304 18.4813631897288
TCGA-AR-A0TQ 3 3 3 18.0498391891599 10.9449694752376 19.6095759481822 9.58900184484269 10.5248717103155 3 18.3946999746703 7.65101070208736 14.4242162250472 13.6673043861701 12.3446485526874 14.9777126665539 18.3515308520341 14.3007850384904 15.9988183704159 14.7744960195787 16.0452383448183 17.0442163587789 21.9359025501213 19.3582699962735
TCGA-E2-A573 15.3142352098171 12.9381773536187 9.49573709430218 19.8176139131143 11.1320070517511 19.663203322031 6.32805141719669 3 6.45754846250258 11.7959336086137 3 16.1408561353806 14.0442298438231 12.3194461744173 15.2914362220539 17.9928044207252 14.5170267398191 16.1308338583772 14.5480859973649 15.8104710657447 17.2259927620981 22.2326441193269 19.0709811519689
TCGA-A2-A0CW 11.5388085681437 3 3 15.3718069747156 3 17.477627724277 3 7.50868254370125 7.86424995726687 17.6029678463056 3 11.5883550227712 14.5265307773281 12.4830459187765 13.7228830127708 17.4829804031707 12.9833819263831 16.708796473771 13.6317543412549 14.2670144641222 16.1994027439189 20.4389206511542 19.6532794874477
TCGA-AC-A3EH 8.6947180091119 3 3 18.4334215925271 3 14.3047656055168 9.3125050199229 8.7721083307234 6.27298449956438 18.6229248514066 3 12.4091496692268 14.5253039489484 13.7626925907712 14.5734332304857 17.031546261567 12.0574396796752 17.4327404355931 13.7654797352106 14.9110822713652 16.4564564999283 22.5336407588473 17.8167226910873
TCGA-A2-A3XX 3 9.0092436979092 9.24915699952773 18.0409293460574 3 19.2374045941254 12.0996876806679 9.30362796608565 10.6623617147043 15.4685612658706 6.82851541687116 13.5851787233941 12.1046952649735 10.615533554481 12.9915415747937 17.1092852438558 13.3681940464073 14.7183395805623 15.7136624537832 14.7722817467455 16.7924811261385 23.6487698920915 18.3052338283503
