X5473 X5196 X6403 X22915 X5265 X7042 X7043 X2 X7450 X5175 X5154 X351 X5155 X27154 X801
TCGA-A8-A06N 11.8066643273692 9.60232716835793 10.7075699632764 12.8993274756079 15.9709087702202 12.9145180424185 17.1321110584505 18.9449527150679 17.2847425010081 17.2800781791237 14.3655310696567 21.6399690206221 18.7902993430601 18.757824840187 20.2102928048373
TCGA-AO-A03M 9.64905081758075 9.89021212359982 16.00934481572 15.8448456473188 17.7106116498271 15.4899206293711 18.1295946685227 21.0073318031505 18.7219326146664 19.0018230178031 16.8720431232377 21.3827072319951 19.349839911488 17.8442696471486 20.3919522624626
TCGA-A8-A09X 3 10.4871029249619 15.6731672003701 13.8061129925945 18.2931909645872 13.7363810131562 17.6514198098155 21.899722818322 18.4995185648847 19.5544433799054 16.4022373867429 21.3087544053636 17.5505486749649 18.1270572332212 20.5518614110692
TCGA-E2-A1LS 9.56055472797366 9.80157463088506 13.7017867643762 10.6936002525531 15.5428622122644 16.8023608051697 15.458049378214 21.4433849605722 16.2895648627348 17.9718842305434 16.7593930168521 25.0005181835954 17.0540542085437 17.5880315708181 19.3927130610336
TCGA-AC-A5XS 3 10.6599485412069 16.5124832220802 16.0578593232876 19.2470057541476 13.4684744951557 17.9822627653876 21.2198986483314 19.4610605727888 19.6018752825018 16.3150439740775 20.9156125366169 18.2335075040016 17.8235869845617 19.9804263201704
TCGA-AC-A23E 8.81311254452682 3 9.68403430439954 12.8539716888301 19.0838614058945 15.3544017139024 19.1217281674643 21.3340620586336 18.5440458612484 19.0937962050053 16.98372979892 22.2370355084655 17.9477140731012 18.1511454866675 19.9199345783104
TCGA-A8-A06Y 3 3 14.2847888810429 11.3794971824879 22.9716467082711 16.2143856913547 16.1930405350467 20.0316303513695 18.5164115586938 17.8728242364339 15.9969222119558 22.2241478795346 16.8775635060624 18.0871440783011 20.6926657146222
TCGA-BH-A0H3 9.82827633507087 10.0696987304443 17.4494740721055 17.2210541737353 17.5942543716082 17.5470058324399 19.4416600341459 21.9232094782297 18.9990345934752 19.6302688077641 16.8037023055768 22.5351191943043 17.6890198487294 18.2112891116763 19.6763532417929
TCGA-AR-A2LJ 3 10.5432286987815 16.0845176175639 15.9179805202844 18.4513934251812 14.2186337993247 20.1826361056805 21.8588958888195 19.0355217007129 19.2732541161768 16.4218778451092 21.1464434971342 17.7978949218036 16.7650092701695 19.5678380626708
TCGA-A8-A06U 3 3 13.9734968711383 13.3465406060469 19.9763846726406 15.2487998077611 16.8593481542125 20.3768569554992 17.6931485490211 18.2662823491878 15.8201593015092 20.7385687594261 16.8925655959527 18.1142956983405 19.5561437885511
TCGA-D8-A1X6 3 3 13.2165637493643 11.9247815498175 19.6762587652469 13.2069315532572 18.2235885356425 20.4912436233717 17.1152053976554 18.3142048106411 15.1569332072174 20.8897970048146 17.9240034534215 17.5218268242332 19.8590922735331
TCGA-A7-A6VY 11.2991255534883 3 11.3901443842014 10.206300250297 19.2449515758743 16.2232712114139 16.7377625965102 21.3865431968733 17.5975014760736 18.2818219447831 17.6700389154478 22.7439305967144 17.6597135487692 17.5715391981434 19.550748418252
TCGA-E2-A15O 9.22430844927085 3 14.8428754939948 11.0715725896189 17.9754300318808 13.9640973715169 16.9259292498284 20.1676560897265 17.6209792861903 17.8538634599462 16.3150382896272 21.5374333030529 16.9835471232778 18.0691064468644 20.0188821645735
TCGA-A2-A0CY 3 3 3 8.49005260822351 19.1148020021353 11.7281210915561 14.70355069498 20.5578832389705 17.7069218170791 17.7539009249683 15.1519028452227 22.6009700876558 20.3144067968674 17.1457019150979 19.4441836612783
TCGA-OL-A6VO 3 3 13.5728143952141 11.6583048318854 17.1510654052155 19.3865793537501 16.0872037328342 18.7837675608281 17.2989867431399 17.5029172421616 14.6440139499673 21.0607477485617 16.4462588767367 16.5879914046605 19.9239858528318
TCGA-A2-A0CL 10.0164213303592 9.26747918814635 16.491287185927 16.1119284319993 18.596414824352 14.3857551421239 18.8494001624853 21.9180238832429 19.811277570605 19.7983371619185 16.4279236413577 20.8918768157304 18.7336346968273 17.7062667517126 19.7448449056397
TCGA-AR-A0TQ 3 3 16.1096403470182 12.7659130891857 16.6883294401385 14.533318919603 18.6380746865976 21.2516744030578 19.103446556312 19.0407977046174 15.9742630571476 21.9359025501213 19.9801696006553 18.2115153340691 20.3191151321874
TCGA-E2-A573 12.9381773536187 9.49573709430218 13.9721405964392 12.1257041144395 18.1999948863441 14.1628453715147 16.4597321324743 22.0969797115334 17.2661162827257 18.4432268124847 16.4370448813521 22.2326441193269 17.7069523738586 17.7596200099292 19.7760657603883
TCGA-A2-A0CW 3 3 14.6283763336356 11.8317837613757 16.8852118678858 13.0626784135747 17.1722474420803 19.9826715442607 17.6802385764661 18.0255776620082 16.3452367967385 20.4389206511542 18.8912066740465 18.5036355357394 19.6365097798822
TCGA-AC-A3EH 3 3 14.9929187508239 13.1745236935926 17.146357058419 17.176028015869 18.9433868696014 20.4147505400914 18.7993003439605 17.9451861094823 15.5767905530826 22.5336407588473 17.8953613446699 18.5238964583249 19.6091110193218
TCGA-A2-A3XX 9.0092436979092 9.24915699952773 14.183894027499 12.2717872124055 17.5674756610575 16.8944835395799 16.4238761393995 21.215000992397 17.540168212438 18.0281523732144 16.2405380465419 23.6487698920915 17.7034105240429 17.3666313791834 19.4170235752294
TCGA-AO-A1KQ 10.4818654904531 3 13.9287675622796 12.2849371229134 18.3470544793906 13.8545328621574 17.4962758150486 19.9329204581442 17.0383509024703 17.9265057468517 15.6195522477613 21.631168021807 18.4710202076639 17.2785754906617 20.0512055041684
TCGA-BH-A0HN 3 3 14.1394077897533 11.4964340760595 18.9560758637437 12.7776911938291 19.629146001975 19.3498396615263 17.5958176917911 17.1919203811109 16.3308985466073 20.920244666947 16.9031593657736 17.4447370268691 19.7670421533723
TCGA-AR-A1AR 11.4793795613767 8.74586413832014 15.5913655294684 12.9570114108029 18.0000879634614 14.5187696729387 16.4242008878154 20.9755494876756 18.3472400364939 19.1098887963999 15.5473075989812 22.2271320137057 16.7851008849732 17.4506717320123 20.1468398468278
TCGA-AO-A0JD 9.12981530488301 3 13.8887028957503 12.7039169689054 19.4102101035692 16.9702623365654 17.8808986616933 19.9385161685978 17.3639044269053 17.7163863836841 15.4575735592623 21.1720192580388 16.3158755740585 18.1068299089302 20.5286485062345
TCGA-A7-A0CG 14.377609884758 12.1823749641668 17.416587662778 15.8610164559252 18.1344135866703 15.526099979149 18.8260404437689 21.973248692722 19.3943718498311 19.9928622602904 16.5861670184811 22.043948090123 17.2963530235879 18.1831582775468 19.9042487730672
TCGA-A2-A0T4 12.0680413362099 10.730591682832 17.5397507899336 14.8015419611145 18.4292838914163 14.811861407742 19.6520789318921 21.77573113818 19.4092004817116 19.7104278354546 16.4568005034076 21.7783944576602 17.7018901914459 17.1135303552624 20.3209127011912
TCGA-B6-A400 18.7804078141347 9.9679133298718 14.0774553947085 11.878503706008 19.8372259629331 17.3635265035756 17.3271338160849 24.2399189995747 16.7248664782023 17.8079317505468 17.9650827870971 22.0069100183344 19.2474934874774 17.4637238489639 19.6202466705065
