X9074 X29119 X9076 X5010 X7122 X29895 X58494 X11069 X83700 X5175 X8503 X6494 X5829 X5908 X998
TCGA-C8-A130 9.82584771809725 10.5342940270233 14.9383464135844 14.56991710943 15.9343908746499 13.6199641218728 16.188657018397 15.0019858561833 16.8123699189353 19.2057462928834 17.3047774983855 18.1993501616592 18.3386303483641 15.8848922227625 20.6866352665589
TCGA-A8-A0AD 9.09589062151051 8.59580984747213 18.8351602151366 11.8980011002231 15.2039426928037 12.4132475005296 15.0526710189871 16.768074863299 16.644449765146 18.7596023738164 18.4944693814345 17.5586364701443 17.9745249346143 16.567742166187 21.3547348980437
TCGA-A2-A0YL 3 10.8129015098265 17.0145655679736 16.9428048065714 16.5590734933347 11.5403382431969 17.0458709207568 15.8100276579352 17.9178849264793 19.4447263437439 18.2985765182075 17.5101859886891 18.6971234659973 15.8737158093823 20.6929653694686
TCGA-A8-A09G 3 7.8616133464405 13.8083724962371 13.4246101238126 13.5775217489671 9.7247338264032 15.0883520565081 16.2523857006476 15.6151243026134 18.6357863221716 18.1869477228992 17.4493811076754 18.0479830033582 15.9670595915188 21.0351775169529
TCGA-A2-A25E 8.56012750123907 9.1191529076247 15.6395544616836 13.7243799539139 14.0261162040839 10.9783556788745 15.7232711564805 14.2290897423505 16.5204212798983 18.505583907706 16.9523170916353 16.6605833822965 18.5241554515073 16.6861844960012 21.5523779972326
TCGA-LL-A73Y 11.5973644999625 9.87814081523114 17.6155518442976 12.9918154082044 16.6306554924756 12.7168249922354 16.1416074686701 14.8756880805872 17.2817276598642 18.9234833557069 15.8155023179107 17.5586396806257 17.6800355860261 15.6357170114912 20.1407730405734
TCGA-AR-A1AK 7.88008625253867 10.0690174999874 18.2144328085916 15.4391367631403 16.5855404360076 11.9286865273948 16.6855579191355 14.8258662312052 16.9377945266401 19.971849871553 16.8977320278779 17.9031644146956 18.4907380377842 15.936859439566 20.370380582035
TCGA-LL-A740 10.9501039451917 9.60221150713807 20.4916645761268 14.9672237608573 15.8229084223704 12.2830635117928 15.6106966471953 15.1594303092179 17.1250058633242 18.7989461317586 17.9359030307546 17.9936523207783 19.5989452983073 16.0916468021749 21.2429470396243
TCGA-A7-A425 7.80122195486459 8.11195849140413 16.5303065920235 16.2705759231252 18.9143156109051 13.7429688521294 15.9324039166982 14.3966149017444 16.6209970946801 19.289202685981 17.2821791463227 18.7816635845618 18.72382423274 15.531930516819 19.9852919436949
TCGA-AN-A0XO 3 6.86380335555042 17.279731394268 14.9724515404133 15.3280708683201 11.6646114993872 15.2472632455023 14.4711971450199 17.106443544935 17.7516140204269 18.6805400990956 17.0816517793342 18.3632231138627 16.1353526802543 21.0451301777587
TCGA-AC-A3W7 10.4291788518535 8.67724585925684 17.041329730216 15.9742058072437 17.0977608161783 12.7024203918711 16.0481247616208 15.5974629491124 17.1579227520222 18.558108627192 17.6553510052166 17.9895871716958 18.4805740589278 15.8714114403334 20.4735017596683
TCGA-BH-A0H5 8.82471877980238 8.84587997906617 13.8439957552026 16.7360836210623 16.360741149994 11.2471961142014 16.3573459066256 14.3971257904547 16.5979739473342 19.6598125626349 18.0713140081785 18.7399836923334 18.1887081953467 16.1050459208743 20.9732023944122
TCGA-C8-A1HL 10.6614823686812 9.5756057616712 14.7894320561263 13.5613551202942 15.8489313566091 10.9742072574366 17.238820116269 15.5616502071975 17.3459951272422 19.9687172632981 18.0463770265701 17.084184103864 18.7841027969267 15.9671797909576 21.1516257761699
TCGA-A2-A0YF 3 9.76535596808962 17.1399187026205 13.6740974348805 14.9642153503099 9.990906408919 16.2286485476433 16.7711461892777 15.8375125567234 19.2110171555992 16.8894284879694 16.8327222595249 17.7229791461702 16.0889949239316 20.5280865315022
