X3381 X1287 X10125 X3908 X58494 X11069 X7450 X3384 X83700 X5175 X5770 X207 X5908
TCGA-A7-A6VW 12.9275602701631 15.9460332658941 14.3639060895237 12.8622891668336 13.7606847252473 12.3081588035848 17.3132898359946 14.7684356404176 14.7454323109841 17.5590411128707 17.4078688826764 18.1573475990571 14.6678771731417
TCGA-E2-A14Z 14.8903250700247 16.2982160184776 15.3239180478225 15.8880776885628 16.4299145667698 14.4575397307263 18.786674810796 15.6984372371114 16.4637291498541 19.2245173158791 19.3639858461194 17.6164198080693 15.4191535605522
TCGA-A7-A5ZX 11.7400594522323 17.8240864223423 13.5333896801379 17.9167113152083 17.0590007802871 15.5143235094289 17.8298753932819 15.5860731591209 17.8809772985291 18.3081623576949 18.286730390038 18.3243244383164 15.8142712379566
TCGA-3C-AALI 14.5347195270555 14.4565595038121 14.0328407727772 13.9452628137162 14.7519713397689 15.3622624290158 18.6766210707619 14.9272629156312 16.0227330551726 18.3005896952899 19.2741881150773 19.3275655538066 15.4418370105631
TCGA-AC-A2B8 12.9211727277577 17.7530099679014 15.3168947121843 17.4322336747545 16.7012396733261 15.7924338050571 19.7492688348069 15.7539816543791 17.0762014723923 19.8540199441463 18.3982473694445 18.1848412979654 16.1142122831918
TCGA-A1-A0SB 3 18.4343383242169 17.4856215336687 15.8494795740494 15.5368399599318 16.4084476689222 17.4784647306723 14.274368231546 19.5963369327646 16.9698602213115 18.1606313009205 18.1182301747135 15.6326652361683
TCGA-E9-A229 12.8992004901211 18.1632969768267 16.2011018942821 17.4187926813744 15.8656692349357 14.1556404907621 17.4374416795959 14.8334833188321 17.2896869830101 18.5701259664045 19.1429253498187 17.8896376032127 15.993815102123
TCGA-D8-A1JC 14.2899636326938 16.1132924292407 15.7871914398601 16.1409289354518 15.7575426010754 14.1770585915725 18.3629195694062 14.6475815226092 16.8332739437576 18.4670904544958 19.5052838032675 18.5033519906135 15.9805991169393
TCGA-A2-A0D1 15.9987879223043 16.5142564022714 13.0558572758591 14.0884201365749 14.0446462556897 15.2328127417339 19.2121857421423 14.779027722649 16.0766408294465 18.3865854482285 18.1974405185294 19.7509134062311 14.5324910103502
TCGA-AC-A2QJ 17.4127940187594 12.7589680159542 11.3949687944581 15.2222390758828 16.8780917477698 11.4529921408628 19.0093654169247 16.982545404351 19.1306890122918 19.3151978625056 18.4591242596591 18.6365448009472 15.5401290353245
TCGA-A2-A0CK 11.6398338424734 16.4647556768266 14.1597843319592 16.6304580982162 16.4521200304152 16.2777334737568 19.2989308251722 16.0567720758169 16.9207381066746 19.4119678341746 18.3053585263398 18.3717282019168 15.5237990210522
TCGA-AQ-A7U7 12.22427430125 16.5948761332419 16.5423529020034 17.761454472419 16.9141534929479 15.6683518557071 19.7366056766783 16.5741472663536 17.417525328726 19.7785524400523 19.8744748061479 18.3721337326473 16.0269170243383
TCGA-D8-A1XU 14.5968563379961 18.0359775095546 13.9902433221325 16.97832303343 15.7887287773463 14.0571381757809 17.8203764456231 14.4620240878387 16.7479120223242 18.4304690931834 20.0226700467469 19.034516297725 16.301960909561
TCGA-D8-A1X8 13.0828927897611 17.9852162361164 16.8428935971942 17.6045142763228 16.825837839491 15.6381801208223 19.3073437678266 15.618852505463 17.0410866623668 19.6638385668049 19.2652638552651 18.0645657597482 16.475693549036
TCGA-A2-A0SY 12.1389639325827 17.1121744541147 15.631950746601 17.8476403329374 16.728899701649 14.7817576182153 19.6463844335846 15.902023970033 17.0887775153084 19.7783579804916 18.704760082111 18.6999658292804 16.5852998378935
TCGA-BH-A42V 12.3808055729818 16.9659138668506 14.9072509517838 17.2424974761208 17.275893818275 14.9037205356195 19.7962727246425 16.6973617203274 17.3565358138686 19.9157836820306 18.4070352932819 18.3972748787424 15.6859431389096
TCGA-A8-A08R 16.1948267474302 14.5894631256873 17.2969181776282 15.3408071568619 15.1809662141214 14.1237697527562 17.8849582218947 15.420594703311 15.9760222909632 19.1351082773513 19.0874280704295 18.2151181980944 16.1318622599678
TCGA-A1-A0SH 13.4966722042517 17.5485536344921 13.2416717335878 18.2323091753173 16.3449115318557 15.6845432189362 18.2578810112923 14.363302010619 17.9988805977326 18.3513114954964 18.4655544740893 18.6100048521646 16.385146783491
TCGA-AC-A2QI 15.8609998568151 17.8057578115395 14.1265145052181 17.0806217169146 16.1796302536472 15.6493223200456 18.9829173361298 15.9574697499626 17.4495723747228 19.2976438481711 18.9298055037787 18.7797155795081 16.0707717576901
