X4852 X7200 X5473 X4161 X5196 X6366 X2925 X4160 X8484 X2532 X6363 X2864 X6360 X185 X6019 X6869 X2867 X2587 X2151 X3576 X5733 X64805 X147 X1524 X554 X146 X3357 X53829 X1910 X187 X9934 X1902 X2149 X351 X6915 X10161
TCGA-AN-A0XO 3 8.86420158786354 3 7.88734966610768 8.98858103240754 15.3526105430369 19.3477784592086 3 8.07146679219746 12.0245478725438 14.029268136423 3 9.77109735874478 15.7070438117396 15.7238286594319 11.2272706748953 12.8910416541541 3 17.1558188560961 14.1622212886599 16.5867422697773 10.1612421465355 11.7661169292533 14.3289908619475 10.2599772235193 11.0115632169578 14.0603019472036 12.3884059586257 14.5674489002004 16.4275991872249 12.9560710424259 17.1150969390102 18.6081085535375 22.6692886561504 14.0880636103992 16.038471827702
TCGA-AC-A3W7 8.37300812776226 11.0478161986794 10.2971909914762 7.86874670460301 3 18.0863350320131 16.5097168629565 7.54578160727748 9.60847660771531 18.5261096578556 17.5344005786427 10.1903610799378 11.9431375072808 13.976088879333 11.7753406517526 13.7717005859933 14.022960167035 5.20681128382618 18.4760842801038 13.8290184757027 16.0704128222855 14.3363001285202 11.5952735813183 16.9370396649631 14.6691244517013 11.0660977683578 14.4185330038488 15.3186204421183 14.4327603583372 18.2464403973784 13.0847877307078 16.1963815914933 18.9051848995798 21.7792399467003 14.7874827231964 17.0191293818101
TCGA-BH-A0H5 9.72968040833726 17.5410913372258 3 8.23556704320507 3 19.9728490525032 14.7159602583339 12.1114450498042 3 19.0537050383738 22.5083257157331 7.45605329034205 10.6096556608989 14.6449779644507 13.972046304433 14.6242122362715 13.7039483244934 7.61490376207265 17.9857149287427 11.6635527682103 15.4113911510849 14.8116943550894 13.6081467014614 15.0586789775719 13.7258591028472 9.93621400906952 14.9301529832343 17.4837474649309 16.7102327868012 16.5041170690735 16.3780914761584 17.5593185352815 19.1513697418374 21.428136163544 13.84418516138 17.7040115920839
TCGA-C8-A1HL 3 22.3426157113743 11.2045150134562 3 3 15.6372478092327 13.1840561919949 3 9.93214229968757 15.7002362207361 14.7804945452247 8.94574927134275 10.3372181161923 12.9188643940812 12.7784245341279 10.4313227299427 18.9717376971361 3 18.8808703151759 14.0753881626266 14.2001546094653 12.0462283107018 14.2645644558943 13.7694186662062 12.0631406232274 9.98377543471711 12.4888819701809 14.1563963576548 16.3517391465454 19.6609579235722 15.9908578132519 15.6708430011338 19.7850110463093 21.4372204087651 15.4435279851495 18.3362191849006
TCGA-A2-A0YF 3 17.8195148684228 10.2203836030155 12.2030728555795 3 15.1387275579592 12.0040436965313 3 3 17.1940053151495 16.2406014835384 3 10.6683668016519 20.8758332917423 14.569675886192 13.5483058686804 15.0156921939367 3 16.4315063468731 14.731708376323 17.4394855485521 16.3161222719675 14.6115488853523 19.1480109623032 12.1564941117942 9.0060170437418 11.6783369540521 16.8784154891578 16.0411459104129 18.091643378495 13.8490490771426 17.3995760743705 18.4316016708606 21.0291357183451 14.7424838811556 18.021068487084
TCGA-E2-A15J 3 9.16804417190836 3 3 3 12.1229764199224 14.9657495056804 7.86104796548015 3 14.1595456268917 14.3377554699079 7.40801153354745 7.79735865270892 18.4603607479733 12.282812738284 10.7305227810064 11.7684943408291 6.33323911893376 14.6399486583809 16.4439659607769 16.5054860780264 13.2082018543531 12.2113590668035 15.9968969222737 7.45648390710685 9.6658957426337 10.9702885716685 13.2106630936146 14.3763186242159 16.3382794028086 12.226120792339 17.4963699940666 16.9049464984517 21.8078922747815 14.15320058484 17.3432631008005
TCGA-BH-A0BW 3 8.54632187811261 9.99450071557706 3 9.24567558241126 16.8031179006803 12.507483845449 3 8.32521011981196 16.0901530969426 17.0381821011611 8.3270350701744 7.75134146864372 10.5161568415123 12.7907552224005 13.231740459023 12.0420872202784 3 16.0546941792952 15.5089293067925 11.9725215813802 14.2199451969155 12.3478011177865 14.1137527135534 10.3503348898162 8.06271729568183 12.9770875731762 15.4505098361791 16.9942602699178 16.6110263752398 13.4333307221092 17.3040787084512 17.7805198818299 23.3324932068115 12.8262865486457 17.7175951550453
TCGA-A1-A0SJ 8.74019801114965 13.0709565033196 12.2505058398203 3 3 19.1059557533549 13.454755534961 9.45928928100177 3 19.3039636779089 19.2813117926319 8.41980954228912 12.1866207918225 15.7269176519507 14.218223190365 14.4009098006583 15.3734749006421 3 18.1811582062326 14.5793896911744 15.6599775363371 13.9483564643193 13.7283852997979 13.7364271639058 14.3559486696954 10.1243378822087 13.2094462211652 14.0939122879681 17.892192360306 17.0811356169427 14.1017471203037 17.0369237762199 19.2895941291452 23.1089707287237 13.757099892762 16.5197559833894
TCGA-A2-A0EY 3 11.2503654236303 10.0243328290737 3 10.8478406931963 17.0821329210765 11.832465223585 7.84396346680395 8.3545332361926 17.7308946664575 18.9714093992576 11.1332079593651 10.7336169224507 12.4055189321065 12.9317002482393 14.845960085347 18.4930228021462 3 16.5197419027295 14.2753099018801 13.2817724583188 12.7656372304902 12.319017592595 14.4736398148822 12.6952015882578 10.6411651242329 13.9017777925214 14.7139462426984 14.3279432735076 18.4307162622984 13.831295627952 15.7116057910179 18.2224696232333 21.0958759574007 13.3704254205476 17.0300930535972
TCGA-A8-A07R 3 9.35390258666476 3 3 3 14.1353143760772 12.129809859327 3 3 9.58275074930051 11.2738426632317 3 7.5794390343769 10.9870690861852 15.223999503821 15.9702010476316 12.5759759069836 5.28664969492638 15.1463546165425 13.3455282543329 12.117908682612 9.76096307855861 18.220643958723 11.811094043993 10.1725427605361 9.85247172000379 12.3644836875304 11.9438357256535 13.9078763247317 13.3017178379319 11.5857104450524 16.3568558794686 17.1823616583709 21.6478544850968 13.9265865719023 15.1070636192817
TCGA-BH-A18G 3 3 3 3 10.2401622810275 10.6245727645329 10.5630047718154 3 10.301990938639 3 11.4562977301163 3 8.72828213835821 13.3784600073062 3 3 3 3 14.065943618944 16.7692905828396 13.1759931453795 12.8581644084638 15.2759268578976 16.3749397884578 8.38057099756574 11.9327890357226 11.7985258010412 14.3768433903987 14.5175885663533 14.8010185385694 12.1001674748025 17.5633752625034 17.1072138167711 22.7258147608319 13.9763054172586 17.588708258032
TCGA-BH-A0BR 3 3 10.8904275036533 9.43165962275049 3 17.8453507151278 12.5133655674576 3 3 16.9058825673725 17.6265408422129 7.66489357672406 10.0241140717463 14.1158114822597 3 13.7209566823617 13.9978294931023 6.57719392027021 17.2891536537603 15.0398884209689 14.1337665442976 11.7316131176265 11.4814328131153 14.1060416819141 11.9086292051512 10.8010369955301 14.6928591262785 14.1436831381171 14.8991937838801 18.5978982242306 13.9953843739683 17.2288673549347 19.6902029528658 22.5154581837953 14.637805065654 16.6405919491812
TCGA-A8-A06N 3 14.8363764905033 11.8066643273692 9.79446825144471 9.60232716835793 3 16.2432349384556 3 3 11.7887826918502 10.8154173754386 11.7840645949872 3 22.0906012176172 15.3073191454367 8.65078434093556 16.3033941035393 3 10.7328884565426 12.5835623105604 18.3938145926445 11.1405421481505 15.5666578968737 14.6199660662912 8.32377299848614 8.98763696012399 12.9229700891325 12.964565039991 15.4576443994552 16.1228245136972 10.4625530181092 14.8237744901095 17.9823889091639 21.6399690206221 13.771349915164 15.6824044688928
TCGA-AO-A03M 3 8.20619531517566 9.64905081758075 3 9.89021212359982 18.9900424381314 16.7990566018135 8.44767186033996 7.98647209865016 17.7635408873404 19.2417204428227 3 3 12.6579285562064 14.8524035850721 13.8980247426057 14.5709895197012 3 18.5992721213978 12.2157424569983 14.2089259167635 13.2572712498202 15.1863902677798 15.0852104433686 12.6385955396914 11.7611454447762 12.7922437875818 15.9763618182829 14.8109003169639 17.3218948029063 14.1338594426115 16.6394595773746 18.9157502258793 21.3827072319951 13.8983779359743 16.7151227327575
TCGA-A8-A09X 3 9.78079759997817 3 3 10.4871029249619 17.5310915778924 13.3898445129037 3 9.55667820569639 17.1489086792955 18.9182126386816 7.60373220355738 10.9550849214964 11.9105988751752 9.99409604083752 12.8685971211064 13.1411252493254 7.06130329220839 16.5247407770173 13.8526098684497 13.6713915685935 14.5158369528365 13.6555657881681 14.5964995527538 12.5500910287462 10.0893823147139 14.3127892515803 15.820376714351 14.893682240357 19.1583204402611 14.6165360958809 15.4803101418915 18.4829682685267 21.3087544053636 14.5557254458251 17.1131883836043
TCGA-E2-A1LS 12.1824160143551 8.11927694862896 9.56055472797366 3 9.80157463088506 13.1764862887411 11.1185510213489 11.912774441094 8.87559879433357 15.1964591909588 17.2956538061324 3 9.27752211051476 10.9691544688135 13.7525466240038 12.5856516515258 11.421184810655 8.06253059849567 17.1858684730204 13.0867522312584 14.3415293111623 11.6297554655399 12.5136782907602 15.2896527065079 12.2981242940252 7.63999358332133 14.0238220100047 14.4775952830498 16.5362631962312 16.8937416894167 13.7587264010306 16.6087090045103 17.9301826625567 25.0005181835954 14.7193675437929 18.1876311666208
TCGA-AC-A5XS 3 10.2726638726584 3 3 10.6599485412069 19.1493035883234 15.3956849702768 3 11.7184580216632 20.8397807274512 20.1310057366091 10.0497589180256 12.2129138394838 15.5661896697887 14.3534412001973 13.605638498578 14.6423826943089 8.18612964254348 18.2737254721603 14.454945112527 15.9295858651628 13.9142818778973 11.1331376666772 16.2281243045403 15.0254612706439 11.6965617814739 15.3582475530473 15.7626485919567 16.2595988533394 18.5388814150336 13.2663447861374 16.0739196242338 18.8399415491077 20.9156125366169 15.3142502948787 17.4480846714631
TCGA-AC-A23E 10.4303522634995 11.1317024910629 8.81311254452682 11.7134948231865 3 8.45064406183344 14.977793359015 11.740151364655 3 10.5583340035238 12.3698723477591 3 7.5631915172081 16.7812059059785 17.0342434983947 11.5427984103564 11.4516256832333 7.58515909504072 16.1712638884788 16.5104457588445 15.9888132250187 14.6379816276624 13.9822556384618 18.0840101082706 8.75742809661638 10.1550580978114 14.5372439652857 15.8755903119911 16.290301931727 16.3968712989966 13.3657846566385 17.9574215878929 18.8168701334378 22.2370355084655 14.8497183199539 17.7370469979075
TCGA-A8-A06Y 3 9.82158586289313 3 3 3 10.4998075517655 19.8995797790174 3 3 14.3770653735789 12.9656287949017 3 3 13.4050142283542 15.3817138365645 11.9421732711214 14.4578486203997 6.5565282649601 15.6876729359939 12.2538058822349 16.7130060793356 11.709096351024 13.5509395624261 13.9460446814719 12.8845808390747 9.64892820497684 11.716355768836 12.6133045496584 15.782209192334 17.5832245120502 12.3019693075081 13.4790582561224 17.394069054508 22.2241478795346 14.4200522807452 17.1713922640052
TCGA-BH-A0H3 3 11.3519195468064 9.82827633507087 3 10.0696987304443 20.074486383709 18.8964505068881 8.62469126438261 3 19.2148806274233 18.9435034382033 7.20353173821582 10.994240309383 15.9846707170038 13.4381235799063 13.8725081278461 13.2290765846174 7.05652578998541 18.9621039717311 15.5769959659994 17.2673444680473 14.1100909401887 13.2901516220176 16.7517915657324 14.1631629572973 10.8575084131728 15.2466275536314 16.3304883859516 15.7606729442464 18.8062374662294 14.0387628866951 17.8734034169081 19.3885971379485 22.5351191943043 14.427676607215 17.8994851093276
TCGA-AR-A2LJ 10.5196666429236 13.9333137573325 3 3 10.5432286987815 20.6720053500302 11.9506222935687 3 11.4093095418035 20.1143301157225 20.5552790184531 10.9274430125693 11.4692020063813 14.7449658471307 14.4770799283177 14.0730205714598 15.6055266052348 5.68710694671308 17.6228200882272 13.4818517059664 16.6825214612217 13.797021140824 12.9190472520517 16.6696521133271 15.8937668209642 11.2395006676272 14.9986404435934 15.096553114559 15.7838325617131 17.9427334597389 13.7752139148401 17.4601428260771 18.2733643306803 21.1464434971342 15.0947923816591 17.1615263106813
TCGA-A8-A06U 10.8136969700572 14.4599007074544 3 9.30635106302034 3 17.2120455867821 18.0319040075209 7.99802251037948 3 15.2363887889003 17.1921853098305 7.54326713722985 3 15.1943740584868 13.1938687977027 11.898111992535 16.0362607646549 3 16.6113104868904 14.3742194462696 16.7997507673494 13.3497114989863 11.89415076879 14.5402556583345 10.5386330657305 9.54573193152905 10.9863175532743 14.7060334370746 14.8667934701333 17.0775309668879 12.9517534964768 16.6985044168982 17.7438037053139 20.7385687594261 13.6170376441726 17.0008213540412
TCGA-D8-A1X6 3 13.2405481440493 3 13.1290031640973 3 11.5756842851251 14.1312394176731 7.46633271816331 3 14.356600312644 14.4312080951741 9.52809751935918 9.930374286515 17.4644450843517 16.8669518415265 9.98711112626904 15.0382368399553 5.14211703274692 15.7506735922942 12.0826488214114 14.5129095344591 14.4513766013275 11.926437361586 19.0535790297155 11.2309815128953 3 15.0023514883232 17.0179922297199 13.9087554398697 17.1901214981637 12.0378646111055 16.8831174480507 17.3803492441109 20.8897970048146 13.4365202840205 18.2335779292492
TCGA-A7-A6VY 3 7.56677900162141 11.2991255534883 8.12988948611518 3 16.6688602853655 10.136027964297 9.35493353176831 3 11.5055575481445 14.7357047152498 3 7.74120179236124 12.1523363915163 14.1797534090529 12.6214482748784 11.7805614164249 5.42212284694366 14.2888427385506 18.686044211665 13.0134600350033 12.120255004396 9.29465538870247 12.9600528356615 11.8576099293573 9.60818685520765 12.4526106279417 13.8806138707433 12.7790159483699 15.5667359006651 12.6120447489555 17.2748115164313 17.3199537838372 22.7439305967144 14.7419403911951 16.6198701484054
TCGA-E2-A15O 3 13.927420335389 9.22430844927085 3 3 15.8904049265987 17.3161466311016 3 3 16.1818224309348 17.2091082096279 9.84689577256661 9.51927419115839 11.5702958913085 15.1088030468009 11.4866813506786 15.9257561952782 3 16.9793722597584 15.730634103131 17.6249026307897 12.2881115949263 13.2465852584757 14.4735850472143 11.9584271954588 9.83825823859852 12.947318740394 13.5405107989504 13.5955402688338 17.3617310054923 12.5151375338043 16.9043531636735 18.2794652666132 21.5374333030529 14.707118766372 16.4508609718967
TCGA-A2-A0CY 3 15.9507326580782 3 3 3 3 13.19541271493 9.61310515599536 11.4503495876533 3 9.71251593871116 9.72482964821508 8.56312191577392 8.56717653601348 12.7897778973683 12.0990697967829 17.1559060608007 3 12.314047939931 20.0627217173531 12.2360221267877 9.45667309270454 12.708901819765 11.1702652037896 12.7636126626979 10.8606353538363 8.20692084990321 8.89241651208629 13.2387312047439 15.6518061534283 11.3055438347454 15.6318174707402 15.754222117604 22.6009700876558 14.8074633026654 16.8672695788591
TCGA-OL-A6VO 10.5706922832324 8.49271603154465 3 12.0465495373335 3 15.3400298326927 9.10261464879422 3 9.25300891337995 15.5892538054401 19.0551318694215 7.31044672870077 7.69861318385858 10.7403242280963 11.6789555997415 13.4381079251641 13.1493169418006 6.24118429609777 13.3115605528127 16.9717411320289 12.4973048698711 11.6409112988956 10.974603640818 12.1006773646188 12.1471937694792 8.98701854016149 13.0597107663839 13.6223706639247 13.4140730944954 17.3543362034984 11.5988038064553 14.512735034789 16.6020146597475 21.0607477485617 13.5484671526276 16.9885406903498
TCGA-A2-A0CL 8.66862198735056 12.2400348647619 10.0164213303592 3 9.26747918814635 20.0921630345135 19.6195117574106 3 8.34675571746415 18.8672550392045 21.5439247903338 7.38356101387216 9.32195914144977 13.6307925633809 13.5945599743475 13.8687406034538 14.8188630753902 6.31013659782048 19.6039813633834 13.8445968854571 15.1209609972656 15.4598690764398 13.4253109084465 15.2700559447713 13.2227480295303 11.6295942811821 13.7641125455549 16.3072998748596 16.6527806298466 17.9153725309232 16.1024203181247 16.7295618560805 20.6378372890135 20.8918768157304 14.7677684033662 17.8261633563915
TCGA-AR-A0TQ 3 23.088499527235 3 8.7755341694532 3 18.0498391891599 12.0117911024682 8.44657070764371 10.9449694752376 18.2844758631775 19.6095759481822 7.98719323509493 10.5248717103155 13.3065697810849 15.4682839066006 13.786534543138 13.8794823350692 7.65101070208736 18.9951502587484 14.4242162250472 13.6673043861701 12.3446485526874 15.770122763259 13.6114597131099 13.6220735839397 13.692466548633 14.3046324145303 14.9777126665539 15.8978602944692 18.3515308520341 14.3007850384904 15.9988183704159 19.1805053128111 21.9359025501213 14.0520601381188 16.838202528496
TCGA-E2-A573 15.3142352098171 10.3619981549354 12.9381773536187 3 9.49573709430218 19.8176139131143 11.3936868734805 9.03801768968172 11.1320070517511 15.9817351415226 19.663203322031 3 3 11.9112195683448 13.2069696590487 12.0193213966076 13.1417466840081 3 14.0836829129885 16.1408561353806 14.0442298438231 12.3194461744173 15.0947346075543 14.6707551999123 12.5034705897185 8.88165788900443 12.7159230728042 15.2914362220539 12.8872752714984 17.9928044207252 14.5170267398191 16.1308338583772 17.142378960772 22.2326441193269 14.8707640132675 16.265071280373
TCGA-A2-A0CW 11.5388085681437 14.0957791805715 3 9.44732469574723 3 15.3718069747156 14.3757777107945 7.57185691121163 3 16.1026681730462 17.477627724277 3 7.50868254370125 12.5996221534824 12.6490698986994 11.7721448582124 17.6924459245358 3 17.0145012913813 11.5883550227712 14.5265307773281 12.4830459187765 12.9738414974757 13.0216456024736 11.9494838621348 9.58843246033145 11.9886477399902 13.7228830127708 14.2201231554953 17.4829804031707 12.9833819263831 16.708796473771 17.4795235761544 20.4389206511542 13.8944977780058 16.20822180015
