X9074 X4622 X29119 X9076 X5010 X84612 X7122 X29895 X58494 X22800 X260425 X83700 X3993 X10207 X2017 X5590 X207 X998
TCGA-BH-A18G 9.71871337046798 7.9614677917349 8.64023208794976 19.8320126784252 13.2692934321444 15.1394255234483 13.1190358011977 13.3421102366345 15.2108753741991 17.9064642543331 14.6663083563863 16.0736631175808 19.1091505878377 17.0956510996463 19.7640693182033 16.1834148850123 18.5717770303022 20.912522624948
TCGA-BH-A0BR 3 9.05578913737222 8.18577448455349 18.4412430150281 13.563554268423 15.6703858070797 15.8354581041121 12.5619775830102 16.055758918545 15.8794772573126 16.4593713638735 17.2981961854746 17.833349402429 17.5885127602303 21.0922263749405 16.317339551712 19.7099842218528 20.9936830807148
TCGA-A8-A06N 3 3 9.82193631242069 14.0909460729773 10.231216382914 19.6444698887905 13.8838980821347 10.7047443695898 12.7767220469537 15.7234371056094 17.3782551215763 14.4638608793285 19.1190516458166 18.2248026005226 19.6863691746157 16.0701183488375 18.0875463279419 20.8758095179843
TCGA-AO-A03M 10.5301122447904 8.18693560643167 7.72891565836744 14.9109629581437 15.6107810599959 19.6737440205833 15.7803037234492 12.2387262619826 15.8192665762405 16.8212747211786 16.9028379805793 16.3660126026962 19.7427349654968 17.7921900747872 19.4540811367583 16.9030826412047 19.4720719041049 21.5063930168774
TCGA-A8-A09X 11.2799785626234 6.31556657584263 8.62594261777778 16.8857563598163 12.7606000395824 14.6713535852329 15.309546162857 11.1793971230561 15.9774924532339 16.3605510992713 18.2676946248927 16.4814378549553 18.9488731877987 16.927984943596 19.273979880533 15.9183765602944 19.5280231809819 20.9747585832718
TCGA-E2-A1LS 8.30003748180572 8.82009203989732 9.91795296313889 19.2526025886469 10.9339108285078 15.9551922178486 13.7105419115757 14.9217335306867 15.4699763077416 17.8047853838523 15.7891950225144 16.1884846666945 15.1628316054602 16.2737593632642 21.675151368431 15.0174780169867 17.3852820255023 20.8420045878725
TCGA-AC-A5XS 11.3016643633713 9.67275199443179 7.11875082110778 15.8306673259224 13.8649366560326 18.1345028592633 17.5988991889403 10.3569975581143 16.6247273622195 16.0831775967913 16.33328767195 16.7770622620498 18.6671034781464 18.383638335102 19.2600055396021 15.319312540844 18.6955158887244 20.2702162948183
TCGA-AC-A23E 9.52077697196362 10.4774381452403 8.6622069260806 17.767884869335 13.3699026626376 17.2860879578676 14.5032260618561 11.315487635698 16.6902342283868 16.3436618929767 17.6481316227032 17.9225151937796 16.6023669700884 18.3335704114225 19.3656922366436 15.0607555584057 18.2925182446935 21.1093398152091
TCGA-A8-A06Y 8.03911817532449 7.28024062228205 9.72170923575985 17.6520145672615 14.5449591956048 19.8216285600093 14.5153677082381 13.0243101964403 14.2799177777683 16.9283864946251 15.6723289815125 15.4126497014306 17.8908524362432 17.1895242575358 19.3049370470188 15.045216437122 18.0838241701246 20.1343750132456
TCGA-BH-A0H3 9.54877429295816 10.3951871217937 10.3550724957742 16.6680780382293 16.3482201953958 18.977781967541 16.1104208290424 10.982400426559 17.4085025276692 16.4611892105601 17.2030205007649 17.5365795425144 16.1491029677698 18.1099723807931 19.1748855940259 15.3058979810931 17.9201764837384 20.8854298074233
TCGA-AR-A2LJ 12.5353433470812 9.55662545616383 9.51670243797832 16.5239051931393 16.6872419325067 16.7512141547132 18.350576841975 13.691150722696 16.5726057601882 16.1903227912891 16.0276481162335 17.0912762533405 17.9590700921226 16.6507970325112 22.0929616402572 16.4928692848253 18.6888558777186 20.8804196980243
TCGA-A8-A06U 10.2219101962767 7.73973507972541 7.8473537452239 15.3894337932171 14.0507835041062 20.6806513320156 14.2059870720297 11.1165035645457 14.6240644836733 16.1103095736226 15.67486336677 15.8346770098545 18.5407340485421 16.9052942245394 19.7508004940748 16.2019288064592 18.5108323408477 20.9581039335807
TCGA-D8-A1X6 11.3421293890289 5.77498832003969 5.0557107798469 17.3053236648612 9.8775483430118 17.8331061434787 13.5974829989708 12.4352417467068 14.6682786235636 12.3045640132388 16.6647554442233 14.9820921011727 17.9588329597978 19.245980294931 18.9480999788112 16.3312519304358 18.4056278844953 20.6700866150636
TCGA-A7-A6VY 16.1621997467303 10.2313815861114 9.42072243428543 18.8525348670192 11.5437160050198 14.6191515527633 13.0697322023181 14.4144065370765 15.2009405192519 16.2802357032649 15.8692869015996 15.4623200016859 19.0683470466351 16.9537020193063 20.1838703174305 16.2239573022691 17.9597956854576 19.9987179782398
TCGA-E2-A15O 10.5155080455813 8.96276648205875 13.9791625009879 14.8761613621905 13.0000350525059 20.0336776539134 14.9434756620308 13.2603036797723 15.1354497096609 16.788017270596 16.3893705603605 15.8818977652003 18.798629649613 17.9010970548259 18.3043179664644 15.4765835870634 18.444365638932 19.7409939501579
TCGA-A2-A0CY 8.56717653601348 3 9.57319181577699 14.0770321141167 17.5654703168925 15.2339112588609 15.6966607863415 14.6647674853099 13.5217873535999 17.4996331968416 15.9082463638662 15.8967768889105 18.2611145306108 16.5998253579689 20.5674281096048 15.5416562412933 17.8535004770008 20.9845937352628
TCGA-OL-A6VO 10.4616613509041 6.04225978256716 9.37697859221105 16.6321404508005 13.2192531233192 17.2351683653805 14.214070569084 11.0947883092696 14.1616269413684 17.5694549271902 16.3230392600026 15.0122054316133 18.4261372322203 17.406670659574 19.4081837974409 16.246397571948 18.2666512392227 20.9304623143099
TCGA-A2-A0CL 8.75005026674974 11.2226849532557 8.53497832057896 13.2493226355215 14.308560576448 17.303069283585 16.2294413552603 10.687980995298 16.5719093785151 15.3035404201979 17.3260584881206 16.951336832215 17.7039715716374 16.630191440133 19.8265965123499 15.2034483946225 18.0467440617715 20.6490138333588
TCGA-AR-A0TQ 9.68722998283318 9.74413361789645 8.17233731307274 15.7705280207056 14.2120996429352 18.1832890842907 15.8836474490832 11.5760295644221 15.940663078805 16.5821374203328 16.8823580721003 16.3406404956193 19.0408071734735 16.9847331481049 19.8347503759722 15.6691374450871 19.0392682921445 20.6393680035503
TCGA-E2-A573 12.415569242923 7.24181950299877 10.6044825138941 20.2156323238378 17.2793072148738 15.8405334690595 16.6434912881405 10.9179771023386 15.1292855837725 17.3209535941208 15.7246142529038 15.5562985078406 18.0634490529794 17.0729049181168 19.3003446443255 15.8951329119774 18.4749845327262 20.7932650791447
TCGA-A2-A0CW 19.0535150472139 5.86972265821012 7.985317844009 12.6969139426937 13.0895887104504 19.4806417810087 13.5883627658446 12.7296186943426 14.6292506831475 16.0265508998625 17.1607909806892 15.2898874227211 18.5363115477356 17.719499793848 20.260850748435 15.6445973477688 18.427225448273 20.0973579292257
TCGA-AC-A3EH 10.5646022966057 9.29942229718881 7.9263047713163 15.9557909477469 14.9584054326058 16.614560483936 16.345754206594 12.8466535932437 15.2990609216098 15.8582403323084 17.6926143953397 16.8268089043891 18.6074251645611 18.3244228040011 20.1190297408682 16.2381634370929 18.6432625518494 19.7622220279
TCGA-A2-A3XX 16.048893244455 8.7483264997066 8.75296879836638 16.2352884503961 15.052495320593 15.2048855148444 15.9393999108028 11.6659593562775 14.2832303785203 16.1307373132231 15.9054004590857 15.5542558189595 18.2667899478659 16.5059515744283 19.5511886792622 15.9319963103413 18.4555181050168 20.5447161187265
