X114 X111 X5136 X196883 X5153 X5575 X57761 X1175 X867 X207 X5576 X801 X998 X5566
TCGA-LL-A740 7.24512045384381 12.1348217046752 14.6217518586414 15.2699349083869 13.9986845180526 15.7875718417597 18.1085991492339 20.8401032323004 16.1183317717193 18.9771189358539 18.4054958885003 20.1788145643735 21.2429470396243 18.279773402801
TCGA-A7-A425 8.58653319522621 15.5837121266708 13.4031694055608 16.3113275299364 15.6385787351894 17.1774874870685 18.530967468574 20.6377895306404 15.6099931443286 18.9202761873885 17.6932213560824 19.2354793129539 19.9852919436949 18.4199934561384
TCGA-AN-A0XO 5.87427915478252 14.5426317839924 13.3538083444669 13.1223798136542 13.1367176948574 15.8995880050486 18.0555731803488 20.240047303536 16.5152978059776 19.2170342049203 18.5289924392934 19.8554745057299 21.0451301777587 18.5581792941473
TCGA-AC-A3W7 6.75454584410486 16.558081497796 14.3405766694867 15.6656379865368 14.0284124094067 17.0882612912488 18.6169112057138 19.6747347054004 16.3068873281736 19.3527273644559 17.983887795679 19.4184787970421 20.4735017596683 18.6360652958727
TCGA-BH-A0H5 9.73578090976983 17.3000841642953 14.5521046188574 15.2455560457781 14.7636949843663 16.5952820632955 17.6962768746597 19.905531215841 16.6164346441892 18.1341421608442 17.9764236346099 19.6417070595003 20.9732023944122 18.4987669076571
TCGA-C8-A1HL 3 13.9819601820578 15.2086847114346 15.6599559655402 14.2130914767416 16.9930076598948 18.9856119148298 20.7099249304741 15.9593067479324 18.9895996922305 17.9266285625751 21.2947088535627 21.1516257761699 18.8167222083532
TCGA-A2-A0YF 6.68310606124205 12.437333244637 14.5371162463463 16.9242057193111 14.0709687908562 14.8698958541571 18.5296015030025 19.6355002785233 16.3888141204998 18.0185261957053 18.5686321176476 20.0673688514616 20.5280865315022 19.0131731118139
TCGA-E2-A15J 7.61637788924084 12.8828423933526 12.0591707454282 13.7977929534277 11.3498566493158 16.2333423585924 18.1695479865155 19.750269307529 16.378829884899 18.5312275084215 18.2648266943805 18.7874192862667 20.330341691305 18.9639376749251
TCGA-BH-A0BW 3 12.5995235539737 12.1811136048204 13.0430818405631 13.2003282420988 13.9401852044595 17.3864460321364 19.0254484139719 16.9641453582545 17.329316385854 17.553434720617 19.2659075167557 20.658558015139 17.44037667576
TCGA-A1-A0SJ 7.10504225651548 15.9665841414674 14.7351675404728 14.9179564001314 14.4034380877592 17.3030094270627 18.8743797539377 19.611175603926 15.9970783873497 18.5311892274098 18.383071292615 20.883440922299 21.3092771012199 18.4729307651209
TCGA-A2-A0EY 9.55406642718453 17.0380979177538 13.4397363133385 14.2659691945051 13.388789375757 15.2572983983709 18.270478746281 20.7944147975748 16.4655129582573 19.2309569015164 18.3912954266336 19.4569839589758 20.4976186838905 19.3405143620118
TCGA-A8-A07R 3 14.7296215277156 10.951060869128 12.3438106321253 13.071606993898 15.6944754573858 18.860568552391 20.7190109911441 17.6258504120614 18.0658274149146 17.8121976491113 19.9357023957624 21.148523721311 18.5114213698996
TCGA-BH-A18G 11.8377013413036 10.6091221824642 12.5726436790606 12.1085019738147 12.5299452698693 15.9100063198359 18.1454229299448 20.0403554537955 15.6044954468012 18.5717770303022 16.7341582044998 20.618538615852 20.912522624948 18.7224729398465
TCGA-BH-A0BR 8.59198540090571 12.7550984642029 14.3404378664239 14.6803114331797 15.382100112936 16.9407637423615 17.416024106341 19.8781768232893 16.1927091348388 19.7099842218528 17.8252729793234 20.1182711064636 20.9936830807148 19.1137877697081
TCGA-A8-A06N 3 18.4229453233658 10.849765185961 12.8153765503578 11.519509383567 17.8044978451093 18.9819643453999 18.9661009589645 16.1104457417375 18.0875463279419 17.6681537899806 20.2102928048373 20.8758095179843 17.9949407439065
TCGA-AO-A03M 10.2285724101007 13.4451754858817 12.8316718463213 13.6233171950308 13.1472916888245 17.225044751608 19.8119996015646 20.4318903619224 16.0992242852535 19.4720719041049 17.9981624344244 20.3919522624626 21.5063930168774 18.5039129692723
TCGA-A8-A09X 3 11.8532877891824 14.3206612926632 14.4440487023638 14.7855519219452 17.7757334048954 19.177887514199 20.4991806658463 16.3956495449716 19.5280231809819 17.4280025987605 20.5518614110692 20.9747585832718 18.4228210028821
TCGA-E2-A1LS 3 10.0104778343124 14.0809690620087 12.9210252370856 13.1664704516336 16.4353939809226 16.0060030531447 20.107672025346 15.4964853968881 17.3852820255023 18.2103037930691 19.3927130610336 20.8420045878725 19.0234832816529
TCGA-AC-A5XS 6.48484964668406 15.8476539730536 14.0272794500471 15.7417327199179 14.6037994768067 17.5841936878184 18.6518634048667 20.6069377650051 15.4316541174752 18.6955158887244 16.6457195777402 19.9804263201704 20.2702162948183 18.1623153680293
TCGA-AC-A23E 5.93053066305973 14.3317943446397 13.8724443755222 13.2112853956307 14.5492318331772 15.7730309825503 17.2648871886547 19.8565336206064 16.8158737529937 18.2925182446935 18.5801681105826 19.9199345783104 21.1093398152091 18.9287430119105
TCGA-A8-A06Y 3 11.202888214266 12.8888457961337 13.4612883342585 12.5235774941101 16.1843557879374 18.8203066207561 19.49710544962 16.6035645998347 18.0838241701246 18.3499536293352 20.6926657146222 20.1343750132456 18.4639774039295
TCGA-BH-A0H3 7.41043696017499 14.2964334471033 15.7980655561667 14.9887472858431 13.6414354682648 15.9145591078161 17.4518259390334 18.7111176763266 16.7454330293719 17.9201764837384 18.4465771151434 19.6763532417929 20.8854298074233 18.7192400644105
TCGA-AR-A2LJ 3 15.2919547202074 14.5275798686818 15.4275004877649 16.1768998467476 18.0886983100709 18.1925206979893 20.9120415117369 15.1126223687011 18.6888558777186 17.2124680380459 19.5678380626708 20.8804196980243 18.9333520203658
TCGA-A8-A06U 3 13.2545484136496 12.7440911789438 13.7107951921151 12.593889243274 15.0992643306627 19.6579082383381 20.1940058259957 16.4409716998036 18.5108323408477 17.3472669052142 19.5561437885511 20.9581039335807 18.9225029825248
TCGA-D8-A1X6 3 19.4056995389958 12.2059191769467 13.922307603071 13.3265874185846 15.5370968334995 18.3850204440959 20.2416158912827 15.8270313143556 18.4056278844953 18.3806595756128 19.8590922735331 20.6700866150636 18.9645080583894
TCGA-A7-A6VY 7.56050651165988 11.7349106440002 11.2253899583256 12.7262246295516 12.7800231856332 17.8447092102494 18.5925530353727 20.3747916718286 15.8944626158514 17.9597956854576 17.4215304157454 19.550748418252 19.9987179782398 18.9047849830938
TCGA-E2-A15O 6.29982309498683 14.0397662589204 12.7061006326327 14.3018935534112 12.8698432573105 17.7499001639106 18.6077039198347 19.5317744465891 16.5594042905886 18.444365638932 18.1949822285044 20.0188821645735 19.7409939501579 18.6532149578201
TCGA-A2-A0CY 6.8619272367126 11.097425792768 12.4836704379909 13.0105475710051 11.8677908293766 17.0549486625234 20.1685892204215 21.0558587160577 16.7396912086334 17.8535004770008 17.0713357813695 19.4441836612783 20.9845937352628 19.6713471134332
TCGA-OL-A6VO 6.96432182902543 10.550578001254 11.8315399179472 13.9605254996745 13.5711753191435 17.3306370117471 17.5395084780868 20.0733836835763 15.9400936548206 18.2666512392227 18.2594768253321 19.9239858528318 20.9304623143099 18.1212746865394
TCGA-A2-A0CL 6.1217561373363 16.3312452523855 13.8840001278406 15.4416915761226 15.3046496392116 16.2476628740544 18.7082525359753 19.5844379188646 16.8358646946057 18.0467440617715 17.6205621713448 19.7448449056397 20.6490138333588 18.4441684143115
TCGA-AR-A0TQ 9.58900184484269 18.3946999746703 13.5235142086399 14.7744960195787 14.8351842425504 17.26039712454 19.93768810802 19.8540307173541 16.4341852089466 19.0392682921445 17.9105914474933 20.3191151321874 20.6393680035503 18.2678087564678
TCGA-E2-A573 6.32805141719669 11.7959336086137 12.8878398834388 14.5480859973649 13.6692454547847 17.5732784488412 15.7073167819963 20.4742149292773 16.3893345543646 18.4749845327262 17.1858419472433 19.7760657603883 20.7932650791447 18.5281322944382
TCGA-A2-A0CW 3 17.6029678463056 12.6537725332033 13.6317543412549 13.4106773516961 17.5696443643453 19.2891702001677 19.4724232475296 16.04412579871 18.427225448273 17.6694099979633 19.6365097798822 20.0973579292257 18.3013220307418
TCGA-AC-A3EH 9.3125050199229 18.6229248514066 13.4042480663257 13.7654797352106 12.6536672498689 16.6686507285636 18.6662254530994 20.252146566885 16.0281679295228 18.6432625518494 18.3499064059775 19.6091110193218 19.7622220279 19.5091956568429
TCGA-A2-A3XX 12.0996876806679 15.4685612658706 12.4881704362082 15.7136624537832 13.6456359459018 17.6451809536849 17.9480480575393 20.0008499478667 15.3203092476354 18.4555181050168 17.3429288845676 19.4170235752294 20.5447161187265 17.9034920319361
TCGA-AO-A1KQ 8.44767438500349 10.4922566134228 12.5013233009762 14.2957416742637 14.0268509409414 15.3660557392399 17.8529002655349 20.1862952308345 15.5872013070674 18.1454749273546 17.635002487433 20.0512055041684 20.3750215550077 18.7693786328085
TCGA-BH-A0HN 6.64145401190871 17.1051434270427 11.7969233691403 13.7291791654178 12.5089243252909 16.8823051453413 17.9006851441747 21.2117550130228 15.340831129593 19.0626981393672 17.7400882363112 19.7670421533723 20.4506761285252 19.4761093887164
TCGA-AR-A1AR 7.08817332465661 12.8378555470621 13.5607398788243 14.2537010580708 15.8186904916584 15.7493320748224 15.5736371676149 19.7225297048566 17.9344750080936 17.6052886195826 19.0109651826094 20.1468398468278 21.3301153764817 18.9522142566076
TCGA-AO-A0JD 3 14.1237627368865 12.3931106088635 12.8044861659564 12.9163296173419 17.4997643100025 17.8296575702452 20.4717918427435 15.8408214421168 19.3483035963282 18.8699736893274 20.5286485062345 21.0312941321423 18.9020681094902
TCGA-A7-A0CG 3 16.3032308865505 16.2852712461012 14.8814328984315 15.2590690872481 16.2129800457455 17.8639039742564 19.5788502047377 16.716217125027 18.5175333646902 18.5490780166881 19.9042487730672 21.0541740025224 18.4738667904532
TCGA-A2-A0T4 3 14.2139112599284 14.6079477908287 15.2746812971366 14.9065708539755 16.8888063717861 17.7154163160639 20.0372570391845 15.548942202685 18.4394255371682 17.7406440522387 20.3209127011912 20.7014038616473 18.8292338610481
TCGA-B6-A400 8.49315540929047 12.7033244016829 11.405732225534 14.288969764369 13.9972241758764 16.8556268806012 17.8312060110515 20.284607697922 15.4782357075541 17.6583881961427 17.1694145369247 19.6202466705065 20.3337896789481 18.6131557552085
TCGA-E2-A576 3 13.0467259820726 13.4255740241676 15.8382999071511 13.7922536232218 18.125959432768 19.3301129742402 21.6242247423026 14.2675644578649 18.5502138187414 16.5113235200932 20.0536032830871 20.0368980262468 17.8491698775314
TCGA-BH-A0WA 7.95230084196111 13.9016742377439 12.6033209033056 13.8912785646576 13.152255159107 16.5242433557828 18.7288742294744 19.7793442231638 17.0003288525188 18.0982003744661 18.4358424337033 19.5932896117636 20.6970299984215 18.7608797867333
TCGA-A1-A0SN 6.02295120314648 17.3160574171597 14.0208861139252 14.1691934749709 13.5030596252208 15.7301253020191 18.0851020139788 19.8284764509635 16.3561592408303 18.979392278666 18.4330209178005 20.0265217599383 20.6940996356762 18.5144760967853
TCGA-A2-A0T3 5.95575978016336 12.9324848451623 13.4802210488924 16.0190830437758 13.6229082215275 14.9857348309768 18.9947940738865 20.6661143240815 16.1625109629375 18.2071024168977 17.5164990095505 20.0230206832786 21.0082414867163 18.4962927130006
TCGA-BH-A0AZ 6.5404040043093 14.2340895098003 15.1779870219277 15.2153701264692 15.7471031932547 15.5677014289703 17.6158659992422 20.0122151938887 16.2263496773368 18.1043427624873 17.4267485862342 19.8618005264811 20.7146584092848 19.0779567155965
TCGA-A7-A4SE 8.27503783126371 12.9867724304201 13.4140480330967 15.3607815454163 14.9390813501261 17.1483868131781 17.9508685615565 18.9854773835978 16.578428581373 17.9381542033465 17.6538635867988 19.4848380604999 19.2246259479432 18.5556392564578
TCGA-AQ-A1H2 5.74220567714289 16.7979215847431 11.2614356810765 13.1714689145427 12.7930569822664 16.3456795897907 19.9526964613353 20.2478853478431 15.5202219988215 18.0597054445208 17.9467690345208 19.985588951069 19.9118883663371 19.5465378389453
TCGA-A2-A1G6 7.87478415470122 15.9146319566499 14.3403972616719 15.4505806047402 13.2729630626773 16.345850325811 18.2016577904901 19.0199608430781 16.5088021744529 17.5090301610388 18.0760975061558 19.4210359002865 20.666130278058 18.6142472477604
TCGA-A7-A13H 3 17.5643853425904 14.3975663339267 15.9234741641665 14.6025331405949 16.9642944564743 17.6707147760306 19.6148988487247 15.7883715627403 18.5286700629913 17.7361403769107 19.1487092439129 20.5938258080992 18.4386971042641
TCGA-B6-A0IP 6.69225137578995 15.3412365385515 13.1219149495299 14.8525289932203 13.2177971908705 15.597708609529 18.0683289336414 19.7493272534994 16.4666830146314 18.3425856368765 18.1085387619987 19.2638591678243 21.1102482240244 18.6614546384272
TCGA-A2-A0CZ 3 15.6262100311082 13.9817050265894 15.06622804872 15.8712477973626 16.4796547044161 17.3875222043122 20.2157277422914 16.2984284420558 18.4137292088179 18.1389187119929 20.0638426298698 21.0155839311347 18.8878323522453
TCGA-AR-A2LK 5.89268045363607 14.1276165652364 13.2585939131619 13.7758531299227 14.0587699437789 14.6126456033068 18.6636685232402 19.1063100487247 16.1446573007665 18.4825642079802 18.3878779274331 19.9861715440832 20.4070170256401 17.8871952887035
TCGA-A8-A06R 3 13.6508495917405 13.6871003567014 13.7832947925419 13.7857430231104 16.2383463757167 18.6666672078227 19.7944951507475 16.1927489527847 19.5428183568634 17.9358631302854 20.0466046971514 20.8330155673195 18.1099382870999
TCGA-AC-A3YJ 3 11.3203888478177 13.3797279659688 14.7856254158436 13.5781630154183 17.1860831360093 18.1038824470947 20.5406953241506 15.491655380788 18.5309739440887 17.0834898181632 19.7214618271944 20.3547025114499 18.4950236207768
TCGA-5T-A9QA 6.76996531331549 14.652768024177 12.2501033511151 14.0252478493081 11.7690179679787 15.5364995029568 18.8930533886234 19.988374019222 15.1514687476069 18.5179921818441 17.5731447006621 19.6145097308273 20.1796652391282 18.271629520363
TCGA-A2-A0CM 3 11.7370448258968 12.31243438149 13.8202148226862 13.7489238687414 16.4559539779833 16.3771228614574 19.6625105553307 16.2436492466031 18.2183794365929 17.9047112753762 20.2624608041704 21.0365961433625 18.0424340925597
TCGA-A2-A0D2 3 11.6994319089416 13.1173502712487 14.2525781616829 13.743272600603 15.9634320820133 19.5629035877651 20.9069855609542 17.1520796814548 18.5216604015254 17.7854263891665 19.7552548883781 20.4822226370925 19.4610504267755
TCGA-A2-A4RW 7.7433523787487 17.3440805543841 14.7889155431872 16.5293906291452 15.2977837399275 18.4368592683821 18.1144312188411 19.6543427639817 15.9870098762197 19.1586847576853 17.2777083515062 19.9240568305604 20.0310787757377 18.6762193953247
TCGA-A8-A095 3 13.6193273475667 13.7023246156574 13.7791282375347 13.6659762258319 16.0278655624473 17.5539361492064 19.9940891987591 16.7969727441192 18.6280825978378 17.9302624850846 19.777562601778 21.0825422441289 18.5892256716153
TCGA-A8-A09R 3 16.702005511849 12.5897473810981 13.7999682846327 13.4454085260848 14.6071422147518 18.100850414529 19.6622644664531 16.8924156859741 17.8123411177576 18.5823214341539 19.8882310720092 20.3369924372887 18.5653874610954
TCGA-A2-A1FX 5.71882010297424 16.0437824799503 14.1880835745442 15.430774718711 13.7428229568954 15.8671195666752 18.0958159500498 19.714298181278 15.5909997790203 18.5744269935315 18.3281841597685 19.977598856208 20.4388407616114 18.5073214047473
TCGA-A2-A0T6 5.92116667508023 14.7037974310693 14.8419193982534 14.5145346330989 15.2821946292693 15.4453481013787 16.5961597979516 19.4697198076487 16.9840499369052 18.203212192664 18.4550623717409 19.7540726561043 21.0883873810819 18.6244068954486
TCGA-E2-A15F 11.7770078861413 16.1512910800617 13.8461771108666 14.0521625950594 13.121592764423 15.7724024263868 17.2228973980505 19.9590118527129 15.8746915203989 17.6043600455079 18.9371009226446 19.4087650296075 20.7822717530171 18.8969059267082
TCGA-A7-A3IZ 3 18.3190004953817 13.5319215661798 14.8166323758859 12.5788120054288 15.3805976429359 18.1974721891422 19.4041844154963 16.0656348877415 18.370757344294 18.0063986193975 20.0085893729654 20.4772643351322 18.5609185112317
TCGA-BH-A1EU 7.16428505063954 15.491579575617 15.8901553651239 15.2909589099547 14.8181445398263 15.2233251535735 16.8602453648181 18.8689971916251 17.2254185253942 17.4245142918122 18.4510350553827 19.8396190418174 21.1295267795526 18.4292771572954
TCGA-AN-A04A 3 13.739265337474 14.0449232224264 13.9242860202016 14.6610119799839 16.4944890122963 18.9733918713928 19.9943000634757 16.2251358393577 19.0385234830831 18.1657230580633 20.7664051663732 20.7930885976749 18.8184833233876
TCGA-A7-A0CD 3 12.7042691921298 14.0112132734283 13.3422343791151 13.5401889704748 14.6249449986061 18.8250636368216 19.0968617598215 16.6358472461015 17.8197780126961 18.5133134399092 19.0551001956504 20.9225335553143 18.2509697302814
TCGA-E2-A156 3 18.155243995558 11.9702860577289 13.6500766512117 11.6561524108742 16.4063278240102 17.1053674800483 19.8819356809 16.8039525383958 18.108392906216 18.4589640508396 19.1716095318986 20.7481857148384 18.8308068197185
TCGA-A2-A0D4 6.65038569897188 17.1261696388686 13.4068961573734 15.4662115981161 14.2407912994256 17.4235605831985 18.5644580980932 20.2101636338803 16.0805694538309 18.1325321830238 17.3582912166027 19.877087981212 21.4019658688575 18.3124258085013
TCGA-A2-A04R 3 12.4365477574125 13.2847056346982 14.6115363583906 13.1100387049447 15.5421488385886 19.3969995253272 20.0962897020223 15.9542697442679 18.1851729821703 18.2490488627835 19.8399380123241 20.9031466418131 19.1630856471381
TCGA-AO-A0J4 7.82086258236713 12.8346800741807 12.1847983531529 14.2083135977513 13.7449995870383 15.3172447494063 17.9765367344469 19.5596705933077 17.0240601360883 18.2519780101698 17.5223497178459 19.396060382399 20.3052599587437 18.6083995219262
TCGA-A7-A6VW 6.47150914838889 12.0120647611515 10.2598254791499 13.2574610515928 14.0427298972081 17.7709919741308 19.0008735027826 21.549373965307 14.9974301684409 18.1573475990571 16.8334449980884 19.4942914146109 20.1574895743072 18.461854011556
TCGA-E2-A14Z 8.32126239190002 17.0930179967516 13.2885096016723 15.103597981719 14.4192284561126 16.2130252894788 18.5077275868362 20.5874605848586 16.3842715855597 17.6164198080693 18.7514435309856 19.5374609710704 20.6545729460186 19.0132257548858
TCGA-A7-A5ZX 3 15.6474418998006 13.8125583154512 15.1588768527863 13.4574953119573 17.1675945949134 18.171488844635 19.5832470698919 15.4979104446512 18.3243244383164 17.4241476560032 19.0692566534579 20.5365553423624 18.2419357882184
TCGA-3C-AALI 6.68188553224045 16.8821034587383 13.1106866879436 15.3332241749033 13.2782448063368 17.6546633062159 18.773111251376 20.4855558537526 14.9276732963984 19.3275655538066 16.6857504963754 19.9368263804169 20.0520689140461 18.8383820146179
TCGA-AC-A2B8 7.0617548082755 16.5200268909932 14.3882274685076 15.4572976352161 15.032784264585 15.6309235715974 17.6185784264466 19.6867040610891 16.7465556214061 18.1848412979654 18.5051819822683 19.5983287573311 20.7500332865329 18.4867007280324
TCGA-A1-A0SB 3 14.7513381898474 13.3016088719098 13.3520168141183 11.5207941532842 18.1173232412412 17.4685344718633 19.0088351296044 17.215226693564 18.1182301747135 18.6856747359335 18.8730564389924 20.3344873308805 18.2581816039499
TCGA-E9-A229 5.75560998441476 12.9632157010288 13.5012750136243 14.1944564202218 14.2926608698909 15.6525406082439 17.6532857239743 19.6957345353396 16.5038801654961 17.8896376032127 17.7241424867415 19.4500979744478 20.6387734817562 18.3103462631803
TCGA-D8-A1JC 7.75303613354481 15.357585180831 14.0067091994309 13.222090260092 12.9129715979572 15.3740930829558 18.0765533702955 19.3412138656469 16.5627031726046 18.5033519906135 17.9155837925823 20.2703235650939 20.3092989546034 18.1849480866468
TCGA-A2-A0D1 3 11.2907242990728 12.602977856356 14.2361292619115 12.9669934377513 14.6233021342758 19.0314926992574 19.5641919268137 15.9914158861143 19.7509134062311 17.2850950744316 20.7630622180914 21.1815629001053 19.1162064207801
TCGA-AC-A2QJ 6.99322217451582 11.3745398392254 15.1945193116739 15.9207488444518 16.0695316559068 17.1010498273055 18.7163308511133 23.3776097908587 14.8782739208853 18.6365448009472 17.0572634157876 20.1765500351761 20.767576785525 19.2111307017721
TCGA-A2-A0CK 7.18577135877067 15.400999836314 14.814225824162 16.1446635767014 14.9131434786505 17.5414108710552 17.8650113764659 19.8405055533496 15.4497498448858 18.3717282019168 17.4067238704879 19.363710590726 20.8628372344352 18.7636764173939
TCGA-AQ-A7U7 7.66970767021694 15.416211022311 14.9452728757524 16.6163873048527 14.5923912510935 15.8343775281308 17.8429175651425 19.5143621217473 16.4965323796793 18.3721337326473 17.294659016317 19.417934088035 20.5523388505622 18.1641756526761
TCGA-D8-A1XU 3 17.7603879347549 13.7984788745022 14.9863687602544 14.053475539809 15.9577705354127 17.2570761782921 20.3770110895224 16.6541583254176 19.034516297725 18.1021260651346 19.7030962457875 20.6971112238153 19.1380849056968
TCGA-D8-A1X8 6.00460782992167 16.4268538216809 15.0523134157575 14.9311002798539 14.5387316845096 15.9165523654871 16.8129555398653 19.3153647137889 16.2758916836107 18.0645657597482 18.1899770990349 19.9158429872744 20.5064103147458 18.6845293277295
TCGA-A2-A0SY 3 14.9954807392841 14.9681302221863 14.9232072379285 14.1235253239945 16.2281800002217 18.0669637846786 19.7687358012302 15.3829048950914 18.6999658292804 18.1091847468648 19.691715025426 21.2000484868405 18.4450051124711
TCGA-BH-A42V 8.81996289619695 14.8370673238478 14.1584610489522 16.7984577871189 13.8785098397282 17.3194168866465 18.5199711682187 19.9727337814114 15.9679760892473 18.3972748787424 17.5486509338643 19.4874410112223 20.3704909379943 18.3482454146168
TCGA-A8-A08R 6.81844879694199 11.4281126731022 12.7377719436595 13.9241066701614 12.9820046211382 15.2734773679861 18.1954619118394 19.3905495380935 17.3929504659624 18.2151181980944 18.7115214753197 19.986291912171 20.7725757511791 19.6933069133498
TCGA-A1-A0SH 3 14.2429879820686 14.3115258052984 13.6448032449932 14.1148335892123 15.8045040569501 18.1947527756265 19.9175423902873 16.285591433633 18.6100048521646 18.0544466305851 19.7145525968463 20.7746164348495 18.7469930170182
TCGA-AC-A2QI 3 13.52699865562 15.3298997377661 15.1405985471306 14.9173489372254 17.4110679797544 18.3695637052546 19.7424801691191 16.5747324029877 18.7797155795081 17.9097361152572 19.3941399208078 21.0716994852935 18.6572467678443
TCGA-AC-A2FM 6.93411162132992 16.6356116195806 13.8292828780924 15.1568951935027 13.8409816256491 15.5716849361512 18.588570563597 19.0149282631022 15.4611026791017 19.4480479497711 17.9622679843183 20.7616410511189 20.1464236038414 17.9974922000211
TCGA-AQ-A0Y5 7.04327238155669 15.598535731297 14.523301756571 13.4948043840803 12.9044311633858 15.2475129194417 19.1759988362707 19.3147173008926 15.9299298380475 19.0215725912847 19.028946976271 20.4956119633909 20.8915820146062 18.6309332251494
TCGA-BH-A1EV 6.24872100718853 15.4454780739913 13.0816705492717 13.5835495948238 12.2126588026202 15.0479548405122 18.4595852563054 19.9253125706676 16.59193965335 19.2800313220379 18.7524559758291 20.0638020540291 20.3794367337195 18.8363203866248
TCGA-AC-A2FK 3 15.9466039461974 14.1770344517332 15.4688707068948 13.6409998484264 16.7473045394929 17.1256031718738 18.6721752333143 17.0666939605965 18.0500030721772 18.295181773965 19.328216135453 20.5761131367074 18.4683622761501
TCGA-A8-A07B 3 13.0175110974868 13.8076203260681 12.5365423562219 12.6942490333914 15.600377366086 18.3377154105634 20.8000794758368 15.9482143177137 18.4615201257927 17.8298440522838 20.859576054642 21.5276891535585 18.030033743685
