X4852 X7200 X5473 X4161 X5196 X6366 X2925 X4160 X8484 X2532 X6363 X2864 X6360 X185 X7476 X89780 X6019 X51384 X6869 X846 X50846 X2867 X2587 X2151 X3576 X5733 X64805 X5744 X147 X1524 X554 X146 X3357 X53829 X1910 X187 X9934 X1902 X2149 X54331 X2791 X351 X6915 X10161
TCGA-A2-A0CZ 3 19.1528974085119 9.44161182227191 3 3 18.6970468304262 15.6798000111365 3 8.75746238100236 18.8832594569946 20.1322989792768 7.78569152528018 10.1487356394663 16.0193655227815 3 10.5666030472395 13.047840092015 10.2451594188238 14.4816361813345 6.63001212668394 12.5133911428989 12.2319858923679 7.23991200548543 19.0047311216522 13.4006243376573 16.9420935460479 14.5704423778903 16.3299889098055 13.1447795757362 15.7006346882706 14.5251987823984 11.7120394807177 14.5155346592962 15.4051784594578 16.4127645630021 19.1731120122162 14.4817253684914 17.9794782153873 19.7520041501898 17.0066267937238 18.4915534149104 22.3620333669226 14.8170690591062 17.3867021869455
TCGA-AR-A2LK 3 14.0041659064882 8.77024892604132 9.46048587771579 9.00953409112352 10.9643710721382 19.3945632379296 10.7000764139275 3 13.7708682938203 14.5782669929222 9.0726637244299 7.5214133351926 12.7109772950562 6.22744619912073 7.76187972185609 14.7887483308171 3 8.87619048533137 3 11.3982516456958 15.5527647287181 3 17.1075879656802 15.3553991537166 16.3949468648536 11.1774055269416 13.8444779578441 11.7135255312654 14.6189913342973 9.70079304539186 10.3730121880073 14.2826311587281 14.14219429903 14.4139323975606 17.5422545395078 13.071572438791 16.9583267530021 18.7375899103291 15.2249923238711 16.1080079521948 21.4637238532768 13.5731328887213 16.568758836181
TCGA-A8-A06R 3 10.7775275870894 3 3 3 15.2992891829036 13.7041559163291 3 9.39194840966271 9.84508111909668 14.7043882166514 3 3 13.7988342305965 8.02014333591943 8.64721021078501 13.1393373376198 3 12.7021813782827 3 11.6356078689407 17.6798893610567 9.23983944886007 17.3269733846088 17.9341715481386 13.7865696611576 12.2778166404658 13.5717278652878 13.215105747346 13.3310137387298 12.3364882210983 11.0172595930042 14.6755258718028 13.5286651183221 15.2164980526582 17.3021626401048 14.2320711602199 16.63614854554 19.3471187286961 16.4500424119019 17.9068823120696 20.7658936258081 14.6193977243435 17.4145956696321
TCGA-AC-A3YJ 10.7494352520505 12.3790797073086 11.1131928064765 9.6528963662461 9.77959686961576 14.4015219114784 12.415215315508 3 3 15.448594208508 13.4041043415 3 8.274391316464 19.1920718048381 3 3 15.5308717725331 9.66987850440204 9.23510050519997 3 12.1759061165546 16.6393769088199 3 13.602016367188 12.2484848104714 13.6758211650377 17.5411642777639 12.3729239788877 12.3313018639065 19.1039714219406 14.3413229922203 10.1538895618599 12.3333376327408 17.2323389885704 14.922888728655 17.7000096607468 12.405999997292 15.5829370725791 16.4439051820332 15.3911036457667 17.4194410602783 20.6463689554855 14.7864373439471 18.6234706305738
TCGA-5T-A9QA 10.3632040014449 22.6134539247016 3 3 3 3 12.5377045579518 8.53084680952742 12.0280650835815 11.4871366992498 11.9246014120123 3 8.46629540778405 10.7660011420426 3 8.71159914012396 15.8706773082817 8.56125568406156 3 3 8.31920464224509 15.965092785087 6.05606604919571 12.4599499172225 13.0518153843052 15.718141313039 9.35884706935164 10.657036281901 13.9308520494029 10.9565982759787 11.7817187897761 15.3331311488983 10.6604410996139 10.7755295332039 12.79399491895 15.1216475847014 12.0671730756272 17.3926224307113 15.7972428033706 12.8858113679853 16.1983161265916 20.6389828768632 13.9834037033724 16.981158364976
TCGA-A2-A0CM 3 11.2257945053967 9.3844397146466 3 9.62515099443143 16.4566768878867 10.7493041462207 3 3 14.1842358127057 17.8358591608308 8.70253770517682 8.12269602206884 12.6412204130755 7.74295772773133 8.93985437103999 9.54473027278342 10.18769740404 10.1852997664187 3 10.9359063432623 12.9902886734911 3 16.6619111588242 15.7424541056504 12.4343699798487 11.898471897612 14.1723588850566 13.4086434536024 14.2711819781708 11.7287957146492 9.99910146452891 13.0746142614951 14.9789239518625 13.9756888042032 17.7324121863991 14.0199983039515 15.9065177058871 18.1268837327454 16.1800127674575 16.522330354503 21.6074071787663 13.7240474012043 16.8856530712621
TCGA-A2-A0D2 17.568236907617 8.66131046514312 3 8.25432429110078 3 20.7284875798734 9.27245451986355 9.89236766034141 8.4397983471167 18.117634956852 19.450231991747 3 10.1463088021243 12.7972049872269 8.05068836734355 3 12.5125767621821 10.5041773885067 13.6930796742169 3 11.2531803393717 9.52860705604473 6.39611857747367 16.1653591957577 14.0467203105694 12.9836334673586 12.3092721632324 14.3451888096351 17.1320957918231 13.0699600707228 11.8543080298859 10.1465141654158 12.5803713835064 14.944584875529 15.215714409008 17.8691603136291 13.7966622778643 17.1897577054711 17.7503496320543 15.2358510509739 17.0982275882724 22.7351274398034 14.3349759239868 16.7489788515363
TCGA-A2-A4RW 12.8437429214188 12.6740555526894 3 12.8650234207261 3 17.5227682391096 17.6715666995445 3 11.6422024990813 18.265023814948 18.6860460471043 11.9652760960047 10.4697750363043 15.0052653207692 7.15247606724288 9.31532202160144 9.92207156158234 9.89281878238737 13.9226776995787 3 12.7720171498443 15.2586744979449 7.94712318805457 19.1060074756841 11.9885148883581 16.6342981450038 13.618332276315 19.3470985751816 12.6383218183607 15.9755217729428 14.3548014241405 16.7922786574555 16.3256147605069 15.128494966751 16.1354284987813 17.7519681368579 14.2472056033945 17.5828749982556 19.2575780479299 15.845907728501 17.1803957955826 22.1448300049195 14.725138600696 17.3987568841051
TCGA-A8-A095 3 13.2269982655248 3 3 3 15.1391596432348 18.6091003156899 8.74570145511533 3 17.0705253147382 17.7497521247849 3 9.66681836594031 16.0977247434904 7.3333198575976 6.99641269515601 13.9091664233116 8.36991321517808 12.2970033850394 7.10867153933692 12.6329711592154 13.2831790311661 5.39478998307629 18.4034124663926 15.0644694019411 17.0244426733577 12.022630350377 15.6093307268037 12.5174716561023 15.5965377283807 12.5086936252746 8.01985164099584 13.7313833472277 14.6180069933885 15.1488953723069 18.8627512447802 13.8574095958454 16.7684129759146 19.1254990919098 15.6194758589021 17.4713739411247 21.7268631743347 13.9962076306059 16.9713114297573
TCGA-A8-A09R 3 17.2227088425989 8.7155650257547 3 8.95469119850757 16.5323369296096 12.9578986985881 8.49971567102095 3 12.8588303605703 15.4261174513737 3 3 19.3959008654592 6.17777497772496 9.25594047268006 13.5233788468225 6.62085787292163 9.97711438580232 3 10.260223531092 15.2451507606702 7.49006260877622 16.7946808750415 14.1382098397861 14.317153237263 13.4601056675468 14.3675279719899 12.6177235772187 15.7562626912963 10.8597495028729 10.8995751455028 13.0602225916944 14.9173852931163 14.826663268147 16.5136058824355 13.3117742246842 16.4898241905055 18.6141255497363 15.5335888753618 16.4785111881524 21.3297444020247 14.1573052552679 17.2453448812386
TCGA-A2-A1FX 3 11.2473213571486 10.5483956857842 7.71225812137512 8.81000977981645 17.2097136274811 16.12021940185 3 9.85877839862061 17.6134124285066 17.2504935040405 11.4960236430711 9.2730598757036 19.7616429121105 3 6.62660249941265 13.5863771033165 6.48622059319666 11.7810811158008 3 13.0357167214383 15.0877755561969 3 18.7968360824676 11.9618100925541 15.0232624610753 16.0357724005622 13.043775480228 12.1686548299294 17.9690360219646 13.8770399776473 10.5839570674222 14.1660777068674 15.4574609081765 14.4693224244257 18.3228106099741 13.5070545451233 16.8079020877308 19.4170637555758 15.4999460219158 17.2203735139453 21.0948077051604 14.8184411723334 17.2806997065078
TCGA-A2-A0T6 11.0017830206785 8.91744342900206 9.78953941899604 8.91600955975844 3 17.6353646289563 14.1001457149068 10.5637113684527 3 17.8744214655081 19.9279421009588 3 9.09625923348202 14.8825954917034 7.73750450365038 7.79355015570863 13.9165926539555 10.9150573738916 14.1281043496422 3 11.8660322806092 12.8627641805509 7.32384928027565 17.7572968859987 15.2419459419114 17.6017932184524 15.2747353579537 15.1443608578326 15.6399102230349 18.5373313264128 13.0668465488677 11.0655118191777 15.079625734626 16.5689665052398 15.8370539109511 18.225880775164 15.3153020234056 18.0675665787055 19.2559485555466 16.838995733242 18.0328160734572 22.6408223330787 13.7656636609918 17.8352647282267
TCGA-E2-A15F 3 12.7819045592489 3 3 3 17.0533530331216 19.0228796848608 10.8415771411318 3 17.8395981358012 18.9146137267829 8.58613862247919 8.98486874585537 16.8805301067816 8.59934389577104 9.54983151814749 14.1389797527571 10.2385031994957 11.2677181333958 3 10.8176373712413 14.7163530099004 7.07319657387439 16.8445984106487 14.3478129551038 19.2485489508977 13.6520370545098 13.9162024255665 14.944525162375 16.125818432465 12.0687375153272 8.89348053840891 13.4308848298524 14.2868118716629 14.3092785978366 17.4272082440032 12.6652676443199 16.7194047812961 18.1362712267835 14.8328394982557 15.9379535734134 21.736988017134 13.5502406689033 16.8931635855628
TCGA-A7-A3IZ 3 13.0248737053924 3 3 9.23068833240183 12.5068788961995 12.2933042864918 8.77418571061511 9.29210863321369 15.9410282049544 12.9369176522624 12.4474443150246 10.2758706839135 19.0788538949955 3 3 14.1080145718284 9.12145469185175 10.2552000752269 3 12.4870978293603 14.1224174924217 7.20023523524916 16.4860259081945 13.9859484949664 15.0351091074297 14.0330740761589 11.3177177315111 18.7330090662236 15.816421150548 12.9127382035168 9.02601449567688 13.1252580033323 15.028783654909 14.4713978485323 18.0910236461952 12.5473520550343 16.8944131082112 19.7380949754638 15.5740874091113 16.3385020214348 22.1796570243056 14.8851776362238 16.7613952992819
TCGA-BH-A1EU 3 9.85544044521696 9.16132898640191 8.29376224239989 9.40159098405926 17.5655554235667 18.1563144042458 3 3 19.0257635795605 19.5616856334566 3 11.4437565756877 15.992106181418 10.1724877269674 8.93626935406143 16.3367194374098 13.2566908456186 15.1560831770387 5.50433493307065 11.6617289088694 13.9464280304985 9.06914872287377 18.8001932599931 15.289084476866 16.9701802725784 15.4030293781583 17.6953666596636 13.0704124928532 17.6884720807787 13.9676804308091 9.88943978620258 15.6772592384265 16.645726987781 17.1284195936396 17.8577867206413 15.6994021919312 17.728855582195 19.243901346509 17.5209943024921 18.287593792668 21.4505363280771 13.2638659511004 18.1978412888182
TCGA-AN-A04A 3 22.7526261862987 11.3450527683565 10.4642792688128 11.2667675533214 18.3902320741805 13.0145033262258 8.82400215269922 10.915258763236 16.6201767315533 16.6130704108625 3 9.74580190899743 16.4576657496133 12.0428413197434 8.5978738392828 11.6438512989761 3 11.8021887012573 3 11.3932695165592 15.5293069208194 7.24824857039842 18.5180747412747 13.3949300057269 13.719901732741 12.4495891907234 18.4637346169239 12.439786762083 15.4497176041965 12.1868382725574 12.4827137709158 13.9530287609685 14.0228284940933 15.1632451371676 18.4442380964597 13.7972597871115 16.6522487632642 19.7032382285331 16.3137489088904 17.3850707470875 22.1564220769346 14.4371053742188 17.0162021732301
TCGA-A7-A0CD 3 14.4310355720364 8.7555694346956 10.1760316149039 8.99481251115685 14.9439943506873 18.1057823446121 7.57028413180835 3 15.198337969697 13.7387714296661 3 7.50711285603951 18.1516124791516 3 13.2175194582328 14.4458486727114 8.16505969200455 11.1270340181618 7.46406199363842 12.5788413946804 13.2506740282624 6.97499027574616 17.4788317457651 11.3856463356887 15.920745360745 13.209303756286 11.4928983702447 13.3063231238317 16.6843449408146 11.7341878908693 9.10737194163806 15.1436805280061 13.9977470168548 16.2373606124985 17.9497397314514 12.6601702648416 18.0386234154546 19.5195277576709 15.3837474072327 17.1756005259057 22.3161977128318 14.3558224334419 17.0305036689205
TCGA-E2-A156 3 11.2335092501351 3 9.24637936768053 3 3 17.4776594410572 3 3 11.3650197081296 10.9974578585493 3 3 21.0680891553469 3 8.11805447133216 20.1853016529122 3 9.23884969764085 3 8.70267936479864 10.5319388143289 3 11.5542825182855 15.2242168336721 17.0284378479378 12.5425518222522 18.5285010285956 13.1535550206566 16.0618658908919 10.0658682247645 10.9606805072865 12.1633878619413 14.5877637525921 15.9093436826904 15.6266162090887 12.4586328698091 17.2703288139667 16.4403577516225 14.5095413107218 16.1253013669837 21.8389517657597 14.0535417795385 16.5950153183106
TCGA-A2-A0D4 3 14.9427152980851 8.61983778569869 11.2952367333589 3 14.0282933189959 12.4823056381341 3 3 15.7564291599891 13.2787424681632 3 11.477789617809 15.8912269767648 3 6.6721841440149 14.5341706427109 6.53139822393326 11.5348289940328 3 11.2453581338373 16.144813102275 6.463808896125 18.2891863494053 12.5667398058895 15.1151706623235 12.0723488869098 15.518134161809 14.116788876315 12.5420580822221 14.0577231420663 14.1343836760073 13.2619578183831 11.9278221984371 16.4151933562971 18.2980591545101 13.6252182589175 14.5779245500126 18.7291872824048 15.1594155170282 17.8271260293679 21.2145367876705 14.8868725011138 16.0840585223996
TCGA-A2-A04R 3 12.5672583302007 10.0898161674002 3 3 18.7807247212761 17.3753366846428 3 8.41893492975416 15.9803062119989 16.4829029590304 3 7.84393181644146 15.8055737089233 3 3 15.2302986229744 8.50693018863142 12.4370434655663 3 12.5509377529092 13.469833567676 3 17.6955188703202 13.9805390265268 16.6840832847348 8.72815102050092 15.0637980063028 13.8646365402345 11.7287347586763 10.7660818574604 14.0344875681442 12.7514464002042 12.131019312107 14.8356882932232 17.4175147015116 12.0589703244225 15.716598693735 19.0410001108467 14.795721175839 17.0461605304295 22.4896415822827 14.2637199084219 16.2080173405485
TCGA-AO-A0J4 14.22931012717 10.3691579086465 3 3 3 19.3707902500947 8.68789020094732 8.89553420394679 8.83758188670051 17.0128439096491 21.2783210413053 3 3 11.2733259334035 9.84013384805905 10.1810500867668 13.2244267350363 10.7163983781908 12.9733388124355 7.64878309325632 10.6615460728957 11.4465570199752 3 16.1106277904085 16.5221583060854 12.902796909917 13.1065816010071 13.9609880133616 14.6767430822594 14.4705689820181 11.117958757974 10.71904265443 11.6137364156236 15.423303108058 14.567397485731 17.6472971624301 13.9976956713297 15.7560248377841 18.2265626616642 15.7964750583234 16.3930483233195 23.2899558346791 14.5855673565336 15.9508364641674
TCGA-A7-A6VW 11.6181279630814 9.52740739835882 14.0392889300433 3 9.65255373657286 14.4515774159556 10.5555607621036 9.19421251536278 9.71417977582707 15.4214822848383 16.2056657624539 9.71603356629644 9.12912304718468 12.2847441996873 11.2440579177583 12.1163663620462 13.6452383159049 9.22486657357577 17.1320308145546 3 11.4213292770128 14.5355032687343 3 9.73157696257145 18.5134633570986 12.2714777746235 9.61598183353749 14.4953698348803 11.7017656255878 11.4373759443781 11.2173588104552 12.1335078021089 11.2077239867051 12.6552482536629 12.6310149720736 16.7767827576728 12.0641811540269 15.9658415348455 16.1161331824593 13.9863360994614 16.330397035167 21.489786433878 13.7517117054389 16.9864864527996
TCGA-E2-A14Z 3 10.6905868346022 10.3531098141821 10.0555844156267 10.5951339683638 19.0997430729511 19.9035999461278 3 3 18.2110223197742 19.7507996335038 8.68017121418801 10.8714028189538 12.9941685029426 9.48875073417364 7.37942566219788 17.4193411619092 8.76666757941316 14.0674876927476 6.55603818801162 13.117947095163 11.4611475637221 3 17.7000075818691 13.0339703181801 15.4583753624329 14.2331330387673 13.0128193268049 11.6514006290619 16.012944770374 12.9519681290517 11.7053970557312 14.1029628915599 16.1945699992256 14.5234866611354 17.823790265702 14.6155262630501 16.7999054406764 18.8573206647032 15.8453510706205 17.3694074782394 21.8963035368549 13.9938756975106 17.5122981865691
TCGA-A7-A5ZX 9.79654577166636 9.69473429667415 3 8.30130272744794 9.40923692093852 18.449505762455 17.4517028909847 7.97501067589276 10.0502819298949 17.7813870388052 17.0288818373065 3 10.6768047945764 14.7976667404271 6.59442333810061 9.13359311470291 14.770738755074 7.04934647285061 12.6334706312674 3 12.9226436950963 10.3771757472969 3 19.2921535658619 13.7092304597555 16.6033739380219 14.1802680251201 17.3979510254354 11.1942161888521 16.1701065850182 13.9172286826369 10.7760762311467 14.2661942943692 15.0501136901709 16.2741307234957 17.5578032458035 13.1952459956321 17.5758306798553 19.9435365861365 15.9631759785899 18.2122573412533 22.0496125146368 14.5671462886478 18.1415914294074
TCGA-3C-AALI 3 9.17644945331286 3 3 3 19.1822382877328 10.5223493789438 8.43769359714208 8.95348741331467 16.6320679223343 18.2118163251783 3 3 12.2514074248719 7.99145334855428 3 10.7930373918765 9.04211513614862 11.8228894860949 6.81435857128082 12.0968545375475 13.038113000426 3 16.3906581129611 12.4807560121347 13.1744580012191 12.947780180686 14.0147175812145 12.6666818476535 13.8562752190327 12.8422686712006 10.4756239800481 12.2972707414289 14.4290588828978 13.995059805114 17.4873153799963 13.2922779166104 15.254389308637 18.2551041580959 15.0931144886355 16.8714042363532 21.2013762846403 14.4664549519737 16.8997313858215
TCGA-AC-A2B8 8.12396558140374 11.305714040163 9.4636859234777 3 3 18.1910777506942 15.4832661667137 7.30193399197242 7.80541232851021 19.0093401068604 18.9493498911494 8.37489988991113 10.9739662435341 15.0631864646759 6.87040653566578 7.47762997835296 15.4169926923768 9.08668748233505 14.0949119548721 3 13.3511377630948 12.2195702838744 7.65717098085242 17.5001193754542 16.3153894563203 17.5688607060357 15.4570089036743 15.0344120423348 12.0265836613977 17.4454984575196 14.1191029834599 10.8814452774444 14.9611726477273 15.7611545928726 15.9332531743967 18.0889425981969 13.7470909192532 17.7529593758369 19.3408151239414 16.5140564971666 17.9162855434883 21.7854383124822 14.0670812949888 17.5861198861676
TCGA-A1-A0SB 8.97343597968409 3 3 3 9.574163883271 15.2678192578891 10.8898058999551 12.1851183567179 8.65019181686699 15.5320885677746 14.1504079894019 3 9.05108688757244 11.8943215123938 3 15.2166193260563 12.386722924568 3 16.7832468683376 6.52979105423042 11.3423678706827 7.7813379426463 6.5920218220312 13.8094670644214 12.6481302461876 12.8006093098881 15.1370292607458 12.6012417497104 11.4975640674261 16.5856907810801 11.8469343951524 11.8139390464078 13.091792810653 15.3594337376121 15.8830028789504 15.6090078262614 11.8650876791335 15.8061952409178 16.2898966198228 16.7940527568891 15.5825699611468 23.808419841416 12.4810510043539 19.3453591050443
TCGA-E9-A229 8.25692316131256 11.3682221804756 9.59891006748082 3 8.85253075239662 15.893669359333 18.3845659334872 10.6924953635027 3 14.1450372662431 16.5084958422679 3 8.90677636679163 17.3617953713755 6.08573468211564 9.56341475152974 14.6890281037004 7.4616582348759 10.7858112530553 5.8784206191061 11.3990929441692 14.4397618838766 6.45812846987502 18.2825767248362 13.1639177963132 18.7091714321182 14.1368158395794 15.519393679753 11.6983310411852 15.8357698926445 11.1174033725493 9.80260621117673 15.2043752535743 15.4726644399886 15.0317348687449 17.0219477927193 13.5266710522342 17.6713169170666 18.8433216887107 16.1648835038627 17.5277721115595 22.1995302278425 13.464660197125 17.8105739690965
TCGA-D8-A1JC 8.113167218379 12.5549826784498 3 11.8766061830805 3 16.3047259417501 18.8120727108805 12.3472546758653 3 14.9224037884547 17.0610751154102 6.84749908307041 9.4878362903762 12.8696738628837 7.4115096935433 13.2343464303036 12.9216718887215 7.88158172254706 10.7600988266955 5.7516140059624 10.4666752589185 15.5211486872173 6.32440199412876 18.7035690104011 12.1270456739958 15.34054814839 12.917090590928 13.5723884138674 11.0669957519274 14.8932229304547 10.6092155427349 14.2206757536333 14.914442252012 13.9537188972973 14.0531252650059 16.6424466673137 12.5694329982602 16.7794162813022 19.0567097951488 15.6486351348746 16.3731527008391 21.8013634379077 14.5845398078325 16.7198804955801
TCGA-A2-A0D1 3 8.03669328916849 9.4763796054606 10.5831057519535 9.71725670300643 18.1669903374908 12.7847711221017 8.27739782881289 9.77890930574978 12.7612392492319 14.7328551331949 7.81959894854645 3 17.1708589075703 3 9.44091749394254 8.65120912044654 8.88044826562699 8.91398756454798 3 3 18.0004731333665 5.83027541676637 16.6035697471672 17.8677318798744 12.2773054097056 3 14.2762223471995 11.7669502720952 12.3179444575596 10.1505280924742 12.0221745723941 11.8992299803084 12.0356562202775 12.7392900511181 17.9807689269513 12.3920048870722 15.6915711699429 17.5964044968053 14.4428396950646 16.3846535298951 23.1210574903898 14.5281962662408 16.7968973174407
TCGA-AC-A2QJ 14.3493816310371 8.52289540361976 12.7682093167538 3 17.1799513542878 15.1745240203422 3 3 11.2695081283708 16.0155927895537 16.8280115444465 3 11.8458779780302 16.3981890507075 11.868234634386 10.9292599675384 10.1316512386652 7.8218336638662 9.6662830887658 7.1277698340774 12.8456321415403 14.1795257442048 11.2031482789369 13.7426626127185 14.9627687156797 12.8781959291757 13.1055594121332 15.7026819802401 14.9069804899066 15.5422225813979 13.3186537496319 15.5187568495466 14.4981796154637 15.623395041658 13.5252708531533 18.5637904502214 11.1570673093747 17.4743232885822 17.4058667134335 17.9078393168915 19.4007913382803 20.534850477281 18.6399855443651 17.8306451571001
TCGA-A2-A0CK 8.82420785731204 14.8046756852736 3 3 10.4156444350856 19.80296696275 14.1919855870176 3 10.7978274310663 19.9275062938243 19.6631206659649 9.80615105330934 11.4664372606515 17.6281036758857 6.60819501707218 7.20815006726724 14.0270337236358 8.01965012057742 12.916971246994 6.39180879501653 13.5605569690102 14.756450974144 7.38606082541548 18.2656262787795 13.7807805523002 16.8108594511024 14.7968963208629 14.5095055623438 14.1497838834397 16.6093159738179 15.2705846628128 12.2892956562632 14.870369774503 14.6646882558009 15.6872024319984 18.4375521453493 13.5095734654691 16.8668241845122 19.049591824632 15.9373813054913 18.2926555509001 21.7115716862284 15.0185014753464 17.6568679912842
TCGA-AQ-A7U7 3 9.95205788317647 3 3 9.34767689613411 19.6866278219372 15.6206332492667 11.04149577301 3 19.8139602022144 21.8231096713608 12.350363971054 11.504490703196 14.1623966658532 9.23408959592684 8.09347483797747 12.4206168790039 11.6556279425844 14.591377040865 6.3220388246164 13.2355537018577 13.629001849015 6.38337509241454 19.0891484015146 12.5066882065564 13.9904164249281 15.4224545928322 14.4910883096663 12.0556860667152 18.7177587488671 14.4452999536465 11.2967280643976 15.630099536249 17.0426914807816 15.4466944710972 18.7656484731025 14.7170969915656 17.1228015448765 19.6028048682879 17.0226469828804 17.8555354407413 21.5551820459927 15.1039787772978 18.3209663020649
TCGA-D8-A1XU 11.4516202735019 12.0843499819489 3 10.9341395416215 3 12.8593933077704 16.686831314447 9.02966973335597 9.54890651906518 15.1180837614712 16.9280891378793 10.7643301596508 9.37394239039647 19.5247202625826 7.60913044862026 8.63625833787053 13.0542388333208 8.48608012933444 13.0649037376882 6.83149178465243 11.2106408650943 16.5551418882663 5.15986621037945 18.5074665181641 10.3046916598832 15.7722410026695 15.0460157671195 16.0792231834806 11.6130303959565 18.7223215269094 12.6753419662671 11.6820931814351 13.3848805003234 16.1960634823068 14.5982166222675 17.2566487576583 13.0069594843008 16.5875450309671 18.8886808838667 15.7734297936172 17.1261226177436 22.0001304817323 13.620457270958 17.4114209484483
TCGA-D8-A1X8 3 11.1098034784529 11.1990049037439 10.3186302568653 9.13621211500573 19.9279614250242 18.6165229095483 9.25575305559311 9.19757749312176 17.5828542202083 18.4299400065598 8.21892312765245 10.4016862811069 20.3191209361431 7.82974877902235 3 12.2066551369095 7.73796247451186 13.9975199295256 3 12.8629101473209 11.8725525035865 6.72236905968585 18.2565317800429 12.9323396737134 17.9424001844094 16.4624420287518 14.7308886017153 13.0839290722892 19.0470223723576 13.8751082083894 11.3047959956076 15.175324518614 17.0208511758694 16.852658214259 18.5079595487573 14.171789166649 17.5987821876152 19.5514670024614 16.2743666165924 18.2069696922742 21.4197108120031 14.1454003983679 18.0504535211722
TCGA-A2-A0SY 9.6501782447434 9.867311199311 10.0122198112667 9.71523630169234 3 17.9552766588583 16.63805375831 7.83218306809505 3 19.5438442727825 19.5657924434114 8.34445115478097 10.5297984489664 14.3846331232428 8.93079123390454 8.58056031050822 17.0180829624051 10.2804424992531 14.8674564629702 3 12.6949611754586 12.6246320556719 3 18.213985455708 15.032567318048 17.6338429251949 14.7314374906515 14.5233147207294 14.1631601181693 16.8209208806418 14.9371217269236 10.9494890956511 16.0879154947064 16.2228362605071 15.7818453820828 17.9036620282939 14.5789410524603 17.8461509286617 19.3753009184184 16.6931992018425 18.3268910317474 21.9869881420486 13.930756909109 17.6249380566889
TCGA-BH-A42V 9.33651585088368 12.9177149164393 11.0113404921391 3 3 20.290791587361 13.8820933884167 9.0700347514138 10.8032647261971 19.766707205367 20.058704927396 7.07928360526825 11.7929988393579 15.0848940602776 9.34458364414938 9.25195783715217 12.6550828649258 9.96553246145346 15.1384906579743 5.96510064041727 14.8618438400221 12.6828786097412 6.54918338368951 18.2322447935607 13.2252521154052 17.4624848872057 13.6281384530458 18.0314349068637 13.8125905146936 16.1677385939805 15.9965076232894 11.8519687978341 13.853426296156 15.3145514934257 16.0847007042423 18.2346020564123 14.0382933865292 17.0094093498178 19.1682878464408 16.1732099051101 18.7441299158003 22.2025528512192 14.8373450878627 17.7572450764394
TCGA-A8-A08R 9.42357030477657 3 9.78506411863257 7.93533846336793 9.03745075239855 16.8899081360792 10.9309710478594 9.15687445641105 11.8879524238284 15.3170029579797 19.0581774638126 9.10059904954453 3 10.9549375827297 7.73315786484877 9.74952345601044 11.26068967385 10.8368748873134 13.7571202369175 3 11.2465076794649 13.4520891134637 3 16.2348134324483 17.3695602626169 12.2766761968535 14.8614043861137 14.1102772157505 11.8156432430454 15.53465354021 10.4603904292859 7.85828781271584 12.9799901522844 15.3760404830483 14.0815827594432 17.994894171648 12.654575022395 15.9340581769926 17.7908777382983 15.5426273283266 16.3026170750559 23.3248152907056 14.2579225945979 16.4565802913288
TCGA-A1-A0SH 11.3088976450383 10.7930537399069 3 8.23883446469581 9.34587795430622 16.6336636858562 11.3576431663082 10.4574575859803 3 13.9862892163945 12.2889015381234 3 8.82394694574313 15.4062859007237 7.47213135238253 9.07039649543803 12.8921390964498 10.2269282111933 11.7194719096547 3 12.1736351062124 11.5009739450495 8.43977161096856 18.5019350641186 13.17155840414 17.3233907467441 15.8096136973268 18.3542241226914 11.8064495360407 18.8938246197999 12.5741380935907 9.71910819237767 15.0035007814175 16.7245877059633 15.3056418347421 17.4682866153824 12.8370154718116 18.359031800283 19.0981716854528 16.8684654829622 17.8614330156691 22.4573885544948 14.0264185377023 17.6383347732677
TCGA-AC-A2QI 3 8.43062308041395 8.88935327094998 8.02527940844696 10.1186202701376 17.1567141183658 14.3523837640728 7.70099471612613 9.19032552035996 17.8493970407158 19.2762349185554 7.25018189589979 9.59343966727926 14.7924239995712 3 6.92704357101767 13.0726683637013 9.27916668030364 12.6326834306138 3 13.156927512612 12.4085637086656 5.33505449687552 19.4457932225784 11.7838289944556 16.2985764450236 15.8788039930354 12.6492451823965 13.3658471405508 18.6415491635782 13.2016368264816 11.9478751747096 16.6037487049663 16.6335665109232 15.4258094187046 18.7706150081133 13.5325174070749 17.0259780472384 19.7753405715882 16.4840504564547 17.7851155560562 22.1558711298314 15.2346959356084 17.7372688704501
TCGA-AC-A2FM 3 22.6305592708995 10.9020839527755 10.8252474437815 9.15975632810978 16.7356495423305 11.9266015223715 3 3 16.4171664084014 16.0523629114077 10.909988465127 10.4254271882374 20.5713601756727 3 6.95624424876162 15.1028894631398 6.8132067693477 10.59632372168 6.15183275873569 12.6702014037328 16.1634153264334 7.13232740454059 18.2654809463592 13.2053253380152 14.1860912326524 12.6486099706717 13.2574049700007 13.9007840919962 13.9691683525464 14.4545511465942 13.0416839088211 14.5398026298148 13.7405568916066 17.3876566740829 17.8723285061458 13.3462936550115 17.2354765279706 19.3691371283064 15.1356503172962 17.483062552954 21.0003094920128 15.1784783745502 16.5829914980783
