X8823 X2253 X2247 X2252 X80310 X8503 X5154 X5155 X207 X369
TCGA-A8-A06N 3 7.43957404708683 10.9385841079683 8.33136008190792 15.0482498897232 16.3238364013209 14.3655310696567 18.7902993430601 18.0875463279419 19.3968427616226
TCGA-AO-A03M 8.46127672857128 3 14.1886775656569 14.0993988764406 16.1413738123561 17.4533482123208 16.8720431232377 19.349839911488 19.4720719041049 18.6070964920907
TCGA-A8-A09X 12.2015708758438 3 12.1837460257375 15.0199497519354 16.6072583561773 17.3103732544935 16.4022373867429 17.5505486749649 19.5280231809819 18.7668144998564
TCGA-E2-A1LS 8.37395406327461 3 15.0495161296877 13.0419463570395 17.4175344580809 16.1513140861844 16.7593930168521 17.0540542085437 17.3852820255023 17.8551719493162
TCGA-AC-A5XS 12.7282157194057 3 15.2396367044282 14.2355382459897 16.644823820363 17.7545293694007 16.3150439740775 18.2335075040016 18.6955158887244 19.1613806502543
TCGA-AC-A23E 13.1366419182592 3 13.8612044098167 17.1790060724939 17.655423741141 17.0623786655485 16.98372979892 17.9477140731012 18.2925182446935 18.9791514607783
TCGA-A8-A06Y 3 9.32244262989332 19.2278330494147 11.2720725102263 18.2132049316913 17.7557298448163 15.9969222119558 16.8775635060624 18.0838241701246 19.125944871732
TCGA-BH-A0H3 14.0854710139128 3 14.7138551998576 16.0356310439408 18.1274391244018 17.9444463297509 16.8037023055768 17.6890198487294 17.9201764837384 18.4878560846383
TCGA-AR-A2LJ 12.3357896454662 8.35526001819436 14.0429102207833 15.15302319579 16.9259738434043 18.2930164563181 16.4218778451092 17.7978949218036 18.6888558777186 19.397646418546
TCGA-A8-A06U 11.2926137752378 3 17.3271363237564 12.1460445100932 15.4538975835323 17.6916671797441 15.8201593015092 16.8925655959527 18.5108323408477 19.6097885475039
TCGA-D8-A1X6 9.43029516921871 3 11.467258778884 14.4676612435254 15.3241029086342 18.7680261357404 15.1569332072174 17.9240034534215 18.4056278844953 18.5547477068819
TCGA-A7-A6VY 10.5810680611727 8.04450084871105 16.0323570898238 12.9839968964473 15.2878133586811 17.2435328723051 17.6700389154478 17.6597135487692 17.9597956854576 18.8715100672283
TCGA-E2-A15O 10.5908963712212 3 13.7030089867436 13.2909578278821 14.9637648387486 18.4338071834729 16.3150382896272 16.9835471232778 18.444365638932 18.5922675096579
TCGA-A2-A0CY 10.6195686334453 10.4394629057197 12.409472122323 13.3952953186879 16.216362218287 17.5625845080791 15.1519028452227 20.3144067968674 17.8535004770008 19.4613530076489
TCGA-OL-A6VO 8.74896950326973 3 12.5315763332828 13.6052286312926 13.8913911513529 16.9014910574795 14.6440139499673 16.4462588767367 18.2666512392227 18.6342514403919
TCGA-A2-A0CL 8.82446960672111 10.3634505503713 15.1600877340183 16.2096457682953 17.392051482432 16.8624939817736 16.4279236413577 18.7336346968273 18.0467440617715 18.7975969246184
TCGA-AR-A0TQ 10.6043834392889 3 13.833005439269 14.8517215587799 16.0153347935802 17.3938696707535 15.9742630571476 19.9801696006553 19.0392682921445 18.3449726207499
TCGA-E2-A573 10.0408139219835 12.6578709200339 14.7573489040261 15.1851372764537 14.2598987725687 17.4539269825157 16.4370448813521 17.7069523738586 18.4749845327262 18.6370955779744
TCGA-A2-A0CW 3 3 11.1635170967714 13.7070202524877 15.2384952547612 17.1398768366084 16.3452367967385 18.8912066740465 18.427225448273 18.3247092520588
TCGA-AC-A3EH 11.5297468573128 9.08082226365799 12.3444531796621 12.6221788631787 15.062647917244 17.4152215581469 15.5767905530826 17.8953613446699 18.6432625518494 19.4606679999026
TCGA-A2-A3XX 8.80623457929921 9.0363208720361 12.268367398284 13.9828450134357 15.6697657411853 17.3849275402235 16.2405380465419 17.7034105240429 18.4555181050168 18.8380305061803
TCGA-AO-A1KQ 12.5911211183267 3 12.1862413304882 14.9487671156976 15.7949518382958 16.5634463738192 15.6195522477613 18.4710202076639 18.1454749273546 18.766620801932
TCGA-BH-A0HN 8.40841410392621 8.63727111672841 10.5917100722997 8.71136204134512 16.8062381926236 17.4362158358674 16.3308985466073 16.9031593657736 19.0626981393672 19.3161294601715
TCGA-AR-A1AR 11.5945458002687 9.51865309293238 14.0678483935565 16.8000909434258 16.8351994370499 18.425875509565 15.5473075989812 16.7851008849732 17.6052886195826 18.510073941296
TCGA-AO-A0JD 7.95005746124034 10.1467814178749 13.8256557366287 12.6601759479674 15.1361425221487 17.2274771150798 15.4575735592623 16.3158755740585 19.3483035963282 18.7594084766572
TCGA-A7-A0CG 10.9286227179823 3 17.1102232709326 16.2558357785955 18.3009191501705 17.8303744196356 16.5861670184811 17.2963530235879 18.5175333646902 18.8139285944399
TCGA-A2-A0T4 14.3830022467698 3 14.98137325238 15.5215200060032 18.0871963814653 17.2301564826369 16.4568005034076 17.7018901914459 18.4394255371682 18.6665741386838
TCGA-B6-A400 8.5378890334075 9.75387791276638 15.7658653835323 13.7941115458776 14.9913017787943 15.2489289033795 17.9650827870971 19.2474934874774 17.6583881961427 18.9320623784376
TCGA-E2-A576 11.0562836396413 10.485522388151 12.9753618726041 12.1877647961931 15.7771680520578 17.9607068532711 16.3177884639578 17.4256012942683 18.5502138187414 19.6401235700539
TCGA-BH-A0WA 8.78443556379819 3 16.5961311863802 15.4094374283844 15.769351916649 17.1304389578441 16.9169685784388 19.3642090447427 18.0982003744661 18.111572840831
TCGA-A1-A0SN 10.0197327120006 3 13.1892836794102 13.2603766833333 16.6606329920252 17.451730637664 16.0888316309037 17.5987138183535 18.979392278666 18.3757438594841
TCGA-A2-A0T3 11.0745640317216 7.89310900140829 14.0804768954487 13.8881449366801 15.8707225490798 15.0439470916533 16.4261138978065 18.0780339556155 18.2071024168977 18.6920167453883
TCGA-BH-A0AZ 14.9507066536772 3 14.6900477708459 15.5324497825072 18.8355962678153 16.6672751004678 17.3696284068506 18.5830153674516 18.1043427624873 18.680817369998
TCGA-A7-A4SE 11.6788647916338 10.7461018756119 13.9360024281871 15.4876137388028 15.9712273017079 15.8912667071757 16.9159826362294 20.1052896018333 17.9381542033465 18.748827527465
TCGA-AQ-A1H2 12.008411815731 3 12.3922343791869 13.4056917329607 16.2780365884283 18.9573044391273 17.1729437799356 17.7123137941856 18.0597054445208 19.7186183921578
TCGA-A2-A1G6 9.69186562359004 7.95894175600869 17.0664368659703 16.5204279613163 19.0589901885771 16.7007683344618 18.6577746874213 17.7078098056651 17.5090301610388 18.7432177674176
TCGA-A7-A13H 11.7973114935363 7.90699699144231 14.5176146138323 14.8975143203026 16.6036720930993 16.8043010344313 16.8217008895566 17.6595471831689 18.5286700629913 19.2105397180343
TCGA-B6-A0IP 10.6065246698604 3 14.2777007079051 14.054075204997 16.6067342607067 18.3564475833331 16.1858028139971 17.750849759884 18.3425856368765 18.7778176365068
TCGA-A2-A0CZ 14.5408790868636 8.48499544034207 17.6746224063423 15.9204921859331 17.8037491221806 16.496081353742 17.4497806999576 18.7666670075201 18.4137292088179 18.8899101737704
TCGA-AR-A2LK 10.7139321592743 8.7972498815457 12.4439517341481 13.9889475353169 16.5254748867675 17.3947989953272 15.3561486823548 17.2976377885436 18.4825642079802 19.0063281929612
TCGA-A8-A06R 8.88717288981516 10.9099059336416 12.8598103855314 15.0378778751862 16.9455329504625 17.4663089234874 16.9579513211046 18.8022803801576 19.5428183568634 18.3117203813801
TCGA-AC-A3YJ 11.1290770935095 3 11.6399777977701 12.4959775510179 19.2959938090323 16.8830867842482 16.0942562590952 17.670029331749 18.5309739440887 19.6991285286295
TCGA-5T-A9QA 3 3 8.50753394078716 9.83543231916045 15.0011368344793 16.0700429950049 14.6745234108124 18.3805655667079 18.5179921818441 18.9857524799624
TCGA-A2-A0CM 10.7522849400744 9.41161375818384 13.0311308101163 15.4476758247693 15.2823404704479 16.390347302827 16.2391629143082 17.3898851082227 18.2183794365929 18.1666644846874
TCGA-A2-A0D2 9.90617340190269 9.14852709571388 15.5219208591129 13.9158583397904 15.0278478662842 17.2687407746326 15.6022526580224 18.8859988907609 18.5216604015254 19.1764127820113
TCGA-A2-A4RW 11.1316631198754 8.80159853630832 14.096908380124 14.0843947134632 16.8489469161735 18.5518337518287 16.8436478652263 18.6185408791149 19.1586847576853 18.7849590983581
TCGA-A8-A095 10.547569839285 8.0118567457786 13.9575484817057 13.8807134566717 15.8621046314326 18.2090314886235 15.2752251803569 17.1269960217745 18.6280825978378 18.5721127801677
TCGA-A8-A09R 11.4854257733463 3 12.3883087997262 13.3342926882097 16.203886875563 17.3343952454038 15.6263634798958 18.8067439286948 17.8123411177576 18.9586575775328
TCGA-A2-A1FX 8.94282584958583 3 13.7361002413765 14.8260342347763 16.6695423983984 16.5636660603019 16.2956894328899 18.4652709565168 18.5744269935315 18.3790277607637
TCGA-A2-A0T6 14.7201627806022 7.8546829955064 14.6645345150653 17.0841641445349 17.5016999053783 17.6814848272878 16.34504223837 17.5183902888726 18.203212192664 18.6658361066946
TCGA-E2-A15F 10.3725019266432 3 15.8622610612369 15.1845631450272 15.1393486577127 17.2189278033138 16.3566442921166 17.5247932118021 17.6043600455079 19.0009490573344
TCGA-A7-A3IZ 9.7747389570788 3 12.1014160768937 12.4925676714813 15.9781033479622 15.4963660340847 16.0062243886533 18.2212477550326 18.370757344294 18.7066795925696
TCGA-BH-A1EU 12.3630360959999 3 16.743202993329 16.3215914985161 18.3543401155622 17.3355971287002 15.7044643848078 17.3780826772138 17.4245142918122 18.8129973503075
TCGA-AN-A04A 10.6269024175571 3 13.6457408123675 14.6613564637209 16.9206749399188 17.0464541578975 16.9861452140609 18.9305191580605 19.0385234830831 19.0391560214857
TCGA-A7-A0CD 3 3 13.0326818937025 12.5777365977328 17.9335620470702 16.8282006831042 15.9970918142536 18.2046874799089 17.8197780126961 18.7605680727213
TCGA-E2-A156 8.92919427040543 3 11.7777482910826 13.6619906738442 15.5685643743953 17.279483443164 16.1367315082298 17.7321395782289 18.108392906216 18.9533052691742
TCGA-A2-A0D4 7.45125110683227 9.9513304419116 12.7988230042606 13.3947798739884 17.428607285493 17.2240165889262 16.7030156958267 20.0201649266664 18.1325321830238 18.7943024046153
TCGA-A2-A04R 9.47401926735451 9.70553875368436 13.5706390998689 13.2708884226085 16.8511433056643 16.4515310586494 16.8121381872644 18.3962156873213 18.1851729821703 18.2578475187934
TCGA-AO-A0J4 8.90922381290329 7.59497124790527 15.5548597748731 14.963965342637 15.1967292333906 16.6545127094066 15.4711516670957 20.1264796138659 18.2519780101698 18.1852662699004
TCGA-A7-A6VW 11.6513203974614 11.426446657873 11.2844587624299 12.0115780068737 13.7256210927073 17.5935735341127 16.0348947266157 16.9036218895407 18.1573475990571 19.408458455458
TCGA-E2-A14Z 13.1390877550109 9.96828909942097 14.3997949288763 14.6296827506573 16.5056061608841 16.757990738993 16.1038949737175 18.1159888871572 17.6164198080693 18.9507272358838
TCGA-A7-A5ZX 11.7530187080558 9.19607988821633 16.4792809450777 14.9442964630662 18.093048984756 17.0506450496883 17.5929487591202 17.4296881307527 18.3243244383164 18.9922059374999
TCGA-3C-AALI 3 8.680302714452 12.8080597515844 13.6918082021287 15.8518479058836 17.2576825074076 16.0119339224717 17.4973088407651 19.3275655538066 19.8395719502806
TCGA-AC-A2B8 14.5632006890154 7.53821459717293 15.2061611953868 15.8173041416786 17.4207093997906 17.5019488258547 15.856903604229 18.3676122310078 18.1848412979654 18.786334680452
TCGA-A1-A0SB 8.15030384926395 10.6720676180231 17.2450938341217 17.5146053300538 17.9260777954515 17.4713398226859 19.982533862253 17.9296220573727 18.1182301747135 18.7003147827458
TCGA-E9-A229 14.5175419306377 7.66929291155903 13.241802252338 14.4897153332096 17.390851909937 17.5106192002783 16.4644856446376 17.7953040702631 17.8896376032127 18.455705849934
TCGA-D8-A1JC 11.4816464573095 3 14.1612193179547 14.1951665699534 16.8920888340983 17.3432200555317 16.7133743201813 18.1895422573681 18.5033519906135 19.0271655779908
TCGA-A2-A0D1 10.5831057519535 8.51938704528695 10.7461765825656 11.24598804827 15.4981755539964 18.0264328127913 16.1443878175488 18.6433848534671 19.7509134062311 18.7552582646547
TCGA-AC-A2QJ 3 9.9980299811215 9.31815093082159 12.5496232855271 14.9825995691197 15.8597303170067 17.4260412296221 18.3867023548016 18.6365448009472 20.1310193079265
TCGA-A2-A0CK 8.00303033072239 8.23023076735176 14.917121941842 14.8064079082691 16.8735602320799 16.6719236977714 16.1925395344775 17.8117514544827 18.3717282019168 19.2469231862255
TCGA-AQ-A7U7 11.4690465836146 3 14.4721166095827 14.6914043740931 17.1651982984488 16.7851576813123 16.47395338541 18.4632907199329 18.3721337326473 18.9330706973119
TCGA-D8-A1XU 12.482787499234 7.72590097656823 12.9236688261631 14.5691025913162 18.1745211228384 17.6227099572119 16.6951426129448 17.2942390726543 19.034516297725 19.2976943277165
TCGA-D8-A1X8 11.6692563150805 3 14.5383314604743 15.2646200404451 17.8737109687585 18.5245629197115 16.5527930120695 17.7011137182539 18.0645657597482 18.8691270000389
TCGA-A2-A0SY 14.0240610767131 3 14.664129723172 15.8484281095237 17.5682117482842 17.9427372851723 15.8560685447678 17.935741519971 18.6999658292804 18.7734818037209
TCGA-BH-A42V 11.8727575372459 3 16.1786966157534 14.9810098801714 17.4766019430341 16.8736441265797 17.4467835124456 18.0532083698294 18.3972748787424 18.734318359393
TCGA-A8-A08R 8.59561955020256 7.85032313073919 14.5942727440959 14.525098811147 15.8282474385166 16.3614973640895 15.5407827116674 18.7849113850752 18.2151181980944 18.5031191151843
TCGA-A1-A0SH 13.9450068542736 3 14.2922172501836 16.5506483811726 18.7120600584464 17.3415147695558 16.6752973652391 18.2857612576128 18.6100048521646 18.7697803780213
TCGA-AC-A2QI 9.67256820428228 7.94008524395826 13.6215168833658 13.8166747302938 17.4716367017308 18.2670979786934 17.3330573056548 18.9698229065052 18.7797155795081 18.5374948608892
TCGA-AC-A2FM 3 3 13.0195470264652 12.6097680053799 17.8373818386979 15.6585140702378 16.0900807258829 19.4505993256322 19.4480479497711 19.1893472292657
TCGA-AQ-A0Y5 14.9962682561025 8.08323846342901 14.1132828971858 16.6916388762918 17.3605536684138 17.9430522168747 16.6070702004585 18.7898932132041 19.0215725912847 18.7275056829366
TCGA-BH-A1EV 9.54196687074464 8.21476998256864 12.6197635069224 15.3513727399187 17.2149521239764 16.6125677338553 16.0720920830864 18.5026882274046 19.2800313220379 19.0326573567967
TCGA-AC-A2FK 10.3576149541322 3 18.6352454611532 15.9847411356268 18.7649958190884 17.4465257545732 18.5800704583899 17.5282721419184 18.0500030721772 18.4745453510705
TCGA-A8-A07B 13.6027003067845 9.26958301355948 12.1109493762985 16.3106072810991 16.5076025747263 18.1810379253063 15.5062437885656 17.044990660675 18.4615201257927 18.1631575662261
TCGA-B6-A40B 14.9984087087673 10.5120121038631 12.4308696663883 14.3171886651478 16.2142638954356 17.0725983413435 16.8856569754721 17.9631543242035 19.2919520838212 19.545040340631
TCGA-AC-A2FB 9.63277660751752 3 16.4150129065953 14.3578524007771 17.6492157725353 17.4206094791787 16.1714986795126 17.8240268402755 18.0062422084846 18.6479095467782
TCGA-A2-A0CP 13.7233724697385 3 15.5737438788115 15.0811331464809 17.7888634539104 18.3091815216392 17.1729638004752 18.2711524311254 18.6218083253016 18.5173653015278
TCGA-BH-A0BG 11.0447651165592 7.86421473086557 16.7357359769291 14.0719496991227 15.5955373553439 16.3920543416697 15.8765926057489 18.3182819767281 17.7067897551263 18.442097689586
TCGA-BH-A18K 14.0889857650865 9.04057866119627 13.6364375058384 14.5005548812523 16.8889396710041 18.4977236813339 16.9314002662918 18.0393967336003 18.8499761259006 18.5675890072607
TCGA-A2-A0SX 13.8556899308685 3 13.8554098655226 15.0887642039534 15.8477862337394 17.0778165189072 15.8890494485124 17.0801947699914 17.8194413749063 18.5778899079152
TCGA-A8-A07F 9.99674345339165 3 13.2156478698227 13.1172537698712 16.5654164167799 17.3846750354199 15.6527538806884 17.5099140932403 17.8955384963831 18.7203926646027
TCGA-BH-A1F2 13.2578422585679 3 15.8629584159205 16.9696974385705 18.0883645551447 17.5770241575473 16.6167716962153 18.3369541249794 17.3500704219253 18.9689225031073
TCGA-E2-A1BC 13.3537058803945 3 15.6197273309626 15.0671566542476 17.8753177658449 18.9892523003019 16.4270850941833 17.8471633017679 18.3357260973901 18.4290300727489
TCGA-LL-A440 14.6950150411451 9.8747873228189 15.9949895978484 16.7582956824975 17.6051982527422 16.5121355282508 17.1320491479348 18.3005751482445 18.2555233979057 18.8854471229945
TCGA-BH-A0W7 11.9882460838618 11.3935748713172 13.7813575083411 15.5162744301148 15.9749132984671 18.0213273904647 16.4968847081417 17.7712183711603 18.9837149363166 18.9489018530964
TCGA-A7-A3RF 10.9200678705743 8.02318687515366 11.5431816630026 13.6395630714682 16.3338976862121 16.1892678541033 15.7731367316866 19.2991137633405 19.2782403978433 19.130527654475
TCGA-AN-A0FK 10.731229084604 8.19106216740081 15.6933126694983 12.6613326737454 18.3398822640534 16.0034933160962 16.2336838609122 17.7653305295097 18.7954343538873 19.428404230878
TCGA-AC-A2FE 13.8750533126902 8.8480986951492 14.5600343110092 14.4626842064224 16.5200837855322 16.6372180618235 16.0312013712548 17.9833597439498 18.233608166074 18.892940613963
TCGA-GM-A2DD 11.828036387004 10.0695899040714 14.6823602995363 14.1881101691079 16.1983064091203 17.0304394699116 17.1569095105708 18.1831413798394 18.8783332448759 18.4563994771133
TCGA-D8-A1XD 12.0014923146472 8.36126630889395 14.1839324666152 13.8081033119374 16.5872166767705 17.8129991720597 16.8965950987162 18.978635328802 18.966857777386 18.1947022218437
TCGA-AN-A0FZ 7.37506686065589 8.56848682940802 12.5064443281533 12.8475590241315 16.5537314317104 16.9430404556586 17.1608660172095 18.6057884287466 19.0305963906365 18.6655608954614
TCGA-A2-A04P 3 8.62936133003405 13.6510372931025 15.6182325689892 16.150525471943 18.0403697108503 17.4057276034972 17.757627002092 19.2521217778519 18.1960192864462
TCGA-AN-A0XT 3 3 14.5963565960366 14.3366400923299 18.1060287353111 17.9045727691785 16.6725026760769 18.825339964795 18.9366591711649 18.7624093773232
TCGA-A8-A0A1 12.4069085139271 8.58171272984704 14.4550035892381 14.5294025206156 17.1637253690598 18.6822075374701 16.4106247163625 17.4785658489123 18.2354760942471 18.8396932912404
TCGA-A8-A084 12.8044019152912 9.19853651069298 14.7019006401523 12.9891031216519 16.1386980927771 18.3028660854479 16.1118284810684 17.5359363745131 19.7664313827838 18.9547627953771
TCGA-A8-A0AB 11.0106068376696 7.59929368180862 13.0163935623517 12.3167877006875 15.3814976876581 17.1372822817731 14.8381493262445 16.8396710698472 18.0007191343451 18.7498255127935
TCGA-AR-A1AM 11.2135865860839 9.00586492676113 14.5129254714322 15.1550494724057 17.7353736582514 17.779239969654 16.6816728284589 17.3935935009739 18.6660008527164 19.0794701219197
TCGA-BH-A0B4 9.77627525633213 3 13.759553654794 14.6152930694337 17.0202559114442 16.8493999470852 17.2854420362407 18.020495670101 18.3013739288054 19.1927706231461
TCGA-A8-A09I 12.3611111882394 3 12.198088254959 13.4470790594528 14.7077473897934 16.7881999283745 16.5920983664773 17.7150075733809 18.8577649891133 19.1485795540819
TCGA-A7-A5ZW 13.6528000509234 3 14.38652834975 16.5748748611846 17.8792295827848 17.4796738087125 16.6956890473001 17.8672655138685 18.4435606906705 18.6045047882756
TCGA-E9-A1R4 8.93425531965758 3 12.6294223707717 14.1560811828292 16.8855497719404 16.991772271179 16.5265027722771 17.8356083644979 18.2519586810571 19.0075395917854
TCGA-A8-A085 3 3 10.4968016031706 12.2713646703229 16.8983643333562 16.63693994247 16.5461717548729 18.3727294882047 18.606224871252 18.6712182739471
TCGA-B6-A0RN 14.4649769855838 3 13.1166527975157 15.4004883323035 17.0312575662831 18.1450536753629 15.6038977165631 16.928563987681 18.1417636540087 18.601518862856
TCGA-AC-A2FG 9.89689160432235 7.59470156229454 18.0903932450223 15.9792879950878 18.2913337617766 17.1124497125585 16.1673809130774 17.9448481625628 18.5515729865494 19.1322087463824
TCGA-A8-A06O 11.6852566945896 7.96272115784942 13.8147190017093 13.8746812965832 16.4688039739965 18.7108312709668 14.7520525804583 17.5925036504669 17.479540658624 18.9567506428674
TCGA-BH-A0BZ 10.2012034848495 3 13.1397837122388 15.4080442006621 17.4851621007654 17.3167509943657 16.7153489216541 19.0359309181554 18.4032079922682 19.213890314858
TCGA-AO-A0J9 12.9835141291967 8.25434058334629 15.9724189463977 15.5473520712131 17.1596077511781 17.376436612101 17.2796135265307 18.3831229754823 18.3946152564134 18.1141060213911
TCGA-D8-A27P 10.4955925363879 10.1467814178749 13.9948488090107 14.3826009777368 18.587846307089 18.4628139550202 17.2325828894691 18.039873706801 18.5046110109537 18.9879570404864
TCGA-A8-A07J 13.7957576670577 8.47670205589266 14.4488690258318 15.5487572037122 18.5044881287573 17.2089011799151 15.8763618194602 17.3079619756546 17.9307415558703 19.0689503445658
TCGA-A8-A07I 11.9793714852784 3 12.4372637275633 13.100578351404 16.0010372617031 18.2685317590163 16.3038715516798 18.3701705061683 18.6764473354941 18.9414543821194
TCGA-A8-A08B 3 3 11.719283084378 12.187288271834 14.1993820565473 18.6453809666465 14.733381915373 17.4150259451629 18.9315075263418 18.4451711100049
TCGA-E9-A247 10.0876769543758 7.77952822804474 12.1572825308122 11.8403655481172 15.6955155501748 17.347845041923 16.7186466098824 17.8186754686502 18.5453156788768 18.7990549142022
TCGA-BH-A1FJ 9.42090032885737 7.69472681188251 11.8450823853234 13.6545472870319 16.2898980861467 16.9681526402148 15.7134301334136 17.8387865221598 18.0910911993809 18.6677864346005
TCGA-A7-A4SD 11.0904686415991 9.52748626590038 13.6332821038945 13.9940328444362 14.9845647084297 17.8819280049491 15.4106074674716 17.6293456823189 18.1815702969283 19.1754128306733
TCGA-A2-A0CU 11.6780483090409 3 14.5164049901759 14.8940587716392 16.3042464314037 16.4816451421409 16.405129464307 18.6718364142283 18.0360040500157 18.8316794857867
TCGA-BH-A0B8 11.6904631968201 8.49386212882336 12.7612992891247 14.4492648320002 15.8288591803741 17.6007138506153 16.0156576479578 17.4725338847068 18.7013258971882 19.1610452897205
TCGA-AR-A2LR 12.38048944382 9.4588441678425 17.2890076586889 16.256835461749 16.8507025325116 15.8031438615259 18.0099488236497 18.2712668858812 18.9393334497154 17.8765589007426
