X26330 X57818 X3938 X11081 X4969 X4958 X63827 X4166 X166012 X10082 X1634 X230 X727936 X3037 X6382 X10057 X960 X3099 X375790 X2683 X22856 X4669 X2806 X8480 X9818 X6548 X5903 X8604 X55746 X801 X5566
TCGA-C8-A130 9.03045210890164 8.0128664806073 8.72678707511586 10.5069191923346 13.9993603994706 15.1138807398227 9.13744736852937 11.2064582215367 10.5870563767264 15.3694962200899 19.0605736894741 14.3565875994987 16.3515797308255 13.5677005668004 21.2213785692724 17.2570263035556 18.7227484093831 16.7925237619778 18.5839689445275 19.3640327432968 18.0083389902866 18.2180105249327 19.2326207423578 17.6253929954434 17.2006733933716 18.2611897211941 17.2166980225712 17.7645705814235 17.867620114761 20.3660937969976 19.3135360539366
TCGA-A8-A0AD 3 9.82677193991341 7.79151764540161 14.950722859672 17.8785778334351 18.3604611943809 13.2726265439793 13.7573266975746 8.07712993022756 16.5438361020971 20.881699020324 14.3235477956208 17.9164645568279 14.8342512283923 21.6712753023343 16.9816437090587 19.9708164063064 19.1581560234854 18.4793610260066 22.6175016035241 18.3071662531624 18.1276201546177 18.8671577048101 17.338715831456 16.4794409100797 18.4920653835665 19.1125077645901 17.8900028784963 18.2974615972921 19.6650003230071 18.4846746560628
TCGA-A2-A0YL 3 3 8.27991919400797 13.9089801059432 17.4166776423648 15.9886065171967 12.2670277821728 11.9978128190376 12.3471582963973 14.6293195652135 20.3739406486845 16.5291191052708 17.6159392854398 15.1110157543395 20.9974037301869 16.6063886813763 20.5188978288277 17.7715822228009 19.0193768387049 20.3111381822882 19.0958828338201 17.4463446034185 18.7465320288118 17.2654160733818 16.521312488043 18.6921297871705 18.6162587289987 17.4061990988174 18.5782404576696 19.5861731652433 18.4920909571929
TCGA-A8-A09G 3 3 9.05024167785768 11.2680599099507 15.4395611051932 14.810266241842 9.70077147806079 10.0245628894879 12.808284671042 14.5291352575601 18.4973007099346 14.5780362414195 15.7758252806757 14.2663057412718 21.1507265281944 16.9755723557127 21.5715670293301 19.5166540513837 18.6323527552235 20.3401979350078 18.1830343744164 19.5366673237043 18.2081711688587 17.1261664214094 16.5484364257592 19.3683652059381 18.5139557091935 16.7193977047122 18.5684049286536 20.2627500592258 18.1983227049013
TCGA-A2-A25E 3 3 3 12.8890598259267 15.7098185136912 14.7905807388951 11.3874651060526 11.157240142397 11.1937009515816 15.2156629576348 18.7547100736875 13.348525703609 15.6503195658265 15.438207981941 19.7477009600964 19.0081151398383 18.6523502156708 18.526925872535 17.3596409657019 20.1294799248134 17.9913676869419 18.1356324870589 19.9868017717919 18.4083373733953 16.6836979609322 18.1027962922272 18.3656843357088 16.6924121101533 18.0332109551747 19.7726044896768 18.6980769058058
TCGA-LL-A73Y 8.90614055261816 3 7.81768585803562 13.5830298231973 17.4364440912219 17.191476928801 9.65692172246172 13.6704825386758 11.2356056445279 16.6513294004029 20.2626194988799 16.8147699782413 17.0973192292532 16.0692714713201 21.3369053894607 16.4683358396549 19.3613714165758 17.3272277875804 19.3278310078671 19.8159342856974 18.3547130233817 17.5758960637472 19.0477238889124 17.4818082404964 16.6657953435062 17.1772620942023 18.3888789476993 17.5622598199087 18.122060671805 19.8654380842994 18.4368980162612
TCGA-AR-A1AK 3 3 8.93290941195501 13.7457939396993 16.58525132987 16.3835674955045 12.6138657466755 9.64822804428839 13.7209403302419 13.3371767994343 20.1189851557105 16.3938694053023 16.1969982256512 14.9627920157215 20.283982650887 17.4955868213946 19.3083945451727 17.1805941408824 18.8560474446111 20.4032039893655 17.9576799813569 18.4990285751911 18.8994374304659 17.982382064376 16.220789594362 17.7786262975167 17.993922180851 16.5851630356002 18.2046882183564 19.5713693449748 19.1321712210009
TCGA-LL-A740 10.469485688026 8.14016147682185 7.10922710992794 14.584815745982 17.2143223884543 17.1104008961182 13.3365698737093 13.4361533215545 12.0759635367691 15.877524739031 20.6963826025867 14.4025870275247 17.124205423261 14.4376374082915 22.9787788468476 15.0064450041912 19.0633487036568 16.1225478088607 19.7030071427025 20.9711074526666 18.3199735066627 19.5233344669823 18.9412938712049 16.8439968415873 16.5862806936736 18.5550925249699 18.6256736980887 15.9331483137254 17.3357313515837 20.1788145643735 18.279773402801
TCGA-A7-A425 3 10.3711013650613 6.92559143670452 12.3435313101119 17.0307862946843 15.5494534791161 11.9482678812703 11.8076663967431 14.7304238927864 13.2724845299033 20.0580772393545 16.4605216279954 16.0859784131901 12.9407349044375 19.7083594560208 17.5225579640449 18.6206293859064 17.9542886259634 19.3611492567048 20.1158718503617 17.7634843357428 18.9082906967409 19.5995506322157 17.3508829035792 16.0388401194247 18.4100274220467 16.7510272288476 16.523535868998 18.2482423558995 19.2354793129539 18.4199934561384
TCGA-AN-A0XO 3 8.62399771710892 9.23857062497753 12.587241286524 16.4434491553632 16.5846600027423 13.8738261411203 12.2877009928031 11.6506677747357 15.867100959396 20.0643542472033 16.2199165521574 17.1178326792375 13.342385847793 22.8730835844133 17.7101865234372 20.4661514786358 17.6239287501515 20.0233166545264 20.8961495459321 18.5459023858992 17.7448847227817 19.5506395422025 17.6385135319319 17.1787450628037 19.3210639123937 17.918592472807 16.6217454291217 18.9886374330487 19.8554745057299 18.5581792941473
