X112714 X114 X113457 X111 X3357 X80310 X1902 X196883 X7846 X5154 X5155 X10746 X5566
TCGA-BH-A0BR 11.1955140208311 8.59198540090571 13.6945793223158 12.7550984642029 14.6928591262785 16.4488503053329 17.2288673549347 14.6803114331797 20.5974823079986 16.6043943350741 18.0213078367865 17.5640942316125 19.1137877697081
TCGA-A8-A06N 9.83289316883547 3 12.4711912999293 18.4229453233658 12.9229700891325 15.0482498897232 14.8237744901095 12.8153765503578 19.9498985899936 14.3655310696567 18.7902993430601 16.8788265005248 17.9949407439065
TCGA-AO-A03M 14.0183647999498 10.2285724101007 15.6594497201834 13.4451754858817 12.7922437875818 16.1413738123561 16.6394595773746 13.6233171950308 21.2515706899081 16.8720431232377 19.349839911488 17.1912327536102 18.5039129692723
TCGA-A8-A09X 10.4570191130913 3 13.0767285992372 11.8532877891824 14.3127892515803 16.6072583561773 15.4803101418915 14.4440487023638 19.5829670688548 16.4022373867429 17.5505486749649 17.1729819507843 18.4228210028821
TCGA-E2-A1LS 10.0324264422342 3 11.9727732495167 10.0104778343124 14.0238220100047 17.4175344580809 16.6087090045103 12.9210252370856 20.4682565831173 16.7593930168521 17.0540542085437 17.4544479052291 19.0234832816529
TCGA-AC-A5XS 11.8886247028175 6.48484964668406 13.2503353677196 15.8476539730536 15.3582475530473 16.644823820363 16.0739196242338 15.7417327199179 19.6086515549542 16.3150439740775 18.2335075040016 16.688674266724 18.1623153680293
TCGA-AC-A23E 14.4991116596965 5.93053066305973 15.7616036353956 14.3317943446397 14.5372439652857 17.655423741141 17.9574215878929 13.2112853956307 21.408023316193 16.98372979892 17.9477140731012 17.2620571194259 18.9287430119105
TCGA-A8-A06Y 11.7563166683219 3 13.4030175102009 11.202888214266 11.716355768836 18.2132049316913 13.4790582561224 13.4612883342585 20.178122119489 15.9969222119558 16.8775635060624 17.0294735098412 18.4639774039295
TCGA-BH-A0H3 12.4636689931452 7.41043696017499 13.9039527724359 14.2964334471033 15.2466275536314 18.1274391244018 17.8734034169081 14.9887472858431 20.8086840930531 16.8037023055768 17.6890198487294 17.685846338624 18.7192400644105
TCGA-AR-A2LJ 14.2713376303994 3 17.661312595526 15.2919547202074 14.9986404435934 16.9259738434043 17.4601428260771 15.4275004877649 21.5393669742225 16.4218778451092 17.7978949218036 16.2386011149324 18.9333520203658
