X84618 X114 X8382 X7498 X111 X5169 X956 X9060 X93034 X4881 X5136 X196883 X5153 X2987 X3251 X9583 X5437 X87178 X56985
TCGA-A2-A0D4 3 6.65038569897188 14.1884631487951 13.7985928527988 17.1261696388686 13.1939239539704 12.7323422370659 15.2667000211055 9.93014256138231 16.5738855888512 13.4068961573734 15.4662115981161 14.2407912994256 19.4939033149232 19.1506732871902 16.6662989249913 18.6037390684446 18.0373425344689 15.0900294645811
TCGA-A2-A04R 3 3 14.8687513768686 11.4318182702195 12.4365477574125 12.163367131965 14.1671505894897 16.5880568934272 9.93367581773399 14.7766450303477 13.2847056346982 14.6115363583906 13.1100387049447 19.5005164947197 19.1833816212273 17.3954611322137 18.51346630396 17.1555501046087 15.6136833960992
TCGA-AO-A0J4 7.9241811370743 7.82086258236713 10.940113291275 13.7378715788307 12.8346800741807 11.1571304008001 14.1243082703338 17.4863077173865 10.2069388414883 14.6601736243139 12.1847983531529 14.2083135977513 13.7449995870383 19.7593189866503 19.5056878868848 16.9038677251882 18.1884200616902 17.8649143240926 16.0236662723396
TCGA-A7-A6VW 3 6.47150914838889 9.25650215772971 15.8697922619129 12.0120647611515 9.29328923729915 13.0922152926698 18.3441807378421 9.25638311388152 13.8833534705364 10.2598254791499 13.2574610515928 14.0427298972081 20.8991973291757 19.5737171728923 17.2215662917234 19.8618088803261 19.0238989486407 16.6114884491376
TCGA-E2-A14Z 3 8.32126239190002 14.5912087872544 13.6851710246279 17.0930179967516 12.4589994233224 14.3581445109563 20.1146109022818 10.0458551822939 15.1959993562159 13.2885096016723 15.103597981719 14.4192284561126 19.5100491808059 18.9305831260191 17.300779492624 19.2046593753504 17.3331504340341 16.5086996960212
TCGA-A7-A5ZX 10.8463374648356 3 16.3608980894612 13.8661392318936 15.6474418998006 13.5533178846891 15.0386397885176 17.1370697223741 10.1391810229423 14.9789706333096 13.8125583154512 15.1588768527863 13.4574953119573 19.7562374446115 18.3040024415379 17.0280184312077 18.494606562002 16.8603435129131 16.7826717813545
TCGA-3C-AALI 3 6.68188553224045 11.4712217374737 12.814962991983 16.8821034587383 12.6761087575614 13.9451199672818 17.0995429866801 10.6119275066694 15.1577779979353 13.1106866879436 15.3332241749033 13.2782448063368 20.0066652480811 17.9206808289918 17.3036978720923 19.2271082062833 17.4097452904953 15.7844663724987
TCGA-AC-A2B8 7.86691458976133 7.0617548082755 15.2560861349898 11.3960866873978 16.5200268909932 13.7610662429832 13.8427976420994 18.3197994191321 10.9280902174409 16.486084114714 14.3882274685076 15.4572976352161 15.032784264585 19.5754917275518 18.6273258915277 17.718132835244 18.0546193341284 17.1110546526764 16.5435132010175
TCGA-A1-A0SB 10.6919022500957 3 15.5622691982803 13.5606151952278 14.7513381898474 14.2318007573295 15.6319309354993 15.7446585063814 10.1682531968824 13.9103991021862 13.3016088719098 13.3520168141183 11.5207941532842 18.4410774681845 18.3894331674008 17.5705143879179 17.7526904627669 17.0770430456042 17.2955126161466
TCGA-E9-A229 3 5.75560998441476 15.8447581809946 13.5460168899037 12.9632157010288 11.3559133838273 15.5170222219204 17.5924843244313 10.0226894784066 13.8494154888913 13.5012750136243 14.1944564202218 14.2926608698909 19.2050744381099 18.0869547713315 17.4007554971055 17.9498201962399 17.9145414901935 15.5791320769651
TCGA-D8-A1JC 3 7.75303613354481 13.9138424903873 12.7263379517074 15.357585180831 11.3206762772685 13.8022578623767 19.033507922754 10.5495237948884 13.7849859178442 14.0067091994309 13.222090260092 12.9129715979572 19.0274247989876 19.7344044049331 17.3882288800245 18.0718058004249 18.0892048233864 15.3649475417651
TCGA-A2-A0D1 3 3 9.73152355668876 12.9535797740128 11.2907242990728 10.0292728418602 15.5476628552526 18.0828626258988 9.80114670527504 15.0286915865887 12.602977856356 14.2361292619115 12.9669934377513 20.3596760201752 18.4848144691318 16.4469148397105 19.2930650184069 16.8231308490413 15.8727558668863
TCGA-AC-A2QJ 12.7896215368908 6.99322217451582 10.2266614239117 15.6431591331822 11.3745398392254 8.5484599771928 14.6557921838349 17.869799062068 8.5118800831869 16.8529579264827 15.1945193116739 15.9207488444518 16.0695316559068 22.4432505327468 18.8008273568883 16.2677435962026 19.6470658825199 15.7627968817668 16.6248246038132
TCGA-A2-A0CK 3 7.18577135877067 16.058366680805 13.6490996284149 15.400999836314 12.4787866075117 14.389153421667 15.8839712931414 10.2787699095028 16.5257913055766 14.814225824162 16.1446635767014 14.9131434786505 20.0167976641613 18.274895818333 17.1349277207746 18.8154227064831 16.8599320911741 16.5949378990209
TCGA-AQ-A7U7 9.47216025612211 7.66970767021694 15.6206091275597 12.3858387844738 15.416211022311 12.5291553824661 14.8578797918163 18.1484224138464 10.7015795032847 15.2629666938185 14.9452728757524 16.6163873048527 14.5923912510935 19.5572382058269 18.2561050704816 17.942220071743 18.1307679917264 17.7507320332551 16.7331336359992
TCGA-D8-A1XU 3 3 11.7619323633014 13.210084482625 17.7603879347549 12.8606910499845 16.2412741259833 18.6657298796271 11.5935423531979 13.7011011795992 13.7984788745022 14.9863687602544 14.053475539809 19.2013452958071 19.4051161968234 17.6962375061605 18.3283271063783 17.092887204198 15.5345533533069
TCGA-D8-A1X8 8.27915834812901 6.00460782992167 16.0066490550915 14.6804783679251 16.4268538216809 13.3140363708428 16.1923106742158 16.539818020127 11.8877726063052 15.7433107964664 15.0523134157575 14.9311002798539 14.5387316845096 18.7117979838713 19.2456260796682 17.1362001618262 17.9052535683374 17.4172503545835 16.1801758501347
TCGA-A2-A0SY 3 3 16.4997139559333 11.2134545491093 14.9954807392841 13.2881755575898 12.8764690563524 16.8295596557377 10.4369524159282 16.2858018564067 14.9681302221863 14.9232072379285 14.1235253239945 19.6620382137809 18.5437121846798 17.0359093046889 18.2331315885464 16.7836561157355 16.4686073416059
TCGA-BH-A42V 11.0585914699883 8.81996289619695 15.3427650879985 14.656289069792 14.8370673238478 13.2764973137186 13.1919196793544 16.3773456165463 10.121808129844 16.9324065436078 14.1584610489522 16.7984577871189 13.8785098397282 19.7907319373956 18.2145571076796 16.8203088415635 18.743242352496 17.1165292272793 16.6986968305447
TCGA-A8-A08R 8.18159260316722 6.81844879694199 10.3604545847737 13.1629705072356 11.4281126731022 13.3645409374647 11.296813716603 18.7251760925591 10.4707154948155 14.5047997230139 12.7377719436595 13.9241066701614 12.9820046211382 19.8050260979743 19.851080531918 17.3524550940557 19.3409325462324 18.4458022396035 15.5694612984098
TCGA-A1-A0SH 9.47035946439649 3 14.4824899396439 15.4036909469699 14.2429879820686 14.4376731586667 15.7720923870845 18.5476163688116 10.6997669386668 14.2151031705419 14.3115258052984 13.6448032449932 14.1148335892123 19.6538230026031 19.3440608975484 17.5984072132334 18.2997640193728 16.4790994860913 15.8763933089954
TCGA-AC-A2QI 3 3 14.7523792479796 13.3350018130641 13.52699865562 11.4713718260935 16.6937192460498 16.583730655454 11.3441608110118 15.7621395966741 15.3298997377661 15.1405985471306 14.9173489372254 19.9600991453624 18.0322523878224 17.2976554250672 18.028842464913 16.9004160886524 16.002416410819
TCGA-AC-A2FM 9.28403340835053 6.93411162132992 16.1596199998695 13.1857847598171 16.6356116195806 13.0701930118718 11.5721348189441 15.4594973678951 8.0460562703648 16.2031568665822 13.8292828780924 15.1568951935027 13.8409816256491 19.5951339870024 18.5359011418689 17.6899855342274 18.6071883399474 16.7227348377426 16.1959953651295
TCGA-AQ-A0Y5 9.97835089858868 7.04327238155669 14.6106505721706 13.0653548730623 15.598535731297 12.2734148527418 14.7267430054067 18.782619739575 11.1233982817228 14.745342183334 14.523301756571 13.4948043840803 12.9044311633858 19.6167912617635 19.773363826621 17.3191665808632 18.1092973690969 17.5942720011563 15.7752830459136
TCGA-BH-A1EV 14.92701029212 6.24872100718853 16.2355589653865 12.320258332658 15.4454780739913 14.8096791872807 14.0014642662586 19.8700016038284 10.4840364551786 14.8689733441452 13.0816705492717 13.5835495948238 12.2126588026202 18.5196766524606 19.2387492088988 18.9659457129152 18.8023874275684 16.7333334138125 15.9164640708656
TCGA-AC-A2FK 8.63206224261271 3 15.3740268873161 18.9816711285793 15.9466039461974 16.8069305408043 13.7939515997038 19.4868654727812 10.6680275318844 16.0247615911074 14.1770344517332 15.4688707068948 13.6409998484264 18.4178159305466 17.6990882040811 17.4056567541556 17.3150500516961 16.7923598366073 16.8380689699572
TCGA-A8-A07B 3 3 15.5256971659889 13.9790488905886 13.0175110974868 14.1218586876596 18.1089479531076 18.5338398078042 3 13.9090858551734 13.8076203260681 12.5365423562219 12.6942490333914 19.5399511653654 20.0277094441732 17.3823823399351 18.57864118517 16.8529957124586 16.8699267953006
TCGA-B6-A40B 3 3 16.9568673885173 15.9573719414109 12.6862341423496 13.5799503753588 16.8370402991136 18.4200437710475 10.12316131794 14.2653409787583 12.8985175569464 15.639007050999 14.3916532380097 20.1081991470152 18.9254625796298 17.6106192956426 19.2351817323954 16.8542028740912 16.2586869813985
TCGA-AC-A2FB 8.23285908495806 3 13.8905284190041 15.7214271372988 18.426058944471 13.0134691987625 13.6677269649473 17.4208975739468 10.9948500916312 15.7544479930376 14.5199448246811 15.16811575607 13.5102400303079 18.7353806997656 18.9613381366864 17.5163272971481 17.6355359552706 17.370784472464 16.5212765564701
TCGA-A2-A0CP 10.3074662430798 6.96490990783501 16.1584688737504 15.3067651110312 13.9183604073697 13.8972179046019 14.40915451016 18.8921252697485 9.0564848892989 15.9584230837546 14.5729800562121 15.4472314835168 15.2873507320764 20.2183516559501 19.1095883364113 16.4638310512099 18.4461345849215 16.9676347193835 16.8312391239955
TCGA-BH-A0BG 8.19558605703948 3 9.86390289119131 12.3830816186329 13.6456577709257 9.81669798119099 13.7324766007444 17.9473755608813 9.90408116234314 15.3152058252997 12.2442385021488 13.5104514454138 13.5587456538594 19.4918261372307 19.5829284445277 17.0970926000496 18.1331667017765 17.9291973744848 16.7227826649004
TCGA-BH-A18K 3 7.02304058265154 16.3257473156505 11.7494229445565 14.5179499935859 12.5510185011362 16.1316022774843 17.1865402076013 9.33701725487282 15.4744875034245 14.0567583399748 14.4612723724914 14.1855461707214 19.9709333710948 19.6035110503368 16.5577780718707 18.2985405588251 17.5451948964635 16.6281123475058
TCGA-A2-A0SX 8.22197650627866 5.95333218042098 13.1599567078107 13.6494057196379 13.3758707178676 12.3279779201224 15.3960944822632 18.5964787075765 10.9250568343931 15.2357740673134 13.2775617343669 14.2368785614549 14.3372330469581 19.2631430706028 18.9388288211927 17.3256183128728 18.6885828680624 17.5510978438078 16.4790722739064
TCGA-A8-A07F 3 8.57787641492361 16.8160733496258 8.55998402450111 11.420643927811 13.6497054868598 15.0661229260511 16.765805345567 9.84068436821985 14.3705131417679 13.3340078177645 13.2968963678368 13.3893266217599 19.1572807455486 18.7509331664271 18.0375964294366 17.7577287431313 16.6247992505389 16.4354710325712
TCGA-BH-A1F2 3 6.78435442723443 11.9028993457802 13.0681127184495 15.6585162913091 13.4841266094103 17.1490395377321 18.4942405202797 10.6553966725989 15.5616494492746 14.3987173728463 14.6103257136882 15.0432378080966 17.9286859892349 19.5684805455269 16.2935047589668 17.8645252788203 17.8837578165094 16.188364992419
TCGA-E2-A1BC 3 3 17.053975564663 11.4150805264779 15.1073037399009 13.9154086439967 17.7682470610326 19.100225705208 10.0205308067029 17.328694967072 14.2128029950855 15.1588748145509 15.4470845648325 18.3724692532153 17.8287395061911 17.1454341335532 17.5009702775366 17.1024695894197 16.9175882690842
TCGA-LL-A440 8.24291141266605 10.177719032729 15.1910799281948 14.8608006319577 15.7997895472385 13.3714115125465 14.4526140501874 18.0274345729798 10.7546661738642 17.4753097887289 16.1347156005032 17.1551871768897 15.9005027027622 19.6452024882017 18.1522865389262 17.4419281424239 18.1732104816555 16.70006559867 16.5858175408152
TCGA-BH-A0W7 9.5764104553082 7.21232078801837 17.3061478530292 13.0579052863358 14.5645474727368 14.0174365815567 15.4533742764496 16.7498060219861 9.72625568904812 14.8892811448718 13.9247467565225 14.7379178365643 15.2706013129149 19.58553653781 18.4272563346281 17.2488527895579 18.3886567383164 17.3702211371285 16.4256337313259
TCGA-A7-A3RF 3 9.49216428558641 15.6474393314356 12.179079920476 12.2620841249549 11.4670045803216 14.9452180731312 14.8927171026166 9.94254492071306 15.3115485213045 13.9967896955938 13.726922246573 12.3596044403885 20.5785144273413 19.3364867502416 17.3872675493955 18.186568965636 16.4773706028159 16.0608338712545
TCGA-AN-A0FK 3 9.25294722329074 17.0973614956182 12.2959273292906 9.59260214642593 12.8729839101508 17.3432967826647 15.3209934365028 10.2387770463213 14.9095732213914 13.3201325022453 14.2391240930062 13.0061466194384 19.7104143682096 19.6486498291397 18.7284064078131 18.7156634663569 16.7026754098259 17.1506344178953
TCGA-AC-A2FE 8.20436352694209 5.9375810539152 16.3153677368997 14.2059678257241 16.8317966111097 13.3203472125617 13.1318842207973 19.0781852879822 10.5715767350021 15.9830869263166 14.0482539197934 15.4632216747981 14.8801710685203 19.6794185041859 18.7973173699844 18.139485654846 18.1522252958416 17.0388140093843 16.4641055426837
TCGA-GM-A2DD 10.8220959810414 8.73606031774229 13.9528001228465 13.0841053714467 13.329761254326 17.0733093205955 13.0460107599508 17.6314938869379 10.4348521309376 15.7996421927159 13.8496573947152 15.1029425337371 15.041720501782 19.8828764044953 18.4820103574612 16.6576880810774 18.6223218182374 17.2004077874069 16.3325971806149
TCGA-D8-A1XD 3 7.31315934431401 15.8781524917695 11.2694953416953 13.1974388410514 12.4730768100479 12.8980464938009 18.3587753450162 9.6408316133793 14.0845782114697 13.3348956507406 13.0889453593073 12.8171753076846 18.841039657856 18.2632117785559 16.436838403792 18.1466131832324 17.1914913023645 16.2528304582038
TCGA-AN-A0FZ 8.90391834483856 3 10.4766207884912 15.7956863374566 18.3443664890774 12.0710458524423 13.4861286571241 16.2506415404137 8.07443726354285 15.7535396213549 13.2126009559779 14.5712235883921 13.3123175089129 19.3268333449018 18.1300881091587 17.1224970593717 18.4017322903314 16.6400026775923 15.2132286860158
TCGA-A2-A04P 3 10.9112014851465 10.4236055743958 15.2990181933362 13.3495078133334 18.8025265748371 12.8939321690123 17.4893183707651 10.6851187250186 15.2537746769646 13.855095458393 14.9502091495095 14.5038131639272 20.684471460136 20.3672425171127 16.6311006614553 19.8820091586421 17.7035348918704 16.3641192331669
TCGA-AN-A0XT 3 3 12.4832399355106 6.38398734159633 18.2030477801474 11.52241998553 15.0538259888134 15.1341578684048 10.5454292215431 15.5679854614593 15.0459538739875 15.6053836998032 14.0687160481873 19.0923508475637 18.5349744566186 16.977216451595 19.0521116881767 16.5811084648569 16.3703116899675
TCGA-A8-A0A1 8.91720303681351 8.49654550207765 16.1868636632182 12.2556700729709 14.3625861084882 13.2529780343314 14.1966837505794 17.1612505828344 11.6330821190628 15.8257146079706 13.4138847262328 14.3814403157876 14.5986778708475 18.7749860234005 18.8381096987043 17.5225707711959 17.6211408772161 17.1463674698888 16.3154761335605
TCGA-A8-A084 3 3 8.44261548096885 17.2277012005603 14.9632268282164 12.9006926196106 16.9679650630315 19.5713484943595 10.9258415157449 13.032357958966 12.1180147944264 12.1655494529956 13.2547414622763 20.0582595905536 18.4169025831357 17.5559309593762 18.0656846456342 17.9306597819241 15.6439295480085
TCGA-A8-A0AB 10.2120641723143 3 16.8943188547405 12.5643859919208 15.9398358138675 13.6699120842528 15.9059661219907 17.6529851796463 10.6826199903432 13.7872002445864 12.6903223519558 12.7309400188568 13.529044991393 19.1849423206074 18.8520424971487 18.1245145120672 18.547528850159 16.9512815593983 16.1385491252108
TCGA-AR-A1AM 8.36064422821149 3 16.7967195218873 13.4563769669638 17.0111055985973 12.8008587061957 15.8786847642686 16.1111712364705 10.4845275048235 15.2260760708761 14.67599884682 15.4627911081817 14.8258262978934 19.999426944906 18.247971634959 16.5784225321445 18.4116583118561 17.0291278425992 16.3608585926815
TCGA-BH-A0B4 3 3 13.9829022904989 13.9477004282943 14.9101192922867 12.5738929044628 14.5035939437729 16.7062959534859 9.8249253840092 16.3600796211957 14.5329841974223 15.4652639021821 14.6280251259342 19.6672834613985 18.9696253939066 16.9574461463572 19.3273734288749 17.27144096729 15.9495790717561
TCGA-A8-A09I 3 3 13.2134222898257 12.9914682060188 16.7876718742695 12.6518075201928 14.9218232598572 16.4194546094633 10.1632924756869 13.6292768322836 12.5619746788453 13.3327871691209 13.9402955030578 19.8045954150863 19.4181510373021 17.0814625235555 18.779353830378 18.4184644368023 15.6797909153796
TCGA-A7-A5ZW 9.68719399951637 7.87906761115638 17.0394073954101 13.4557953159685 14.2101267666076 14.012311978333 14.3365188592351 17.5846258506176 10.6390877214743 14.7688638902574 15.2149857228979 14.7359495640185 13.8100355876149 19.8719439677396 18.5959917604304 17.4776227611723 18.0633934265334 17.1705822089968 17.1791472304886
TCGA-E9-A1R4 8.51810822861062 3 15.6741445462062 13.2976359041798 16.3117895670352 11.7657996258585 16.3295500365918 16.333064150222 11.5483788150433 14.558545608761 13.0507285691196 14.7350663561405 14.478813506802 19.6715176433846 18.4851212469493 17.9836691467083 17.6842375319871 17.3173146574898 15.4763513564805
TCGA-A8-A085 8.80644133578616 5.60967304355024 14.6636655433121 13.1093466278118 12.9032914250209 10.7830898154522 11.8235223527742 16.0600154388624 10.6394744677335 15.6213285555539 13.2565682094242 14.5503446402237 13.1436066472616 19.3951166625388 19.9101005565501 16.6879092973557 18.1068923821465 17.2377323660406 15.3861785572601
TCGA-B6-A0RN 3 3 16.5611027601164 10.6503405041026 13.397374059454 12.8212226593075 14.4197792395451 16.6653951848938 11.4867051690287 14.2562380026825 13.1952072995207 13.3135379574002 13.4266067712287 20.0694719417076 18.8560914485171 17.4409369304645 18.476649829289 16.7006550489338 16.8728068779187
TCGA-AC-A2FG 8.89994825560949 7.51137055061507 16.4697801444802 15.580926508157 15.2273662853512 13.2254003159486 16.704281463236 16.7163765420903 10.9868291323924 15.9675817319729 14.784330778597 15.3603142158864 14.4640238781352 19.3498969953963 18.2363611466055 17.7096011192843 17.7152866726959 16.9545671883143 16.7229556455969
TCGA-A8-A06O 8.29478708361208 3 15.8876537298133 11.9426000804324 14.6039834843006 11.4946984132865 13.6317967063688 16.7766331083538 9.42578955266947 15.1850179638012 14.4722610415737 13.5829469253036 14.3239872591674 19.8293587653037 19.2683533526228 16.8523679515409 18.5641052435041 17.1488086330069 15.6450831208436
TCGA-BH-A0BZ 3 3 9.89022096931116 12.163820153131 15.8298001248673 12.2559597663458 13.3475552104599 16.625783759722 9.93040544322759 15.0232311755158 13.4310852529434 14.1021287407883 14.3999913847985 20.3631604827833 18.4669778583007 17.560332732661 18.2790136644957 17.7842208356808 15.74161101625
TCGA-AO-A0J9 3 6.28514823397497 17.2343144021494 13.4064067169484 15.2349118324773 12.6311033550871 14.9026919484615 16.9604175343033 6.81553839486407 18.0310601913123 14.9454059992793 16.329286918479 17.2300305155129 20.0517938065013 19.8143814692078 16.7713928263037 18.4636374789112 16.776071528098 17.1223836243519
TCGA-D8-A27P 3 6.21403064174684 16.1646808619599 14.3401434230528 15.8767289047015 13.5010508682795 17.6656914981403 15.4190807271818 11.7206626432348 13.8187849339306 13.6309445639151 14.179723452261 13.3261481880855 19.0389751755083 18.3178807162807 17.3228260193497 17.5733908996192 17.0497162291186 16.5585619916011
TCGA-A8-A07J 10.7923169783425 3 15.8740965273071 14.0874735884513 14.3572246455007 12.9302105703821 12.827288005894 17.0715757354144 10.2684616349538 16.8216438776042 14.6648301805475 14.8603844100328 15.9413298590448 18.9263769047577 18.3826786463779 17.8756393899901 18.4878061060847 16.6978881353642 16.1495036952285
TCGA-A8-A07I 9.75835434169024 7.38673600238012 10.640651709752 10.553417778215 12.5385565283633 11.9366540616037 14.4176667747152 16.8968853863747 10.2279022215096 14.5293180660412 12.9469482870482 13.5099355054138 14.5700140316857 18.9344184705968 17.6576919999175 16.8906118514335 17.9193877086086 17.8422000122073 15.5967399556746
TCGA-A8-A08B 3 3 10.1690258246965 12.9677508619996 13.6948966502951 14.3826412304756 14.2115057794475 18.1645742466517 3 13.5104167085267 12.3834548046742 13.4211539201495 12.8351261262803 19.410105701501 19.8833880461854 16.8682574224023 19.2963631155448 17.7459855669599 16.7945399644415
TCGA-E9-A247 3 3 16.0252687711855 13.0058112122883 11.9868225136854 12.3880580618982 13.9882006718821 16.7105336852943 10.3977369551937 14.1591589061508 12.7357559440686 14.7897498893102 13.9793242756677 19.1208094118278 19.5756938895154 17.0375405498868 18.4607826818631 18.0294203458782 16.0694556344862
TCGA-BH-A1FJ 3 5.77818659463708 14.9926872810766 11.061569672362 11.2671002290282 12.562741058833 17.4980660506676 17.0231823863171 12.687465286258 14.4587845227991 12.8854269240391 14.0575885885942 12.2328398126553 19.1537993010605 19.2277963709351 17.6878119231937 17.9612981371266 17.4815130870761 16.2411561353957
TCGA-A7-A4SD 8.87835785062715 3 11.6525397857989 15.8454331148731 11.378757816866 14.3097174208662 14.4301025464109 15.853485454034 11.0105786492659 14.1127634239786 11.5137734560516 13.1188258600971 13.0030087059662 20.1366407688466 19.7222776418572 17.9632443876015 18.8431373843455 17.8026355398485 16.3651158822327
TCGA-A2-A0CU 3 3 16.2857562357728 13.764814772172 17.416124835045 14.4331399808835 14.1525431916723 17.4281195753031 11.1230751966383 15.8872496540008 14.7593907478024 15.1759648972197 14.4872716584535 19.3201610471821 18.4418218851763 17.4225061466618 17.5351579093541 16.9969946420914 15.3615187544208
TCGA-BH-A0B8 8.8289515843153 6.50725422214882 15.9540605630289 12.1660380330153 13.2447123788842 12.694268899996 13.9682993782049 19.2646859517183 11.6022708697998 14.8515999420259 13.6998787905327 14.1865156879181 14.0269051398584 18.564974546781 19.9131297204805 16.5859876877366 18.6240638279038 17.3729841967473 16.8870978975245
TCGA-AR-A2LR 11.373528171595 13.3106426416731 13.6508244531999 10.9279313922211 14.845229573888 10.6804394760992 14.640141489477 16.5790722663594 11.1884421771319 16.2137022376794 13.7307641042281 14.9163848111075 14.8315706392623 18.9514922713542 18.717168758266 16.4062807846818 18.3461585433847 17.1158267014413 16.7741322807236
TCGA-BH-A0HI 8.45781930171186 7.63974357289312 16.293336046199 13.207477710523 16.254885785725 12.1704503379007 18.6061450302149 16.1116591867629 11.3876355952346 14.889102039693 14.3080629957923 14.5709394345016 13.969007259356 19.5055849666407 18.5859933588874 17.7794328782376 18.2436562387746 16.6079071869522 16.5336094786891
TCGA-AN-A0FW 8.22638711544332 12.5931862124326 14.8243548668775 12.523471082088 13.8648135097901 10.4716805830567 13.2849715574861 16.0743570788868 10.3475632693161 16.4164614989476 14.6484645586953 14.5938791109235 15.1944107356051 20.3609013771371 19.0601914359114 17.1287465403227 18.5050549125848 16.6526104059675 16.2491606981893
TCGA-AC-A23C 3 3 11.904343403151 14.7743218572185 14.4029750396895 13.2598402174401 16.0228733310827 18.7264942370253 11.8279348371153 14.7063559903465 13.8125583154512 14.5839571414894 13.594284243115 19.2421967695151 18.0401444798935 18.0700938038094 17.8545193626908 17.2610823628618 15.9189338343619
TCGA-B6-A0RI 8.28269471675782 8.84162905924508 15.433055453867 10.9736479728115 12.222079644315 13.7656351287085 15.7758294601255 17.3430973732162 10.9260065995648 13.7137259644179 11.689118768762 14.5325435878537 14.0703929910635 19.3237784030234 18.6781217357608 17.6538562667027 17.9779284802354 16.9379515428243 15.9439207173355
TCGA-E2-A152 9.57969743595498 7.21546353389658 11.4570839444174 14.6176635027974 15.1508002064486 18.4778211109484 15.9522876262324 19.3102517923788 10.8918984823096 15.0856962615085 13.4696794690285 13.3223370314729 14.2458964984673 19.5667822376554 19.0045988891568 17.6498169618068 18.3734212163592 15.9400051812111 16.0868246247568
TCGA-A2-A3XV 3 3 8.810545199625 14.4381982164662 10.9436693259693 18.6313513401278 12.2945180954084 21.4739115675415 8.66127721165325 15.2633571695974 13.0276832425953 14.6858670626045 14.2938968465244 21.743561884442 17.6333493031482 16.3112701559941 20.1206358046765 17.0858370193285 16.4022472078399
TCGA-B6-A0RO 11.0091643724561 5.9650128004408 17.4433525043702 12.716522223029 16.0390934285419 13.114162069678 13.5589883486503 15.6103713058101 10.3563813635709 13.8911850293828 14.2866768514714 13.0936938065901 13.0801109599882 20.3284336062272 19.4682769539974 15.7537986674174 18.5131313932153 17.114065906413 15.7917218394645
TCGA-A8-A06T 3 3 17.8238422225098 13.6795651967708 11.5219551307063 12.9990682847462 15.4609829758796 15.4797254317576 7.18393033729653 14.150472195551 13.179921586321 16.8620890746826 13.0703883445536 19.118510806838 19.5344053152106 16.4065219516159 18.7473089131854 18.6129023006891 16.9134437504067
TCGA-AO-A0JB 3 3 15.103557031683 13.6360713107968 14.7194124820805 12.2734148527418 14.1361431929566 16.1785626940644 10.5410202357741 16.2503052795066 14.2781474803182 16.4265484125521 14.8941440924806 21.7571240264856 20.1498153833758 16.1176244695534 19.963837400026 17.6683745436043 16.4176570824483
TCGA-A2-A25D 3 9.08255336825632 14.6362844273263 10.2999408904302 18.1907483412617 12.7028460608333 11.1391083060795 15.73136460257 7.69803681098151 15.7424379562906 14.428014459709 16.2237622197303 14.5750000991808 20.8258900776615 19.3390725829073 16.2540750980188 19.4099474809964 18.1759732877887 16.8018548036069
TCGA-A8-A07P 3 3 14.4712722534898 12.4668952149678 15.2237172993563 13.1478481683738 13.2295553014588 16.662437268354 10.2342777691944 14.3110447004127 13.8878146221383 13.024581382403 13.7099184233853 19.6486887979948 19.6091169009335 16.2832103797096 18.5157454440781 17.1679517614032 16.9321509966042
TCGA-A1-A0SK 11.657102242653 9.48186526516687 14.2925588718287 9.3496778209089 11.5527247150687 12.2431966487363 13.1150046089641 15.776890054438 9.8177216511953 12.6047707710704 11.5171996947758 13.1373518099151 13.2199004807278 18.0319526067536 19.7556020995387 15.7564849946243 18.2528440546014 17.7702496164993 16.8736686324237
TCGA-A7-A3J0 7.99636344772421 12.5008157786327 15.8106245109502 13.0515202758614 12.079627490312 11.9749429184713 16.6285349598516 16.0774634824239 10.7523565386581 14.7172471171099 12.4274978426339 13.491209393565 12.7913660649172 19.5607016882609 19.1574538078633 18.0261058806075 18.0201066142479 16.9659230765085 16.86676668863
TCGA-A2-A04N 3 3 16.2219557043322 11.3088703674616 14.6658892817715 13.3424408988855 14.8625243311564 18.7800488634511 10.3268934268496 14.2563240727534 14.2009028251451 14.3223737704141 13.8886633632697 18.9171753320986 18.7532089079578 16.5489347091719 18.3168120303928 16.9908409312734 16.7402222076075
TCGA-A1-A0SE 8.3109574536928 3 16.020741613855 14.291072823838 17.3189177991943 12.2201982372046 15.5803265689823 17.3026382157634 10.2424150688028 15.3485860110624 14.2727592281744 14.5741523092101 13.7683438978871 19.2819914890924 18.397243232683 17.9391013675446 18.0886915657092 16.680133976785 16.1129907265452
TCGA-A2-A3XW 3 7.67618812243232 14.3515526865526 13.2644869478395 14.7199669044811 11.7838631763863 12.1091536868612 15.6187366921334 8.9592191382258 16.6152143219029 12.6920490008934 16.0288558532153 14.1561713211339 21.0402288077421 18.2439767025494 16.4901643768164 18.6755433697991 16.6166641867573 16.156556050587
TCGA-A2-A0CO 10.0962127259343 7.15510701075523 15.3435793462421 15.1984562478419 16.5587163499321 12.3063984734033 15.4008088609084 17.1857267480207 11.7428535365633 17.9783148408977 15.2088336916906 16.9085971908832 15.6099250389527 20.0322714753622 18.0192769933688 16.9419727985888 18.1706397436405 17.0169472965499 15.8822574425006
TCGA-BH-A8FY 3 3 18.1850316492941 12.8772537158644 13.6505278521769 13.0199862607987 16.4398133170418 15.134828957126 11.3183092647085 15.6235722208505 12.6505011944421 15.6733361849316 14.0410885744556 19.6515365105795 19.4777372723447 17.8915348178891 18.928426078598 16.7488653106126 16.5425585776132
