X114 X111 X5136 X196883 X54331 X5153 X5575 X2791 X5499 X5576 X801 X5566
TCGA-AC-A3W7 6.75454584410486 16.558081497796 14.3405766694867 15.6656379865368 15.2585327552056 14.0284124094067 17.0882612912488 17.4201123052934 20.360012361369 17.983887795679 19.4184787970421 18.6360652958727
TCGA-BH-A0H5 9.73578090976983 17.3000841642953 14.5521046188574 15.2455560457781 17.4929337314492 14.7636949843663 16.5952820632955 17.320466706491 20.3372993226339 17.9764236346099 19.6417070595003 18.4987669076571
TCGA-C8-A1HL 3 13.9819601820578 15.2086847114346 15.6599559655402 16.6778268103793 14.2130914767416 16.9930076598948 18.6894485921464 22.0042329598534 17.9266285625751 21.2947088535627 18.8167222083532
TCGA-A2-A0YF 6.68310606124205 12.437333244637 14.5371162463463 16.9242057193111 15.9321080034935 14.0709687908562 14.8698958541571 17.5913112994758 20.5913693707682 18.5686321176476 20.0673688514616 19.0131731118139
TCGA-E2-A15J 7.61637788924084 12.8828423933526 12.0591707454282 13.7977929534277 14.2877945183734 11.3498566493158 16.2333423585924 15.6536476640317 20.1334172487022 18.2648266943805 18.7874192862667 18.9639376749251
TCGA-BH-A0BW 3 12.5995235539737 12.1811136048204 13.0430818405631 17.0517217834194 13.2003282420988 13.9401852044595 15.5990237731636 19.7167703092467 17.553434720617 19.2659075167557 17.44037667576
TCGA-A1-A0SJ 7.10504225651548 15.9665841414674 14.7351675404728 14.9179564001314 15.9722836219089 14.4034380877592 17.3030094270627 17.8191533053199 19.9783805724465 18.383071292615 20.883440922299 18.4729307651209
TCGA-A2-A0EY 9.55406642718453 17.0380979177538 13.4397363133385 14.2659691945051 15.5107756160785 13.388789375757 15.2572983983709 16.5291970970032 20.5182418162607 18.3912954266336 19.4569839589758 19.3405143620118
TCGA-A8-A07R 3 14.7296215277156 10.951060869128 12.3438106321253 13.5726277544387 13.071606993898 15.6944754573858 15.4027789203356 20.7661221611752 17.8121976491113 19.9357023957624 18.5114213698996
TCGA-BH-A18G 11.8377013413036 10.6091221824642 12.5726436790606 12.1085019738147 14.8801094595554 12.5299452698693 15.9100063198359 16.2541274652617 20.8348468793234 16.7341582044998 20.618538615852 18.7224729398465
TCGA-BH-A0BR 8.59198540090571 12.7550984642029 14.3404378664239 14.6803114331797 15.9366566972952 15.382100112936 16.9407637423615 17.5574213644184 20.4701525385145 17.8252729793234 20.1182711064636 19.1137877697081
TCGA-A8-A06N 3 18.4229453233658 10.849765185961 12.8153765503578 13.6633154403935 11.519509383567 17.8044978451093 15.3835463699218 20.0524986666517 17.6681537899806 20.2102928048373 17.9949407439065
TCGA-AO-A03M 10.2285724101007 13.4451754858817 12.8316718463213 13.6233171950308 15.8963844596216 13.1472916888245 17.225044751608 17.1797690678106 20.3770270010143 17.9981624344244 20.3919522624626 18.5039129692723
TCGA-A8-A09X 3 11.8532877891824 14.3206612926632 14.4440487023638 15.9687734526587 14.7855519219452 17.7757334048954 17.3991199087257 20.6424976267198 17.4280025987605 20.5518614110692 18.4228210028821
TCGA-E2-A1LS 3 10.0104778343124 14.0809690620087 12.9210252370856 14.543175190137 13.1664704516336 16.4353939809226 17.4944880931193 19.7555339883835 18.2103037930691 19.3927130610336 19.0234832816529
TCGA-AC-A5XS 6.48484964668406 15.8476539730536 14.0272794500471 15.7417327199179 16.0596114763223 14.6037994768067 17.5841936878184 18.7644516265209 20.9077429813934 16.6457195777402 19.9804263201704 18.1623153680293
TCGA-AC-A23E 5.93053066305973 14.3317943446397 13.8724443755222 13.2112853956307 16.3287515731181 14.5492318331772 15.7730309825503 17.5010909681644 19.7892370834061 18.5801681105826 19.9199345783104 18.9287430119105
TCGA-A8-A06Y 3 11.202888214266 12.8888457961337 13.4612883342585 13.8549752914049 12.5235774941101 16.1843557879374 16.6974528665343 20.1051275076488 18.3499536293352 20.6926657146222 18.4639774039295
TCGA-BH-A0H3 7.41043696017499 14.2964334471033 15.7980655561667 14.9887472858431 16.6241078100448 13.6414354682648 15.9145591078161 18.1571181825663 19.4328587685118 18.4465771151434 19.6763532417929 18.7192400644105
TCGA-AR-A2LJ 3 15.2919547202074 14.5275798686818 15.4275004877649 16.2538522684097 16.1768998467476 18.0886983100709 18.421558944689 21.1299936346227 17.2124680380459 19.5678380626708 18.9333520203658
TCGA-A8-A06U 3 13.2545484136496 12.7440911789438 13.7107951921151 14.8357868065591 12.593889243274 15.0992643306627 16.3087343765501 20.6549997121887 17.3472669052142 19.5561437885511 18.9225029825248
TCGA-D8-A1X6 3 19.4056995389958 12.2059191769467 13.922307603071 15.3439959327127 13.3265874185846 15.5370968334995 16.3766470371761 19.8121657992823 18.3806595756128 19.8590922735331 18.9645080583894
TCGA-A7-A6VY 7.56050651165988 11.7349106440002 11.2253899583256 12.7262246295516 14.7757082509365 12.7800231856332 17.8447092102494 16.4625430040574 20.9599798654921 17.4215304157454 19.550748418252 18.9047849830938
TCGA-E2-A15O 6.29982309498683 14.0397662589204 12.7061006326327 14.3018935534112 14.4056508290815 12.8698432573105 17.7499001639106 15.8581120190568 21.9523439272144 18.1949822285044 20.0188821645735 18.6532149578201
TCGA-A2-A0CY 6.8619272367126 11.097425792768 12.4836704379909 13.0105475710051 14.2469059802781 11.8677908293766 17.0549486625234 17.3817866876986 21.2668192566138 17.0713357813695 19.4441836612783 19.6713471134332
TCGA-OL-A6VO 6.96432182902543 10.550578001254 11.8315399179472 13.9605254996745 16.4931050511402 13.5711753191435 17.3306370117471 16.2384749551619 20.7533114032148 18.2594768253321 19.9239858528318 18.1212746865394
TCGA-A2-A0CL 6.1217561373363 16.3312452523855 13.8840001278406 15.4416915761226 17.1012581174399 15.3046496392116 16.2476628740544 17.7828034090835 20.6748885457357 17.6205621713448 19.7448449056397 18.4441684143115
TCGA-AR-A0TQ 9.58900184484269 18.3946999746703 13.5235142086399 14.7744960195787 16.0452383448183 14.8351842425504 17.26039712454 17.0442163587789 20.5580251726141 17.9105914474933 20.3191151321874 18.2678087564678
TCGA-E2-A573 6.32805141719669 11.7959336086137 12.8878398834388 14.5480859973649 15.8104710657447 13.6692454547847 17.5732784488412 17.2259927620981 20.753293765308 17.1858419472433 19.7760657603883 18.5281322944382
TCGA-A2-A0CW 3 17.6029678463056 12.6537725332033 13.6317543412549 14.2670144641222 13.4106773516961 17.5696443643453 16.1994027439189 21.0375480099261 17.6694099979633 19.6365097798822 18.3013220307418
TCGA-AC-A3EH 9.3125050199229 18.6229248514066 13.4042480663257 13.7654797352106 14.9110822713652 12.6536672498689 16.6686507285636 16.4564564999283 20.6265926629101 18.3499064059775 19.6091110193218 19.5091956568429
TCGA-A2-A3XX 12.0996876806679 15.4685612658706 12.4881704362082 15.7136624537832 14.7722817467455 13.6456359459018 17.6451809536849 16.7924811261385 20.2664520676186 17.3429288845676 19.4170235752294 17.9034920319361
TCGA-AO-A1KQ 8.44767438500349 10.4922566134228 12.5013233009762 14.2957416742637 15.4941266816725 14.0268509409414 15.3660557392399 17.887447709769 21.0918219100776 17.635002487433 20.0512055041684 18.7693786328085
TCGA-BH-A0HN 6.64145401190871 17.1051434270427 11.7969233691403 13.7291791654178 13.7990241951255 12.5089243252909 16.8823051453413 15.4799387011651 20.6029481385155 17.7400882363112 19.7670421533723 19.4761093887164
TCGA-AR-A1AR 7.08817332465661 12.8378555470621 13.5607398788243 14.2537010580708 16.8779673432568 15.8186904916584 15.7493320748224 17.3474698379533 20.0100417027356 19.0109651826094 20.1468398468278 18.9522142566076
TCGA-AO-A0JD 3 14.1237627368865 12.3931106088635 12.8044861659564 14.6421987285722 12.9163296173419 17.4997643100025 16.2855147491264 22.2183887017211 18.8699736893274 20.5286485062345 18.9020681094902
TCGA-A7-A0CG 3 16.3032308865505 16.2852712461012 14.8814328984315 16.9648534870621 15.2590690872481 16.2129800457455 18.012736920245 20.2304402490555 18.5490780166881 19.9042487730672 18.4738667904532
TCGA-A2-A0T4 3 14.2139112599284 14.6079477908287 15.2746812971366 17.178019459854 14.9065708539755 16.8888063717861 18.849290729902 20.8431312544846 17.7406440522387 20.3209127011912 18.8292338610481
TCGA-B6-A400 8.49315540929047 12.7033244016829 11.405732225534 14.288969764369 15.8709748499503 13.9972241758764 16.8556268806012 16.57065041657 20.9084359511355 17.1694145369247 19.6202466705065 18.6131557552085
TCGA-E2-A576 3 13.0467259820726 13.4255740241676 15.8382999071511 14.8590768067229 13.7922536232218 18.125959432768 18.1758079222679 21.2463190416259 16.5113235200932 20.0536032830871 17.8491698775314
TCGA-BH-A0WA 7.95230084196111 13.9016742377439 12.6033209033056 13.8912785646576 15.7717031838675 13.152255159107 16.5242433557828 16.463766200763 20.3103582307931 18.4358424337033 19.5932896117636 18.7608797867333
TCGA-A1-A0SN 6.02295120314648 17.3160574171597 14.0208861139252 14.1691934749709 16.0657439725075 13.5030596252208 15.7301253020191 16.786724032231 21.0389842014115 18.4330209178005 20.0265217599383 18.5144760967853
TCGA-A2-A0T3 5.95575978016336 12.9324848451623 13.4802210488924 16.0190830437758 14.8976894423553 13.6229082215275 14.9857348309768 17.2824247929245 19.5218725852876 17.5164990095505 20.0230206832786 18.4962927130006
TCGA-BH-A0AZ 6.5404040043093 14.2340895098003 15.1779870219277 15.2153701264692 16.9259385572483 15.7471031932547 15.5677014289703 18.3560232681347 20.3982637428555 17.4267485862342 19.8618005264811 19.0779567155965
TCGA-A7-A4SE 8.27503783126371 12.9867724304201 13.4140480330967 15.3607815454163 15.1132973330777 14.9390813501261 17.1483868131781 17.0048139131213 20.3059961555022 17.6538635867988 19.4848380604999 18.5556392564578
TCGA-AQ-A1H2 5.74220567714289 16.7979215847431 11.2614356810765 13.1714689145427 13.9814566049502 12.7930569822664 16.3456795897907 15.8994987477332 20.8013237637135 17.9467690345208 19.985588951069 19.5465378389453
TCGA-A2-A1G6 7.87478415470122 15.9146319566499 14.3403972616719 15.4505806047402 16.68998385797 13.2729630626773 16.345850325811 18.6599144525062 19.537747144043 18.0760975061558 19.4210359002865 18.6142472477604
TCGA-A7-A13H 3 17.5643853425904 14.3975663339267 15.9234741641665 15.5576856245193 14.6025331405949 16.9642944564743 17.2620063611393 20.2878451200174 17.7361403769107 19.1487092439129 18.4386971042641
TCGA-B6-A0IP 6.69225137578995 15.3412365385515 13.1219149495299 14.8525289932203 15.2150192022287 13.2177971908705 15.597708609529 16.9210257650957 20.3832623531088 18.1085387619987 19.2638591678243 18.6614546384272
TCGA-A2-A0CZ 3 15.6262100311082 13.9817050265894 15.06622804872 17.0066267937238 15.8712477973626 16.4796547044161 18.4915534149104 20.402605434618 18.1389187119929 20.0638426298698 18.8878323522453
TCGA-AR-A2LK 5.89268045363607 14.1276165652364 13.2585939131619 13.7758531299227 15.2249923238711 14.0587699437789 14.6126456033068 16.1080079521948 21.6067270451666 18.3878779274331 19.9861715440832 17.8871952887035
TCGA-A8-A06R 3 13.6508495917405 13.6871003567014 13.7832947925419 16.4500424119019 13.7857430231104 16.2383463757167 17.9068823120696 20.7877234232997 17.9358631302854 20.0466046971514 18.1099382870999
TCGA-AC-A3YJ 3 11.3203888478177 13.3797279659688 14.7856254158436 15.3911036457667 13.5781630154183 17.1860831360093 17.4194410602783 20.7974236657182 17.0834898181632 19.7214618271944 18.4950236207768
TCGA-5T-A9QA 6.76996531331549 14.652768024177 12.2501033511151 14.0252478493081 12.8858113679853 11.7690179679787 15.5364995029568 16.1983161265916 20.2144610327929 17.5731447006621 19.6145097308273 18.271629520363
TCGA-A2-A0CM 3 11.7370448258968 12.31243438149 13.8202148226862 16.1800127674575 13.7489238687414 16.4559539779833 16.522330354503 20.093972160453 17.9047112753762 20.2624608041704 18.0424340925597
TCGA-A2-A0D2 3 11.6994319089416 13.1173502712487 14.2525781616829 15.2358510509739 13.743272600603 15.9634320820133 17.0982275882724 21.6658300990487 17.7854263891665 19.7552548883781 19.4610504267755
TCGA-A2-A4RW 7.7433523787487 17.3440805543841 14.7889155431872 16.5293906291452 15.845907728501 15.2977837399275 18.4368592683821 17.1803957955826 20.3100201218894 17.2777083515062 19.9240568305604 18.6762193953247
TCGA-A8-A095 3 13.6193273475667 13.7023246156574 13.7791282375347 15.6194758589021 13.6659762258319 16.0278655624473 17.4713739411247 20.1804119613269 17.9302624850846 19.777562601778 18.5892256716153
TCGA-A8-A09R 3 16.702005511849 12.5897473810981 13.7999682846327 15.5335888753618 13.4454085260848 14.6071422147518 16.4785111881524 19.5709958491729 18.5823214341539 19.8882310720092 18.5653874610954
TCGA-A2-A1FX 5.71882010297424 16.0437824799503 14.1880835745442 15.430774718711 15.4999460219158 13.7428229568954 15.8671195666752 17.2203735139453 20.6643922937292 18.3281841597685 19.977598856208 18.5073214047473
TCGA-A2-A0T6 5.92116667508023 14.7037974310693 14.8419193982534 14.5145346330989 16.838995733242 15.2821946292693 15.4453481013787 18.0328160734572 19.7987195429559 18.4550623717409 19.7540726561043 18.6244068954486
TCGA-E2-A15F 11.7770078861413 16.1512910800617 13.8461771108666 14.0521625950594 14.8328394982557 13.121592764423 15.7724024263868 15.9379535734134 19.8448849312043 18.9371009226446 19.4087650296075 18.8969059267082
TCGA-A7-A3IZ 3 18.3190004953817 13.5319215661798 14.8166323758859 15.5740874091113 12.5788120054288 15.3805976429359 16.3385020214348 21.7120366659319 18.0063986193975 20.0085893729654 18.5609185112317
TCGA-BH-A1EU 7.16428505063954 15.491579575617 15.8901553651239 15.2909589099547 17.5209943024921 14.8181445398263 15.2233251535735 18.287593792668 19.2908727765917 18.4510350553827 19.8396190418174 18.4292771572954
TCGA-AN-A04A 3 13.739265337474 14.0449232224264 13.9242860202016 16.3137489088904 14.6610119799839 16.4944890122963 17.3850707470875 20.2537009668251 18.1657230580633 20.7664051663732 18.8184833233876
TCGA-A7-A0CD 3 12.7042691921298 14.0112132734283 13.3422343791151 15.3837474072327 13.5401889704748 14.6249449986061 17.1756005259057 20.2670380591095 18.5133134399092 19.0551001956504 18.2509697302814
TCGA-E2-A156 3 18.155243995558 11.9702860577289 13.6500766512117 14.5095413107218 11.6561524108742 16.4063278240102 16.1253013669837 19.8255997497897 18.4589640508396 19.1716095318986 18.8308068197185
TCGA-A2-A0D4 6.65038569897188 17.1261696388686 13.4068961573734 15.4662115981161 15.1594155170282 14.2407912994256 17.4235605831985 17.8271260293679 21.3113604457203 17.3582912166027 19.877087981212 18.3124258085013
TCGA-A2-A04R 3 12.4365477574125 13.2847056346982 14.6115363583906 14.795721175839 13.1100387049447 15.5421488385886 17.0461605304295 20.5878813021307 18.2490488627835 19.8399380123241 19.1630856471381
TCGA-AO-A0J4 7.82086258236713 12.8346800741807 12.1847983531529 14.2083135977513 15.7964750583234 13.7449995870383 15.3172447494063 16.3930483233195 20.2132879852195 17.5223497178459 19.396060382399 18.6083995219262
TCGA-A7-A6VW 6.47150914838889 12.0120647611515 10.2598254791499 13.2574610515928 13.9863360994614 14.0427298972081 17.7709919741308 16.330397035167 21.7288124975362 16.8334449980884 19.4942914146109 18.461854011556
TCGA-E2-A14Z 8.32126239190002 17.0930179967516 13.2885096016723 15.103597981719 15.8453510706205 14.4192284561126 16.2130252894788 17.3694074782394 20.4608898659325 18.7514435309856 19.5374609710704 19.0132257548858
TCGA-A7-A5ZX 3 15.6474418998006 13.8125583154512 15.1588768527863 15.9631759785899 13.4574953119573 17.1675945949134 18.2122573412533 20.0134623198503 17.4241476560032 19.0692566534579 18.2419357882184
TCGA-3C-AALI 6.68188553224045 16.8821034587383 13.1106866879436 15.3332241749033 15.0931144886355 13.2782448063368 17.6546633062159 16.8714042363532 20.9674942056846 16.6857504963754 19.9368263804169 18.8383820146179
TCGA-AC-A2B8 7.0617548082755 16.5200268909932 14.3882274685076 15.4572976352161 16.5140564971666 15.032784264585 15.6309235715974 17.9162855434883 19.7093254684497 18.5051819822683 19.5983287573311 18.4867007280324
TCGA-A1-A0SB 3 14.7513381898474 13.3016088719098 13.3520168141183 16.7940527568891 11.5207941532842 18.1173232412412 15.5825699611468 19.6519070110764 18.6856747359335 18.8730564389924 18.2581816039499
TCGA-E9-A229 5.75560998441476 12.9632157010288 13.5012750136243 14.1944564202218 16.1648835038627 14.2926608698909 15.6525406082439 17.5277721115595 19.9966802704641 17.7241424867415 19.4500979744478 18.3103462631803
TCGA-D8-A1JC 7.75303613354481 15.357585180831 14.0067091994309 13.222090260092 15.6486351348746 12.9129715979572 15.3740930829558 16.3731527008391 20.6503163858535 17.9155837925823 20.2703235650939 18.1849480866468
TCGA-A2-A0D1 3 11.2907242990728 12.602977856356 14.2361292619115 14.4428396950646 12.9669934377513 14.6233021342758 16.3846535298951 20.484189311475 17.2850950744316 20.7630622180914 19.1162064207801
TCGA-AC-A2QJ 6.99322217451582 11.3745398392254 15.1945193116739 15.9207488444518 17.9078393168915 16.0695316559068 17.1010498273055 19.4007913382803 21.9002878633729 17.0572634157876 20.1765500351761 19.2111307017721
TCGA-A2-A0CK 7.18577135877067 15.400999836314 14.814225824162 16.1446635767014 15.9373813054913 14.9131434786505 17.5414108710552 18.2926555509001 19.9252871022046 17.4067238704879 19.363710590726 18.7636764173939
TCGA-AQ-A7U7 7.66970767021694 15.416211022311 14.9452728757524 16.6163873048527 17.0226469828804 14.5923912510935 15.8343775281308 17.8555354407413 19.8949787666751 17.294659016317 19.417934088035 18.1641756526761
TCGA-D8-A1XU 3 17.7603879347549 13.7984788745022 14.9863687602544 15.7734297936172 14.053475539809 15.9577705354127 17.1261226177436 19.5686542901044 18.1021260651346 19.7030962457875 19.1380849056968
TCGA-D8-A1X8 6.00460782992167 16.4268538216809 15.0523134157575 14.9311002798539 16.2743666165924 14.5387316845096 15.9165523654871 18.2069696922742 19.9362692025493 18.1899770990349 19.9158429872744 18.6845293277295
TCGA-A2-A0SY 3 14.9954807392841 14.9681302221863 14.9232072379285 16.6931992018425 14.1235253239945 16.2281800002217 18.3268910317474 20.31779770136 18.1091847468648 19.691715025426 18.4450051124711
TCGA-BH-A42V 8.81996289619695 14.8370673238478 14.1584610489522 16.7984577871189 16.1732099051101 13.8785098397282 17.3194168866465 18.7441299158003 20.0572100129498 17.5486509338643 19.4874410112223 18.3482454146168
TCGA-A8-A08R 6.81844879694199 11.4281126731022 12.7377719436595 13.9241066701614 15.5426273283266 12.9820046211382 15.2734773679861 16.3026170750559 20.0958636028964 18.7115214753197 19.986291912171 19.6933069133498
TCGA-A1-A0SH 3 14.2429879820686 14.3115258052984 13.6448032449932 16.8684654829622 14.1148335892123 15.8045040569501 17.8614330156691 20.0500096596275 18.0544466305851 19.7145525968463 18.7469930170182
