X8342 X8359 X8290 X3018 X8337 X723790 X8468 X8370 X50511 X84126 X990 X8338 X8334 X6790 X995 X79019 X79682 X5709 X55839 X4001 X891 X401541 X7846 X51053 X57551 X5883 X472 X5688 X23198 X5702 X5693 X5683 X5903 X10735 X55746 X5928 X1060 X8467 X22919 X5566
TCGA-AR-A1AK 3 3 9.69835203095316 9.47362037023892 3 3 7.39483793671251 10.8968325482397 11.6950189738655 11.0665637343431 16.543941371261 16.053214259532 18.1419043810145 17.6427916898214 14.9223504086638 16.3644368734712 17.4747131065006 19.9143641730516 14.902287148807 18.379320780308 18.4188133609286 14.3733207053844 20.9507217525926 16.5373572498033 17.8946896055369 17.035472240081 15.8542573883474 21.0644744649502 17.9431399665092 19.7563138321045 20.0647574451195 14.6129693745407 17.993922180851 18.3158736175791 18.2046882183564 18.682653861179 16.1722960317247 18.3791068805127 20.687341720415 19.1321712210009
TCGA-LL-A740 10.1448836229146 10.4312812278932 15.7986099147878 3 11.6113318491184 3 3 13.5362679225366 10.137757796425 10.5976919247028 16.2752611731602 14.8562468572168 20.1119511354284 16.4359048288244 13.7653124471467 16.2024327925703 17.4211919445306 19.3895826114214 16.1121346856953 17.9964426284697 18.1940880510152 13.9311373450695 19.8890210560091 16.0928815142104 16.6015797813311 15.9936045201582 15.0000446043434 21.246914237825 18.2197524287812 20.2551634973836 21.0417944426728 15.4077832739787 18.6256736980887 17.8112071666592 17.3357313515837 18.5851514417959 15.6668893799154 18.2566489655058 20.2253285825158 18.279773402801
TCGA-A7-A425 10.944789205594 3 3 3 9.42875135482638 10.9637706971761 9.26178296236649 12.9260109946544 9.9435142301026 11.6205557628999 15.5015026103366 16.6867079198089 19.4890407388369 16.6336074047115 16.0428540937001 17.0872997890262 16.3920054414913 19.2707864016784 15.6544075051411 18.7514023090409 18.6715764607006 14.2526574970292 19.5191063205355 17.1577156805393 15.6103629902428 17.9118214418501 14.3422298779228 20.8923544031104 17.5387356113539 20.5171650705446 20.172141250524 14.9321560986645 16.7510272288476 17.4669825933122 18.2482423558995 18.1005149792548 15.4821803144724 17.4673673748703 19.7610595192617 18.4199934561384
TCGA-AN-A0XO 10.6376990994299 9.93055708232545 9.31245824484546 10.0778115755166 3 3 7.02577962188662 13.706542632708 10.2179457819533 10.6780321822948 16.0597441302834 14.3521928587996 20.7234343644489 16.6969211391358 15.6254916902273 15.29097506756 16.7663340302192 19.3455886319534 15.1382135097906 18.6413156279776 19.0412830050942 15.5325462024446 20.8199267984003 16.9233193129758 17.416456870155 15.8334317599232 15.1858507531608 20.6711464707771 18.0076334397547 19.9152225008482 20.1346032596191 14.6711980717947 17.918592472807 18.777572027346 18.9886374330487 19.1301032452349 15.7485420974676 18.7642558134094 20.2157339642051 18.5581792941473
TCGA-AC-A3W7 9.62586115372749 3 9.29344429965387 3 3 3 3 11.2231084885756 10.8732028157036 11.6947268154844 13.8915633843294 14.5779675268262 20.1941035857481 15.991231304923 14.9339489319318 15.0401805226854 16.994570504241 18.3787394495435 14.6417653630394 17.5241045197764 17.5911533159202 14.3243108864975 20.0180448404087 16.4923560319834 16.1927755666769 17.5284532534394 15.6389311225342 20.2294791568769 17.9510937810612 19.8850824401995 19.791703524737 14.656225903449 17.5701826481041 17.8794592777872 18.1010920965337 18.4139822445231 16.0375098418365 17.9132442375922 19.4931753184541 18.6360652958727
TCGA-BH-A0H5 3 3 9.66744969386597 3 3 3 7.36513065561734 11.7803831067756 11.4717519933105 9.46146840853137 15.4012895299354 14.8630272025485 21.6704537887089 16.4203763912984 14.0566724387986 16.0056201353587 16.4509845338768 19.2476221186001 15.2742236013438 18.2597326484875 17.6020865920332 14.3666394783692 19.6632756311366 16.2837820766477 16.7973232617356 16.287607626462 16.8865373448275 20.4921208730162 17.8758696269124 19.9104032200407 20.0323712524736 14.8688041118123 18.0378883877179 18.5096180365719 18.1935480660939 18.8965027718987 16.3403236635544 18.6915883314814 20.2282812742476 18.4987669076571
TCGA-C8-A1HL 10.5306293596061 13.3970835262837 3 9.97100776817389 3 3 3 14.2009017635198 10.0122750041551 9.72900725036165 19.278368748151 15.9155741307467 21.1455621248362 18.6502309368871 17.4481562169783 17.735094475477 18.4265010677581 20.6199715266452 17.7468166404774 19.8269834146164 20.3235197070689 13.6470253819068 20.837046927931 17.8806969015787 17.3753287184921 17.2346918103109 15.3676899369456 20.7126829192348 18.1220458032093 20.3987328047363 20.8078605507581 15.886549742769 17.579692007909 18.162452602443 18.0687038686542 19.03070900801 15.9785279105408 18.3105242638524 20.9721771803867 18.8167222083532
TCGA-A2-A0YF 3 9.83480547888098 3 8.99334837901569 3 3 6.93532817198992 10.7004537844705 11.63466076902 10.2215293352413 16.2172345952536 13.8932594310473 20.1036264071508 17.3035520698011 15.7342238956291 15.5308863000352 17.3386735165424 19.2059635215506 15.2107999025021 18.4691885855259 18.7215363297748 15.0717533961993 19.6145113813267 17.7293463826364 17.8048369478241 16.5343907697514 15.290391675135 20.0441150909388 18.6858671172958 19.0364007300816 19.6998274652793 15.594792042893 18.1954701003413 19.0551391448657 17.549294854581 18.8014246408044 16.5416420416207 18.6723476411659 20.6123810332604 19.0131731118139
TCGA-E2-A15J 9.95076652734462 3 9.61757836737065 3 3 9.39045310729377 3 13.5943896288472 10.4257223813274 10.1418456585068 15.6948192485803 14.153934479263 20.6737672335081 16.435926196139 14.8706528545241 16.1304532056234 16.3000309630373 19.2788038512636 14.7620680752045 17.7692893322782 18.4428263698574 17.0298948226638 20.1118050894798 15.6357398845613 17.2566597791335 15.5562361690144 15.7860137035807 20.3696128571222 18.3858871045482 19.5832287460712 20.7034643732202 14.7554598720183 18.0131078644483 18.441950530276 18.8884988886537 19.2686363121607 15.8616105850585 18.5475814619842 19.9097659845515 18.9639376749251
TCGA-BH-A0BW 10.8973580670897 10.189457232893 3 10.3369017926719 10.3730086439042 11.6509118053561 7.27191198899934 13.236549842883 11.1522321085318 8.38188634039116 17.5093974300774 14.3817138691403 19.8051030066473 17.9329939250486 15.4273049936282 17.6533762849635 17.9042491165484 20.3461935063579 17.5383151179857 18.6496005679822 17.8280623700262 13.9662035015394 19.6953978372121 17.1130682069284 18.5021291344888 15.7134662104423 16.8839479118617 21.6573194860338 19.973745458748 19.9873013729846 19.9634567580889 15.0331890341422 18.5486905905722 18.8502257396195 17.6072406970694 19.1326175089697 16.0897743545337 19.2169199600303 20.7376440848397 17.44037667576
TCGA-A1-A0SJ 3 10.2838950303477 3 3 3 3 3 12.7756752735404 9.83983252578949 9.19867640928398 16.8784223484979 14.9530433119682 17.7000813868009 18.6558237568012 16.1915612867768 16.0995248327271 17.8924025579983 19.7644085824822 16.0048380443683 18.7937853845628 19.4194456000589 13.396155346355 20.6917193701546 17.4091084171358 17.7191857012701 15.3549784332176 15.7345857458705 22.9160342088933 17.7447967163343 19.9830388765798 20.3180812837594 15.4428626189581 17.9091688948553 18.8121021064168 18.5036660278698 19.2266291615223 16.1691046425364 19.3159659672938 20.6772274349898 18.4729307651209
TCGA-A2-A0EY 9.93321339259369 10.2193188456774 10.5926075940373 9.37549765284661 3 3 7.30043644280125 9.63614052940376 12.1184149961188 10.7984635537956 16.0374365844621 11.8907193123198 17.3591280798785 17.4841890265866 14.3232757134381 16.2304988906786 15.6572626089919 20.4479732456347 15.412048186082 17.0615361130926 18.1615097536468 15.3487367300748 18.8812102704212 16.866966322791 16.7205617046336 17.1552251832612 15.7155899478481 21.022511690889 19.4655631141478 19.6387920595696 21.6948661543143 15.321980126255 17.6151709978967 18.0674454131233 18.0979324727507 18.3865542334881 15.3328795658283 18.0697086303027 20.7941008064869 19.3405143620118
TCGA-A8-A07R 3 11.5892930940314 9.39335459951141 3 9.20500961952198 3 7.10278184523111 10.2295383343773 11.3418799170051 9.18783352518489 18.1808387879129 14.8489680168563 17.5406918593796 20.038688854364 15.7546763192628 16.5289836209684 15.9480236833857 19.9542414271209 16.4653494226419 19.5562606473701 20.0189487203931 14.5659940244254 20.9599421323228 18.6779941314951 17.0193595236421 15.9697601909386 15.0462610954926 22.1891330764662 19.6309280524436 20.1686779989719 21.0830297591591 15.2808078675902 18.4115070758459 18.7574208294443 19.367531739583 19.4745239495012 15.9976752318351 19.3225256632726 21.1832016161656 18.5114213698996
TCGA-BH-A18G 3 3 3 12.9184556492772 3 3 3 13.2405977216061 9.58138533045911 3 15.83725971108 16.1837455207204 19.364089182785 17.6846666585148 15.8846943593797 17.1608718723444 18.5325798240581 18.8681272892293 16.7767200359878 18.8648661093541 19.5623637193006 12.5170613294571 21.5510661128622 16.9700740451927 17.7315135808274 15.7337376926031 14.73436712059 21.3982468104468 18.825768724357 20.6239157905849 21.4876751592232 15.8257407235371 17.107073861013 18.1559757675622 18.1321976725091 19.1382981221309 15.8210582341032 18.2781771005657 19.9309836747359 18.7224729398465
TCGA-BH-A0BR 3 3 10.877426624482 11.2339426659527 3 3 7.57336706090549 12.3023315288725 9.89062968087855 9.09933024128226 15.9085795613742 14.4222943428843 19.3346730930391 17.3058324864713 15.3681418387486 15.5399628839691 17.3287549891508 19.1375803889165 16.4129456484162 18.2626014483887 18.9775704302384 15.534959257629 20.5974823079986 17.2319646001038 17.010770603621 16.3142480711577 15.3426209417819 20.8716437207004 18.9672910757113 19.7978846284316 20.580923553178 14.8051730827573 18.3433951306237 18.0855890565056 18.12312265647 19.2897170890247 15.3293714307142 20.3087537762866 20.1925700251554 19.1137877697081
TCGA-A8-A06N 3 9.55582126981708 8.93961288816929 11.0163265766811 9.73871685662893 8.71400500286996 8.18137426776578 14.1128854879432 13.0224746036539 10.2199410826893 16.9101773194968 14.773477392963 21.0096051987539 16.955856082275 14.5705199535273 15.6187111236431 18.3198972948018 20.1572460183866 14.4390544251456 17.7749342207052 18.1054246239979 14.1233599201206 19.9498985899936 17.0785937229902 18.2505980667458 16.514689827518 15.4290402619971 20.5466555269437 17.6194889865433 20.2644688724386 20.1369146903013 14.8521530825489 17.7372308037855 19.3072430886127 18.1091064905671 19.4141333905362 16.5292388945278 19.0719882239001 20.6152213571604 17.9949407439065
TCGA-AO-A03M 12.8662305553522 12.4180737597851 3 10.5719764150789 11.6044146884931 9.98825983841585 6.94363824766405 12.566790613025 10.8050788479503 9.23993527411986 16.7697097158683 15.6385820228715 21.433223121482 18.3602096382916 15.2646216833566 17.26148451276 18.650511600044 20.0961454129452 16.8114585342755 19.1130440333227 18.9116449039801 13.7573997117707 21.2515706899081 17.8235108201396 17.3406117965459 16.0769263108722 15.2979119474362 21.6928249398013 18.1838697424313 20.0335787340667 21.011315571047 15.0331683199361 17.9135488343516 18.392423433119 18.1427770826153 19.4399308834644 15.7060969560145 18.9324316311215 20.3315177702307 18.5039129692723
TCGA-A8-A09X 10.1539624912748 10.4403716925683 3 3 9.63140729073622 10.5854236701442 7.51237360893045 11.5482982475612 12.5171018625723 9.03655265277986 16.5377440445336 14.7543872916907 19.0722293798011 17.8063475080018 16.2239055643826 17.7239738322379 18.2882042750425 18.7891865595333 16.6031603310736 19.4135864675386 19.992377974429 14.7707869952035 19.5829670688548 17.3862300449651 16.6260109754843 15.7636279471686 15.5954391776717 20.6154104677038 19.0196207994174 19.9504934890365 21.026074386368 15.3062915785151 18.8440347149136 18.1362171601763 18.0187667990857 18.3838861842351 15.5249717020484 18.563844560002 20.4766310683065 18.4228210028821
TCGA-E2-A1LS 3 3 3 12.2143558814741 10.9322444305802 3 8.78370581427052 11.6166557140444 11.3765112831296 8.93272586910986 14.7167159975215 14.7420071671529 22.0480273410493 16.8798904606321 14.9619706636747 16.5302784915486 17.0840680670304 18.1356032132819 18.3109321142507 17.0440489450125 17.9398531649073 13.2217254431567 20.4682565831173 15.9481319581365 16.3243081130056 15.862783079369 15.4229597417187 20.9819876005852 19.0361375047322 19.1432652252961 20.0367743621866 16.0528827291522 18.5112055748665 19.1342883720271 18.9209355654718 19.5300592196883 16.4476717728854 18.5201675092918 20.3619561709432 19.0234832816529
TCGA-AC-A5XS 11.3220699747024 11.6094983066681 3 3 3 3 3 11.828290339781 9.01099638565634 7.26521204220946 16.0123921413439 13.8696055949696 21.1239415417695 17.54423479117 15.6401824495724 16.1986037948683 17.0197482085637 18.9799859978252 15.5293381430033 18.4496118906675 18.6439019079294 13.1816568369385 19.6086515549542 18.1901453445258 16.293067663515 16.6520981694928 15.0250087892946 21.5696641234373 17.8045994995041 20.4523118430837 20.6366507185523 15.9168364657799 17.4426133923818 17.3643344672354 19.0074311682255 18.668989731423 15.0953561456905 17.7441183258037 20.8245131451146 18.1623153680293
TCGA-AC-A23E 3 3 9.37659660274173 3 9.18827992266893 3 3 9.73114944103914 10.2824567263633 10.0364464249019 15.6649917273365 13.8324073599252 19.5774077637001 15.5184389072812 14.4777131264871 15.1806515617163 16.3091538218064 18.8956393503147 15.186107388357 18.328188243732 18.0049022844134 15.736916371467 21.408023316193 16.8501917169542 17.4774259984411 15.203843356943 15.9180896716861 20.1417755638134 18.0352865848573 19.6403124765956 20.3249453401763 14.8733337739883 18.3981969302995 18.639527668172 18.7281342532824 18.9952438586265 15.817140870969 18.704458982049 20.385352815744 18.9287430119105
TCGA-A8-A06Y 3 3 13.4347132306997 3 3 3 9.09511225537385 14.3614388397014 11.1827508230076 9.6549135112561 16.3102591457033 13.6116247441599 21.4554475737098 16.287439673796 14.2194554694443 15.1625485488147 16.4031961336321 19.3375620872539 15.5240001962917 16.4592605454196 18.095160207223 14.5265472860783 20.178122119489 16.7656798472043 17.4375874060506 16.0529573257804 15.5478039970472 20.3405463213134 18.5217032419107 19.6894767675783 20.3320832335031 15.3730972716078 17.8039053939533 18.6501542475198 18.9507349544459 18.4111540090393 16.2619870922155 18.4533838898966 20.9493427321061 18.4639774039295
TCGA-BH-A0H3 3 3 11.3917326197338 3 3 9.17783919157059 9.367125006358 11.8863632376153 12.805575850246 9.19902018397493 16.0497073437183 12.6917390594355 20.3038051346462 15.2207181198263 12.8132173895677 14.6816325583832 15.8194063367222 18.7104978821965 14.5843566624283 17.0260124255289 16.9495942461123 16.2015562383348 20.8086840930531 16.1164478248501 17.8024512663112 15.4395160534444 16.5947363499141 19.9743760646487 18.0472625260137 19.3611956724029 19.8977455679073 14.802610694221 18.683636034427 18.8249732364864 18.9505876830431 19.272991204971 16.2398907734805 18.8116123423289 20.2949933227214 18.7192400644105
TCGA-AR-A2LJ 11.7884598194217 3 9.87631748610917 10.6441172013977 3 10.6415697712702 9.1101669110555 11.8105413191866 10.6855063121341 9.67003966697595 15.0030482661081 16.6585124139624 18.9940667725508 16.1592027442646 14.676878409293 17.6127070835007 16.6575350538828 21.482614367386 14.4329316869784 17.706042323237 18.274887878707 14.9922831589766 21.5393669742225 17.1000774549703 15.7133571314525 16.9308791319108 14.4026970031799 21.505934004598 17.2142670223589 20.744104269297 20.6223361472279 15.5467342162407 17.0379361147536 17.1633930082757 17.7710794170182 18.5337864594312 15.4314598823824 17.9652341801297 19.8650043554877 18.9333520203658
TCGA-A8-A06U 3 12.3711057646057 9.75782765317989 3 3 3 3 14.1738255954901 10.7582547355115 8.9744190842066 17.0646512004558 15.2952119422338 21.1278486722737 18.32539625974 15.94552292997 17.4656821405504 17.8329074826185 20.3008409238799 16.3888376572181 18.5633908543765 18.9081441106089 13.9596122366072 21.3833261308629 17.6900630055716 17.7407832616801 16.6261356031357 15.2010088968157 21.7499178515478 19.2574606301746 20.0494300283844 20.9573378749514 15.8466277844243 18.3082511922449 19.3432575460845 18.3336204535404 19.0315711931853 16.0426544411186 19.3429170990911 21.6916576946813 18.9225029825248
TCGA-D8-A1X6 10.5358669866481 3 10.7833519895114 8.98764494152613 9.02340823289447 9.97369203503299 10.1640309499284 10.9346234783237 11.2481140982075 11.1043721082758 16.8399096614649 14.0186462143613 18.7647099358103 17.08594802313 15.733328250367 17.1899271153409 16.8429782308044 19.5210885290333 15.1497595766932 18.7257534466597 19.4427127550961 16.924613767489 19.5709848051493 17.414829250614 16.7044667215871 15.6387020225112 15.2804920875677 20.7866082319111 17.6980085471633 19.8072334010934 20.2329018295681 15.3098672322423 18.030363890538 18.3234667583977 18.3675532179722 19.4691886420936 16.3716296851426 18.8171803111308 19.9601095534598 18.9645080583894
TCGA-A7-A6VY 11.469799637369 10.1789975599315 9.55988942521846 3 10.3625403195305 3 8.79586569061601 12.4898637458621 10.8060458219468 9.93315014710986 17.1500650226824 15.2049366596728 19.4308816383043 18.4681719009913 15.525336505719 17.1976053462338 16.819845018253 19.4162894278967 17.2756340207131 18.9753842450999 19.5248676988438 14.449908115868 20.9442331254296 17.2085959585585 15.9837682851247 17.2877539357455 14.6246404716858 21.7301008826029 18.6956830244449 20.9717903081976 20.6503527988718 15.352147526586 17.9200790270063 19.1619137905985 18.1932157043306 18.2184577038405 14.9580111569107 18.7007420939474 20.8379320657445 18.9047849830938
TCGA-E2-A15O 11.1182357762022 11.9890837548214 3 3 9.60095862309792 3 9.02427098564836 12.5700242106402 12.6925647148101 11.0764605171222 17.0346102742069 15.033891590455 19.5488470228819 17.8336994550016 15.6986872570682 16.1481886716465 17.7926701113028 19.7356963610251 15.4859459699239 19.0999514541853 18.748531193742 15.3042656526234 21.1994449507054 17.1081958977113 17.1058733726749 17.8541537845132 15.2255457614979 20.7783152324574 17.6211733508999 19.952524184274 20.0519389485016 14.6631354897299 18.3827641073916 18.3721258306162 18.0439057790661 19.1864204855304 16.7906563529641 19.5110828839302 20.3637991176788 18.6532149578201
