X60482 X2558 X496 X359 X57818 X89872 X114 X26154 X153201 X477 X6521 X111 X2561 X51761 X554 X10350 X368 X57030 X11136 X23460 X55630 X9429 X64116 X6578 X10057 X196883 X3162 X3099 X126969 X54331 X5575 X2791 X5825 X65010 X84679 X2512 X6560 X54407 X23446 X8480 X9818 X6548 X5576 X5903 X374868 X7355 X148867 X55746 X5566
TCGA-E9-A229 3 9.64491459105274 9.13226774663213 6.1645495317838 7.52038322571449 9.72442061132871 5.75560998441476 12.567192865929 6.17712312450374 11.6186705986805 8.319076661639 12.9632157010288 12.4592788750919 12.2915331436276 11.1174033725493 14.5432226553492 10.9688986069812 11.7051648488471 12.6318286185039 14.2010727334289 15.3041065095157 13.8840342615107 15.9129428493765 16.2581313700727 17.9111419346908 14.1944564202218 18.7016194501548 17.1646648988084 17.0214099208299 16.1648835038627 15.6525406082439 17.5277721115595 18.907444747445 14.9771715540236 16.2117074114042 25.3100721816724 17.4061930847048 19.8101376054603 18.2654802573781 17.2099213830187 17.1161600474279 17.7689497379612 17.7241424867415 18.3172008442223 15.5816004952906 18.3045863948089 17.2441442754434 18.4433797855402 18.3103462631803
TCGA-D8-A1JC 5.80527643167695 8.25777907354727 3 3 3 8.37567262810768 7.75303613354481 17.8269093485556 6.95634178754899 10.5901583538313 7.21453694667274 15.357585180831 13.2821375501436 12.9217687501151 10.6092155427349 13.0141682822584 14.2895530120507 11.4766385400096 11.6663156024851 13.0072307387533 17.3168936391918 13.9654941951601 16.5776320026476 16.1359087510151 19.3581855472742 13.222090260092 19.2438280848255 18.1312227946852 15.9296321676796 15.6486351348746 15.3740930829558 16.3731527008391 18.2157859519669 14.9080800387753 16.6451655647587 24.5732734291265 16.5224692710749 19.2985400587582 18.3620112279622 18.671628523077 16.9015942713208 18.3701302206019 17.9155837925823 18.360989007706 14.5200979712734 18.6343577234887 16.1381160156545 18.8011106727422 18.1849480866468
TCGA-A2-A0D1 6.72032650440237 9.9334507617255 11.9905273732426 3 3 9.79256621598003 3 13.2420236321469 6.9787673155441 8.67171792289556 7.63299881247406 11.2907242990728 9.37184976313889 19.0315917136921 10.1505280924742 11.5159309746937 14.4071643660891 9.21492425184803 11.5101073990421 10.8320387995766 17.7000183236455 13.9282698138363 14.5426849878288 15.7016639277844 14.7890416950704 14.2361292619115 17.2473559708732 18.635896282773 17.6417229925655 14.4428396950646 14.6233021342758 16.3846535298951 17.3117771978363 16.0423909012206 15.3379481318953 25.2917013105989 15.3665533398017 18.202697379293 16.7473789193758 17.3550183342878 15.9902514772233 18.4459222393566 17.2850950744316 19.109665307676 15.5263828332106 18.5648795706696 17.1953179656156 17.6188268988374 19.1162064207801
TCGA-AC-A2QJ 3 3 8.92576931520953 3 3 8.31530325450956 6.99322217451582 12.5274582750826 8.99116829868578 9.83303020790011 8.68602577525724 11.3745398392254 8.19298603318147 11.3469883362323 13.3186537496319 12.6248562784823 11.9861313102545 12.2817663277713 10.9117266493679 13.2901593336417 19.7022297998563 14.1053700243617 16.9098846376947 14.4922101579729 16.9605715950663 15.9207488444518 20.4014784078377 16.6645891523211 15.7296656656653 17.9078393168915 17.1010498273055 19.4007913382803 16.0864396704767 17.2596694610586 15.2283184847864 28.433117412704 17.9713173178093 18.2606377528969 16.8218326182745 17.9679333810964 14.6865486993824 19.2131002929653 17.0572634157876 16.2839445738174 14.6171903713644 18.931938980383 16.5889788871368 16.9600216014301 19.2111307017721
TCGA-A2-A0CK 3 6.73770397334171 10.1168475830971 3 8.07925237724191 9.81795527325138 7.18577135877067 11.0351488889757 8.61760827821543 14.9706998829298 6.41895530660139 15.400999836314 8.55844195536554 13.1014131223256 15.2705846628128 13.4313136909534 13.9668870438601 12.3976266706313 10.3120517675892 13.1891114132319 16.6373510129807 13.6512254962802 16.0937921881221 17.1527250493594 17.1334755880564 16.1446635767014 18.6085391489394 17.5420833070015 16.3417756674985 15.9373813054913 17.5414108710552 18.2926555509001 17.4324280708589 15.1322603654082 16.0545852054059 25.51852136099 16.9518608113145 18.6554027655755 17.8327768585123 17.6155048056535 16.6695729093707 18.4586771164066 17.4067238704879 17.5138443559036 15.3459792345445 17.8545198754469 16.692455801048 17.9352998227338 18.7636764173939
TCGA-AQ-A7U7 6.37869798308959 3 8.07261940019567 6.61894101655962 8.57418319498036 10.0021270446707 7.66970767021694 12.2885307771796 8.54190776850216 13.8492283176613 3 15.416211022311 10.609590331746 11.4548183296874 14.4452999536465 14.8181040674059 14.1646864700754 12.1867907486187 10.6920520149111 14.340530183631 13.7717257413571 15.4416866270346 15.8344546967166 17.2793389650611 16.612946154742 16.6163873048527 18.590903496407 17.3658588367606 15.5859854469381 17.0226469828804 15.8343775281308 17.8555354407413 17.2839942996765 16.4063666659953 16.6323574476395 25.1255010443823 17.6345744614729 18.8395964070671 18.0746707327947 17.3284165258045 16.1897339651549 17.5769840788685 17.294659016317 17.8301288988425 15.6589300029729 17.8961311136741 16.6138100124593 18.1931970513994 18.1641756526761
TCGA-D8-A1XU 9.26751659245877 9.2927854455587 9.19032224075731 13.0428813396662 10.2251003064834 3 3 14.0092358030311 3 13.1272901601941 8.9498476661973 17.7603879347549 12.1610754035242 12.0846909970439 12.6753419662671 12.5536887613146 15.3016279602017 12.1279264851855 12.7144512157043 13.1021942421284 12.5298157665792 15.3594847495855 21.0856198040382 16.574586092598 18.5195357721576 14.9863687602544 17.7686057654181 18.9470156721873 16.8120710977511 15.7734297936172 15.9577705354127 17.1261226177436 18.4952210707766 14.5097316234836 17.1485214448179 24.6405775749597 17.1849733739456 18.6574024735404 18.9095475550994 18.0752907001516 16.5347929412548 18.3180607763159 18.1021260651346 19.0589673285167 15.614831018601 19.1161135204092 17.0573666601527 18.4022525153752 19.1380849056968
TCGA-D8-A1X8 11.7498437375659 3 9.82755798643174 3 9.75771214052831 7.26843865265334 6.00460782992167 13.6498131420243 3 14.5823739173324 8.34362672482363 16.4268538216809 9.08733316821761 13.2802069233861 13.8751082083894 14.6580638148886 12.6417109829693 11.2642209069608 11.3377225075715 13.5719147337806 15.6306302917077 14.7259203080536 17.1532273209805 17.2682404088559 17.6499607740082 14.9311002798539 18.8488056607058 19.2566741634222 17.4165141026033 16.2743666165924 15.9165523654871 18.2069696922742 20.1188485795395 15.8508231547316 17.0936212883585 24.5206396294958 16.5104598466971 18.8626655547843 18.5921757572608 17.2136203857102 17.1308156683161 17.2766456752645 18.1899770990349 18.7313595184667 15.3770464151273 18.472976363336 17.4868825058227 18.7491918138894 18.6845293277295
TCGA-A2-A0SY 6.30167991825161 3 3 7.47727233319709 12.1236753733859 8.92924257884735 3 12.4029748491282 3 14.0624687891713 6.27220168210313 14.9954807392841 11.8127206130018 12.3577935800987 14.9371217269236 14.5733801458427 11.3312269450681 12.825339339721 9.73870455887892 14.4361710810436 16.1843422805792 14.6746953580639 17.1402091195487 17.0135907327505 16.6087823341146 14.9232072379285 18.0917977980678 18.1053754736644 16.7497889704646 16.6931992018425 16.2281800002217 18.3268910317474 18.8274823144378 14.4267675233313 16.865946980778 25.5590677454621 16.8890380868904 19.7672844641706 19.1595424931285 17.1902183666437 17.1908147833317 18.3060415856033 18.1091847468648 18.4811885203995 14.8592447128775 17.7963359231757 16.685680937407 18.2110447349569 18.4450051124711
TCGA-BH-A42V 6.0200259889259 3 9.96001345424507 6.25360969069489 6.67369737294969 8.61786247209006 8.81996289619695 12.1271646315075 3 16.5576757135307 8.82308670982843 14.8370673238478 9.41814030280093 13.2674884946782 15.9965076232894 15.4868099524045 13.5587111137386 13.0968740837776 13.0338095357018 14.4529870326836 16.1551226079196 14.1470735611569 15.7134996449102 17.2963914095596 16.0873944738073 16.7984577871189 17.5604697467453 18.5032801772875 16.2282495668311 16.1732099051101 17.3194168866465 18.7441299158003 18.5443432371999 15.4499514271411 15.8062984508656 25.0226556922199 17.0701014944994 19.4793134623679 18.172978558891 17.1995361595192 16.568672036383 17.6601027555374 17.5486509338643 17.6770914585517 15.1209836352605 18.1348758279423 16.5709142979108 17.6776252855952 18.3482454146168
TCGA-A8-A08R 3 7.30816519637751 8.74177882149012 10.1918262543483 3 3 6.81844879694199 11.1870652221623 9.90856723227139 9.35126358698985 8.24594437055387 11.4281126731022 6.13949543813623 11.3873951708552 10.4603904292859 11.4922309386514 9.70556009156591 10.352563557159 10.7252805152316 12.0377090074408 17.3386724434734 12.7127081881326 17.1490083792103 15.8711914372575 17.9391038161694 13.9241066701614 18.9118084962164 18.2021738385858 16.0827057202517 15.5426273283266 15.2734773679861 16.3026170750559 17.9785160445989 16.2363344906394 15.8006626748812 25.7030731082471 16.7023784290127 19.6104674954879 18.0595606643279 17.4164945812588 17.1656108401154 18.1077579415021 18.7115214753197 18.0917181423167 14.3131751552118 18.7516583032976 16.9113312701181 18.8724793886769 19.6933069133498
TCGA-A1-A0SH 3 10.9443370299795 3 3 10.9625906939564 10.0003199421225 3 14.8717339457979 6.63026480287461 11.3763706928989 6.34740253274832 14.2429879820686 15.5050954796861 12.5706873485696 12.5741380935907 14.0422948269871 12.504622718591 11.8736267305493 10.6902395083019 13.9928468265434 15.9204708875023 14.5477456468667 17.3194136826095 16.8858901143288 17.0884624923631 13.6448032449932 17.874790855947 18.2141316909145 17.4842438088244 16.8684654829622 15.8045040569501 17.8614330156691 19.2682659517536 14.1772296857597 16.9129524578431 25.0361940026494 17.3985323839737 19.7303888595493 19.1170349015953 16.8076394610897 16.7304560798347 18.1130999203589 18.0544466305851 18.0823401633278 15.2668562392593 18.6537687591441 17.6357660766616 18.3604756380858 18.7469930170182
TCGA-AC-A2QI 3 7.39650103325117 8.8329807297327 9.61156608868592 10.3309168781146 3 3 13.0479377525408 3 13.4204680596404 7.62310000243787 13.52699865562 10.9225448183499 12.3062921744398 13.2016368264816 13.5820443576266 11.0530312831388 11.4116893679046 10.8177393152691 13.726259705083 16.1788417893205 15.3540061096367 15.9506252705741 17.0939399354398 16.1275238956344 15.1405985471306 18.7230663844385 19.2263616837128 16.0278647134278 16.4840504564547 17.4110679797544 17.7851155560562 17.7758242045869 15.4336237838117 16.0634379671671 25.1153333041283 17.0492424182572 19.1054098258379 18.2924175930672 17.3533126119418 16.6387153551529 18.6655642623267 17.9097361152572 17.5976869302774 14.9967324241836 18.2479707564319 16.9247551772201 18.5883551317093 18.6572467678443
TCGA-AC-A2FM 3 3 7.88823776343785 6.44499690023672 3 9.23473368130253 6.93411162132992 11.7801390545206 6.45784808449832 14.8155534444492 8.84232788094548 16.6356116195806 8.81611471102317 10.0424501997111 14.4545511465942 12.0301359339977 11.6060913896574 11.1864829256834 11.498634987519 12.3792935889739 16.1169725857382 14.4660923972557 14.7717564422453 17.4875067683111 16.894246493058 15.1568951935027 16.9241882115587 19.3138890270143 13.0826627972195 15.1356503172962 15.5716849361512 17.483062552954 18.133868154776 16.4240856377274 16.7216522559931 23.9986068863352 16.1076478165471 19.1902620927403 17.5139816304044 17.781673004153 17.557298496392 18.108941311373 17.9622679843183 16.6940949932088 15.1388544951922 19.0109670229259 15.7177845457311 18.4709064691902 17.9974922000211
TCGA-AQ-A0Y5 9.49694116844033 3 8.97824999150174 6.55118449795171 9.22603147766547 9.34974811202048 7.04327238155669 18.1873511964117 9.04368717625153 9.97265830110237 7.76512519355673 15.598535731297 15.018864932864 13.3633803299456 11.5446596692921 14.1315792788848 13.7558539746301 10.4721815163358 8.19173421457822 13.3030565981977 13.7829195084144 14.8662631750892 16.7076519194167 14.8824688044432 17.4077480217885 13.4948043840803 18.5525685172179 20.3346998525146 15.9448295035933 16.2412376682089 15.2475129194417 17.5070972723635 18.5947880038602 15.4399263230277 17.2463437498575 25.5130133638147 17.5311362603066 20.4313133430721 18.465279590265 16.905277403408 17.6069979541127 18.5939700706789 19.028946976271 18.0834825981156 14.613293312684 18.558734655329 16.8127821058391 18.2853684327342 18.6309332251494
TCGA-BH-A1EV 8.6453420936969 8.23323854640059 10.4209012642426 12.3150450676431 9.84005060616862 3 6.24872100718853 17.8537920069296 3 10.4765650766648 8.29858413916537 15.4454780739913 13.4142074464573 15.485688483742 10.5141273610515 11.031979110844 15.6618106717885 9.26463147952013 12.5369289453079 12.2528296113439 17.1073542364923 13.0172637484023 15.4995408375039 17.3280329049492 18.5275777977326 13.5835495948238 17.8073083936752 19.9982576267122 15.8816395037655 15.4563968807028 15.0479548405122 16.7909257019673 17.4965770381635 14.8991997261443 14.9036535146227 25.4718599032725 16.6692428461932 19.0575284644026 18.776861241477 17.6597377821543 16.7464839043604 19.0324999702091 18.7524559758291 18.4291129315986 14.3918326531436 19.5486628141422 16.8592469810607 18.5133914207119 18.8363203866248
TCGA-AC-A2FK 10.6349274400801 3 3 8.98815318452016 9.70433713399319 3 3 16.6149924309682 3 15.4323186076133 7.41609096527683 15.9466039461974 10.0232093511612 12.6742860446835 14.8494177724463 15.9636787239572 13.1178352163196 13.3717870562849 11.2840099288266 14.9098658691691 14.9881216061684 15.2924063135388 16.8567567754745 17.1825206525309 15.9915885339452 15.4688707068948 17.0494316553564 17.6814704972996 17.4346398523638 15.9995028081145 16.7473045394929 17.9374846390411 18.1630084889538 15.0833138026286 17.8510572586072 24.3722190076738 17.479217690976 19.9180317938014 18.0202035876709 16.8677552958916 16.937716715847 18.5789913963776 18.295181773965 18.6426342421844 15.5236244604304 17.5116149390581 16.7805442719526 18.0667691933504 18.4683622761501
TCGA-A8-A07B 3 3 3 11.8064135262686 3 3 3 15.6024255245828 3 8.6974181833554 3 13.0175110974868 13.6847224582114 19.3989912367052 10.909526106655 11.7984109278477 11.5254406712869 10.964333898757 12.4519539860502 12.204293663695 16.9275860005489 14.662003676218 17.1440239720759 15.7601910834738 16.3265627552127 12.5365423562219 17.5818221501691 18.4244410267172 17.3036075206732 15.4193557017267 15.600377366086 16.5998947917788 18.8361373486374 15.1010545262134 16.4814990240342 25.2546060106658 15.7256440998874 20.1801892231429 18.4877866400187 16.8779527249035 16.4754852698875 18.6514574237836 17.8298440522838 18.8485247328063 14.6756249399512 18.3425246833216 17.4948507829044 18.6998573990541 18.030033743685
TCGA-B6-A40B 7.68038701922921 7.42205626607461 10.8405723734529 10.8315353415182 9.58623139945155 9.80891954996824 3 16.1276093083104 3 11.043625639884 6.17453907714644 12.6862341423496 12.363738409453 10.5891488297549 12.4219783280484 11.4864175856566 12.8660299757497 10.3519742595159 12.1208496278308 11.3307618843484 16.7671950159522 12.67117886091 14.5978072256296 16.1071075731814 18.8048800155694 15.639007050999 18.6962182568886 17.9123424623266 15.3220011748212 14.9562590770523 16.2137340579079 17.3917913427206 16.8112153971613 15.2298222978887 16.5588357991721 25.5132197090346 16.9394600971635 18.4230722362412 18.1448149137731 17.4978252078714 16.3248548871462 18.2309255278482 17.4305398915061 17.3065256045307 15.2348657586836 18.9670393323415 16.2551626804697 18.0408205626676 18.6588535157032
TCGA-AC-A2FB 8.58633167459011 9.30449882148642 9.36977048743437 3 7.75135822052118 11.0563441446989 3 17.2400172732352 6.39307214468773 14.0439724150523 7.98448824171666 18.426058944471 9.04050039893593 13.9691882270099 14.2603440453293 13.9175248025851 11.8179530242749 12.0032873602224 11.3604982991304 13.6402363608053 15.4357372946405 15.1269586800279 15.8748494171036 18.210774373657 15.8126645286005 15.16811575607 18.6147506088535 18.666313966239 16.583412648616 16.9289002491717 16.6300622029497 17.6639419498692 19.0173031697264 14.2238502258586 16.8294319672011 24.944212005222 16.5341354515201 19.9240857288564 18.7895117918562 16.8798454860823 16.7845290417286 18.0822115091012 18.2429731437981 18.396681786503 15.3279896894543 17.9791483743907 17.3418731091778 18.2694388269769 18.4275494992807
TCGA-A2-A0CP 10.9879633995615 10.2076320348099 3 3 8.82677327608632 10.2578352523807 6.96490990783501 13.7805466066525 7.42203524033854 13.7098160350153 8.65638977286783 13.9183604073697 13.6628173021413 11.7955648158186 14.6627788641324 14.8420562577214 14.2755644458135 11.9472883773454 12.5935693974571 13.8990329192029 17.6124731147133 14.9881293481103 16.1176598853228 17.1613493417683 16.9719607286867 15.4472314835168 17.9685266605338 17.3604835830959 16.1629989858095 15.763383990356 16.9055760867524 18.3156473380344 17.9348359679282 15.8121318562639 16.3484625229261 25.6335725696545 17.2346464358527 19.3381884990292 18.7937122846578 17.3578867237655 16.3535813397178 18.5191633673268 17.7470964473746 17.5807791319183 15.2815343875777 18.5086034227179 16.7903362881684 17.5983617578439 19.3530565558557
TCGA-BH-A0BG 3 11.978607736281 3 9.2158538903424 3 8.71834672997141 3 9.98553189104839 7.28635416220361 11.6053374510439 7.54787390101457 13.6456577709257 9.24715582607644 9.93358545405751 11.6077697471195 11.6530366195262 11.8302470027113 10.183630740193 10.1059162195984 11.6924385922374 16.9164443498562 12.5814093271397 15.8591916007221 15.457730932843 16.1378360330959 13.5104514454138 18.3130303690585 17.3149953317158 17.0901995855195 16.061706171075 16.3951662650951 16.7191664011343 17.069148129325 14.2927064382921 17.2078419794735 25.2161715689427 16.3653928111312 18.6139065285354 18.2738245503402 17.1228799794541 16.6960729850575 16.9555405575904 17.6102785730831 18.3119211922285 14.1874371355527 18.4201460852083 16.7204906678304 17.9633285833019 17.8680711739694
TCGA-BH-A18K 8.74943513700913 8.48508308090209 8.95704635676393 3 3 7.38134184617519 7.02304058265154 15.732562155392 8.44856019531076 11.7381404038524 8.14589376660667 14.5179499935859 11.7273587213195 12.7428122993276 12.6365339752577 13.660160008414 11.7008089555074 11.6773394335721 13.0142013772607 13.4957476355502 15.7738485006049 14.1129134929624 16.3356960443146 16.8362199572145 17.9210967545556 14.4612723724914 18.5252480338335 18.1939125089555 16.7906934456257 16.1647522984458 15.9251198683578 17.872448427136 18.6587104981132 15.6231671793961 16.4577430712881 25.6264922659642 16.6355105541291 19.3750602785784 18.4672432260646 17.6694918297307 17.2189415537521 18.4276917134845 18.0493772123335 17.5862524126644 14.6296895012059 18.9025549710985 16.9180926692481 18.6657622776928 18.6454568720112
TCGA-A2-A0SX 6.13428603052763 10.8661078386565 11.9289631779822 9.05269040964806 3 3 5.95333218042098 11.7980199323681 7.87264812257376 12.8360066145075 3 13.3758707178676 12.2669645708722 13.7730506714247 13.031119640094 13.9293162619156 11.890031876447 10.6554289676545 12.7871274921123 13.5923607215565 15.7958954984024 12.6388332784445 16.8653737186579 16.1180791107124 17.2179935371405 14.2368785614549 18.7318811263189 18.1804298927437 16.3345621897441 16.6133365701485 15.0934804572125 16.6623684943229 17.8538464097347 14.5975218676187 15.9615021316477 25.1689796583943 17.0544371028319 19.1808046872205 18.0815489614951 18.0480726687853 17.6188242746007 17.5313531391462 17.5818748980976 18.3665395163422 14.8901434567278 17.8001534462814 16.9749448140167 18.631921615379 18.7741978200324
TCGA-A8-A07F 3 3 3 6.18495052195753 6.6029559871136 9.74714692443015 8.57787641492361 17.3681452179515 6.1975461797552 10.3349567995256 3 11.420643927811 10.3332257082841 15.5746504218333 11.7235200015215 14.0964356497503 13.0515607140573 10.0691666312939 11.5572498774433 13.8876753585647 11.7018467934092 14.2341326163672 16.0297835666566 15.7076062128831 17.1733726105451 13.2968963678368 18.1178292074741 17.9310121646643 16.8680695614042 15.6905852994265 16.0448282414999 16.6411295577 18.7180794765606 14.5599357129047 17.0900665803412 24.3151853158333 16.4167879971151 19.808743201826 19.2105909060848 17.0131549643606 16.8555107190808 17.9657927464776 18.218035962832 18.0692512240454 15.4632142984431 18.5786810555103 17.2882378715057 19.290754745456 18.0177455402763
TCGA-BH-A1F2 7.92973137664669 7.83318973328396 8.70574506391961 6.29969098306979 6.72112002163793 8.66821792819461 6.78435442723443 17.3067608038609 8.77096785215224 15.1123409975581 6.94557173729982 15.6585162913091 12.7886055716658 15.2240665216981 12.0961570225273 14.1123925762531 14.473072597762 13.4056550216243 12.7828922432192 14.282265876685 16.0363061530672 14.0777747803122 18.6204916923341 17.4131140390976 17.6358026252157 14.6103257136882 17.8181121102661 18.4876128423116 18.2804819946962 16.9066476389617 13.7216515472939 18.4210193489282 20.0476065336727 14.822808672328 17.7906985912297 25.4442668753567 15.9205850896196 20.1004834612775 19.6192022044978 18.6592139698438 17.9283633110443 17.8219912083949 18.6339037346699 18.7559890495661 14.1686772563846 18.8607662973457 18.4608131033075 18.5860115102779 18.6406627659016
TCGA-E2-A1BC 8.92209909254681 7.68543718093096 3 9.59177363936824 12.5003203329288 8.51797766683232 3 19.4918761794359 9.19566358152667 17.784465197912 7.35270117002947 15.1073037399009 12.0911031174695 12.9474786232721 14.4082349712546 15.1775271977175 13.3506239532894 12.0973029449934 12.1158630814343 14.9635684902351 13.619037075216 13.8155534827888 15.5943213248811 17.8350727546323 17.2804249267608 15.1588748145509 17.2809732350264 18.2137336272073 17.8661554238352 16.1894847641932 15.0317592188381 18.2639086123457 18.6047341454659 15.8311558009403 17.7995825618921 24.2712719772914 16.4740356998804 20.2983151654657 19.4973645754338 17.3192671547271 17.3166770103533 18.8174657704511 18.4791851324637 19.1642539963227 15.4850336116317 18.0199780010108 17.6333551235483 18.0336464916773 18.8701470032589
TCGA-LL-A440 8.81456988711434 6.43629335068267 3 10.8948739040188 10.3012391872019 9.75275261385377 10.177719032729 11.0983958870465 9.44565980666834 14.5761187588223 13.8681426497842 15.7997895472385 10.3231795603292 13.0644708186245 15.5466541386503 16.7792428055329 14.2015583294639 13.3414129578876 12.4356271610649 15.5775284911543 16.0393001926333 15.0281087516674 17.1083151837038 16.851318040135 17.3394557575617 17.1551871768897 20.7915300749311 17.1323102130225 15.8474127644766 16.6840620913322 17.584858097351 18.7708220057765 17.4649267950062 16.0563639164522 16.8425564410015 27.3515023947185 17.6940493178551 19.4060445777766 17.8171422705071 16.7943273906024 16.5572936211055 18.0649107506025 17.5367103157501 17.5441776379023 15.4089072894119 17.8134322556693 16.8617488108615 17.6436525307184 18.6081324286998
TCGA-BH-A0W7 3 7.70958615156449 9.73308233244463 10.3114065302379 9.08541651848021 7.57317661434703 7.21232078801837 15.9002557462595 3 11.3054696207443 7.37659893252288 14.5645474727368 10.3017156461822 13.9463943545707 12.5964369316007 13.0640749484076 14.182611348162 11.4094350964048 10.6601009715229 13.2216354994617 17.7124522001526 13.2896128869811 17.598772613521 15.9844087598555 17.1460031346 14.7379178365643 19.2067222652257 18.1167681344145 16.1387652093289 16.3270002481848 16.5812392072648 17.7744672332693 18.1494108143417 15.1935508003205 16.4826325398824 25.7186444956358 16.7864208501435 18.8095515052941 18.2384413297813 18.247686886227 16.8416135452004 18.3667141496985 17.9165437187649 17.7068629287501 15.2046366883848 18.4997234018121 16.8103795963562 17.7811276022048 18.6490511881204
TCGA-A7-A3RF 7.17896601508921 3 7.94101271213609 7.42919663514249 10.1548713837844 7.34293626213248 9.49216428558641 14.9392522155686 3 9.15407667219569 8.10668099351821 12.2620841249549 10.5099124496491 11.4122182904762 11.9557141957324 10.04049212323 14.0409825701304 7.92678353584937 11.1822321917627 9.86568538260317 16.1183772117702 13.9515302164462 15.613226795727 15.7917042168691 17.7439514150409 13.726922246573 18.0136261805301 21.8850950072528 16.3037867034978 14.2285393027349 16.8183562958947 16.8097643892646 17.7128680557255 14.7865976032786 16.7675961731688 24.6642199235066 16.5140048871567 18.6315570608806 17.4107559325309 17.0223113043358 16.9029570409124 19.6509616005442 17.8812043985249 17.4464934838767 15.3183242964477 18.2865142328859 15.7723614161813 17.4611504411319 19.705456267987
TCGA-AN-A0FK 7.34283697732648 6.70050513388346 3 7.59450828605557 3 3 9.25294722329074 14.9478173235175 3 12.3791264646476 3 9.59260214642593 10.750298763162 11.548204996153 11.6553516293743 11.8599974670954 11.6556583274618 10.1491127338312 12.2193073092157 11.4789630941238 16.5994029275147 14.5524498548622 18.3903992013228 17.2508757150007 15.7620369530133 14.2391240930062 17.9443478873887 19.7152352720408 17.1511116434177 15.0109480247463 15.050266889463 16.9562309362208 18.1589629584192 14.883823109703 16.1114882572414 24.8548026015831 15.9963384313287 19.2043629311805 19.2560988411731 17.3181534857662 17.1203052422675 18.9392944557548 17.9357799710965 17.0359558844907 15.0717640393357 18.8119142241413 17.2311131997289 19.1563688556167 19.146596737019
TCGA-AC-A2FE 8.96502480566382 7.8912615915427 8.76475571946679 9.67891685742902 3 7.19570182392603 5.9375810539152 13.7459597279109 3 13.6403527210294 7.00188335205523 16.8317966111097 12.705107100309 12.052418665502 14.9549215756174 13.8783022915722 15.7242834467454 12.1009329788538 11.7452235924381 13.50353124945 15.3595830562133 14.6042781093328 16.3280222322813 17.0412908122043 16.4454910358823 15.4632216747981 19.2373150380901 17.8012419417214 15.8651356186264 16.6542422099171 17.2178598909768 17.8980546138019 17.6920331472022 14.8467821421642 16.3157259737501 25.9196989420078 16.9029862312253 19.0558175982356 18.1580063853375 16.942302031441 16.8602532510987 17.8824463916831 17.9130578597715 17.7732273328258 15.3213814779247 18.2126132118928 16.5149216753439 18.1908798800669 18.7171637934951
TCGA-GM-A2DD 11.9879175623465 7.95513516047215 3 7.90531274852911 3 9.36828736730872 8.73606031774229 15.9073445200437 8.89494378073472 15.7464700013521 3 13.329761254326 9.24426555395717 12.8121953532658 14.1803326668624 14.1241189739358 16.220490864964 11.8692185193985 10.7621021141743 13.4073790622804 17.1097945727529 14.7406763234883 16.8353729900179 17.552586419488 15.7717324653562 15.1029425337371 19.6077314863325 17.8783325731397 16.0456109629124 16.7679047152472 16.7187597216546 18.588428808636 16.7823936765092 17.1445581273087 16.2886699500572 26.7786286583443 17.1950774285019 20.0030971428566 17.7006627113894 16.7234122247368 15.933029607228 18.8800431199005 17.7573501712434 17.6261329774119 14.5485307127202 19.1163831592131 17.0816786390504 16.8750715952173 19.0213653781771
TCGA-D8-A1XD 3 10.4683583008462 3 3 3 7.67524367974424 7.31315934431401 11.490044522033 6.82774006976427 11.0716195669974 10.2288059938941 13.1974388410514 13.1443605215544 15.8778304375419 11.467994626552 12.2393127170109 11.8533736434458 11.230974994765 12.2471351642544 12.7612657450399 13.198305530328 13.7076483868747 15.394648685519 15.3847060905927 16.932558465359 13.0889453593073 16.4125317123281 18.8139182766186 14.4741184860113 15.1774049767794 17.4769994226668 16.4296207162528 18.8199869802227 14.9240085142518 16.3764479116367 23.5929545274306 17.498796146827 19.6008891269789 18.0420840074892 18.2476116317168 19.2438824493548 18.3457445703969 18.5280194397657 18.431119941038 15.209033375832 18.1071881312267 16.6261537203627 18.3062706656575 18.7033889522018
TCGA-AN-A0FZ 3 7.06091292141756 11.1583991783051 6.09926786840198 3 6.9277273343648 3 13.6928998889717 7.0258114834023 12.1288486567086 8.96897235783583 18.3443664890774 11.308529507138 12.0577852680006 11.6271260078662 12.6498175207053 12.1980015425931 10.2550214646816 10.243941287188 13.0121961098861 17.7886556302577 14.3381578837014 14.8424273547632 16.6951479032353 17.434084062615 14.5712235883921 17.2011844599409 17.8035379768374 15.4514290672343 15.3948723723866 17.4028206892992 17.1750693886656 18.8984495414606 16.4042845564231 17.2914224677827 24.6882753419719 16.2221835198881 19.6563264221649 18.2748093986218 17.8421578069751 18.0097144472359 18.8867837412846 17.7139740885648 17.3931409796395 14.1725181724603 19.0131952181899 17.045239949457 18.0516033683883 18.6777122395046
