X60482 X2558 X114 X131096 X3785 X3752 X111 X2903 X2561 X4128 X2892 X55799 X610 X3772 X10089 X57030 X9495 X3786 X9424 X5924 X196883 X782 X54331 X2791 X6196 X784 X6195 X1175 X54407 X4905 X8675 X1741 X10228 X801
TCGA-A1-A0SB 3 9.79015705572783 3 15.3123921917907 3 13.2240124670576 14.7513381898474 7.23364476030167 7.57134239008584 16.8933546539084 10.8956378114879 11.2567215799565 9.40173105208643 14.1866638160655 11.3615634966568 11.831610978485 14.7106993357588 11.2610481504242 14.9717575176261 13.3670439442962 13.3520168141183 14.2391806357946 16.7940527568891 15.5825699611468 17.0825233253412 16.6078403118251 17.3596431141474 19.0088351296044 19.8872626337721 17.1229839820315 18.3051499212258 17.2137479498345 18.0491694899831 18.8730564389924
TCGA-E9-A229 3 9.64491459105274 5.75560998441476 10.696273540715 7.00913891460492 17.1284830359355 12.9632157010288 10.3003241858302 12.4592788750919 14.0768183716479 13.5689373181592 12.1828071737541 12.6726578986314 12.9330399302261 10.4638419888366 11.7051648488471 14.0892751397046 14.2158126310467 18.8390870440119 16.5927878160907 14.1944564202218 14.3824300593981 16.1648835038627 17.5277721115595 16.5721204207676 17.5808647298445 17.4609761636121 19.6957345353396 19.8101376054603 18.3004370640094 18.1447884243196 17.6382064700841 17.7991519793178 19.4500979744478
TCGA-D8-A1JC 5.80527643167695 8.25777907354727 7.75303613354481 8.81727333109339 3 12.6155284418074 15.357585180831 11.7316813167081 13.2821375501436 14.4166509325537 11.8282922915864 10.4375072931655 12.0439348728521 12.5299340063596 13.417405366863 11.4766385400096 14.1363445098636 12.6569127020704 17.7092441769474 14.9797753083967 13.222090260092 14.3573152270638 15.6486351348746 16.3731527008391 15.9630804471515 17.2754294291237 16.1428594726449 19.3412138656469 19.2985400587582 18.8051275092467 18.8773500604652 18.1431423901327 18.8450882912822 20.2703235650939
TCGA-A2-A0D1 6.72032650440237 9.9334507617255 3 9.54147976556519 3 14.2777260357156 11.2907242990728 9.00017080778755 9.37184976313889 13.0956242955611 11.4127388161866 10.7593516527519 12.9091159358425 11.1584468994462 12.2410592479452 9.21492425184803 11.4286482682542 13.3131997864686 16.3141013019882 14.1531151560307 14.2361292619115 13.3305308809582 14.4428396950646 16.3846535298951 17.4077171118417 17.1348115226168 17.6535776909028 19.5641919268137 18.202697379293 17.3074373977943 17.7680447087174 18.7995610249043 18.3401537784097 20.7630622180914
TCGA-AC-A2QJ 3 3 6.99322217451582 7.90410281614066 7.05920577339817 11.3625053522752 11.3745398392254 10.3434590468787 8.19298603318147 14.1071427902857 13.9982040746928 14.2857925680262 13.4621993609834 13.560348872736 16.9184523958788 12.2817663277713 8.91210452290148 12.5083070683063 17.5200098045182 13.7144759735055 15.9207488444518 15.6261229745092 17.9078393168915 19.4007913382803 16.5406901867735 16.4016706217224 18.1388352239979 23.3776097908587 18.2606377528969 17.8198925035171 18.0572568832732 15.7729574378216 17.4183902136714 20.1765500351761
TCGA-A2-A0CK 3 6.73770397334171 7.18577135877067 11.945245929935 5.46320413054475 15.4019445824153 15.400999836314 10.6425777799363 8.55844195536554 16.3256127390065 8.59796695037746 12.797839482099 10.7250547596954 10.8302649398575 12.4298831622533 12.3976266706313 12.6912026892039 12.5402603185621 16.5009275268101 14.2549256838789 16.1446635767014 15.8434912493395 15.9373813054913 18.2926555509001 16.2170309065375 17.8419952640481 18.0504431940243 19.8405055533496 18.6554027655755 17.4754246514267 18.2603500703146 17.9292298697197 17.9048644531208 19.363710590726
TCGA-AQ-A7U7 6.37869798308959 3 7.66970767021694 11.5711165909325 3 13.2651905683241 15.416211022311 11.1786694787577 10.609590331746 16.0754617543869 9.82525828522002 12.9196995651088 12.1580034448814 12.0644938611198 12.208523365424 12.1867907486187 14.2407666960186 13.4051660059524 17.5862118722954 15.5611980710665 16.6163873048527 14.9978135995419 17.0226469828804 17.8555354407413 17.0932024540348 16.8172716436578 17.3777800831785 19.5143621217473 18.8395964070671 17.497728541712 18.5792793155495 17.3820766277128 17.8551980744092 19.417934088035
TCGA-D8-A1XU 9.26751659245877 9.2927854455587 3 9.64071859372801 6.76389866420174 17.1586137230493 17.7603879347549 11.7928080104508 12.1610754035242 19.9618064277218 12.3589740307679 13.0660485507474 11.394210773877 11.0718945100343 9.53021818258165 12.1279264851855 15.7154254890953 15.170684737628 19.5047352415001 16.4036135145603 14.9863687602544 13.7124807113578 15.7734297936172 17.1261226177436 16.8432653580152 15.927808651052 17.6654949721664 20.3770110895224 18.6574024735404 17.938149396745 18.5647963456659 18.8458228091297 18.1266695117795 19.7030962457875
TCGA-D8-A1X8 11.7498437375659 3 6.00460782992167 11.357425089909 6.59270955009666 16.8478204145198 16.4268538216809 11.7058694361393 9.08733316821761 18.9851709328252 11.6721111493666 12.8387533263087 12.3763088110388 13.578649854527 11.9946149990224 11.2642209069608 16.2904958160957 14.7668641606561 17.6324025968232 13.9997375354755 14.9311002798539 14.0779422423665 16.2743666165924 18.2069696922742 16.5337151952315 16.1927340640982 16.7087688295695 19.3153647137889 18.8626655547843 18.2942597106416 17.8078479935175 17.6505599551272 18.0600323711604 19.9158429872744
TCGA-A2-A0SY 6.30167991825161 3 3 9.61216130658025 6.18038275041776 16.2065355126467 14.9954807392841 9.48871983511101 11.8127206130018 16.1822700163542 9.9195610330116 13.2136715886383 11.7057458588851 12.2031063190322 10.4658441225842 12.825339339721 14.245037537456 12.9215831121811 17.7209620592695 14.9524393802166 14.9232072379285 14.7076558156338 16.6931992018425 18.3268910317474 17.2658960162478 18.1073914348002 17.5955411401579 19.7687358012302 19.7672844641706 17.1923128832057 17.6144584913586 17.6027987800333 17.5828841494809 19.691715025426
TCGA-BH-A42V 6.0200259889259 3 8.81996289619695 12.6039310910282 8.72216119473357 15.6333022590661 14.8370673238478 11.9046316273353 9.41814030280093 18.1122159618241 11.6151495669092 12.5632734542963 11.9257227297505 11.3145381792377 12.0817344802598 13.0968740837776 13.3085745384476 11.9876200742611 18.0324690617321 14.4774903124095 16.7984577871189 15.1483308492922 16.1732099051101 18.7441299158003 17.0367077088939 16.6496784402374 18.0137590491519 19.9727337814114 19.4793134623679 17.5131415311994 18.3958154068782 17.3665758422958 17.1151443411556 19.4874410112223
TCGA-A8-A08R 3 7.30816519637751 6.81844879694199 12.8788071806971 6.50105135097475 11.8079336666093 11.4281126731022 8.41106501012413 6.13949543813623 12.6932886003157 9.60594140374126 10.8780160144333 10.5268566175084 13.4246970965005 11.9684311147397 10.352563557159 13.723889940934 14.3284225512762 15.9461723417116 14.2865594592065 13.9241066701614 14.7926620816165 15.5426273283266 16.3026170750559 17.1415589667381 16.5832913336078 18.2603638349983 19.3905495380935 19.6104674954879 18.2006202533505 18.800579804446 16.7650844807744 18.4187962241081 19.986291912171
TCGA-A1-A0SH 3 10.9443370299795 3 10.2380504506701 3 15.2257859044161 14.2429879820686 10.5405122280376 15.5050954796861 15.7958750642916 14.0541933496244 12.7882526127673 12.0823178146702 13.6769419774006 9.967904798889 11.8736267305493 14.3140731884218 13.9200835696894 17.3966947886348 17.8147966308199 13.6448032449932 13.1416522646029 16.8684654829622 17.8614330156691 17.7498273759177 16.8901925926725 17.1879526151917 19.9175423902873 19.7303888595493 18.5058307268141 17.4229305443933 17.3077334371432 18.1654026272445 19.7145525968463
TCGA-AC-A2QI 3 7.39650103325117 3 10.0197926702782 5.22325431410325 15.568370807572 13.52699865562 11.5559384155207 10.9225448183499 14.2983414164705 10.2172279249836 14.7908016715505 11.201767294722 12.2609034180226 11.6469979891716 11.4116893679046 15.2100215158782 13.402351460218 17.5692248730994 14.6374232160252 15.1405985471306 14.3717506027224 16.4840504564547 17.7851155560562 17.1337721575563 16.9059545784137 18.0636651941108 19.7424801691191 19.1054098258379 18.5276326920467 17.9364165076782 18.2684152973417 18.1031258710788 19.3941399208078
TCGA-AC-A2FM 3 3 6.93411162132992 9.89160283297456 9.9628055071164 17.3703652532152 16.6356116195806 8.44686865938618 8.81611471102317 14.7466173586299 9.31832657016726 10.2853734574558 12.5991874201106 8.6190016237939 11.0949517210651 11.1864829256834 14.8541870186877 12.1308680723268 19.4027797418903 13.637009086427 15.1568951935027 14.7732201442732 15.1356503172962 17.483062552954 17.1990814048696 17.7384664312506 16.5135927693985 19.0149282631022 19.1902620927403 18.2701844879163 18.5248848426015 18.7266167799562 17.323667621215 20.7616410511189
TCGA-AQ-A0Y5 9.49694116844033 3 7.04327238155669 3 9.21280864442133 12.1259168725636 15.598535731297 10.371538183617 15.018864932864 14.8103935262929 12.2769434340299 13.3615134481585 12.8056382986078 13.4223906721813 10.6985555583035 10.4721815163358 14.0209333795184 14.6257905913767 16.2797903599349 15.536303749825 13.4948043840803 12.6809957472066 16.2412376682089 17.5070972723635 17.2332353640446 17.3047892360469 16.5819790168239 19.3147173008926 20.4313133430721 18.2976491127258 19.8782519226111 18.1043845288079 18.4589716753411 20.4956119633909
TCGA-BH-A1EV 8.6453420936969 8.23323854640059 6.24872100718853 3 3 13.5477692783812 15.4454780739913 10.4807119174607 13.4142074464573 12.5210394622871 10.8313492540978 13.8506539016171 10.226572051125 13.731337840039 11.3459551352826 9.26463147952013 16.9812083739507 14.0034317385303 18.7106564748386 15.4366485785649 13.5835495948238 16.8324640700672 15.4563968807028 16.7909257019673 16.1424945328078 18.9365142648397 17.2695711633761 19.9253125706676 19.0575284644026 17.6893167251859 17.9403572328028 18.086550670817 17.7852130918469 20.0638020540291
TCGA-AC-A2FK 10.6349274400801 3 3 15.0060799829191 7.31826713947199 15.7330142080179 15.9466039461974 11.787374493532 10.0232093511612 17.4074057327569 14.1083813714966 13.4217767533743 9.99178427394356 12.0548638645383 11.2795868282179 13.3717870562849 14.0696224560717 12.9360366011402 17.1166042586708 14.409536121124 15.4688707068948 15.2517008788581 15.9995028081145 17.9374846390411 17.7611552967641 16.5265328795807 18.1974932468765 18.6721752333143 19.9180317938014 17.4751905685862 18.2000533087804 17.6193615531213 17.4149168079893 19.328216135453
TCGA-A8-A07B 3 3 3 13.4951979190502 3 10.0967030141653 13.0175110974868 5.94178547964323 13.6847224582114 13.0287873505806 10.0532950465712 12.7654392891354 13.7525466240038 12.2668313157943 3 10.964333898757 14.5310060162224 13.9690455633129 14.1482978773936 15.8626927540768 12.5365423562219 15.2213176146193 15.4193557017267 16.5998947917788 15.721459454022 17.5274100595414 16.8461345812072 20.8000794758368 20.1801892231429 19.6441372142284 16.813327927819 18.3175062178735 18.0815385735432 20.859576054642
TCGA-B6-A40B 7.68038701922921 7.42205626607461 3 7.83883648706805 3 14.4526648207948 12.6862341423496 9.67114632850031 12.363738409453 14.4649539196845 12.4941167383846 14.1390527415359 11.8512942434286 11.7435755333547 14.8405303847804 10.3519742595159 12.8575499988075 13.3143522609713 19.5211323516591 15.0393823140567 15.639007050999 14.7388089174009 14.9562590770523 17.3917913427206 16.3461754594323 18.2868031977769 17.5728546912461 20.9755048640058 18.4230722362412 17.2980524760878 18.1508820082465 17.8660276442229 18.0121374438187 20.0085687401679
TCGA-AC-A2FB 8.58633167459011 9.30449882148642 3 12.7774408053961 7.88504378261609 15.9941732316372 18.426058944471 11.0199779752589 9.04050039893593 16.2802231294603 11.578263409484 13.6879385852497 11.2768042723537 11.4026070180302 11.0237950461773 12.0032873602224 14.6167684522628 12.0856779377438 16.985394140839 14.9979905347385 15.16811575607 15.5199015973257 16.9289002491717 17.6639419498692 17.6575410611246 16.2335510979608 17.5122409198461 19.3966808389171 19.9240857288564 17.8406770522694 17.7561689972092 17.8407655571298 17.8780735869965 19.7484092422491
TCGA-A2-A0CP 10.9879633995615 10.2076320348099 6.96490990783501 12.470758625359 3 15.2217511840568 13.9183604073697 9.91775159880864 13.6628173021413 16.2844335889611 12.6567798094338 11.3957771839652 11.5867075356318 12.7791943492638 12.8896516476636 11.9472883773454 13.2512175751003 12.4057115406766 18.8294517862921 15.8116466939131 15.4472314835168 14.7168463267906 15.763383990356 18.3156473380344 17.5873689463713 17.0913420182217 18.2869674420596 20.7098334190689 19.3381884990292 17.4890923307158 17.853875232862 17.2564672995739 17.6084750217023 19.7275710259727
TCGA-BH-A0BG 3 11.978607736281 3 14.1626183881291 5.99100471169951 13.1294344089935 13.6456577709257 12.2660260731678 9.24715582607644 14.4210569146552 9.86579242918444 11.5091332239064 10.9984845948886 11.1338523842292 11.5687032319983 10.183630740193 13.7905482598929 15.1156354145359 15.1893507408105 13.7629310135477 13.5104514454138 14.5123940236514 16.061706171075 16.7191664011343 15.3038357877692 16.1460532892078 18.2167335766285 19.6973781344097 18.6139065285354 17.6372238325259 17.5105939882265 17.6698064872119 18.858062875801 19.5681298472788
TCGA-BH-A18K 8.74943513700913 8.48508308090209 7.02304058265154 8.24731034709256 7.39398678976511 15.5820125941004 14.5179499935859 10.3501213164913 11.7273587213195 15.0767585914535 12.7425469462802 13.0264369852635 10.8318920161394 13.4058382595897 9.46408799643771 11.6773394335721 17.232243787859 13.3139108342077 18.0893327503911 14.7723611569696 14.4612723724914 13.3181643684176 16.1647522984458 17.872448427136 17.0582482678579 17.3515237431084 16.8067375486157 20.1005853217305 19.3750602785784 18.3961683574876 18.1578899862323 18.2278542013201 18.1774974080836 20.4187169549742
TCGA-A2-A0SX 6.13428603052763 10.8661078386565 5.95333218042098 13.6527434479095 5.1830389181453 13.5744847595109 13.3758707178676 10.4682560961613 12.2669645708722 15.2808345283768 11.9392882088036 11.4676601590201 10.9586528335864 13.4871038314416 11.8581691109217 10.6554289676545 13.9717179703029 12.9232411868624 17.3424657897836 14.818433287819 14.2368785614549 14.1723605851866 16.6133365701485 16.6623684943229 17.2905726473525 17.9709789781553 17.6310788932084 18.8813487965225 19.1808046872205 17.4276839864471 18.014421682436 17.2775410322369 18.1582153119402 19.5974570022793
TCGA-A8-A07F 3 3 8.57787641492361 10.8310664876068 3 11.9580848107479 11.420643927811 11.0721442871555 10.3332257082841 12.3725719906095 11.7868440214087 11.9684555641622 12.0291700082527 9.94002321109308 10.2951582216761 10.0691666312939 15.6008814305603 13.1122518095311 18.4363788211822 13.3516604276791 13.2968963678368 12.1814366268978 15.6905852994265 16.6411295577 17.339843495262 18.0583632021442 17.4280365365327 19.3956565424155 19.808743201826 17.9349706333709 17.824969755445 18.0518484159099 18.7817174669063 19.4069228241509
TCGA-BH-A1F2 7.92973137664669 7.83318973328396 6.78435442723443 8.47133794133169 5.12239575894451 13.92792160219 15.6585162913091 10.1454316754019 12.7886055716658 18.0550811494533 13.1702873675932 10.2849944540167 10.7369896430581 14.51065696615 9.2114551722122 13.4056550216243 16.360349353787 12.8111733703457 16.1459678248202 15.7096668148764 14.6103257136882 15.6183645338542 16.9066476389617 18.4210193489282 16.3986151706891 15.343675529235 16.5478418265624 19.2648907910841 20.1004834612775 19.1644708190186 18.7665605590176 17.5103022660578 17.8631325206486 20.3131510629763
TCGA-E2-A1BC 8.92209909254681 7.68543718093096 3 9.88227077906485 3 16.1108467743419 15.1073037399009 10.4472823989471 12.0911031174695 19.0751612861694 12.0330181779883 10.7878003653983 12.308420808782 12.2855649352968 10.0493669547996 12.0973029449934 17.6120281363738 13.9369905406862 16.0178907461223 16.0816915833816 15.1588748145509 13.1793250177163 16.1894847641932 18.2639086123457 17.191367395352 15.9581265426038 17.9477738967176 19.748310329336 20.2983151654657 18.2975265905021 17.6779974571374 17.8679253679582 17.329570507578 19.3895942921335
TCGA-LL-A440 8.81456988711434 6.43629335068267 10.177719032729 12.3180640391151 6.03360807633417 14.9593219259186 15.7997895472385 11.5161271859794 10.3231795603292 17.3875952263657 14.1059384106034 12.9491732275548 11.8331256135314 13.092503245912 12.6153699955138 13.3414129578876 12.8779219423462 12.7392368484641 17.2485756795894 14.8518913546767 17.1551871768897 15.5033163101974 16.6840620913322 18.7708220057765 17.9220833786733 16.284042346531 18.3678407344135 19.849122824826 19.4060445777766 17.2838676228548 18.634220077828 17.0015069241258 17.2136491536456 19.5355865868943
TCGA-BH-A0W7 3 7.70958615156449 7.21232078801837 10.6797671794464 10.1199128643831 16.1644433901225 14.5645474727368 9.96871354315772 10.3017156461822 14.7253527982838 9.83106652366594 13.7890422816657 13.7079902189826 13.0994662259322 12.7091315281693 11.4094350964048 15.2126033501122 12.3725126178448 18.6376887871294 15.4059689213698 14.7379178365643 13.2833067500098 16.3270002481848 17.7744672332693 16.8869853704312 16.0728355043978 17.8341152237628 20.6829428749734 18.8095515052941 17.3189970539875 18.2873185160712 17.5853517202724 17.4482775487603 20.4998567943175
TCGA-A7-A3RF 7.17896601508921 3 9.49216428558641 3 6.66483132765769 15.4047155574515 12.2620841249549 7.34798993294294 10.5099124496491 13.6661064484095 16.8920317002928 18.3996499590072 17.2695403478237 11.8740753318096 11.7326083432004 7.92678353584937 16.764560914056 12.769493598523 17.2590020468727 13.3922012877419 13.726922246573 15.2587205869852 14.2285393027349 16.8097643892646 16.8901518564924 17.2868215206559 18.6193860629835 20.2518330498815 18.6315570608806 18.9956264326486 18.2438123742574 17.890632084623 17.2776944651743 20.2460075174411
TCGA-AN-A0FK 7.34283697732648 6.70050513388346 9.25294722329074 3 6.82482161426902 18.2637068974543 9.59260214642593 7.86131972187526 10.750298763162 12.4785813960033 10.2739307081304 9.75149241206716 13.456598769754 10.174766144743 11.3216612181773 10.1491127338312 16.9337777179636 12.4097333781497 18.0883461976691 13.4056653381312 14.2391240930062 13.1271088492268 15.0109480247463 16.9562309362208 17.114115837771 17.0956892977245 18.0908570890177 20.5151492446569 19.2043629311805 18.3396071513881 17.397911534156 18.4925373722428 18.2982184676856 19.8217464025578
TCGA-AC-A2FE 8.96502480566382 7.8912615915427 5.9375810539152 10.6526155754116 5.99889582860715 15.5076934412254 16.8317966111097 9.28551246169431 12.705107100309 16.660886201731 11.8270980528988 11.8983078374035 12.377484109482 11.5721598214492 12.1290415601989 12.1009329788538 13.4530297957699 13.3715630513955 17.8967263387201 14.4975187916285 15.4632216747981 14.5513193916215 16.6542422099171 17.8980546138019 17.4431696989331 17.7234481408889 17.1693150394739 19.7841214794332 19.0558175982356 17.5174707451256 17.9091834257426 17.6732493433519 17.9984209098452 19.6574578840958
TCGA-GM-A2DD 11.9879175623465 7.95513516047215 8.73606031774229 10.351108252902 5.69847225411159 15.1271559856991 13.329761254326 10.8767569045704 9.24426555395717 18.0923012978648 12.3121433135758 16.1985244929697 12.7187117690174 12.4895819367939 11.6435841982099 11.8692185193985 12.7827241447934 12.4523909331509 18.2776752168727 14.5088328616309 15.1029425337371 15.8083890966932 16.7679047152472 18.588428808636 16.604933088678 15.571133825755 18.6365141095851 20.806541698219 20.0030971428566 17.3746158206699 18.3894365358339 17.5299922065472 17.4947146399451 20.0249188853083
TCGA-D8-A1XD 3 10.4683583008462 7.31315934431401 12.4250519008444 5.57419244183813 17.8264839563021 13.1974388410514 11.6137067837318 13.1443605215544 13.8639666694036 11.369661867267 12.0198742414823 13.6609260057991 13.0173154371836 11.8734514603478 11.230974994765 15.964578040162 14.2206639030729 16.6071816290423 15.1907898456999 13.0889453593073 14.1278470112141 15.1774049767794 16.4296207162528 17.0789340495379 16.4083763022155 16.8207488768438 18.6572996661307 19.6008891269789 18.1813534579853 19.8091763608103 17.3765448259239 17.7515175795683 20.1783675326086
TCGA-AN-A0FZ 3 7.06091292141756 3 10.1710914389817 5.75272223593741 17.4508051286024 18.3443664890774 10.5273234382385 11.308529507138 16.0364359073889 12.0463682419045 11.8060797956059 14.019596592057 11.476109972583 9.3991536370102 10.2550214646816 13.8626873559157 12.1357206843312 17.3493101968228 14.2436867648026 14.5712235883921 14.5355526868774 15.3948723723866 17.1750693886656 16.498437795359 17.7201365285015 17.9847298713145 19.5826704095573 19.6563264221649 18.6522131159466 18.292416300199 18.1673276654286 17.8034373016516 20.4286982655945
TCGA-A2-A04P 9.32193633135411 9.85381359934151 10.9112014851465 11.3307842923637 7.64214201452503 11.7605393490515 13.3495078133334 8.13153967598179 10.9420196411452 15.3084600168835 9.57666802557992 12.5108451926888 10.3285111542745 13.4726410065558 13.1458285924862 11.2599492215949 12.8532215464307 12.3320011632744 18.6010566365609 14.1809982989008 14.9502091495095 13.7783548223533 15.9563805226548 18.0575611518026 16.4494692730265 16.9356011341096 17.6725204300769 21.2342708401556 19.0588197970102 17.1171872025975 19.0938653411395 16.6811024547712 18.5804884305034 20.7373771158043
TCGA-AN-A0XT 7.52692133247273 3 3 8.25082824385761 7.39742804858207 18.6217479423332 18.2030477801474 11.0094374156698 12.4549046677661 18.8991453028433 11.8113059035281 12.6333125826471 10.5308781019634 10.2040801809803 12.5824322577453 12.3759206791751 13.3838642800217 12.0142065855138 15.2899500939726 14.5604237368947 15.6053836998032 13.1467747592782 15.5773078968126 18.1814179559312 17.6302148988197 16.0151553561081 15.5120135369104 19.3878216142094 20.2372471449057 17.1340552090068 18.2246823549711 18.1905146915383 17.5392305535281 19.4729065743151
TCGA-A8-A0A1 7.72575874753011 3 8.49654550207765 9.6044953856757 3 17.367412194959 14.3625861084882 8.97121034185466 12.7079789504152 16.6672158405924 9.81520095816869 13.8171621589746 10.9770365877808 11.5164742030278 9.4125035861892 11.9781255167164 15.9121346981127 13.8297155197399 16.8783683971387 15.6835907324185 14.3814403157876 13.517950530943 16.1561462858965 17.4934178012655 16.5541990150701 16.2112171754253 17.896662846158 19.1124442415918 19.1572860183769 18.1098460548285 17.9493593929823 17.3507736880778 17.9224064200232 19.7144522774417
TCGA-A8-A084 3 3 3 8.66091816216638 6.85061957238679 15.6083031801221 14.9632268282164 10.1383344031763 12.1025702657463 12.6117510418189 12.8423256673539 16.6655481960384 13.00827321932 12.0602597325265 12.1130254470041 9.55405503362397 17.8452558438222 10.8900335123632 16.7608727550001 14.8496258187942 12.1655494529956 12.761199953337 14.5680647393452 16.3346893243025 15.1942665849289 17.6405566911107 17.5498469581751 20.0519099059746 19.060734521008 17.8105390677082 17.9142264080194 17.4202627135649 18.8113725856612 19.5181410482376
TCGA-A8-A0AB 10.2518810814916 3 3 10.0616075521893 3 17.6502894485573 15.9398358138675 9.76958549390894 11.4369009662136 14.1000865954849 12.0333396750745 11.8511270431089 11.4322103791674 9.01529097240051 9.71840420994906 10.4913771623482 13.3950271830129 12.5374031082439 17.0204636967015 13.6053253631623 12.7309400188568 13.8122560583862 14.7507212403301 15.7758109360845 16.2025748121006 17.9596016004633 17.346816964042 19.7160099265054 19.312833831801 18.122868552846 17.5460822439797 18.0840768003768 19.024012499667 19.5663854067551
TCGA-AR-A1AM 6.26107271420945 6.54634491981841 3 11.8990548686462 6.14018317483893 14.9605593080116 17.0111055985973 10.4356597108077 10.4432518610939 14.760298591434 12.1349890318541 12.5900533218982 11.4075221331862 10.7200302517191 12.3532044946927 12.4855945043907 14.4085765490052 12.5466138723237 16.7701468677909 14.8304175702814 15.4627911081817 14.0381570707982 15.7672962265518 17.7286843732252 17.2210424298571 17.0710402187615 18.1578713464026 20.2011876079073 18.5316735779731 18.1438363947943 18.2569639197537 18.2602961548514 18.1373141322942 19.6880480388335
TCGA-BH-A0B4 3 7.49639536728927 3 9.68682888601349 3 13.126440391137 14.9101192922867 9.89139351414528 8.51708380206323 16.2161298562753 11.7918937478092 11.0748122219095 15.2246899215958 11.9068245397478 12.1656437914298 11.1504481177696 14.0608133990412 12.6404290108134 17.4585990949711 14.5897407401211 15.4652639021821 14.6982730406152 16.1184128154871 18.2848342739219 17.0562238242008 16.9208593437164 16.8099363346972 20.2059496104086 19.4994562951903 19.1911104195564 18.3944930881554 17.7421997120731 18.1760947882914 20.1004255475949
TCGA-A8-A09I 3 3 3 8.68228234209823 5.47080076855762 12.20827858489 16.7876718742695 8.25233464865241 11.7710333312152 12.7785391152462 12.7817227228899 10.7204261491492 13.0404506248508 12.1030339694319 12.0017599180478 9.2080896878351 16.629386198056 11.4527524074208 16.5847637709629 14.402930873699 13.3327871691209 17.1583128189672 14.6528067743168 16.1373965106538 14.6631480239497 18.5178799580402 16.3388102321506 19.6796248384148 19.1925926260148 17.6398376590465 18.0507745049058 18.9369688378242 18.5165960411806 20.4345575604121
TCGA-A7-A5ZW 8.79826388981902 9.36781783650908 7.87906761115638 10.2963340635461 9.24062210690741 16.8567242976596 14.2101267666076 10.2231397764661 13.4352445084494 13.7884673606962 13.0784280070976 12.8458544002738 10.9635374765483 12.4585528320153 10.7670638138977 12.141143883826 14.6252860433753 13.0624588930672 17.2994144946078 15.7654083753771 14.7359495640185 13.7687956828301 16.5527756210559 18.7593812483614 17.3950638044923 16.5969784666868 17.6596441111121 19.6924693358478 19.8188437873432 17.7101763868595 17.78363435172 17.7003848170271 17.8943403068971 19.5787688552147
TCGA-E9-A1R4 3 3 3 9.03498750121843 3 13.1669034596094 16.3117895670352 9.0485659645897 11.4024493977945 15.9753188818917 11.0290457147356 11.5832021319708 14.0446000754937 11.2382186639675 12.3830950619039 10.3754907810254 15.981302360838 13.1273351112811 18.3171239632442 14.3222126420914 14.7350663561405 13.936353251331 15.2908077115278 16.1408615921045 16.6485442673233 16.9996551261489 17.7547882404442 19.6551846942713 19.3538973266364 18.2288364497653 18.3984461798132 17.016781762886 17.5842248632892 19.681063303007
TCGA-A8-A085 14.692340991892 3 5.60967304355024 9.49299936092812 6.55053107761938 15.1210009176032 12.9032914250209 9.87154875340438 11.5276459565125 17.6167836864214 10.696603578637 10.0366208950915 12.8876036895972 11.1258489638024 10.8738929068111 9.44313908310505 14.4192939770748 14.0228653861258 17.8830609687298 14.6863788696342 14.5503446402237 14.1317956221994 15.7062115970456 17.1079708821834 16.3592793101887 17.7387432744835 16.9740034907307 19.7740317646721 19.5960438774612 19.0684090303888 18.1550467206406 17.7743285533842 17.4191769160969 19.5069484171464
TCGA-B6-A0RN 6.53782868485352 9.06665500693086 3 8.76908742742225 7.34507821139879 14.0885266595686 13.397374059454 7.83051164992821 11.6087724063003 13.6953586307663 11.2947125119683 11.7668881591651 12.140457940323 11.2007499317788 10.1434642742084 10.4456836277262 14.9103785603413 12.5559972136153 16.5492301193733 15.3466947932344 13.3135379574002 13.4988341380168 16.0232478926631 18.1713310249391 17.5377567098391 17.3752520718645 17.9609920055094 19.8280094842441 19.4692075066533 17.695017284336 17.4587479585525 18.1577590043918 18.0606110592709 19.3943636115125
TCGA-AC-A2FG 10.3618690298252 3 7.51137055061507 12.1326138582676 5.74928439939736 18.2612103498595 15.2273662853512 11.5033058555906 10.7727227725678 17.4316788460468 11.8676045924487 13.275713122477 10.5827858132438 10.8755341926995 11.2894293115825 11.9448781390386 15.7856705866128 12.2412899295 17.1985822499406 14.287755244109 15.3603142158864 14.5270444713786 15.8309051530974 18.0281170023754 16.7711484979799 15.5805298714133 17.8990733895314 19.3690236384592 18.8860811895158 17.8766468327024 17.9522599401285 17.8845745009647 17.5905333504081 19.3679905419735
TCGA-A8-A06O 3 10.7487531997286 3 9.79712810237463 5.24166852467262 15.9221743969998 14.6039834843006 8.25130481011217 9.18936591265252 15.7514465602143 9.53037718092679 11.4328994014778 11.9601161678844 10.6528191447481 10.0924345450635 11.3125269340706 13.2643744649751 12.1142327016179 16.9053302478637 14.0592229491626 13.5829469253036 15.3706771517895 15.364152341446 16.8388994905184 15.8580923570414 16.2382399586157 17.1311640736704 20.5565789823828 20.4116828740638 19.0549208931185 17.9057954505053 17.6900666348742 18.1937493932277 19.8258459615586
