X282617 X5473 X6346 X1437 X282618 X3456 X5196 X6366 X5617 X2688 X64806 X6363 X6360 X6358 X2322 X8600 X27190 X3576 X1524 X7042 X7173 X4982 X55504 X1489 X7043 X9180 X3791 X5154 X5155 X90 X23765
TCGA-A8-A06N 11.5609728192605 11.8066643273692 3 3 10.8960794154633 8.12134663398892 9.60232716835793 3 3 3 3 10.8154173754386 3 9.17133111966894 11.9564399104807 3 11.4947192269145 12.5835623105604 14.6199660662912 12.9145180424185 9.27449801567654 12.9621104676081 14.2138190488824 14.0329462722127 17.1321110584505 13.8092118167448 16.640992066798 14.3655310696567 18.7902993430601 17.0510707313271 16.5920967748677
TCGA-AO-A03M 11.5297249515459 9.64905081758075 9.91892184290396 3 12.6230099514719 10.3785844925122 9.89021212359982 18.9900424381314 3 7.94017676830858 3 19.2417204428227 3 12.5933852967455 15.8139712683589 14.9578838532798 12.5202421336235 12.2157424569983 15.0852104433686 15.4899206293711 11.5096583288958 14.2885483669783 16.8504723006826 14.514488641907 18.1295946685227 17.5203988019632 16.5816198753047 16.8720431232377 19.349839911488 17.6997314212008 16.1159267924137
TCGA-A8-A09X 3 3 11.8330853430441 3 10.5668837948626 3 10.4871029249619 17.5310915778924 8.33988422332536 3 3 18.9182126386816 10.9550849214964 13.535635449935 13.3969329146163 9.31935397935446 3 13.8526098684497 14.5964995527538 13.7363810131562 13.739847370766 13.0086762128885 14.369578353695 14.0177000648298 17.6514198098155 16.6960767664318 18.4115371731992 16.4022373867429 17.5505486749649 17.7496765402956 16.9881045100204
TCGA-E2-A1LS 3 9.56055472797366 3 3 9.30223509640764 3 9.80157463088506 13.1764862887411 3 9.81584921758532 3 17.2956538061324 9.27752211051476 12.9387876685497 10.8187263174746 14.1811954291328 8.81093517981556 13.0867522312584 15.2896527065079 16.8023608051697 9.62363004235273 17.8793924475646 17.5866757082657 16.0409651240217 15.458049378214 15.9033630479525 17.6266086551195 16.7593930168521 17.0540542085437 18.8288821068016 16.3583478008864
TCGA-AC-A5XS 12.6243722186995 3 3 9.28954426383114 12.150591437605 10.7364313545384 10.6599485412069 19.1493035883234 11.0679230921208 8.69531548510543 3 20.1310057366091 12.2129138394838 15.2112261820057 12.9791357267244 12.335148755407 13.9353581053224 14.454945112527 16.2281243045403 13.4684744951557 12.7675765693405 13.5356426613004 15.6509569307318 17.1450383533709 17.9822627653876 17.4369545249045 15.8998942668386 16.3150439740775 18.2335075040016 17.6355817933065 16.1917944705424
TCGA-AC-A23E 3 8.81311254452682 3 8.67727376356869 3 3 3 8.45064406183344 3 3 7.90132559224752 12.3698723477591 7.5631915172081 11.0592381754317 15.2696602843872 14.1013358160594 11.7308774258978 16.5104457588445 18.0840101082706 15.3544017139024 13.0381970871961 16.0964514350048 18.0615486247628 15.6022365602393 19.1217281674643 19.0685039528788 17.6706827698953 16.98372979892 17.9477140731012 18.644776970994 16.5891492025524
TCGA-A8-A06Y 9.18793979092884 3 3 3 3 9.03426939522902 3 10.4998075517655 8.38003935227255 3 9.3594817549 12.9656287949017 3 9.90342434479167 10.3305337976064 10.8082141331646 10.8448351572224 12.2538058822349 13.9460446814719 16.2143856913547 11.4490085303243 12.6528901511478 15.4075791302318 15.673092130574 16.1930405350467 16.8228135043475 17.4300383405029 15.9969222119558 16.8775635060624 17.1082580643324 16.2817246946743
TCGA-BH-A0H3 3 9.82827633507087 11.6763636496295 8.70502853954759 3 3 10.0696987304443 20.074486383709 8.90792589619038 9.67249778850328 7.92869003176205 18.9435034382033 10.994240309383 15.4526702799939 13.7759717523404 15.8924710812844 13.610852366647 15.5769959659994 16.7517915657324 17.5470058324399 14.2926171596788 17.7073029314567 16.5444956312949 16.7593794715862 19.4416600341459 17.8325521554257 18.107975836331 16.8037023055768 17.6890198487294 18.4966288417975 16.7043036420297
TCGA-AR-A2LJ 9.20300830134446 3 10.5720263972459 12.1561890886711 9.05262667939987 3 10.5432286987815 20.6720053500302 10.3690039992788 8.58034836421482 3 20.5552790184531 11.4692020063813 15.2390942055832 14.1100619369475 13.2656713073458 15.0079786574741 13.4818517059664 16.6696521133271 14.2186337993247 12.6055951738125 13.9677539139412 15.4793159834164 17.3681273121171 20.1826361056805 16.9752342256856 16.1763379216607 16.4218778451092 17.7978949218036 17.7133798878838 16.8093064803768
TCGA-A8-A06U 11.0691225310035 3 9.46134050164286 11.039601229887 10.9171572608658 3 3 17.2120455867821 3 3 8.27527238621821 17.1921853098305 3 9.99107977971871 14.26951584301 12.3695236500262 12.4144602404724 14.3742194462696 14.5402556583345 15.2487998077611 8.27403919548852 12.7145516116511 15.2234183294036 13.8615541482383 16.8593481542125 17.0461365324948 16.5405841265442 15.8201593015092 16.8925655959527 17.4670054056617 16.1258890162295
