X359 X89872 X114 X111 X554 X196883 X54331 X5575 X2791 X5576 X5566
TCGA-E2-A15O 3 3 6.29982309498683 14.0397662589204 11.9584271954588 14.3018935534112 14.4056508290815 17.7499001639106 15.8581120190568 18.1949822285044 18.6532149578201
TCGA-A2-A0CY 10.4071167334716 8.17847149943335 6.8619272367126 11.097425792768 12.7636126626979 13.0105475710051 14.2469059802781 17.0549486625234 17.3817866876986 17.0713357813695 19.6713471134332
TCGA-OL-A6VO 10.6673857374302 3 6.96432182902543 10.550578001254 12.1471937694792 13.9605254996745 16.4931050511402 17.3306370117471 16.2384749551619 18.2594768253321 18.1212746865394
TCGA-A2-A0CL 3 8.36020044402627 6.1217561373363 16.3312452523855 13.2227480295303 15.4416915761226 17.1012581174399 16.2476628740544 17.7828034090835 17.6205621713448 18.4441684143115
TCGA-AR-A0TQ 3 7.99872943519693 9.58900184484269 18.3946999746703 13.6220735839397 14.7744960195787 16.0452383448183 17.26039712454 17.0442163587789 17.9105914474933 18.2678087564678
TCGA-E2-A573 8.9910587704513 3 6.32805141719669 11.7959336086137 12.5034705897185 14.5480859973649 15.8104710657447 17.5732784488412 17.2259927620981 17.1858419472433 18.5281322944382
TCGA-A2-A0CW 6.29525630606817 3 3 17.6029678463056 11.9494838621348 13.6317543412549 14.2670144641222 17.5696443643453 16.1994027439189 17.6694099979633 18.3013220307418
TCGA-AC-A3EH 3 8.38617284606184 9.3125050199229 18.6229248514066 12.713820881577 13.7654797352106 14.9110822713652 16.6686507285636 16.4564564999283 18.3499064059775 19.5091956568429
TCGA-A2-A3XX 10.7954976164719 3 12.0996876806679 15.4685612658706 11.7406884769899 15.7136624537832 14.7722817467455 17.6451809536849 16.7924811261385 17.3429288845676 17.9034920319361
TCGA-AO-A1KQ 3 8.81896525694936 8.44767438500349 10.4922566134228 11.2961255289681 14.2957416742637 15.4941266816725 15.3660557392399 17.887447709769 17.635002487433 18.7693786328085
TCGA-BH-A0HN 11.5792312531484 3 6.64145401190871 17.1051434270427 12.3333701252351 13.7291791654178 13.7990241951255 16.8823051453413 15.4799387011651 17.7400882363112 19.4761093887164
TCGA-AR-A1AR 3 3 7.08817332465661 12.8378555470621 11.4815542787301 14.2537010580708 16.8779673432568 15.7493320748224 17.3474698379533 19.0109651826094 18.9522142566076
TCGA-AO-A0JD 3 9.03559712576344 3 14.1237627368865 11.2793948186039 12.8044861659564 14.6421987285722 17.4997643100025 16.2855147491264 18.8699736893274 18.9020681094902
TCGA-A7-A0CG 8.16489054755532 9.46497271148108 3 16.3032308865505 13.7362382032549 14.8814328984315 16.9648534870621 16.2129800457455 18.012736920245 18.5490780166881 18.4738667904532
TCGA-A2-A0T4 3 10.6145318409466 3 14.2139112599284 15.1244383745449 15.2746812971366 17.178019459854 16.8888063717861 18.849290729902 17.7406440522387 18.8292338610481
TCGA-B6-A400 8.47762432000965 7.1179354302973 8.49315540929047 12.7033244016829 11.1637748446689 14.288969764369 15.8709748499503 16.8556268806012 16.57065041657 17.1694145369247 18.6131557552085
TCGA-E2-A576 6.95603966904028 11.4738608018812 3 13.0467259820726 15.7742643572131 15.8382999071511 14.8590768067229 18.125959432768 18.1758079222679 16.5113235200932 17.8491698775314
TCGA-BH-A0WA 9.55977244323237 7.35610334635021 7.95230084196111 13.9016742377439 10.5007087616095 13.8912785646576 15.7717031838675 16.5242433557828 16.463766200763 18.4358424337033 18.7608797867333
TCGA-A1-A0SN 3 7.28829523316408 6.02295120314648 17.3160574171597 11.8395343349953 14.1691934749709 16.0657439725075 15.7301253020191 16.786724032231 18.4330209178005 18.5144760967853
TCGA-A2-A0T3 3 7.2154577754564 5.95575978016336 12.9324848451623 12.4245747535285 16.0190830437758 14.8976894423553 14.9857348309768 17.2824247929245 17.5164990095505 18.4962927130006
TCGA-BH-A0AZ 6.97508051254929 3 6.5404040043093 14.2340895098003 13.6623975874862 15.2153701264692 16.9259385572483 15.5677014289703 18.3560232681347 17.4267485862342 19.0779567155965
TCGA-A7-A4SE 7.20244014167339 3 8.27503783126371 12.9867724304201 13.1589160556323 15.3607815454163 15.1132973330777 17.1483868131781 17.0048139131213 17.6538635867988 18.5556392564578
TCGA-AQ-A1H2 3 3 5.74220567714289 16.7979215847431 11.6306113512758 13.1714689145427 13.9814566049502 16.3456795897907 15.8994987477332 17.9467690345208 19.5465378389453
TCGA-A2-A1G6 3 8.2423277148988 7.87478415470122 15.9146319566499 14.7976126233771 15.4505806047402 16.68998385797 16.345850325811 18.6599144525062 18.0760975061558 18.6142472477604
TCGA-A7-A13H 3 9.1701734080664 3 17.5643853425904 13.9445352936209 15.9234741641665 15.5576856245193 16.9642944564743 17.2620063611393 17.7361403769107 18.4386971042641
TCGA-B6-A0IP 9.64508053829202 8.00081444801352 6.69225137578995 15.3412365385515 13.549505351416 14.8525289932203 15.2150192022287 15.597708609529 16.9210257650957 18.1085387619987 18.6614546384272
TCGA-A2-A0CZ 9.84750190008602 9.75771976445493 3 15.6262100311082 14.5251987823984 15.06622804872 17.0066267937238 16.4796547044161 18.4915534149104 18.1389187119929 18.8878323522453
TCGA-AR-A2LK 3 8.67642992761553 5.89268045363607 14.1276165652364 9.70079304539186 13.7758531299227 15.2249923238711 14.6126456033068 16.1080079521948 18.3878779274331 17.8871952887035
TCGA-A8-A06R 3 10.2056099159315 3 13.6508495917405 12.3364882210983 13.7832947925419 16.4500424119019 16.2383463757167 17.9068823120696 17.9358631302854 18.1099382870999
TCGA-AC-A3YJ 9.94477119991077 3 3 11.3203888478177 14.3413229922203 14.7856254158436 15.3911036457667 17.1860831360093 17.4194410602783 17.0834898181632 18.4950236207768
TCGA-5T-A9QA 11.134816491442 3 6.76996531331549 14.652768024177 11.7817187897761 14.0252478493081 12.8858113679853 15.5364995029568 16.1983161265916 17.5731447006621 18.271629520363
