X5473 X6346 X5196 X6366 X6363 X114 X6360 X6358 X111 X3576 X1524 X57580 X196883 X54331 X408 X2791 X8503 X3717 X5590 X207 X6774 X5829 X4790 X5908 X1399 X998 X5566
TCGA-BH-A0AZ 10.4784052946382 3 3 16.9830750315613 16.6902802866567 6.5404040043093 10.1937957213261 14.4072725616094 14.2340895098003 11.7114118369531 17.3785988133803 19.7350854193364 15.2153701264692 16.9259385572483 16.076468990107 18.3560232681347 16.6672751004678 15.9656559175293 15.2945690709147 18.1043427624873 20.0708503005851 18.4138307935111 17.7240541075947 16.1654397001108 18.8152364260033 20.7146584092848 19.0779567155965
TCGA-A7-A4SE 15.7344456266558 3 12.2795122230215 17.1167847565064 18.4152949948109 8.27503783126371 10.7541075792387 13.0749588873697 12.9867724304201 17.3396347824738 14.518373069375 17.0874785309087 15.3607815454163 15.1132973330777 15.2813599635049 17.0048139131213 15.8912667071757 15.5453119770402 13.9468468956266 17.9381542033465 18.977557763682 18.2628242964734 17.5132091750838 15.4742774413507 18.5417738834855 19.2246259479432 18.5556392564578
TCGA-AQ-A1H2 3 8.86550774645124 8.83705786569292 14.7685219756087 10.4564684975352 5.74220567714289 7.35414236140149 7.44325711957033 16.7979215847431 12.1110500248669 16.921798233657 19.6180321527108 13.1714689145427 13.9814566049502 17.1999511206434 15.8994987477332 18.9573044391273 15.5243173655076 16.1585854953261 18.0597054445208 19.8001158642014 18.00272702022 17.9258791304949 15.9240836106128 19.1511098164935 19.9118883663371 19.5465378389453
TCGA-A2-A1G6 12.2086622954288 3 3 17.6893244968423 17.401013767957 7.87478415470122 12.244146157809 15.9490298837088 15.9146319566499 14.4539957946272 17.8054484137893 19.9467023714161 15.4505806047402 16.68998385797 17.6953845230941 18.6599144525062 16.7007683344618 16.7392988903385 15.437857794206 17.5090301610388 19.7143807525674 18.6028057686302 18.2374310977614 16.0196900458277 18.8659857442831 20.666130278058 18.6142472477604
TCGA-A7-A13H 8.85572157314583 13.6887737966487 3 16.8182931942377 19.8755384902013 3 11.7953843343062 14.3931806892452 17.5643853425904 15.4424038094473 16.0989509274408 19.8303966139868 15.9234741641665 15.5576856245193 17.0252788407219 17.2620063611393 16.8043010344313 16.4213566335372 16.209980838603 18.5286700629913 19.5949665496549 18.0131144111592 17.9825300441728 15.6926518925397 18.2105686121231 20.5938258080992 18.4386971042641
TCGA-B6-A0IP 3 8.931803958016 3 17.9452051427613 18.9303659019736 6.69225137578995 3 13.9670775275699 15.3412365385515 14.3506686484532 15.5132406451606 20.0154691924008 14.8525289932203 15.2150192022287 17.5988052978205 16.9210257650957 18.3564475833331 15.8473006042405 16.0746413707644 18.3425856368765 19.9005966745057 18.4764615244543 18.3630217491647 15.6055904922355 18.9943558697251 21.1102482240244 18.6614546384272
TCGA-A2-A0CZ 9.44161182227191 10.7041982824268 3 18.6970468304262 20.1322989792768 3 10.1487356394663 14.6248576728323 15.6262100311082 13.4006243376573 15.7006346882706 18.8002623540754 15.06622804872 17.0066267937238 17.3011320043809 18.4915534149104 16.496081353742 16.3563373366963 16.3778485179155 18.4137292088179 19.6009617609754 18.524201156576 17.8648909426146 16.2652834668796 18.1639086310034 21.0155839311347 18.8878323522453
TCGA-AR-A2LK 8.77024892604132 10.0270207630474 9.00953409112352 10.9643710721382 14.5782669929222 5.89268045363607 7.5214133351926 11.3624809738039 14.1276165652364 15.3553991537166 14.6189913342973 21.0560412813714 13.7758531299227 15.2249923238711 16.4343911714089 16.1080079521948 17.3947989953272 15.6381412824319 15.7458849708013 18.4825642079802 19.9246113860283 17.9678464360302 17.7762421786071 15.7120572478858 18.3588377741049 20.4070170256401 17.8871952887035
TCGA-A8-A06R 3 13.2494620034682 3 15.2992891829036 14.7043882166514 3 3 11.1292946359647 13.6508495917405 17.9341715481386 13.3310137387298 18.0810201367322 13.7832947925419 16.4500424119019 17.1797632983537 17.9068823120696 17.4663089234874 16.03793071418 15.7036629578807 19.5428183568634 18.6076908047042 18.3249895460739 17.2462893316731 15.6826510935398 18.7271285497689 20.8330155673195 18.1099382870999
TCGA-AC-A3YJ 11.1131928064765 9.80828733008168 9.77959686961576 14.4015219114784 13.4041043415 3 8.274391316464 11.1426453310469 11.3203888478177 12.2484848104714 19.1039714219406 18.4575344256784 14.7856254158436 15.3911036457667 17.9924236238989 17.4194410602783 16.8830867842482 15.721425563036 16.3351669484282 18.5309739440887 18.8535951305904 17.5280248090739 18.4379812680449 15.0269601486019 18.0969442682483 20.3547025114499 18.4950236207768
TCGA-5T-A9QA 3 3 3 3 11.9246014120123 6.76996531331549 8.46629540778405 8.55779570253534 14.652768024177 13.0518153843052 10.9565982759787 17.9729970556809 14.0252478493081 12.8858113679853 20.9850141353832 16.1983161265916 16.0700429950049 15.4695668487292 16.2233744285419 18.5179921818441 19.8849485773788 17.9227512216387 18.0502030858633 15.4526209433982 19.6067375091299 20.1796652391282 18.271629520363
TCGA-A2-A0CM 9.3844397146466 11.9642321008449 9.62515099443143 16.4566768878867 17.8358591608308 3 8.12269602206884 9.77245218328515 11.7370448258968 15.7424541056504 14.2711819781708 17.7468436829038 13.8202148226862 16.1800127674575 15.8852359551212 16.522330354503 16.390347302827 17.2984203245921 16.4876086015295 18.2183794365929 19.8737120819173 17.9693147164478 18.3759163201986 16.3533563621457 18.5508146821049 21.0365961433625 18.0424340925597
TCGA-A2-A0D2 3 9.39019506579857 3 20.7284875798734 19.450231991747 3 10.1463088021243 13.3845242714374 11.6994319089416 14.0467203105694 13.0699600707228 16.6737584509857 14.2525781616829 15.2358510509739 17.2297178601166 17.0982275882724 17.2687407746326 16.0349140379693 16.293065943425 18.5216604015254 19.6861772887637 18.4059594634084 18.078348238205 15.4568693174659 19.6530706755194 20.4822226370925 19.4610504267755
TCGA-A2-A4RW 3 3 3 17.5227682391096 18.6860460471043 7.7433523787487 10.4697750363043 13.7848007678028 17.3440805543841 11.9885148883581 15.9755217729428 19.103027249532 16.5293906291452 15.845907728501 17.997181104498 17.1803957955826 18.5518337518287 16.4961075568547 15.4002415507262 19.1586847576853 20.1946745292421 18.7390280677636 17.7632524811412 16.0847759189524 18.7243181339885 20.0310787757377 18.6762193953247
TCGA-A8-A095 3 3 3 15.1391596432348 17.7497521247849 3 9.66681836594031 14.041404968385 13.6193273475667 15.0644694019411 15.5965377283807 20.5554829623459 13.7791282375347 15.6194758589021 17.0894503474047 17.4713739411247 18.2090314886235 16.5643645283282 16.2270505326283 18.6280825978378 19.9907308635481 17.9767644082922 18.4542675468299 16.0312467729966 18.8623705776816 21.0825422441289 18.5892256716153
TCGA-A8-A09R 8.7155650257547 3 8.95469119850757 16.5323369296096 15.4261174513737 3 3 8.52665168884542 16.702005511849 14.1382098397861 15.7562626912963 19.5358251691817 13.7999682846327 15.5335888753618 16.8618554264223 16.4785111881524 17.3343952454038 16.4458634358953 15.3116172354811 17.8123411177576 20.0222296962739 18.1472131080131 17.5260373671254 15.6174131384376 18.4752020453201 20.3369924372887 18.5653874610954
TCGA-A2-A1FX 10.5483956857842 11.4022472688252 8.81000977981645 17.2097136274811 17.2504935040405 5.71882010297424 9.2730598757036 12.9492068227021 16.0437824799503 11.9618100925541 17.9690360219646 18.5526369448057 15.430774718711 15.4999460219158 18.7737455464129 17.2203735139453 16.5636660603019 15.7678831388989 15.1534700861313 18.5744269935315 19.1395758430444 18.1380449448196 17.8108073112992 15.6352650170006 18.6028458720521 20.4388407616114 18.5073214047473
TCGA-A2-A0T6 9.78953941899604 10.0596402775576 3 17.6353646289563 19.9279421009588 5.92116667508023 9.09625923348202 13.8132253485356 14.7037974310693 15.2419459419114 18.5373313264128 18.410196456824 14.5145346330989 16.838995733242 16.4343320830149 18.0328160734572 17.6814848272878 17.243294902867 15.776640045438 18.203212192664 20.2761854577308 18.6091632031134 18.3297931121513 16.1500268943096 18.2320293228048 21.0883873810819 18.6244068954486
TCGA-E2-A15F 3 13.6090250216145 3 17.0533530331216 18.9146137267829 11.7770078861413 8.98486874585537 13.4993983553236 16.1512910800617 14.3478129551038 16.125818432465 19.0372517218869 14.0521625950594 14.8328394982557 16.2726611000829 15.9379535734134 17.2189278033138 16.0863389802274 16.0604777246307 17.6043600455079 20.1888182179133 17.5049549330189 18.1453993923183 16.092921358559 18.3808467613012 20.7822717530171 18.8969059267082
TCGA-A7-A3IZ 3 9.25925797967958 9.23068833240183 12.5068788961995 12.9369176522624 3 10.2758706839135 11.9479685394062 18.3190004953817 13.9859484949664 15.816421150548 17.7749682998662 14.8166323758859 15.5740874091113 20.4014960562127 16.3385020214348 15.4963660340847 15.149398977362 16.2552027466652 18.370757344294 19.4497691134056 16.9935359313043 17.9146918452539 15.5212714754162 18.6980640889644 20.4772643351322 18.5609185112317
TCGA-BH-A1EU 9.16132898640191 3 9.40159098405926 17.5655554235667 19.5616856334566 7.16428505063954 11.4437565756877 15.3536125821463 15.491579575617 15.289084476866 17.6884720807787 19.3027106181173 15.2909589099547 17.5209943024921 17.5303746498832 18.287593792668 17.3355971287002 17.7489310315288 14.6360730516462 17.4245142918122 19.5851924117577 17.6732405832892 18.3356484707346 16.5173333344913 18.786111442433 21.1295267795526 18.4292771572954
TCGA-AN-A04A 11.3450527683565 3 11.2667675533214 18.3902320741805 16.6130704108625 3 9.74580190899743 12.6605206482194 13.739265337474 13.3949300057269 15.4497176041965 19.2066173222933 13.9242860202016 16.3137489088904 17.3867612379718 17.3850707470875 17.0464541578975 15.2292557584203 15.1000596421861 19.0385234830831 19.658363161965 18.3942005325681 18.3647394659789 16.1916768768959 19.2320904870885 20.7930885976749 18.8184833233876
TCGA-A7-A0CD 8.7555694346956 3 8.99481251115685 14.9439943506873 13.7387714296661 3 7.50711285603951 12.093014121998 12.7042691921298 11.3856463356887 16.6843449408146 19.3853565432027 13.3422343791151 15.3837474072327 18.5244301044642 17.1756005259057 16.8282006831042 15.8864344081917 15.5251622866062 17.8197780126961 19.594458995739 18.4017722281293 17.4572044291914 16.2229449415657 19.2259283942569 20.9225335553143 18.2509697302814
TCGA-E2-A156 3 10.3927294038901 3 3 10.9974578585493 3 3 7.9658570848757 18.155243995558 15.2242168336721 16.0618658908919 20.4677475659876 13.6500766512117 14.5095413107218 17.4478911298606 16.1253013669837 17.279483443164 17.8885036684451 15.8010813870994 18.108392906216 20.131959121998 17.1394918020694 18.5205363416575 16.1582818484794 18.9992541815667 20.7481857148384 18.8308068197185
TCGA-A2-A0D4 8.61983778569869 8.88712799657125 3 14.0282933189959 13.2787424681632 6.65038569897188 11.477789617809 14.7152046164996 17.1261696388686 12.5667398058895 12.5420580822221 18.0610690877169 15.4662115981161 15.1594155170282 17.7487586785618 17.8271260293679 17.2240165889262 17.4657761499934 15.8389279676936 18.1325321830238 19.1290755083251 18.8241244282425 17.7753758140036 14.8990390875391 18.9422706744881 21.4019658688575 18.3124258085013
TCGA-A2-A04R 10.0898161674002 9.36909250865454 3 18.7807247212761 16.4829029590304 3 7.84393181644146 12.3148838902645 12.4365477574125 13.9805390265268 11.7287347586763 20.2299765117075 14.6115363583906 14.795721175839 17.4853272778738 17.0461605304295 16.4515310586494 15.9203627066139 14.9412007623683 18.1851729821703 18.8418884939578 18.3665854541135 17.4010081839502 16.2672855278539 19.2690720799909 20.9031466418131 19.1630856471381
TCGA-AO-A0J4 3 10.7854044338615 3 19.3707902500947 21.2783210413053 7.82086258236713 3 11.8087438184062 12.8346800741807 16.5221583060854 14.4705689820181 18.157725891719 14.2083135977513 15.7964750583234 15.8901598326638 16.3930483233195 16.6545127094066 16.4422855470144 17.0149728692532 18.2519780101698 19.7897183058556 17.5480706141224 17.9230244102227 15.5138808957139 19.0896650108529 20.3052599587437 18.6083995219262
TCGA-A7-A6VW 14.0392889300433 12.6688665924458 9.65255373657286 14.4515774159556 16.2056657624539 6.47150914838889 9.12912304718468 10.6684534678912 12.0120647611515 18.5134633570986 11.4373759443781 16.2121064081934 13.2574610515928 13.9863360994614 16.4231751124301 16.330397035167 17.5935735341127 14.6527750625068 16.034754749621 18.1573475990571 18.7196866802182 17.6449880926614 17.4308915669906 14.6678771731417 17.6723374824239 20.1574895743072 18.461854011556
TCGA-E2-A14Z 10.3531098141821 3 10.5951339683638 19.0997430729511 19.7507996335038 8.32126239190002 10.8714028189538 13.3023145441051 17.0930179967516 13.0339703181801 16.012944770374 20.2108850761278 15.103597981719 15.8453510706205 16.7278306311879 17.3694074782394 16.757990738993 16.1993116379274 16.6461021287699 17.6164198080693 19.5038180547505 18.6072760059667 17.9440443403954 15.4191535605522 18.895115822767 20.6545729460186 19.0132257548858
TCGA-A7-A5ZX 3 3 9.40923692093852 18.449505762455 17.0288818373065 3 10.6768047945764 13.7896379190263 15.6474418998006 13.7092304597555 16.1701065850182 19.3874712831434 15.1588768527863 15.9631759785899 17.391559398808 18.2122573412533 17.0506450496883 16.1815865754625 16.2722387970297 18.3243244383164 19.6063942731738 18.5445632239694 17.8897231698585 15.8142712379566 18.3631704033434 20.5365553423624 18.2419357882184
TCGA-3C-AALI 3 13.068006238182 3 19.1822382877328 18.2118163251783 6.68188553224045 3 10.6088907376216 16.8821034587383 12.4807560121347 13.8562752190327 16.9720119733438 15.3332241749033 15.0931144886355 15.8573424947155 16.8714042363532 17.2576825074076 15.5486013286164 15.1707975128733 19.3275655538066 19.0472288972792 18.9247017605153 17.5550148672055 15.4418370105631 18.6912700397696 20.0520689140461 18.8383820146179
TCGA-AC-A2B8 9.4636859234777 8.74671439698417 3 18.1910777506942 18.9493498911494 7.0617548082755 10.9739662435341 14.3477232110154 16.5200268909932 16.3153894563203 17.4454984575196 19.7484901695368 15.4572976352161 16.5140564971666 17.6524380037012 17.9162855434883 17.5019488258547 16.6885546301387 15.6380013414357 18.1848412979654 19.6959997703711 17.9425250702824 18.8654323918901 16.1142122831918 18.8121595404076 20.7500332865329 18.4867007280324
TCGA-A1-A0SB 3 3 9.574163883271 15.2678192578891 14.1504079894019 3 9.05108688757244 11.9330235745282 14.7513381898474 12.6481302461876 16.5856907810801 17.5252519464116 13.3520168141183 16.7940527568891 15.5857133849333 15.5825699611468 17.4713398226859 16.6612496794362 16.3715732103231 18.1182301747135 19.747728334802 18.5014248884362 18.2260770431705 15.6326652361683 18.9582056596077 20.3344873308805 18.2581816039499
TCGA-E9-A229 9.59891006748082 8.88098598383962 8.85253075239662 15.893669359333 16.5084958422679 5.75560998441476 8.90677636679163 11.6800389659463 12.9632157010288 13.1639177963132 15.8357698926445 20.4693574511299 14.1944564202218 16.1648835038627 17.3530720965456 17.5277721115595 17.5106192002783 17.3788528463723 15.7074910699925 17.8896376032127 19.5922550017506 18.1281834608328 18.1386244207958 15.993815102123 18.4959772343459 20.6387734817562 18.3103462631803
TCGA-D8-A1JC 3 3 3 16.3047259417501 17.0610751154102 7.75303613354481 9.4878362903762 11.8314269937524 15.357585180831 12.1270456739958 14.8932229304547 18.058433056576 13.222090260092 15.6486351348746 19.1474657830106 16.3731527008391 17.3432200555317 16.2529923992003 15.1071161658773 18.5033519906135 20.2667573647434 18.4659413756452 17.9262508349939 15.9805991169393 19.4309720401621 20.3092989546034 18.1849480866468
TCGA-A2-A0D1 9.4763796054606 3 9.71725670300643 18.1669903374908 14.7328551331949 3 3 8.30423335754408 11.2907242990728 17.8677318798744 12.3179444575596 18.087161295923 14.2361292619115 14.4428396950646 16.9752535275737 16.3846535298951 18.0264328127913 14.8807150806603 16.7898993627759 19.7509134062311 18.1475672824944 19.7408456500009 19.6167680747826 14.5324910103502 19.0202082021445 21.1815629001053 19.1162064207801
TCGA-AC-A2QJ 12.7682093167538 3 17.1799513542878 15.1745240203422 16.8280115444465 6.99322217451582 11.8458779780302 12.977250127822 11.3745398392254 14.9627687156797 15.5422225813979 18.3414696360265 15.9207488444518 17.9078393168915 17.8622597784942 19.4007913382803 15.8597303170067 14.3924023665968 14.3503046558375 18.6365448009472 18.8884375405231 19.0374117947349 17.3464972557327 15.5401290353245 17.4233453766766 20.767576785525 19.2111307017721
TCGA-A2-A0CK 3 3 10.4156444350856 19.80296696275 19.6631206659649 7.18577135877067 11.4664372606515 15.195250279066 15.400999836314 13.7807805523002 16.6093159738179 17.4801940525732 16.1446635767014 15.9373813054913 16.9000961736278 18.2926555509001 16.6719236977714 15.6904133396515 16.4826552738807 18.3717282019168 19.5338936355061 17.9917527915857 17.5116332978301 15.5237990210522 18.7957324328513 20.8628372344352 18.7636764173939
TCGA-AQ-A7U7 3 10.3675665552633 9.34767689613411 19.6866278219372 21.8231096713608 7.66970767021694 11.504490703196 14.1134434715819 15.416211022311 12.5066882065564 18.7177587488671 19.6779574197666 16.6163873048527 17.0226469828804 17.0984733703049 17.8555354407413 16.7851576813123 17.4640467207544 15.7836026984876 18.3721337326473 19.8864596595379 18.3408052328639 18.1858593034758 16.0269170243383 18.2867720760844 20.5523388505622 18.1641756526761
TCGA-D8-A1XU 3 8.93888389410954 3 12.8593933077704 16.9280891378793 3 9.37394239039647 12.3590814130441 17.7603879347549 10.3046916598832 18.7223215269094 20.9411015658011 14.9863687602544 15.7734297936172 16.9440461777802 17.1261226177436 17.6227099572119 16.0725657218077 14.9163957717122 19.034516297725 19.5384091778882 18.6564919616005 19.2174011355489 16.301960909561 18.5554562610638 20.6971112238153 19.1380849056968
TCGA-D8-A1X8 11.1990049037439 3 9.13621211500573 19.9279614250242 18.4299400065598 6.00460782992167 10.4016862811069 13.9561755658657 16.4268538216809 12.9323396737134 19.0470223723576 19.8860004182054 14.9311002798539 16.2743666165924 17.1079371618035 18.2069696922742 18.5245629197115 16.445266198671 14.9069439329226 18.0645657597482 20.0244800961126 18.1629166176186 18.2172074213354 16.475693549036 19.0537314929768 20.5064103147458 18.6845293277295
TCGA-A2-A0SY 10.0122198112667 9.29187813974731 3 17.9552766588583 19.5657924434114 3 10.5297984489664 15.1483339209468 14.9954807392841 15.032567318048 16.8209208806418 19.0820874493331 14.9232072379285 16.6931992018425 17.3420447570617 18.3268910317474 17.9427372851723 17.2137528817548 16.4761086686629 18.6999658292804 19.3727117828945 18.180386654363 18.2999402865756 16.5852998378935 18.6460846850016 21.2000484868405 18.4450051124711
TCGA-BH-A42V 11.0113404921391 10.548843873545 3 20.290791587361 20.058704927396 8.81996289619695 11.7929988393579 14.7298054708492 14.8370673238478 13.2252521154052 16.1677385939805 19.4750493158389 16.7984577871189 16.1732099051101 18.2486175358219 18.7441299158003 16.8736441265797 16.5931603023897 16.1612255199808 18.3972748787424 19.298927694828 18.3614150136971 17.820897778835 15.6859431389096 18.555051221796 20.3704909379943 18.3482454146168
TCGA-A8-A08R 9.78506411863257 12.0469987670799 9.03745075239855 16.8899081360792 19.0581774638126 6.81844879694199 3 10.3950402049038 11.4281126731022 17.3695602626169 15.53465354021 17.2917340109683 13.9241066701614 15.5426273283266 16.8749599050265 16.3026170750559 16.3614973640895 16.548726497769 15.661405117829 18.2151181980944 20.0021787338404 17.7536029281373 17.5350703011953 16.1318622599678 18.5932901891083 20.7725757511791 19.6933069133498
TCGA-A1-A0SH 3 3 9.34587795430622 16.6336636858562 12.2889015381234 3 8.82394694574313 11.4808087598852 14.2429879820686 13.17155840414 18.8938246197999 18.583343717605 13.6448032449932 16.8684654829622 17.2314029579484 17.8614330156691 17.3415147695558 16.4977143424397 14.5012223815923 18.6100048521646 20.2663810053379 18.5055425925552 18.17166241537 16.385146783491 18.948820788401 20.7746164348495 18.7469930170182
TCGA-AC-A2QI 8.88935327094998 3 10.1186202701376 17.1567141183658 19.2762349185554 3 9.59343966727926 13.5917707796702 13.52699865562 11.7838289944556 18.6415491635782 19.3084608381174 15.1405985471306 16.4840504564547 17.7507625739384 17.7851155560562 18.2670979786934 16.0776501717222 16.2739041783891 18.7797155795081 20.236554627868 18.65203808766 18.1878879894634 16.0707717576901 18.8376587377137 21.0716994852935 18.6572467678443
TCGA-AC-A2FM 10.9020839527755 3 9.15975632810978 16.7356495423305 16.0523629114077 6.93411162132992 10.4254271882374 12.6822428012256 16.6356116195806 13.2053253380152 13.9691683525464 21.3048495034939 15.1568951935027 15.1356503172962 18.8443894288543 17.483062552954 15.6585140702378 16.8655666646378 16.2971645205308 19.4480479497711 19.2218841267622 18.8179633985161 17.287765840491 15.2789103672344 17.9840926180931 20.1464236038414 17.9974922000211
TCGA-AQ-A0Y5 9.03471709059763 12.8713910330414 3 16.3774369859482 9.90466161979228 7.04327238155669 7.77965994599684 10.8260787722477 15.598535731297 17.3178095285353 12.6377771842578 17.1443134926461 13.4948043840803 16.2412376682089 17.1467670912716 17.5070972723635 17.9430522168747 15.612612737925 15.1448799540792 19.0215725912847 20.0637864080641 18.8808585134845 17.3699886009328 16.4461535264634 19.0159088559152 20.8915820146062 18.6309332251494
TCGA-BH-A1EV 3 3 3 12.3650912038253 11.6165603459088 6.24872100718853 9.46291462945281 12.2054280341914 15.4454780739913 14.0185262091449 15.6951170022529 19.5530607504235 13.5835495948238 15.4563968807028 16.8386780538821 16.7909257019673 16.6125677338553 16.553630625529 17.1116294951909 19.2800313220379 19.5104697634676 18.379617028479 17.6931210539361 16.5533944975099 19.4304259463869 20.3794367337195 18.8363203866248
TCGA-AC-A2FK 10.2428705953032 3 3 18.5463893938248 18.1049057021474 3 12.4084855038311 15.684555399543 15.9466039461974 15.6464712370594 17.4569509930922 18.2733922545283 15.4688707068948 15.9995028081145 18.1768329320863 17.9374846390411 17.4465257545732 16.7970130785357 15.763626068952 18.0500030721772 20.3232552368578 18.5801215279868 18.4252555355141 15.8400463605908 18.709439879926 20.5761131367074 18.4683622761501
TCGA-A8-A07B 3 3 3 11.8564269682072 14.4257418664861 3 3 3 13.0175110974868 14.802375000193 14.6380414074674 17.9721018021686 12.5365423562219 15.4193557017267 18.6851466067837 16.5998947917788 18.1810379253063 16.7420397697821 15.9915111554227 18.4615201257927 19.1167576843406 18.4210958445503 17.8995957245337 16.4722537136451 19.0569855280527 21.5276891535585 18.030033743685
TCGA-B6-A40B 9.90372345507675 11.7522820391337 3 16.9353943888356 16.1641272260634 3 9.61998183724598 11.2883741518359 12.6862341423496 15.0171708330047 14.0541462097216 18.9427780222707 15.639007050999 14.9562590770523 16.1198289008774 17.3917913427206 17.0725983413435 15.6497369950738 15.3699123705769 19.2919520838212 19.9852145004456 18.9348772874078 18.1633535186027 16.0378054020764 17.4133034419795 20.1440068308456 18.6588535157032
TCGA-AC-A2FB 3 9.11788602871554 10.0787224433105 20.0872171931268 21.2816054006184 3 10.1335047891847 14.9404874655749 18.426058944471 13.1790112847888 17.2997606701956 19.7106929383596 15.16811575607 16.9289002491717 18.3961811007928 17.6639419498692 17.4206094791787 17.296492232109 15.5792261754265 18.0062422084846 20.3008056183746 18.16562180491 18.1290460774475 16.0828257465809 18.9078336681973 21.2493708964512 18.4275494992807
TCGA-A2-A0CP 9.9407613102884 3 10.1823317344622 19.1682184827408 19.3807679573282 6.96490990783501 10.6497866992894 14.6069628469425 13.9183604073697 14.1911071688206 15.9718978707372 19.3473567329658 15.4472314835168 15.763383990356 16.734979862576 18.3156473380344 18.3091815216392 16.2703208125463 16.7253785493116 18.6218083253016 19.8893152543544 18.7627643407559 17.686027234771 15.7069643178277 18.2177361695259 20.8309661736169 19.3530565558557
TCGA-BH-A0BG 8.81221760344891 11.6472220502012 9.05162075764576 16.9321531823378 19.7445032462652 3 9.10598722446288 12.4535165916398 13.6456577709257 12.7334991142503 16.4055671413575 16.9641146711713 13.5104514454138 16.061706171075 16.6835047703067 16.7191664011343 16.3920543416697 16.9371567924243 16.2952066690669 17.7067897551263 20.629863900405 17.6041105300464 18.7720867333362 16.0473066567313 18.8375710457849 20.6212223769354 17.8680711739694
TCGA-BH-A18K 3 3 3 16.4540624064495 16.5853849767242 7.02304058265154 10.0375600513362 12.6328675250863 14.5179499935859 15.9069266905204 13.3524866020388 18.8190116810071 14.4612723724914 16.1647522984458 17.1838587800555 17.872448427136 18.4977236813339 16.2888745932509 15.3226659922141 18.8499761259006 19.7453727858971 18.5823895179068 17.4643001723107 15.8159199768661 19.2594665188208 20.7351320179976 18.6454568720112
TCGA-A2-A0SX 10.8198338404778 10.0963621291989 11.3830851076605 17.5042429400092 20.3269213283051 5.95333218042098 10.3433161858437 13.4671099187467 13.3758707178676 15.166899017369 14.5580888955541 17.6754659879664 14.2368785614549 16.6133365701485 16.21705287579 16.6623684943229 17.0778165189072 17.2011715992663 15.4670083650256 17.8194413749063 19.7804630984051 17.8064109377951 18.2915760458992 16.0894332702147 18.4732059276845 20.7478760965109 18.7741978200324
TCGA-A8-A07F 3 10.8853514999845 3 15.9853120087838 14.1314189294899 8.57787641492361 8.92933852029223 10.7427361208262 11.420643927811 13.0475620314666 15.5247424576423 20.5605120223527 13.2968963678368 15.6905852994265 16.93754907328 16.6411295577 17.3846750354199 17.6453789411118 14.7316098041688 17.8955384963831 20.1807013035292 18.2385187923465 18.1781302556792 15.7983829139478 18.8613238401366 20.3453370608116 18.0177455402763
TCGA-BH-A1F2 12.0598278318185 9.02979207637051 9.9899830545914 17.700688823174 15.3836768626262 6.78435442723443 11.0392661692206 14.8736610538421 15.6585162913091 17.0490554801294 15.1264941664739 15.992760024045 14.6103257136882 16.9066476389617 15.7785344574792 18.4210193489282 17.5770241575473 16.417220968296 13.1776191545604 17.3500704219253 19.6403298764742 18.465776038925 17.9333366962874 16.6241182443242 18.7359212980988 20.6113404906796 18.6406627659016
TCGA-E2-A1BC 3 3 3 16.2063303391267 17.7541763458626 3 10.8864613462285 13.2969774515676 15.1073037399009 14.1420139887008 15.9678782994773 17.9457493028222 15.1588748145509 16.1894847641932 17.2522640704439 18.2639086123457 18.9892523003019 17.1858161952715 15.8664715697041 18.3357260973901 19.8618369378755 18.6434695743528 18.7639502547485 16.0412595433191 19.0893714671781 21.1275953465763 18.8701470032589
TCGA-LL-A440 14.7180128940086 3 13.3273870190641 20.8597286124335 19.0570659987557 10.177719032729 13.3045853239075 15.7350760629143 15.7997895472385 14.470013834478 16.4498809979813 19.2371300122183 17.1551871768897 16.6840620913322 17.5959166168709 18.7708220057765 16.5121355282508 16.5273256208744 15.0695269504583 18.2555233979057 19.7799311932202 18.9666158215966 18.1207396624768 16.2636315571206 18.3137930831347 20.2198401409702 18.6081324286998
TCGA-BH-A0W7 3 10.4723464513437 3 18.9805357377632 20.7161956510515 7.21232078801837 10.9114730977512 13.3924103032114 14.5645474727368 15.3558015170683 15.5763255897328 19.0072254081824 14.7379178365643 16.3270002481848 17.249085720623 17.7744672332693 18.0213273904647 16.7779647470017 16.7779691150873 18.9837149363166 19.0430135764869 18.2312723498168 18.2574987841729 15.8811461994956 18.2416650095023 20.9701015200306 18.6490511881204
TCGA-A7-A3RF 3 12.3950403218535 3 15.1201581530937 12.003392374814 9.49216428558641 7.72004478883578 9.36041974567472 12.2620841249549 14.4518478489731 13.8263820193884 15.7913549471445 13.726922246573 14.2285393027349 18.5112131443926 16.8097643892646 16.1892678541033 14.9239734775878 15.6254866002884 19.2782403978433 19.2588497909725 17.6428641235186 18.0415899896845 15.0926597769154 18.5306351459358 20.4403299145371 19.705456267987
TCGA-AN-A0FK 9.14406487664172 3 10.3756277812376 13.1471600685629 16.6183726478929 9.25294722329074 8.8621524488245 11.0237024227716 9.59260214642593 10.9197043601607 14.1626100903977 18.2779526981764 14.2391240930062 15.0109480247463 16.9739075048934 16.9562309362208 16.0034933160962 15.9770590809954 14.5867698462893 18.7954343538873 19.7760569089997 17.2997992830174 17.4235358762499 16.3535853903019 18.3317143466522 20.2554897881324 19.146596737019
