X114 X111 X5136 X196883 X5153 X5575 X57761 X6196 X6195 X1175 X207 X5576 X6774 X466 X801 X5566
TCGA-A7-A425 8.58653319522621 15.5837121266708 13.4031694055608 16.3113275299364 15.6385787351894 17.1774874870685 18.530967468574 17.20413148176 18.2358747310269 20.6377895306404 18.9202761873885 17.6932213560824 19.4471929779417 17.1553870019958 19.2354793129539 18.4199934561384
TCGA-AN-A0XO 5.87427915478252 14.5426317839924 13.3538083444669 13.1223798136542 13.1367176948574 15.8995880050486 18.0555731803488 17.1945022697501 17.9927270906387 20.240047303536 19.2170342049203 18.5289924392934 20.3872718937906 17.7538536744182 19.8554745057299 18.5581792941473
TCGA-AC-A3W7 6.75454584410486 16.558081497796 14.3405766694867 15.6656379865368 14.0284124094067 17.0882612912488 18.6169112057138 17.4636483081644 17.8521176619776 19.6747347054004 19.3527273644559 17.983887795679 19.2680246625462 17.4183224389734 19.4184787970421 18.6360652958727
TCGA-BH-A0H5 9.73578090976983 17.3000841642953 14.5521046188574 15.2455560457781 14.7636949843663 16.5952820632955 17.6962768746597 16.9123210722036 18.4320427942328 19.905531215841 18.1341421608442 17.9764236346099 19.9938411602838 17.5190377353778 19.6417070595003 18.4987669076571
TCGA-C8-A1HL 3 13.9819601820578 15.2086847114346 15.6599559655402 14.2130914767416 16.9930076598948 18.9856119148298 16.7449227129027 18.179389821093 20.7099249304741 18.9895996922305 17.9266285625751 18.6013302582412 17.433466960815 21.2947088535627 18.8167222083532
TCGA-A2-A0YF 6.68310606124205 12.437333244637 14.5371162463463 16.9242057193111 14.0709687908562 14.8698958541571 18.5296015030025 16.5930321663377 17.6951434614443 19.6355002785233 18.0185261957053 18.5686321176476 19.8601557608382 17.5124940587218 20.0673688514616 19.0131731118139
TCGA-E2-A15J 7.61637788924084 12.8828423933526 12.0591707454282 13.7977929534277 11.3498566493158 16.2333423585924 18.1695479865155 16.2250000880152 18.3808626461566 19.750269307529 18.5312275084215 18.2648266943805 20.3964538474116 17.5044687306803 18.7874192862667 18.9639376749251
TCGA-BH-A0BW 3 12.5995235539737 12.1811136048204 13.0430818405631 13.2003282420988 13.9401852044595 17.3864460321364 14.0639920186181 18.2578293786463 19.0254484139719 17.329316385854 17.553434720617 21.2581047131757 17.0715438907387 19.2659075167557 17.44037667576
TCGA-A1-A0SJ 7.10504225651548 15.9665841414674 14.7351675404728 14.9179564001314 14.4034380877592 17.3030094270627 18.8743797539377 17.4222568246115 17.0778013311643 19.611175603926 18.5311892274098 18.383071292615 19.4228991090704 17.0550926647461 20.883440922299 18.4729307651209
TCGA-A2-A0EY 9.55406642718453 17.0380979177538 13.4397363133385 14.2659691945051 13.388789375757 15.2572983983709 18.270478746281 17.2339014244139 17.72485931993 20.7944147975748 19.2309569015164 18.3912954266336 19.7799349225968 17.0377279902031 19.4569839589758 19.3405143620118
TCGA-A8-A07R 3 14.7296215277156 10.951060869128 12.3438106321253 13.071606993898 15.6944754573858 18.860568552391 15.240222635053 17.8129590262148 20.7190109911441 18.0658274149146 17.8121976491113 20.736432555634 17.7498782237216 19.9357023957624 18.5114213698996
TCGA-BH-A18G 11.8377013413036 10.6091221824642 12.5726436790606 12.1085019738147 12.5299452698693 15.9100063198359 18.1454229299448 14.437838965208 17.2695389613876 20.0403554537955 18.5717770303022 16.7341582044998 18.6448277322022 16.764513932271 20.618538615852 18.7224729398465
TCGA-BH-A0BR 8.59198540090571 12.7550984642029 14.3404378664239 14.6803114331797 15.382100112936 16.9407637423615 17.416024106341 17.5932526488793 18.5575414925017 19.8781768232893 19.7099842218528 17.8252729793234 20.1055307070654 17.3561706931591 20.1182711064636 19.1137877697081
TCGA-A8-A06N 3 18.4229453233658 10.849765185961 12.8153765503578 11.519509383567 17.8044978451093 18.9819643453999 14.0318612542869 16.145734704516 18.9661009589645 18.0875463279419 17.6681537899806 19.4797807218663 17.6773018535261 20.2102928048373 17.9949407439065
TCGA-AO-A03M 10.2285724101007 13.4451754858817 12.8316718463213 13.6233171950308 13.1472916888245 17.225044751608 19.8119996015646 16.898299515365 17.7076176098702 20.4318903619224 19.4720719041049 17.9981624344244 19.6163537522168 17.4042829052196 20.3919522624626 18.5039129692723
TCGA-A8-A09X 3 11.8532877891824 14.3206612926632 14.4440487023638 14.7855519219452 17.7757334048954 19.177887514199 17.0890338371177 17.609076643507 20.4991806658463 19.5280231809819 17.4280025987605 19.3158949951703 17.9089718045725 20.5518614110692 18.4228210028821
TCGA-E2-A1LS 3 10.0104778343124 14.0809690620087 12.9210252370856 13.1664704516336 16.4353939809226 16.0060030531447 15.7204208258618 18.4831485605572 20.107672025346 17.3852820255023 18.2103037930691 18.9617041210003 17.3640053574372 19.3927130610336 19.0234832816529
TCGA-AC-A5XS 6.48484964668406 15.8476539730536 14.0272794500471 15.7417327199179 14.6037994768067 17.5841936878184 18.6518634048667 16.2768564074186 17.2949883629955 20.6069377650051 18.6955158887244 16.6457195777402 19.0470361539109 17.0818605399006 19.9804263201704 18.1623153680293
TCGA-AC-A23E 5.93053066305973 14.3317943446397 13.8724443755222 13.2112853956307 14.5492318331772 15.7730309825503 17.2648871886547 17.3568513752359 17.8346147764722 19.8565336206064 18.2925182446935 18.5801681105826 20.2415521742576 17.7851959606223 19.9199345783104 18.9287430119105
TCGA-A8-A06Y 3 11.202888214266 12.8888457961337 13.4612883342585 12.5235774941101 16.1843557879374 18.8203066207561 16.5897554019111 16.8672931555342 19.49710544962 18.0838241701246 18.3499536293352 19.7637620183076 17.2074457091623 20.6926657146222 18.4639774039295
TCGA-BH-A0H3 7.41043696017499 14.2964334471033 15.7980655561667 14.9887472858431 13.6414354682648 15.9145591078161 17.4518259390334 17.413526691864 17.4542866585914 18.7111176763266 17.9201764837384 18.4465771151434 20.121199841641 17.7193787491162 19.6763532417929 18.7192400644105
TCGA-AR-A2LJ 3 15.2919547202074 14.5275798686818 15.4275004877649 16.1768998467476 18.0886983100709 18.1925206979893 16.917302371586 18.5681734036699 20.9120415117369 18.6888558777186 17.2124680380459 19.424467130041 16.8077095262456 19.5678380626708 18.9333520203658
TCGA-A8-A06U 3 13.2545484136496 12.7440911789438 13.7107951921151 12.593889243274 15.0992643306627 19.6579082383381 16.4815503835169 17.3527979452593 20.1940058259957 18.5108323408477 17.3472669052142 19.9251430252663 17.6419201374816 19.5561437885511 18.9225029825248
TCGA-D8-A1X6 3 19.4056995389958 12.2059191769467 13.922307603071 13.3265874185846 15.5370968334995 18.3850204440959 16.2215550899793 17.4172254792916 20.2416158912827 18.4056278844953 18.3806595756128 19.5114412363259 17.3022997237432 19.8590922735331 18.9645080583894
TCGA-A7-A6VY 7.56050651165988 11.7349106440002 11.2253899583256 12.7262246295516 12.7800231856332 17.8447092102494 18.5925530353727 15.8250327770533 17.9336339561443 20.3747916718286 17.9597956854576 17.4215304157454 19.1584410128539 17.4252230572375 19.550748418252 18.9047849830938
TCGA-E2-A15O 6.29982309498683 14.0397662589204 12.7061006326327 14.3018935534112 12.8698432573105 17.7499001639106 18.6077039198347 16.6093194104717 17.3107396489603 19.5317744465891 18.444365638932 18.1949822285044 19.255196914802 17.6867362161592 20.0188821645735 18.6532149578201
TCGA-A2-A0CY 6.8619272367126 11.097425792768 12.4836704379909 13.0105475710051 11.8677908293766 17.0549486625234 20.1685892204215 17.2873498129986 18.2501028923427 21.0558587160577 17.8535004770008 17.0713357813695 18.9675475959305 16.8879330527328 19.4441836612783 19.6713471134332
TCGA-OL-A6VO 6.96432182902543 10.550578001254 11.8315399179472 13.9605254996745 13.5711753191435 17.3306370117471 17.5395084780868 15.7622418523286 17.9793699403909 20.0733836835763 18.2666512392227 18.2594768253321 21.1083927074179 16.935727087664 19.9239858528318 18.1212746865394
TCGA-A2-A0CL 6.1217561373363 16.3312452523855 13.8840001278406 15.4416915761226 15.3046496392116 16.2476628740544 18.7082525359753 17.2022442333609 17.6873146957274 19.5844379188646 18.0467440617715 17.6205621713448 19.6414640593177 17.2937218742131 19.7448449056397 18.4441684143115
TCGA-AR-A0TQ 9.58900184484269 18.3946999746703 13.5235142086399 14.7744960195787 14.8351842425504 17.26039712454 19.93768810802 16.9217985489072 17.0185218972792 19.8540307173541 19.0392682921445 17.9105914474933 18.6223434853902 16.8037538726984 20.3191151321874 18.2678087564678
TCGA-E2-A573 6.32805141719669 11.7959336086137 12.8878398834388 14.5480859973649 13.6692454547847 17.5732784488412 15.7073167819963 16.2561538973606 17.4930362862464 20.4742149292773 18.4749845327262 17.1858419472433 19.6276313064694 17.5365196521511 19.7760657603883 18.5281322944382
TCGA-A2-A0CW 3 17.6029678463056 12.6537725332033 13.6317543412549 13.4106773516961 17.5696443643453 19.2891702001677 16.0713212338225 16.7167970457263 19.4724232475296 18.427225448273 17.6694099979633 18.6233931820872 17.4525720013472 19.6365097798822 18.3013220307418
TCGA-AC-A3EH 9.3125050199229 18.6229248514066 13.4042480663257 13.7654797352106 12.6536672498689 16.6686507285636 18.6662254530994 15.5217484216689 17.6021498369389 20.252146566885 18.6432625518494 18.3499064059775 20.3588681336562 17.0521025478646 19.6091110193218 19.5091956568429
TCGA-A2-A3XX 12.0996876806679 15.4685612658706 12.4881704362082 15.7136624537832 13.6456359459018 17.6451809536849 17.9480480575393 16.8248437969866 18.1953360088284 20.0008499478667 18.4555181050168 17.3429288845676 19.3020778348623 16.4019315565151 19.4170235752294 17.9034920319361
TCGA-AO-A1KQ 8.44767438500349 10.4922566134228 12.5013233009762 14.2957416742637 14.0268509409414 15.3660557392399 17.8529002655349 14.8658676594732 17.4160496516808 20.1862952308345 18.1454749273546 17.635002487433 19.3150088994427 17.6478502057335 20.0512055041684 18.7693786328085
TCGA-BH-A0HN 6.64145401190871 17.1051434270427 11.7969233691403 13.7291791654178 12.5089243252909 16.8823051453413 17.9006851441747 15.9619090364989 18.6354628416933 21.2117550130228 19.0626981393672 17.7400882363112 18.7494453864628 16.2817207496366 19.7670421533723 19.4761093887164
TCGA-AR-A1AR 7.08817332465661 12.8378555470621 13.5607398788243 14.2537010580708 15.8186904916584 15.7493320748224 15.5736371676149 16.0285012398956 17.1237547268032 19.7225297048566 17.6052886195826 19.0109651826094 19.6120918080945 17.5785749533954 20.1468398468278 18.9522142566076
TCGA-AO-A0JD 3 14.1237627368865 12.3931106088635 12.8044861659564 12.9163296173419 17.4997643100025 17.8296575702452 16.1251034212456 16.963947926496 20.4717918427435 19.3483035963282 18.8699736893274 18.9905753635546 18.5768638465931 20.5286485062345 18.9020681094902
TCGA-A7-A0CG 3 16.3032308865505 16.2852712461012 14.8814328984315 15.2590690872481 16.2129800457455 17.8639039742564 17.0377417499935 17.5178261959374 19.5788502047377 18.5175333646902 18.5490780166881 19.3578422112344 17.8488108392707 19.9042487730672 18.4738667904532
TCGA-A2-A0T4 3 14.2139112599284 14.6079477908287 15.2746812971366 14.9065708539755 16.8888063717861 17.7154163160639 16.7198698631398 16.6935626555941 20.0372570391845 18.4394255371682 17.7406440522387 19.7131784299373 17.2760993004714 20.3209127011912 18.8292338610481
TCGA-B6-A400 8.49315540929047 12.7033244016829 11.405732225534 14.288969764369 13.9972241758764 16.8556268806012 17.8312060110515 15.628964746117 18.107355929814 20.284607697922 17.6583881961427 17.1694145369247 19.2552040692684 17.1979232594385 19.6202466705065 18.6131557552085
TCGA-E2-A576 3 13.0467259820726 13.4255740241676 15.8382999071511 13.7922536232218 18.125959432768 19.3301129742402 15.8268755612288 17.3063277262529 21.6242247423026 18.5502138187414 16.5113235200932 18.6536673156958 16.4224688598115 20.0536032830871 17.8491698775314
TCGA-BH-A0WA 7.95230084196111 13.9016742377439 12.6033209033056 13.8912785646576 13.152255159107 16.5242433557828 18.7288742294744 16.0466660334964 18.3736454267514 19.7793442231638 18.0982003744661 18.4358424337033 19.8536459860513 17.531663527761 19.5932896117636 18.7608797867333
TCGA-A1-A0SN 6.02295120314648 17.3160574171597 14.0208861139252 14.1691934749709 13.5030596252208 15.7301253020191 18.0851020139788 16.6122021332547 17.1709334197874 19.8284764509635 18.979392278666 18.4330209178005 19.0799313428564 17.6669922353954 20.0265217599383 18.5144760967853
TCGA-A2-A0T3 5.95575978016336 12.9324848451623 13.4802210488924 16.0190830437758 13.6229082215275 14.9857348309768 18.9947940738865 15.8196732400465 16.7304690187422 20.6661143240815 18.2071024168977 17.5164990095505 20.0562382751733 17.0418818013334 20.0230206832786 18.4962927130006
TCGA-BH-A0AZ 6.5404040043093 14.2340895098003 15.1779870219277 15.2153701264692 15.7471031932547 15.5677014289703 17.6158659992422 17.5761924068268 17.8293719107152 20.0122151938887 18.1043427624873 17.4267485862342 20.0708503005851 17.3437398418454 19.8618005264811 19.0779567155965
TCGA-A7-A4SE 8.27503783126371 12.9867724304201 13.4140480330967 15.3607815454163 14.9390813501261 17.1483868131781 17.9508685615565 17.076578957123 16.9344453486361 18.9854773835978 17.9381542033465 17.6538635867988 18.977557763682 18.6040706157302 19.4848380604999 18.5556392564578
TCGA-AQ-A1H2 5.74220567714289 16.7979215847431 11.2614356810765 13.1714689145427 12.7930569822664 16.3456795897907 19.9526964613353 15.4790528444885 17.0530259872765 20.2478853478431 18.0597054445208 17.9467690345208 19.8001158642014 17.6229052246954 19.985588951069 19.5465378389453
