X27257 X29883 X87178 X246175 X11044 X51691 X3313 X64895 X9125 X80153
TCGA-E9-A247 19.7752196817914 18.3509962279185 18.0294203458782 17.7036069659563 17.7299518186771 17.8914535355517 21.1172062653745 15.8769634882577 18.3458773694976 16.8498400452827
TCGA-BH-A1FJ 17.7059665998888 17.7801253641212 17.4815130870761 17.4711322768412 16.7788464669077 16.7147382501425 20.4809628346982 16.0396723574953 18.0957964841133 17.4497817963648
TCGA-A7-A4SD 18.2628811998879 17.8181016908378 17.8026355398485 16.0617247772991 17.6691428948676 16.3459619004692 20.3524319917116 15.7832138631189 18.4365183697801 17.4409730693901
TCGA-A2-A0CU 18.4890658285815 17.2420420290984 16.9969946420914 17.8641800559075 16.6875326655871 17.572107031702 20.6931068839455 15.8409333167664 17.6689970321607 17.4803334707505
TCGA-BH-A0B8 18.2684937419205 16.9514265955902 17.3729841967473 16.8886724271028 17.3833282011074 16.7344206068259 21.139917153193 15.9632117363784 18.3783474274479 16.9474751228787
TCGA-AR-A2LR 16.6168993905697 16.9338334404211 17.1158267014413 16.6835264704927 18.3613390323256 16.7872239607094 20.8275364812005 15.9175596818593 18.3698607954784 18.154151752301
TCGA-BH-A0HI 18.0176383923876 17.6294130259394 16.6079071869522 16.8940436531064 15.9779083253392 16.0056305871578 20.5490069863177 15.8868400986469 17.8791294769842 17.0965238064285
TCGA-AN-A0FW 18.2008780786494 18.2842939568495 16.6526104059675 17.5395188129199 16.9640941155694 16.7044190209235 20.5137909962 15.7374111288799 18.0705798328374 18.3316755913414
TCGA-AC-A23C 18.009658843093 17.8387697152209 17.2610823628618 16.9407510997491 16.8776698028417 16.7803130493226 20.9385138424354 15.8827804699141 18.2197183607076 17.6382872030409
TCGA-B6-A0RI 17.8708430118748 17.3919184027065 16.9379515428243 16.3883530784974 17.3173267762269 18.6947955784957 20.4480747060747 15.771983183981 18.1187764214328 17.4253075974838
TCGA-E2-A152 18.1489635584638 17.3988719820733 15.9400051812111 17.3377620332046 17.1896766363206 16.3632916474231 20.8732176268452 15.3619240391477 17.8714396702962 16.8547975665912
TCGA-A2-A3XV 18.7635862741605 16.8577726437043 17.0858370193285 15.9213327556344 17.1376468123385 17.4341288949428 20.7428766559135 13.7569266149933 17.4712011100169 17.2933223237005
TCGA-B6-A0RO 18.417962487441 16.7774789742336 17.114065906413 17.7523967976491 16.2254920422562 16.201268471727 20.608912505799 15.5773855379667 18.055595274383 17.7564320086766
TCGA-A8-A06T 18.5760136306702 16.3124646709888 18.6129023006891 17.3207706157069 16.4249949027505 16.5716410960767 21.1792664863903 15.9952659202013 17.0350888642652 17.2230674116358
TCGA-AO-A0JB 17.8957019402091 16.9684938520342 17.6683745436043 16.5702147777665 16.2984576249588 16.8996822255077 20.140258299074 15.7986784874099 18.2393410340618 18.263383810266
TCGA-A2-A25D 19.544099823962 16.9186801730966 18.1759732877887 17.1104616521915 16.2146533373976 16.8263299525779 20.7965664982065 15.6538507640537 17.8493442246342 17.3365937208743
TCGA-A8-A07P 17.4420497255446 17.5600053299298 17.1679517614032 17.8453793035186 16.1891762801087 16.269864609182 21.2190754722963 15.426511028159 17.7029578687836 17.7054548143253
TCGA-A1-A0SK 19.8206479673135 17.5506494547744 17.7702496164993 16.9766620260931 18.1977068370469 16.7362374398943 20.0861728603903 16.7141901923635 18.2352795669695 18.0874755175627
TCGA-A7-A3J0 17.7075429467071 17.9298868755311 16.9659230765085 16.9950122874437 17.3889322391122 16.8468462935378 20.2018848288461 15.7144478712309 17.7165239449758 17.1402944698412
TCGA-A2-A04N 18.378335505555 16.8289046314124 16.9908409312734 17.1591985096921 16.4929966891829 16.3950815366945 20.7723174366878 15.7838814076152 17.5612994583039 16.9409695424037
TCGA-A1-A0SE 18.1263237644835 18.0163763070043 16.680133976785 17.4136617697964 16.6607252804424 16.3418978627503 20.4297481907875 15.8441322254932 18.0164433850244 17.763868504822
TCGA-A2-A3XW 18.1605730460644 16.4560452663858 16.6166641867573 16.2758361222557 17.2322775922799 16.7585454637497 19.8328012310582 14.6844150511029 17.9388602665873 17.9035777339224
TCGA-A2-A0CO 17.1501221918544 16.5519585193732 17.0169472965499 17.217067728733 17.218673363135 16.5246046329672 19.8767353989153 15.6500271554711 17.6463302279045 17.1532598320503
TCGA-BH-A8FY 17.9664821906039 17.1615461253808 16.7488653106126 16.4412490605772 17.6621617610053 17.1776948234673 20.8513531706956 15.1922906533282 18.2543353866482 17.0638871511602
TCGA-AC-A2FF 17.790805253734 17.8046583331784 16.8356965492819 17.7217228079442 17.0344339977677 16.2695873273 20.3924002900026 15.8945443279052 17.7517445273255 17.4807833724767
TCGA-3C-AALK 18.0197510987225 17.1190405324025 17.1193092213251 16.296521178559 16.6577636768218 16.5910126845677 20.3196588428798 15.1843527244002 17.7417640612901 17.4934479232042
TCGA-A7-A0CJ 18.8210771627121 17.2675876970682 18.2586301278139 16.9321076509706 17.4014828003783 16.543682645715 20.7324957670971 15.9798250477325 18.4106814441688 16.9995150417315
TCGA-A2-A0T5 18.353773054802 18.2609677648977 16.8959606267535 17.4054315135626 16.9050043116441 16.0533956033329 20.6573795626079 15.6382263324589 18.225527692147 17.3319120199519
TCGA-AR-A0TT 17.70314012329 16.6840104689182 17.1237580732037 17.4233687694977 17.1022241815276 16.2880309451409 20.4842582144685 16.0852164341514 18.3013973157282 17.1746003222762
TCGA-BH-A209 20.0153216712194 16.928864993262 18.9237850624338 17.2312991185983 17.3648615882218 16.877785655866 21.4390355081305 15.9686400168345 19.0732416012039 17.4702986981738
TCGA-AC-A8OR 17.9865856390874 17.0935972826129 17.0038743267065 17.039071239412 16.7847131626449 16.5994438781615 20.341164158657 15.4344064324498 17.6401862524716 17.5924073948845
TCGA-A2-A04U 18.9720518963797 20.1533511655214 18.5529214180222 17.0522896113345 15.9240816822546 17.8554313182104 21.0170630838773 17.5126970069706 20.0776951638386 17.9165695936031
TCGA-A2-A3KD 17.7583571328656 17.2968154259357 17.0837952486769 17.3078273283682 16.873634123633 16.1350789211877 20.3317396450114 15.7140221513891 17.6743062284824 17.5825341828351
TCGA-A2-A0ST 17.8125676446695 17.6337786167674 17.3363451482884 17.8592566147764 17.5356952437511 16.912088626147 20.1553789010694 15.9665855483173 18.0850337608132 17.1102350188075
TCGA-BH-A1FU 17.0228624255009 17.0070096989583 16.9320802288047 17.2041691067185 16.8597168804526 16.0777109066983 20.361235932004 16.1301747453516 18.2041754554625 17.5284332161302
TCGA-A7-A26H 18.350607707456 18.235392206999 17.0023961604597 17.3904041173134 16.781905250389 17.5961528732642 20.9147770325022 15.9187353969745 17.7907613647025 17.3863584303798
TCGA-AC-A2BK 18.5201938952487 18.4028242856377 18.8532765486402 15.9152142187106 17.6639988695289 16.9137620524884 19.8570209808206 17.3847922765243 18.5545717839095 17.0395111567576
TCGA-BH-A0B0 18.3155449476089 17.6381131155867 16.8823441332771 16.6244608513468 16.4430897477131 16.3002390215636 20.5871913153532 15.6541009695361 18.0839083914018 17.562680819462
TCGA-A7-A6VX 19.1650066946 16.8810052997284 16.4977034346147 16.3487617287453 17.6093421869395 16.3943806080084 20.5171644543037 15.4626998291204 17.8501932403968 17.3559132226645
TCGA-AO-A03L 18.3688521842512 17.8021117892754 17.665620763986 17.1297089657026 16.9311417596693 16.4878655782924 20.8423139613355 15.5671408083581 18.0847278106293 18.0066596929355
TCGA-A8-A07S 16.8378458173017 16.751534897026 17.4961585001955 16.9936584264502 16.8668351394652 19.5417933477609 20.8374740346282 15.9759355935115 18.2891794232459 17.5338782308776
TCGA-C8-A3M8 18.6774092860435 16.6090163359658 17.368776306421 16.4260225774588 16.476083016304 16.5782917173988 20.6752010822918 15.917701940511 17.9684048045784 17.8515365137533
TCGA-A7-A0DA 17.830795740918 17.555647404932 17.4609015281007 16.622583616891 17.7707227656488 16.5476246208878 19.3398759455761 15.7578168176525 17.5185037391 18.2293972156278
TCGA-A2-A3XU 17.7266387106088 17.5860097679281 17.4822063902737 16.0541475353212 18.8831865560853 16.9561515616659 21.4946253930098 14.9691032770281 18.3916043069899 16.7282202311929
TCGA-AN-A0FY 18.1659526969741 16.3423849089288 16.9384872264007 17.8905488101181 17.8758249860385 16.1789780692066 20.1398599040507 15.7234468610062 18.0669329310394 16.9159488231748
TCGA-4H-AAAK 17.9362477170136 16.5639508667411 16.9725277511656 17.1256042160191 16.8889551099744 16.382539356246 20.3551703969977 15.3744716905297 17.4673784533814 16.8150490275912
TCGA-A2-A0YM 19.8599029952181 17.5504021181981 17.7190024675616 16.5139577132967 18.4220442175788 16.1972726751909 19.8006210574676 16.0104914550489 19.1281410651649 17.1145765829951
TCGA-C8-A1HI 17.2111854413774 16.8957184286704 17.4321751436629 17.0628556939002 16.4502636139962 16.4800746960911 21.62453572281 15.9532674618927 17.6858141304387 17.769288322347
TCGA-AC-A3HN 17.81506028197 17.0316967873549 16.8792868294225 17.096988767976 17.1721899064537 16.2270070994971 20.3172225944952 15.7885614153875 17.644850548579 17.3392844314725
TCGA-E9-A54X 18.9251043421982 18.6627363509769 17.1522931256763 16.5626283216637 17.5567280644551 16.9711681391593 20.944394401847 15.5766918813363 18.009507379551 17.8804749573529
TCGA-BH-A0H7 19.1023486724715 15.9254320793822 16.7472451649671 17.5358365399651 16.6837676520536 16.1426412109137 21.3080794990775 15.5821624665066 18.5784048874852 17.2266195245176
TCGA-A2-A4S2 18.1124526142819 17.4793289358923 17.9698016603082 16.7172173919784 17.2455814908225 16.3845299529973 20.737011344959 15.3355959874369 17.5712274012278 17.0892995444627
TCGA-OL-A66L 18.2291068921705 16.4963131791017 16.6489992984505 15.8855476003982 16.8051986184211 17.4961232172948 19.9587716161989 14.5899133337182 17.2093386279332 17.5333147901178
TCGA-AC-A6IV 17.8245034209694 17.1386414347493 16.9199362501336 16.8153007037243 17.1506410649235 16.3336662849021 19.8038115393628 15.7263879454001 17.6398492214652 17.3880073092746
TCGA-D8-A1JH 17.7442832035242 17.821908465698 16.9452157282801 17.7320701049181 17.0589935221461 16.2719011775827 20.3486312113008 16.2755695255388 17.5841690646406 17.3735006043946
TCGA-E2-A1IF 17.7491496107002 16.5649423912503 16.5439577580264 16.4539636006793 16.7422432877658 16.8956604276063 20.0272648436917 15.5588118176499 18.0103941053078 16.8131692977497
TCGA-BH-A1F8 20.5851501180894 17.9316058224723 19.2317331802228 17.014381569431 16.9762216383803 17.2243161739822 21.8168514757278 16.5101545352491 18.875721485186 17.7217278698758
TCGA-B6-A0IE 19.0237250070904 17.6356069933243 17.3723219299939 16.4806694867142 16.5754824790226 17.0384107820861 20.0839054768906 15.6839980360861 18.0417775154227 17.7154021423956
TCGA-A8-A09K 17.0645455690181 16.5970471022406 17.4594452455906 17.4809765978542 17.1186684144714 16.5895432340698 20.6618310808024 15.8749692467487 18.3275669868309 17.6918166716903
TCGA-A8-A08S 17.4324169580003 16.7175689425257 17.5871152391468 17.4601449001038 17.0538572903672 15.803662595623 20.5237312512384 15.4784298837837 17.9055621521341 17.5755300530441
TCGA-A8-A08G 19.7377021366706 16.2793482318079 17.669850036802 17.1108029958388 17.3435767169437 16.3210233072915 21.4875993560472 15.5198000343548 18.1027775084927 18.0328095993972
TCGA-A2-A3XS 17.8830031386977 16.910854617137 17.8143952975969 16.5788560731787 17.8151219870408 16.4447700255087 19.2178896851063 15.7315879207092 17.9579418485672 18.0048839093375
TCGA-A2-A0CQ 18.1336073618594 17.3025367190685 17.2362735507017 16.4051441908388 16.4752650018815 19.4702648971706 20.3427267174549 15.9959111439975 18.3933265234483 16.8740502218816
TCGA-C8-A12Q 18.2030783582344 16.9053215434668 17.2300920681544 16.8191637950609 17.5024026957568 17.1578095921229 21.0701787174309 15.7532201693354 18.0051252225681 17.6787870501422
TCGA-A8-A07Z 17.6316562915422 17.1319142523031 16.6438292379931 16.7725734437483 17.3182112875128 16.4322318634766 21.1008583247583 15.1844864520141 17.8253811207291 16.9439538384823
TCGA-BH-A18U 18.4090437349739 17.6453639962735 18.0236123258835 17.1731028187024 17.6704044192076 16.8455099367217 21.3135553727814 15.9777557510707 18.2938322201928 17.0543237814496
TCGA-BH-A0C3 17.969197788201 17.5855107942719 17.3918974325424 17.4216136978966 17.2009513057192 16.3366093154977 20.5467091698611 15.7323157024973 17.9633843959045 17.3339284958178
TCGA-AC-A2BM 20.650909484242 18.2064792565575 17.6927500201909 18.0057518725138 17.5553037510409 16.7663484000956 21.3971888698145 15.378549557079 18.5743340494772 17.4533319858177
TCGA-EW-A1IY 17.7081258227303 18.5103845243775 18.0880735557568 17.8275754168145 16.9731182862616 17.6113052995334 20.8635592920051 16.7433852339276 18.9840886791105 17.1942553422134
TCGA-A8-A07G 17.9659815312312 16.8537675295713 16.6749307224141 17.9139956285392 17.1599486351299 15.9348754974382 20.9665615112192 15.9077751917129 17.496749142518 17.3300170488092
TCGA-A8-A09B 18.1892666952026 17.7059989414053 16.9789585517075 17.2559021680484 17.0620341211654 16.6401325928194 20.7896908674215 15.6406439771427 17.126955574642 16.9807729902739
TCGA-BH-A1ET 17.7577608316814 17.952745579388 17.1372568401852 17.623292560333 16.7881544873063 16.4341187448098 21.0111603825512 16.3609289645724 18.0271736894111 17.1313436723985
TCGA-A8-A08L 18.2426009597026 17.5074649481067 17.1538108385636 16.3061706019821 16.9686264256732 16.5758705971562 21.2235994980736 15.8522488424057 18.6248174614387 17.1691779751199
TCGA-AR-A24P 17.6173367909363 18.072664440092 17.2352608042698 17.8870293583569 17.0297192930236 16.3160583340426 20.6261379936931 16.1028911883119 18.2571623013731 17.446761293322
TCGA-AR-A2LH 17.7668305455311 17.108081129276 17.3690524951211 17.1900201608875 16.7967013107282 16.4087155999676 20.7975018668075 15.3188822835359 17.8458542378023 17.4835338139682
TCGA-A1-A0SP 18.0822769641894 18.2980412265571 18.0364019083113 16.4962707576472 17.9863969202037 16.6857106611319 20.2721205920975 15.9018400290979 18.9130519966811 16.9639326175746
TCGA-AO-A0JL 18.041677684854 16.9223301326338 17.0216049429356 16.5292245807405 17.9966068053783 17.1325260329284 20.2148874480665 15.6682396779138 18.1606437370516 17.363256172812
TCGA-AR-A2LE 16.7219017289801 16.780696981178 17.15694900983 17.0916939935556 17.2526219623664 17.0813473550168 20.7314902033164 16.4448083319891 17.8418733083765 17.169540876518
TCGA-E2-A1IU 17.9489660363816 17.5279165472472 16.9219211467021 17.4239608422572 16.7852903786131 16.2168354070093 20.8193741219727 15.6970524125215 17.8438758074733 17.0854036319858
TCGA-BH-A18H 17.2188546086778 16.4885576253874 17.1247310444295 17.7516874855095 17.1541444122567 16.1805415323608 20.9414653566307 15.6685329825131 18.3836701679559 16.893155063912
TCGA-BH-A18P 18.0673713575395 17.9816841927225 17.243053828335 17.3649851013089 16.7267616792149 16.5934371523618 20.527022318752 16.2070930080922 18.1746342808038 17.9540892870626
TCGA-BH-A0BP 18.1783817976654 17.1737592029706 17.7044031631418 17.8095882480358 17.2615622961836 16.6060320881942 20.1965886264302 16.0838812351408 17.6957617104283 17.8663168178722
TCGA-A8-A06Z 16.8397629076034 16.7873312890067 16.9968148046969 16.787346140179 17.2209059259646 16.2917997715932 22.0445689172951 15.3367757972751 17.5541952703845 16.4765816138989
TCGA-A8-A07L 21.30916027037 18.1353034784897 17.8573335179149 16.9160326935573 17.4169693111781 16.8572128989159 20.8507264273065 15.7522088176975 17.7491780637883 18.0068186532324
TCGA-B6-A0IH 17.9862790710601 17.8811384113843 16.7344772091797 17.5178548504333 16.9288481119994 16.5097381157146 20.0743241766003 15.7092182261295 18.0200765055709 17.0749449301696
TCGA-A8-A09D 17.8792456991328 17.6035806459003 17.2600258842062 17.8420760067417 17.242247308363 15.9112396496198 20.5689352808792 15.8583675364433 17.8089421681924 17.4454047712205
TCGA-GM-A2D9 18.4784958033316 16.5583285344193 16.9104316422323 16.6047175365661 16.4760007408258 16.6513884985127 19.9014479467775 15.6480818356847 18.2607662192722 17.3346142899546
TCGA-AO-A03V 17.3443502665918 17.0045413100903 17.8949373227057 17.8356335561497 17.0961110033688 16.7301881829472 21.2470778428372 16.1469188944038 17.624259373708 17.8645512140746
TCGA-A2-A0SU 18.1345362783935 18.0837009961271 16.6655422985373 17.6368920577904 16.0776875369271 16.0847561245304 20.9358087933206 16.0078489813483 17.7966709553263 17.8185490177932
TCGA-BH-A0BQ 17.8813763260214 17.5183204158372 17.0714229756001 17.2547827588794 16.4639764380165 16.373357508681 20.4392529533855 15.6287624977654 17.9618466926752 17.4936379907373
TCGA-A2-A1FW 16.4224194912436 16.5432727618847 17.4977317915575 18.1491820943305 17.4297659806981 15.7421856225522 21.0987912948054 15.7357464793288 17.9090209857473 17.6517543878809
TCGA-A2-A3XZ 18.4375704455387 16.6216089140293 17.5636244993156 16.4348705047028 17.8850739204365 17.0028263486084 20.6616169556833 15.7224318227831 18.3054643505937 17.7584926714087
TCGA-A2-A0EM 17.4943893612877 17.7154944239021 16.8782510888156 17.7743770603974 16.6170065315743 15.987795347281 20.206407058466 16.255723084114 17.9821012381021 17.3379880445783
TCGA-LL-A5YO 18.8821367898201 16.761149018881 16.7102169846139 16.7317699122898 17.2951844866158 17.1445951013286 20.161858143309 15.0500145279725 18.0022527740103 17.4001557688358
TCGA-A7-A0CH 17.7893359880305 17.4775796643132 16.7281735884375 17.5831590451506 16.2412177946922 16.784895354006 20.4698968886404 16.0295800871833 17.784975798192 17.1856635811074
TCGA-3C-AALJ 20.0887386017255 16.6937676349891 17.5398686303322 16.3938893528437 17.086060295168 16.8862993083706 20.5594314295451 15.7992991747715 17.9170668286483 17.5916300535947
TCGA-A2-A0ET 17.7974563994096 17.8857140254311 17.3309215028101 18.4379565203083 17.8442162330342 16.5752186742991 21.3256808540587 15.6316974930572 18.442119549452 17.0315292442709
TCGA-A8-A076 18.70012673439 16.9957479684744 17.2504026112903 17.2219333055804 17.0675284867306 16.4532457502313 20.4440349046295 15.6966504245326 17.8822966600156 17.3810797144207
TCGA-B6-A0IK 18.4963239426912 17.6507169674365 17.1866227371286 16.2833559475114 16.6671745690063 16.9366894818585 21.2053714627981 15.7028497044126 18.3997050132226 17.7569095606315
TCGA-BH-A0BL 17.8075080551572 18.2935437851456 17.2789693906703 17.1706784052314 17.7779148336914 16.8659799238234 19.9412012557604 16.361692940808 18.2404877360248 17.1925662490997
TCGA-A2-A0D3 18.3168471986733 18.4113600124035 17.5784589194756 17.9257128340347 16.8553353055147 16.4509873521222 20.8944816502966 15.8262003944068 18.1628920399005 17.5693489458846
TCGA-A2-A4S1 19.4154920471713 17.2681834230073 16.8474963470338 16.0560701355084 18.4397040172669 17.0216229716711 20.4547244275279 15.2171585645303 18.0788535174298 16.90877698492
TCGA-AC-A3TM 18.474668374651 16.7139214696414 16.5393781213196 16.0716683846522 16.6899605748569 17.1882293087858 19.4904043891878 14.6170367098041 17.729305663401 17.5908661431101
TCGA-AN-A0XP 17.9285731569349 17.6644790382189 17.7917436514354 16.8034822327769 16.5414248989709 16.8670132658424 20.6490634582566 15.5502481477963 17.4608439820289 17.6060303525644
TCGA-A7-A4SB 17.815403960019 17.3069743786421 17.3935710882561 17.4975604720621 17.7803194703076 17.0004922813078 20.0485935236455 15.601621663616 17.6733408395781 17.2394297234107
TCGA-BH-A28O 17.445637902163 17.1878210065755 16.85216218773 17.1737638444416 17.3839827015757 16.1965980438445 19.688466735123 15.6420810183041 17.4002275966131 17.3283850592175
TCGA-E9-A22B 20.5496842383842 17.3898939501292 17.8081699069948 16.8837228017926 16.6509627997558 15.9565015103085 21.9038401963881 15.9595943503021 18.2584019633234 17.1479869096108
TCGA-A8-A0A6 17.9360881117847 18.0751040977782 16.9858235574525 17.761949759213 16.9094051033021 16.7532844554036 20.4680105390026 16.0997619722368 17.9464119010874 17.2267049985643
TCGA-AR-A1AU 18.0721279750595 17.5797423778194 17.374718477437 17.0828737628235 16.7474829751041 16.1179276527581 20.7839104776877 15.6282034852883 17.9377049438622 17.5416449942983
TCGA-C8-A8HP 18.7403733733592 17.9856935298305 17.555170421114 16.0334471734869 17.3597279429802 16.8302855473215 20.2388866902546 15.6947218078887 18.6514162504995 17.2127076775885
TCGA-A8-A075 17.536456416575 17.0659182837836 17.5522656433611 17.2276126749362 16.3306909539685 15.9942494577731 20.4493096560085 15.7846496256379 18.0544704620115 17.6344977830528
TCGA-A2-A0D0 18.5393187366812 17.7581716184479 18.8827157912423 16.4441914441396 18.4832053515957 17.276669188731 21.1935880775239 16.0963691384635 18.4111654124256 18.2238381376171
TCGA-BH-A0DS 18.9506628195879 17.9646633901138 16.6076185869537 17.1905996712776 16.6780084805757 16.6347888706774 20.7533789203013 15.6521111476033 17.5396602723214 17.4443437302963
TCGA-A2-A04Y 17.3661179804925 16.8753649065513 17.481203405016 16.956960467784 17.2098572877939 16.6986027551201 20.7658345030507 15.5048187966036 18.5173860066 16.9983103000207
TCGA-A7-A26G 17.2558777498349 17.1365604690982 17.9485186153862 17.4414995519593 17.2869208530444 16.5433542708308 19.6868581649379 16.2776294298108 18.0271240096787 17.108874719952
TCGA-AC-A23H 16.9093031153635 16.2805303785418 17.3275299734346 17.0336781403676 16.5483914013912 16.617432066214 20.4876188335081 15.6469634573851 18.1598256773766 17.2045759684533
TCGA-AR-A5QQ 18.676389762716 16.9393668093981 17.3145493342141 16.062325340504 17.3425818626656 17.021427617815 20.4517925784507 15.2429165650773 18.1096997265884 17.4456464745836
TCGA-BH-A0E0 18.274559946553 18.290496633677 17.3569275022589 16.8712953421114 17.4220309389003 17.2452286543662 21.0470052439446 16.0209306081678 18.1317400204469 17.3995043107021
TCGA-E2-A1IN 18.7227759514119 16.9243790923615 16.7263143212876 17.0757244775697 17.2362152463524 16.3536350748879 21.249265054874 15.7719103971872 17.5314339267727 17.3084259561634
TCGA-E2-A1IO 17.1450990024783 16.9892371036663 16.6567136018979 18.102626854908 17.1984953293854 15.9591982695609 19.7168346017247 15.9986637558982 17.6850881519616 16.9184134636736
TCGA-BH-A0C1 17.9037439258736 17.9792631244624 17.4433628717922 17.6786311832945 16.9873711780581 16.7328916477605 20.9323187284554 16.2332078587088 18.0168155166196 17.2558606345768
TCGA-E2-A106 17.7325754122116 16.1412270537206 17.1151203968195 17.0574794488806 17.1527414024594 15.6104622190313 20.8822732016366 15.5042127276926 18.0545149006227 17.956564896043
TCGA-AR-A5QN 21.7547798251469 16.627965461295 18.0133084976294 16.5333344615841 16.8970181467579 16.7134691488847 20.4918564263062 15.9275826957191 17.7129259211096 17.5685383224567
TCGA-AR-A254 17.4898561430923 17.2237797995663 17.8552075282189 17.2679370873285 17.7961270842335 16.4467030358901 20.772802291666 16.114322902335 17.8972716100935 17.817910222242
TCGA-B6-A0RU 17.7109341168628 17.9817599359964 17.1494189347396 17.0466817247374 17.2107535315375 16.0234935926649 20.2795375962463 16.376640812145 18.1539145966822 17.3539850950683
TCGA-A2-A3XY 17.5756123485061 16.1373585451943 17.9005788586904 16.5105733299295 18.0911567614205 16.3563788205667 19.9286613817726 15.4568115016629 18.0037581911174 17.7690362435484
TCGA-BH-A0AV 17.6109240380952 17.6257069937542 17.4912462899924 17.0672594492311 18.2751738328352 16.0698073127678 20.0229334667635 17.3595984666888 18.1156173194981 18.8440474189941
TCGA-A1-A0SG 18.6738036880061 16.627037471388 16.8612628701972 17.2407218089149 16.3055974862619 15.9614880354154 20.8574862717215 15.2224339510177 17.8034615628046 17.241173718997
TCGA-AC-A5EH 17.8345272665472 16.6349076369593 17.5588395961241 16.276596620115 16.9587717805473 16.3178390136717 21.4005175902405 15.2044908213346 17.9832694674256 17.3166266046715
TCGA-C8-A138 17.8954841094269 16.9278956206763 17.1595926524671 16.4232154618002 16.5696206851419 16.8573941218877 20.5544617534401 15.2574254410315 18.4615089111778 17.1819855368937
TCGA-AR-A251 19.5989249449701 17.9306990847176 18.2293439410485 17.3561390624214 18.2162088697064 17.1322980348767 21.1623456318347 16.6219234748357 18.9155888253955 17.9211596323232
TCGA-A2-A0EX 19.9526719985396 17.1466535614105 16.7788849004367 17.716003556349 17.0300151644561 16.2057666779829 20.5336533875983 16.0490554704118 17.4096035953264 17.1982289837068
TCGA-AC-A62X 18.807494614263 19.1767061189799 18.60202460387 16.6355741253113 16.9903721738974 16.9257551513243 20.0081602203593 15.0881492355308 18.1974695706002 17.1233303138269
TCGA-GM-A2DI 17.735066165265 17.6201706831428 16.984789028261 18.5864068604852 16.9065925167369 15.841076027202 20.1707676586685 16.2790182147919 17.9734032840707 17.2713637704944
TCGA-D8-A1J9 17.3396172330039 16.6957461294131 17.408550606905 16.9858105188511 17.3799496740536 16.0552835552928 20.6108547695943 15.8693716475694 18.258166426134 17.5666238575703
TCGA-A2-A0EU 18.6254761653837 16.4504131181733 17.3989372909517 17.4038172068901 16.8506499595209 16.3115702978138 21.0028867619977 15.8330517329398 17.7481103687049 16.8531986569859
TCGA-BH-AB28 17.7312578478488 16.4767310367087 17.2175207264709 17.3250561701049 17.3249394719443 16.6028385247849 20.3530763925567 15.3826558600091 17.7718650277744 17.4191834803779
TCGA-AN-A0AS 17.0498574243158 16.7356897615585 16.0196738305411 17.0431274410158 17.683064462455 15.9014546349158 20.326535033301 15.5267624669255 17.3709132996442 17.2749504944206
TCGA-A1-A0SI 17.5711705635567 16.7287472278481 16.952022615806 16.5121976424757 16.8365191307441 16.5401742754224 19.7784021999783 15.7223206019395 18.0717642755039 16.8196813230936
TCGA-BH-A0B9 18.6354357897379 18.7545351985322 17.8843885430949 16.5089217957714 17.3904067676597 17.060642480674 20.9136929905049 16.3963976633284 18.8898455770231 17.5959392711861
TCGA-A7-A5ZV 19.9200417835295 16.2762212253308 16.9243684669616 16.1696011569041 18.6207282475625 16.8450799360936 20.6162062716382 16.3183016584307 17.8215960395907 17.7873819392091
TCGA-BH-A0HP 17.7825780753335 17.8605273295076 16.8399506304116 17.9175423921753 17.1400351471256 16.2447539725371 20.2376046850479 16.1616612910535 18.0492525745289 16.7952820981207
TCGA-B6-A408 19.7017956402926 15.9070743029983 17.5958745398145 16.870827828577 17.4764180608976 16.5704404428428 20.4707470156251 15.4459183439027 18.0016871913646 17.3340856117288
TCGA-A7-A3IY 18.4168364140728 17.6297242370242 16.9889694938821 16.7856423680069 16.8349300813274 17.0666911636745 20.3770329248752 15.4128136189038 17.779723067233 17.5043786717582
TCGA-E2-A570 18.2472340548346 17.3836066988362 17.2206022590642 16.5212593386833 16.7853335835542 17.7217908730117 20.0795460927924 15.2726856138033 17.8430089320515 17.1006855537221
TCGA-A1-A0SD 17.989254575746 17.6649279002432 17.2679321664628 17.3025900444276 16.8742602014986 16.3391430625875 20.5752499799364 15.8142859688946 18.0020393701144 17.5823816405747
TCGA-S3-AA14 17.6986021664133 16.3415917405262 17.260779353849 17.1869494507054 17.3412269809722 16.3823853937815 20.3293630469651 15.7925476363485 16.9742063621713 17.4262191411846
TCGA-A2-A4RX 18.0258868377129 17.8620483788719 16.8343085638977 16.8123906792658 18.235822882595 15.8005525013563 20.4573851921585 15.7677920025274 17.8310853634215 17.2738545670764
TCGA-Z7-A8R6 17.4519795330471 16.582673462593 16.9279951706905 15.9440359650102 17.436415250301 16.6560661544289 20.7443369468161 15.4851303622601 18.1383463301185 17.6470949059935
TCGA-A2-A0EW 18.7239790962655 17.0014709132947 16.9496531242345 17.7557758360331 17.0568627976144 16.3500947633941 20.0714740482548 16.2757268368053 17.5322277488486 17.3536959329133
TCGA-C8-A12W 19.1325882086005 16.8141513743331 17.3836662374062 17.2507001634989 16.13688905195 15.8825736540304 20.9896386043047 15.367828968201 17.683498041575 17.8403005517847
TCGA-A2-A0CV 18.3030957486157 17.9237056113536 16.5522746482932 16.9556110805256 16.9433561370715 16.9417933929518 20.2555225065942 15.4451409885012 17.6598738613453 17.9756500937196
