miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-let-7a-1	42313	7151.218190	N
hsa-let-7a-2	83341	14085.261625	Y
hsa-let-7a-3	42464	7176.738336	N
hsa-let-7b	100591	17000.642567	N
hsa-let-7c	27113	4582.302810	Y
hsa-let-7d	1321	223.259027	N
hsa-let-7e	3782	639.186708	N
hsa-let-7f-1	10892	1840.830679	N
hsa-let-7f-2	11162	1886.462729	N
hsa-let-7g	1610	272.102221	N
hsa-let-7i	1713	289.510003	N
hsa-mir-100	62052	10487.259025	Y
hsa-mir-101-1	52391	8854.476690	N
hsa-mir-101-2	53070	8969.232844	N
hsa-mir-103a-1	123020	20791.313821	Y
hsa-mir-103a-2	124073	20969.278814	Y
hsa-mir-103b-1	0	0.000000	N
hsa-mir-103b-2	0	0.000000	N
hsa-mir-105-1	0	0.000000	N
hsa-mir-105-2	0	0.000000	N
hsa-mir-106a	87	14.703660	Y
hsa-mir-106b	4439	750.224696	N
hsa-mir-107	864	146.022558	Y
hsa-mir-10a	101878	17218.155336	N
hsa-mir-10b	797846	134842.030295	N
hsa-mir-1-1	18	3.042137	N
hsa-mir-1178	0	0.000000	N
hsa-mir-1179	1	0.169008	N
hsa-mir-1180	193	32.618465	N
hsa-mir-1181	1	0.169008	N
hsa-mir-1182	0	0.000000	N
hsa-mir-1183	0	0.000000	N
hsa-mir-1184-1	0	0.000000	N
hsa-mir-1184-2	0	0.000000	N
hsa-mir-1184-3	0	0.000000	N
hsa-mir-1185-1	4	0.676030	N
hsa-mir-1185-2	0	0.000000	N
hsa-mir-1193	0	0.000000	N
hsa-mir-1197	1	0.169008	N
hsa-mir-1199	0	0.000000	N
hsa-mir-1-2	13	2.197099	N
hsa-mir-1200	0	0.000000	N
hsa-mir-1202	0	0.000000	N
hsa-mir-1203	0	0.000000	N
hsa-mir-1204	0	0.000000	N
hsa-mir-1205	0	0.000000	N
hsa-mir-1206	0	0.000000	N
hsa-mir-1207	0	0.000000	N
hsa-mir-1208	0	0.000000	N
hsa-mir-122	0	0.000000	N
hsa-mir-1224	7	1.183053	N
hsa-mir-1225	0	0.000000	N
hsa-mir-1226	4	0.676030	N
hsa-mir-1227	1	0.169008	N
hsa-mir-1228	3	0.507023	N
hsa-mir-1229	2	0.338015	N
hsa-mir-1231	0	0.000000	N
hsa-mir-1233-1	0	0.000000	N
hsa-mir-1233-2	0	0.000000	N
hsa-mir-1234	1	0.169008	N
hsa-mir-1236	0	0.000000	N
hsa-mir-1237	1	0.169008	N
hsa-mir-1238	0	0.000000	N
hsa-mir-124-1	0	0.000000	N
hsa-mir-124-2	0	0.000000	N
hsa-mir-1243	0	0.000000	N
hsa-mir-124-3	0	0.000000	N
hsa-mir-1244-1	0	0.000000	N
hsa-mir-1244-2	0	0.000000	N
hsa-mir-1244-3	0	0.000000	N
hsa-mir-1244-4	0	0.000000	N
hsa-mir-1245a	12	2.028091	N
hsa-mir-1245b	0	0.000000	N
hsa-mir-1246	0	0.000000	N
hsa-mir-1247	167	28.224268	N
hsa-mir-1248	3	0.507023	N
hsa-mir-1249	2	0.338015	N
hsa-mir-1250	0	0.000000	N
hsa-mir-1251	0	0.000000	N
hsa-mir-1252	0	0.000000	N
hsa-mir-1253	0	0.000000	N
hsa-mir-1254-1	5	0.845038	N
hsa-mir-1254-2	2	0.338015	N
hsa-mir-1255a	3	0.507023	N
hsa-mir-1255b-1	0	0.000000	N
hsa-mir-1255b-2	0	0.000000	N
hsa-mir-1256	0	0.000000	N
hsa-mir-1257	1	0.169008	N
hsa-mir-1258	4	0.676030	N
hsa-mir-125a	2736	462.404768	N
hsa-mir-125b-1	2127	359.479146	N
hsa-mir-125b-2	2350	397.167838	N
hsa-mir-126	6281	1061.536678	N
hsa-mir-1260a	0	0.000000	N
hsa-mir-1260b	0	0.000000	N
hsa-mir-1261	0	0.000000	N
hsa-mir-1262	2	0.338015	N
hsa-mir-1263	0	0.000000	N
hsa-mir-1264	0	0.000000	N
hsa-mir-1265	0	0.000000	N
hsa-mir-1266	40	6.760304	N
hsa-mir-1267	1	0.169008	N
hsa-mir-1268a	0	0.000000	N
hsa-mir-1268b	0	0.000000	N
hsa-mir-1269a	2	0.338015	N
hsa-mir-1269b	0	0.000000	N
hsa-mir-127	6604	1116.126130	N
hsa-mir-1270	0	0.000000	N
hsa-mir-1271	5	0.845038	N
hsa-mir-1272	0	0.000000	N
hsa-mir-1273a	0	0.000000	N
hsa-mir-1273c	0	0.000000	N
hsa-mir-1273d	0	0.000000	N
hsa-mir-1273e	0	0.000000	N
hsa-mir-1273f	0	0.000000	N
hsa-mir-1273g	0	0.000000	N
hsa-mir-1273h	0	0.000000	N
hsa-mir-1275	0	0.000000	N
hsa-mir-1276	3	0.507023	N
hsa-mir-1277	2	0.338015	N
hsa-mir-1278	1	0.169008	N
hsa-mir-1279	0	0.000000	N
hsa-mir-1281	0	0.000000	N
hsa-mir-128-1	332	56.110520	N
hsa-mir-1282	0	0.000000	N
hsa-mir-128-2	236	39.885791	N
hsa-mir-1283-1	0	0.000000	N
hsa-mir-1283-2	0	0.000000	N
hsa-mir-1284	0	0.000000	N
hsa-mir-1285-1	0	0.000000	N
hsa-mir-1285-2	0	0.000000	N
hsa-mir-1286	0	0.000000	N
hsa-mir-1287	158	26.703199	N
hsa-mir-1288	9	1.521068	N
hsa-mir-1289-1	0	0.000000	N
hsa-mir-1289-2	0	0.000000	N
hsa-mir-1290	0	0.000000	N
hsa-mir-1291	0	0.000000	N
hsa-mir-129-1	12	2.028091	N
hsa-mir-1292	2	0.338015	N
hsa-mir-129-2	7	1.183053	N
hsa-mir-1293	1	0.169008	N
hsa-mir-1294	0	0.000000	N
hsa-mir-1295a	8	1.352061	N
hsa-mir-1295b	0	0.000000	N
hsa-mir-1296	19	3.211144	N
hsa-mir-1297	0	0.000000	N
hsa-mir-1298	0	0.000000	N
hsa-mir-1299	0	0.000000	N
hsa-mir-1301	10	1.690076	N
hsa-mir-1302-1	0	0.000000	N
hsa-mir-1302-10	0	0.000000	N
hsa-mir-1302-11	0	0.000000	N
hsa-mir-1302-2	0	0.000000	N
hsa-mir-1302-3	0	0.000000	N
hsa-mir-1302-4	0	0.000000	N
hsa-mir-1302-5	0	0.000000	N
hsa-mir-1302-6	0	0.000000	N
hsa-mir-1302-7	0	0.000000	N
hsa-mir-1302-8	0	0.000000	N
hsa-mir-1302-9	0	0.000000	N
hsa-mir-1303	0	0.000000	N
hsa-mir-1304	6	1.014046	N
hsa-mir-1305	1	0.169008	N
hsa-mir-1306	18	3.042137	N
hsa-mir-1307	6978	1179.334969	N
hsa-mir-130a	377	63.715862	N
hsa-mir-130b	61	10.309463	N
hsa-mir-132	516	87.207917	N
hsa-mir-1321	0	0.000000	N
hsa-mir-1322	0	0.000000	N
hsa-mir-1323	0	0.000000	N
hsa-mir-1324	0	0.000000	N
hsa-mir-133a-1	25	4.225190	Y
hsa-mir-133a-2	20	3.380152	Y
hsa-mir-133b	4	0.676030	Y
hsa-mir-134	1686	284.946798	N
hsa-mir-1343	6	1.014046	N
hsa-mir-135a-1	2	0.338015	N
hsa-mir-135a-2	2	0.338015	N
hsa-mir-135b	10	1.690076	N
hsa-mir-136	390	65.912960	N
hsa-mir-137	0	0.000000	N
hsa-mir-138-1	5	0.845038	N
hsa-mir-138-2	3	0.507023	N
hsa-mir-139	293	49.519224	N
hsa-mir-140	4500	760.534159	N
hsa-mir-141	8209	1387.383313	N
hsa-mir-142	3745	632.933428	N
hsa-mir-143	450349	76112.399512	N
hsa-mir-144	1254	211.935519	N
hsa-mir-145	4265	720.817375	N
hsa-mir-1468	20	3.380152	N
hsa-mir-1469	0	0.000000	N
hsa-mir-146a	145	24.506101	N
hsa-mir-146b	2202	372.154715	N
hsa-mir-1470	0	0.000000	N
hsa-mir-1471	0	0.000000	N
hsa-mir-147a	0	0.000000	N
hsa-mir-147b	0	0.000000	N
hsa-mir-148a	103072	17419.950400	N
hsa-mir-148b	774	130.811875	N
hsa-mir-149	208	35.153579	N
hsa-mir-150	1352	228.498263	N
hsa-mir-151a	15231	2574.154616	N
hsa-mir-151b	8	1.352061	N
hsa-mir-152	1382	233.568490	N
hsa-mir-153-1	1	0.169008	N
hsa-mir-153-2	36	6.084273	N
hsa-mir-1537	0	0.000000	N
hsa-mir-1538	0	0.000000	N
hsa-mir-1539	1	0.169008	N
hsa-mir-154	46	7.774349	N
hsa-mir-155	575	97.179365	N
hsa-mir-1587	0	0.000000	N
hsa-mir-15a	1074	181.514153	N
hsa-mir-15b	788	133.177982	N
hsa-mir-16-1	757	127.938746	N
hsa-mir-16-2	795	134.361035	N
hsa-mir-17	8586	1451.099175	Y
hsa-mir-181a-1	7350	1242.205792	N
hsa-mir-181a-2	7920	1338.540119	N
hsa-mir-181b-1	1877	317.227248	N
hsa-mir-181b-2	1729	292.214125	N
hsa-mir-181c	840	141.966376	N
hsa-mir-181d	138	23.323048	N
hsa-mir-182	121434	20523.267782	N
hsa-mir-1825	0	0.000000	N
hsa-mir-1827	0	0.000000	N
hsa-mir-183	48822	8251.288598	N
hsa-mir-184	281	47.491133	N
hsa-mir-185	338	57.124566	N
hsa-mir-186	711	120.164397	N
hsa-mir-187	33	5.577250	N
hsa-mir-188	19	3.211144	N
hsa-mir-18a	118	19.942896	Y
hsa-mir-18b	14	2.366106	Y
hsa-mir-1908	0	0.000000	N
hsa-mir-1909	2	0.338015	N
hsa-mir-190a	44	7.436334	N
hsa-mir-190b	119	20.111903	N
hsa-mir-191	1948	329.226787	N
hsa-mir-1910	0	0.000000	N
hsa-mir-1911	0	0.000000	N
hsa-mir-1912	0	0.000000	N
hsa-mir-1913	0	0.000000	N
hsa-mir-1914	0	0.000000	N
hsa-mir-1915	1	0.169008	N
hsa-mir-192	6907	1167.335430	Y
hsa-mir-193a	3517	594.399697	N
hsa-mir-193b	464	78.419522	N
hsa-mir-194-1	879	148.557672	N
hsa-mir-194-2	952	160.895226	N
hsa-mir-195	284	47.998156	N
