miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-let-7a-1	46703	8482.882207	N
hsa-let-7a-2	93126	16914.906718	Y
hsa-let-7a-3	46709	8483.972015	N
hsa-let-7b	85807	15585.522848	N
hsa-let-7c	30350	5512.611074	Y
hsa-let-7d	4872	884.923926	N
hsa-let-7e	6527	1185.529242	N
hsa-let-7f-1	20313	3689.544275	N
hsa-let-7f-2	20886	3793.620919	N
hsa-let-7g	4455	809.182285	N
hsa-let-7i	4184	759.959299	N
hsa-mir-100	52917	9611.559809	Y
hsa-mir-101-1	46504	8446.736916	N
hsa-mir-101-2	47251	8582.417986	N
hsa-mir-103a-1	88219	16023.625580	Y
hsa-mir-103a-2	88545	16082.838470	Y
hsa-mir-103b-1	0	0.000000	N
hsa-mir-103b-2	0	0.000000	N
hsa-mir-105-1	2	0.363269	N
hsa-mir-105-2	10	1.816346	N
hsa-mir-106a	220	39.959619	Y
hsa-mir-106b	2514	456.629464	N
hsa-mir-107	581	105.529721	Y
hsa-mir-10a	104443	18970.465846	N
hsa-mir-10b	685852	124574.475466	N
hsa-mir-1-1	13	2.361250	N
hsa-mir-1178	0	0.000000	N
hsa-mir-1179	1	0.181635	N
hsa-mir-1180	44	7.991924	N
hsa-mir-1181	0	0.000000	N
hsa-mir-1182	0	0.000000	N
hsa-mir-1183	0	0.000000	N
hsa-mir-1184-1	0	0.000000	N
hsa-mir-1184-2	0	0.000000	N
hsa-mir-1184-3	0	0.000000	N
hsa-mir-1185-1	2	0.363269	N
hsa-mir-1185-2	1	0.181635	N
hsa-mir-1193	0	0.000000	N
hsa-mir-1197	1	0.181635	N
hsa-mir-1199	0	0.000000	N
hsa-mir-1-2	16	2.906154	N
hsa-mir-1200	0	0.000000	N
hsa-mir-1202	0	0.000000	N
hsa-mir-1203	0	0.000000	N
hsa-mir-1204	0	0.000000	N
hsa-mir-1205	0	0.000000	N
hsa-mir-1206	0	0.000000	N
hsa-mir-1207	0	0.000000	N
hsa-mir-1208	0	0.000000	N
hsa-mir-122	0	0.000000	N
hsa-mir-1224	0	0.000000	N
hsa-mir-1225	0	0.000000	N
hsa-mir-1226	17	3.087789	N
hsa-mir-1227	1	0.181635	N
hsa-mir-1228	5	0.908173	N
hsa-mir-1229	8	1.453077	N
hsa-mir-1231	0	0.000000	N
hsa-mir-1233-1	0	0.000000	N
hsa-mir-1233-2	0	0.000000	N
hsa-mir-1234	0	0.000000	N
hsa-mir-1236	0	0.000000	N
hsa-mir-1237	0	0.000000	N
hsa-mir-1238	0	0.000000	N
hsa-mir-124-1	0	0.000000	N
hsa-mir-124-2	0	0.000000	N
hsa-mir-1243	0	0.000000	N
hsa-mir-124-3	0	0.000000	N
hsa-mir-1244-1	0	0.000000	N
hsa-mir-1244-2	0	0.000000	N
hsa-mir-1244-3	0	0.000000	N
hsa-mir-1244-4	0	0.000000	N
hsa-mir-1245a	14	2.542885	N
hsa-mir-1245b	0	0.000000	N
hsa-mir-1246	0	0.000000	N
hsa-mir-1247	141	25.610483	N
hsa-mir-1248	9	1.634712	N
hsa-mir-1249	20	3.632693	N
hsa-mir-1250	0	0.000000	N
hsa-mir-1251	0	0.000000	N
hsa-mir-1252	0	0.000000	N
hsa-mir-1253	0	0.000000	N
hsa-mir-1254-1	5	0.908173	N
hsa-mir-1254-2	1	0.181635	N
hsa-mir-1255a	5	0.908173	N
hsa-mir-1255b-1	0	0.000000	N
hsa-mir-1255b-2	0	0.000000	N
hsa-mir-1256	1	0.181635	N
hsa-mir-1257	0	0.000000	N
hsa-mir-1258	11	1.997981	N
hsa-mir-125a	6558	1191.159915	N
hsa-mir-125b-1	3209	582.865533	N
hsa-mir-125b-2	3202	581.594091	N
hsa-mir-126	42237	7671.701942	N
hsa-mir-1260a	0	0.000000	N
hsa-mir-1260b	0	0.000000	N
hsa-mir-1261	0	0.000000	N
hsa-mir-1262	4	0.726539	N
hsa-mir-1263	0	0.000000	N
hsa-mir-1264	0	0.000000	N
hsa-mir-1265	0	0.000000	N
hsa-mir-1266	91	16.528751	N
hsa-mir-1267	0	0.000000	N
hsa-mir-1268a	0	0.000000	N
hsa-mir-1268b	0	0.000000	N
hsa-mir-1269a	1	0.181635	N
hsa-mir-1269b	0	0.000000	N
hsa-mir-127	5435	987.184224	N
hsa-mir-1270	7	1.271442	N
hsa-mir-1271	24	4.359231	N
hsa-mir-1272	0	0.000000	N
hsa-mir-1273a	0	0.000000	N
hsa-mir-1273c	0	0.000000	N
hsa-mir-1273d	0	0.000000	N
hsa-mir-1273e	0	0.000000	N
hsa-mir-1273f	0	0.000000	N
hsa-mir-1273g	0	0.000000	N
hsa-mir-1273h	0	0.000000	N
hsa-mir-1275	1	0.181635	N
hsa-mir-1276	2	0.363269	N
hsa-mir-1277	13	2.361250	N
hsa-mir-1278	0	0.000000	N
hsa-mir-1279	0	0.000000	N
hsa-mir-1281	0	0.000000	N
hsa-mir-128-1	481	87.366258	N
hsa-mir-1282	0	0.000000	N
hsa-mir-128-2	289	52.492409	N
hsa-mir-1283-1	0	0.000000	N
hsa-mir-1283-2	1	0.181635	N
hsa-mir-1284	4	0.726539	N
hsa-mir-1285-1	0	0.000000	N
hsa-mir-1285-2	0	0.000000	N
hsa-mir-1286	0	0.000000	N
hsa-mir-1287	188	34.147311	N
hsa-mir-1288	4	0.726539	N
hsa-mir-1289-1	0	0.000000	N
hsa-mir-1289-2	0	0.000000	N
hsa-mir-1290	0	0.000000	N
hsa-mir-1291	7	1.271442	N
hsa-mir-129-1	3	0.544904	N
hsa-mir-1292	3	0.544904	N
hsa-mir-129-2	0	0.000000	N
hsa-mir-1293	1	0.181635	N
hsa-mir-1294	3	0.544904	N
hsa-mir-1295a	15	2.724519	N
hsa-mir-1295b	0	0.000000	N
hsa-mir-1296	20	3.632693	N
hsa-mir-1297	0	0.000000	N
hsa-mir-1298	0	0.000000	N
hsa-mir-1299	0	0.000000	N
hsa-mir-1301	245	44.500485	N
hsa-mir-1302-1	0	0.000000	N
hsa-mir-1302-10	0	0.000000	N
hsa-mir-1302-11	0	0.000000	N
hsa-mir-1302-2	0	0.000000	N
hsa-mir-1302-3	0	0.000000	N
hsa-mir-1302-4	0	0.000000	N
hsa-mir-1302-5	0	0.000000	N
hsa-mir-1302-6	0	0.000000	N
hsa-mir-1302-7	0	0.000000	N
hsa-mir-1302-8	0	0.000000	N
hsa-mir-1302-9	0	0.000000	N
hsa-mir-1303	0	0.000000	N
hsa-mir-1304	0	0.000000	N
hsa-mir-1305	0	0.000000	N
hsa-mir-1306	62	11.261347	N
hsa-mir-1307	10025	1820.887183	N
hsa-mir-130a	324	58.849621	N
hsa-mir-130b	120	21.796156	N
hsa-mir-132	424	77.013084	N
hsa-mir-1321	0	0.000000	N
hsa-mir-1322	0	0.000000	N
hsa-mir-1323	1	0.181635	N
hsa-mir-1324	0	0.000000	N
hsa-mir-133a-1	24	4.359231	Y
hsa-mir-133a-2	9	1.634712	N
hsa-mir-133b	2	0.363269	Y
hsa-mir-134	2857	518.930143	N
hsa-mir-1343	4	0.726539	N
hsa-mir-135a-1	5	0.908173	N
hsa-mir-135a-2	2	0.363269	N
hsa-mir-135b	91	16.528751	N
hsa-mir-136	356	64.661929	N
hsa-mir-137	0	0.000000	N
hsa-mir-138-1	1	0.181635	N
hsa-mir-138-2	2	0.363269	N
hsa-mir-139	286	51.947505	N
hsa-mir-140	3537	642.441693	N
hsa-mir-141	11195	2033.399703	N
hsa-mir-142	77183	14019.105784	N
hsa-mir-143	163283	29657.847579	N
hsa-mir-144	380	69.021160	N
hsa-mir-145	9781	1776.568333	N
hsa-mir-1468	22	3.995962	N
hsa-mir-1469	0	0.000000	N
hsa-mir-146a	2055	373.259168	N
hsa-mir-146b	4725	858.223635	N
hsa-mir-1470	0	0.000000	N
hsa-mir-1471	0	0.000000	N
hsa-mir-147a	0	0.000000	N
hsa-mir-147b	7	1.271442	N
hsa-mir-148a	276034	50137.333945	N
hsa-mir-148b	1192	216.508481	N
hsa-mir-149	752	136.589243	N
hsa-mir-150	31893	5792.873311	N
hsa-mir-151a	13527	2456.971664	N
hsa-mir-151b	14	2.542885	N
hsa-mir-152	688	124.964627	N
hsa-mir-153-1	11	1.997981	N
hsa-mir-153-2	346	62.845583	N
hsa-mir-1537	9	1.634712	N
hsa-mir-1538	4	0.726539	N
hsa-mir-1539	1	0.181635	N
hsa-mir-154	50	9.081732	N
hsa-mir-155	6880	1249.646267	N
hsa-mir-1587	0	0.000000	N
hsa-mir-15a	536	97.356163	N
hsa-mir-15b	711	129.142223	N
hsa-mir-16-1	1275	231.584156	N
hsa-mir-16-2	1326	240.847522	N
hsa-mir-17	6619	1202.239628	Y
hsa-mir-181a-1	3687	669.686887	N
hsa-mir-181a-2	5983	1086.720002	N
hsa-mir-181b-1	585	106.256260	N
hsa-mir-181b-2	465	84.460104	N
hsa-mir-181c	344	62.482313	N
hsa-mir-181d	61	11.079713	N
hsa-mir-182	138393	25136.961594	N
hsa-mir-1825	0	0.000000	N
hsa-mir-1827	0	0.000000	N
hsa-mir-183	76138	13829.297593	N
hsa-mir-184	13	2.361250	N
hsa-mir-185	330	59.939428	N
hsa-mir-186	1353	245.751657	N
hsa-mir-187	40	7.265385	N
hsa-mir-188	21	3.814327	N
hsa-mir-18a	155	28.153368	Y
hsa-mir-18b	6	1.089808	Y
hsa-mir-1908	0	0.000000	N
hsa-mir-1909	0	0.000000	N
hsa-mir-190a	17	3.087789	N
hsa-mir-190b	229	41.594331	N
hsa-mir-191	5935	1078.001540	N
hsa-mir-1910	3	0.544904	N
hsa-mir-1911	0	0.000000	N
hsa-mir-1912	0	0.000000	N
hsa-mir-1913	0	0.000000	N
hsa-mir-1914	1	0.181635	N
hsa-mir-1915	1	0.181635	N
hsa-mir-192	6906	1254.368767	Y
hsa-mir-193a	2028	368.355033	N
hsa-mir-193b	678	123.148280	N
hsa-mir-194-1	498	90.454047	N
hsa-mir-194-2	586	106.437894	N
hsa-mir-195	273	49.586254	N
hsa-mir-196a-1	111	20.161444	N
hsa-mir-196a-2	137	24.883945	N
hsa-mir-196b	2009	364.903975	N
hsa-mir-197	1909	346.740512	N
hsa-mir-1972-1	0	0.000000	N
hsa-mir-1972-2	0	0.000000	N
hsa-mir-1973	0	0.000000	N
hsa-mir-1976	73	13.259328	N
hsa-mir-198	0	0.000000	N
hsa-mir-199a-1	24300	4413.721552	Y
hsa-mir-199a-2	44674	8114.345540	Y
hsa-mir-199b	63374	11510.913154	Y
hsa-mir-19a	183	33.239138	N
hsa-mir-19b-1	497	90.272412	N
hsa-mir-19b-2	467	84.823373	N
hsa-mir-200a	4395	798.284207	N
hsa-mir-200b	2660	483.148120	N
hsa-mir-200c	80596	14639.024782	N
hsa-mir-202	22	3.995962	N
hsa-mir-203a	36445	6619.674155	N
hsa-mir-203b	674	122.421742	N
hsa-mir-204	57	10.353174	N
hsa-mir-205	27251	4949.725350	N
hsa-mir-2052	0	0.000000	N
hsa-mir-2053	0	0.000000	N
hsa-mir-2054	0	0.000000	N
hsa-mir-206	1	0.181635	N
hsa-mir-208a	0	0.000000	N
hsa-mir-208b	0	0.000000	N
hsa-mir-20a	1441	261.735504	N
hsa-mir-20b	114	20.706348	N
